USA;?;1968;PW;DC-9;May;1966;?;3;3
Ireland;?;?;CF;737-800;Jan;?;Europe;2;2
?;KLM Royal Dutch Airlines;?;GE;?;?;?;?;1;1
USA;Oak Hill;2010;GE;?;Apr;2007;?;2;2
Russian Federation;Volga-Dnepr UK Ltd;?;?;747-8F;Nov;2006;Europe;3;3
Argentina;Aerolineas Argentinas;1978;PW;?;?;1978;South America;?;2
Indonesia;Garuda Indonesia;?;?;DC-9;Feb;1976;Southeast Asia;?;3
China;China Xinjiang Airlines;2002;?;?;Mar;2000;East Asia;1;1
USA;?;2000;?;?;Jan;2000;North America;2;2
?;AOM French Airlines;?;PW;MD-80;?;1995;Europe;2;2
United Kingdom;Air Europe;1989;RR;757-200;Apr;?;Europe;2;2
?;Pegasus Airlines;?;?;?;Feb;2006;Europe;1;1
Netherlands;ITOCHU AirLease B.V.;1993;CF;737-300;?;1991;Europe;?;1
Venezuela;Aeropostal;1987;PW;?;May;1986;?;1;1
USA;U.S. Air Force;1978;?;?;Jan;1973;?;?;1
Germany;?;1982;?;737-200;Jan;1980;Europe;2;2
Turkey;Turkish Air Force Peace Eagle;?;CF;737-700W;Aug;?;Europe;?;1
Germany;Aero Lloyd;1987;PW;MD-80;Aug;1986;Europe;1;1
Hungary;Malev Hungarian Airlines Ltd.;1993;PW;767-200ER;Feb;1991;Europe;2;2
Cameroon;?;1972;?;707/720;May;1972;Africa;?;?
USA;Jackson Square Aviation;2021;CF;737 MAX;Feb;?;North America;4;4
Ireland;DAE 4 Ireland Limited;2020;GE;777F;Dec;2018;Europe;1;1
Switzerland;Swissair;1968;PW;DC-9;Jan;1966;Europe;?;5
?;Onur Air;1997;PW;?;Oct;1995;Europe;5;?
Nigeria;Arik Air;2009;CF;737-800;?;2007;?;1;1
?;Republic Airlines;1980;?;DC-9;?;1979;?;4;4
Germany;Deucalion Capital VII Limited;2010;GE;?;?;2005;Europe;4;?
?;Jade Cargo International;?;GE;747-400ERF;Aug;2005;East Asia;?;?
?;?;?;CF;?;Jan;?;?;1;0
?;Lufthansa Cargo;1998;?;MD-11;Feb;?;Europe;5;?
Tanzania United Republic of;Tanzania;2019;RR;?;May;2018;?;1;1
?;Air China;1998;PW;747-400M;Jan;1997;East Asia;?;1
State of Libya;Libyan Airlines;1975;PW;?;Apr;?;Africa;?;3
?;VivaAerobus;1992;CF;737-300;Sep;?;?;2;2
USA;World Airways Inc.;?;PW;707/720;Jan;?;North America;1;1
Azerbaijan;Azerbaijan Airlines;2014;?;787-8;Feb;2007;Central Asia;2;2
China;CAAC-Civil Aviation of China;1985;?;747-200;May;?;East Asia;?;?
?;CATIC;1992;PW;MD-80;Mar;1990;East Asia;?;?
Germany;?;1998;CF;737-300;Mar;1997;Europe;1;1
Japan;Mitsui & Co.;?;GE;MD-11;Dec;1986;East Asia;2;2
USA;Air Lease Corporation;2017;RR;787-9;Jan;?;?;1;1
United Arab Emirates;Emirates;?;GE;777-300ER;Apr;?;?;?;3
China;China Cargo;2006;GE;747-400ERF;Jul;2005;?;1;1
Brunei Darussalam;?;1975;PW;737-200;Jan;?;Southeast Asia;?;2
China;China Eastern Yunnan Airlines;1985;CF;737-300;?;1985;?;?;?
Hong Kong;?;2016;CF;737-800;?;2014;East Asia;6;6
?;Altavair LLC;2007;GE;?;?;?;North America;3;3
South Africa;Comair Limited;2015;?;?;?;2010;Africa;2;?
Japan;Japan Transocean Air;2016;CF;737-800;?;2014;East Asia;2;2
