?;?;1968;PW;?;?;?;North America;?;?
Ireland;?;?;?;737-800;Jan;2002;Europe;2;?
?;KLM Royal Dutch Airlines;?;?;?;?;1982;Europe;1;?
?;?;?;?;?;?;?;?;?;?
Russian Federation;Volga-Dnepr UK Ltd;2012;?;747-8F;?;2006;?;3;3
Argentina;?;1978;PW;?;Jan;?;?;2;?
Indonesia;Garuda Indonesia;1976;?;?;?;?;?;?;3
?;?;?;RR;?;?;?;?;1;?
USA;?;?;RR;?;Jan;?;North America;?;2
?;?;1996;?;MD-80;Jun;?;?;?;2
United Kingdom;?;?;RR;?;?;?;?;2;2
?;?;2007;?;737-800;Feb;?;Europe;?;?
Netherlands;?;1993;?;?;Jul;?;?;1;?
Venezuela;?;?;PW;?;May;1986;South America;1;?
?;U.S. Air Force;?;PW;?;Jan;1973;?;?;1
Germany;?;?;PW;?;?;1980;?;?;?
?;Turkish Air Force Peace Eagle;2005;CF;737-700W;?;?;Europe;1;1
?;Aero Lloyd;?;PW;?;Aug;1986;Europe;?;1
?;?;1993;?;?;Feb;1991;?;2;2
?;?;1972;PW;?;?;?;Africa;1;1
?;?;?;CF;737 MAX;Feb;?;North America;4;4
?;?;?;GE;777F;?;2018;?;1;?
?;Swissair;1968;PW;?;?;?;?;?;?
Turkey;?;?;PW;MD-80;?;?;Europe;?;?
Nigeria;Arik Air;2009;CF;?;?;?;Africa;?;1
?;?;?;PW;DC-9;?;1979;?;?;4
Germany;Deucalion Capital VII Limited;?;?;?;Dec;?;?;?;4
?;Jade Cargo International;2006;?;747-400ERF;Aug;?;East Asia;2;?
USA;CIT Aerospace LLC;2006;CF;737-800;Jan;?;?;?;0
?;?;1998;GE;?;?;1997;Europe;?;5
?;Tanzania;2019;RR;787-8;?;?;Africa;?;1
China;?;1998;?;?;Jan;?;?;1;?
?;?;1975;PW;?;?;1974;Africa;3;3
Mexico;VivaAerobus;1992;?;?;?;1989;Central America and Mexico;2;2
USA;World Airways Inc.;1965;PW;?;Jan;1965;?;1;?
