USA;?;1968;PW;DC-9;?;?;North America;3;3
Ireland;Ryanair;2002;CF;737-800;Jan;?;?;2;2
Netherlands;KLM Royal Dutch Airlines;1983;GE;747-300;Jan;1982;Europe;1;1
USA;?;2010;GE;?;Apr;2007;North America;2;2
Russian Federation;Volga-Dnepr UK Ltd;2012;GE;747-8F;?;2006;?;3;?
Argentina;Aerolineas Argentinas;1978;PW;727;Jan;1978;South America;?;?
Indonesia;Garuda Indonesia;?;PW;DC-9;Feb;1976;Southeast Asia;3;3
China;?;2002;RR;757-200;Mar;?;?;1;1
USA;ATA Airlines Inc.;2000;RR;757-200;Jan;2000;North America;2;2
?;AOM French Airlines;1996;PW;MD-80;Jun;?;Europe;2;2
United Kingdom;Air Europe;?;RR;757-200;Apr;1988;Europe;2;2
Turkey;?;2007;CF;737-800;?;2006;?;?;1
?;ITOCHU AirLease B.V.;1993;CF;737-300;Jul;1991;Europe;1;?
Venezuela;Aeropostal;?;PW;MD-80;May;1986;?;1;1
?;U.S. Air Force;1978;PW;707/720;Jan;1973;North America;?;?
Germany;Bavaria;1982;PW;737-200;Jan;?;Europe;2;?
Turkey;Turkish Air Force Peace Eagle;2005;CF;737-700W;Aug;?;Europe;1;1
Germany;Aero Lloyd;1987;PW;MD-80;Aug;1986;Europe;?;1
?;?;?;PW;767-200ER;Feb;1991;?;2;2
Cameroon;Cameroon Airlines;1972;PW;?;?;1972;Africa;1;?
USA;?;2021;CF;?;?;2021;North America;4;?
Ireland;DAE 4 Ireland Limited;2020;?;777F;Dec;2018;Europe;?;1
Switzerland;Swissair;1968;PW;?;Jan;1966;Europe;5;5
Turkey;Onur Air;1997;?;MD-80;?;?;Europe;5;5
Nigeria;?;2009;?;737-800;Sep;2007;Africa;1;1
USA;Republic Airlines;?;PW;DC-9;?;?;North America;4;?
Germany;Deucalion Capital VII Limited;?;GE;777F;Dec;?;Europe;?;4
China;Jade Cargo International;2006;?;747-400ERF;?;2005;East Asia;2;2
USA;CIT Aerospace LLC;2006;CF;737-800;Jan;2003;North America;1;0
Germany;Lufthansa Cargo;1998;GE;MD-11;Feb;1997;Europe;5;5
Tanzania United Republic of;Tanzania;2019;?;?;May;?;Africa;1;1
China;Air China;1998;PW;747-400M;Jan;1997;East Asia;?;?
?;Libyan Airlines;1975;PW;727;Apr;1974;Africa;?;3
Mexico;VivaAerobus;1992;CF;737-300;Sep;1989;Central America and Mexico;?;2
USA;World Airways Inc.;1965;PW;?;Jan;1965;?;?;1
Azerbaijan;Azerbaijan Airlines;2014;GE;787-8;Feb;2007;Central Asia;2;?
China;CAAC-Civil Aviation of China;1985;PW;747-200;?;1985;East Asia;1;1
China;?;1992;?;MD-80;Mar;1990;East Asia;2;?
Germany;?;1998;CF;737-300;Mar;?;Europe;1;1
?;?;1990;GE;MD-11;Dec;1986;East Asia;2;2
USA;?;2017;RR;787-9;Jan;2016;North America;1;1
United Arab Emirates;Emirates;?;GE;777-300ER;Apr;2010;Middle East;3;3
China;?;2006;GE;747-400ERF;?;2005;East Asia;1;1
Brunei Darussalam;Royal Brunei Airlines;1975;PW;737-200;?;1975;Southeast Asia;2;2
China;?;1985;CF;737-300;?;?;East Asia;1;1
Hong Kong;CDB Aviation;?;CF;737-800;Mar;2014;East Asia;6;6
?;Altavair LLC;2007;GE;747-400ERF;Jun;2005;North America;3;3
?;Comair Limited;2015;CF;737-800;Jun;2010;Africa;?;2
Japan;Japan Transocean Air;2016;CF;737-800;May;2014;East Asia;2;2
Saudi Arabia;Mid East Jet;1997;PW;757-200;Jan;1997;Middle East;1;1
Malta;Air Malta;?;PW;737-200;Mar;1982;Europe;3;3
Brazil;VASP Airlines;?;PW;737-200;?;1973;South America;3;3
USA;USAF PAR Program;2017;GE;747-8;?;?;?;2;2
Mexico;Aeromexico;1980;?;DC-9;Jan;?;Central America and Mexico;6;6
?;GOL Linhas Aereas;2009;?;?;Feb;2006;South America;1;1
Azerbaijan;Azerbaijan Airlines;2012;GE;767-300F;Jun;2010;?;2;2
Ukraine;?;2012;?;?;Jul;2007;?;2;2
?;Iberia Airlines;1972;PW;727;Jan;?;Europe;3;3
Singapore;Scoot PTE LTD;2015;RR;787-9;Oct;2006;Southeast Asia;?;?
?;SilkAir;?;CF;737-800;?;2012;Southeast Asia;6;6
United Kingdom;Thomas Cook Airlines;2001;RR;757-300;?;2000;Europe;2;?
USA;Capitol Air;?;PW;DC-8;Feb;1967;North America;1;?
?;LTU;1987;RR;757-200;?;1987;?;2;2
Netherlands;Air France-KLM Group;2016;GE;787-9;Dec;2011;Europe;1;1
South Korea;Jeju Air;?;?;737-800;?;2016;East Asia;?;?
USA;American Airlines;?;PW;727;Jan;1974;North America;8;8
Iceland;Icelandair;2006;?;737-800;Jan;2005;?;9;9
Algeria;Air Algerie;1974;PW;?;Jan;1974;Africa;1;?
?;Dubai Air Wing;1982;?;727;Jul;1982;Middle East;?;1
?;GPA Group;1991;CF;737-400;Jan;?;Europe;4;4
USA;?;1982;PW;737-200;Dec;?;North America;2;2
Italy;Alitalia;?;PW;DC-8;Jan;?;?;2;2
USA;US Airways Inc.;1970;PW;727;Jan;1969;North America;2;2
Switzerland;Maritime Investment & Shipping;1979;PW;737-200;?;1978;Europe;1;1
?;?;?;?;737-400;Apr;1987;Europe;2;2
?;US Airways Inc.;1994;RR;?;Jan;1993;North America;?;1
South Korea;?;2022;CF;?;Mar;2020;East Asia;1;1
?;?;?;PW;767-2C;?;2018;East Asia;1;1
Reunion;?;2016;?;787-8;Feb;2015;Africa;2;2
?;Mid East Jet;1996;GE;767-200ER;Oct;1996;Middle East;1;1
Brazil;Varig Airlines;1963;RR;?;?;1963;?;1;1
USA;?;?;PW;DC-8;Apr;1964;North America;1;1
Morocco;?;1970;PW;727;Jan;?;?;1;1
USA;United Airlines;1967;PW;727;Jan;1966;?;?;9
Algeria;Tassili Airlines;2011;CF;737-800;?;2009;Africa;?;4
Netherlands;Martinair Cargo;1989;PW;767-300ER;Mar;1988;Europe;1;1
?;CSA;2000;?;737-400;Jan;1999;Europe;2;2
?;Fiji Airways;2018;?;737 MAX;Mar;2017;Oceania;2;?
Slovakia (Slovak Republic);SkyEurope;2008;CF;?;Jun;2006;Europe;1;1
China;Donghai Airlines;2016;CF;737-800;Dec;2013;East Asia;?;3
?;ATA Airlines Inc.;?;CF;737-800;Jun;2000;?;5;5
Taiwan;Air Asia Company;1966;?;727;Jan;?;?;1;1
United Arab Emirates;?;?;GE;DC-10;Jan;1973;Middle East;?;4
Switzerland;PrivatAir;1981;PW;737-200;?;?;?;?;1
?;Hughes Airwest Inc.;1968;PW;DC-9;Feb;1968;North America;2;?
USA;?;1982;PW;707/720;Jan;1982;North America;?;?
?;?;1991;?;737-400;Apr;1988;Caribbean;1;1
Peru;FUERZA AEREA DEL PERU;1995;CF;?;Sep;?;South America;1;1
China;?;2001;RR;757-200;Mar;2000;East Asia;2;2
Egypt;?;1984;PW;767-200ER;Jan;1984;?;3;3
Angola;TAAG Angola Airlines;2014;GE;777-300ER;Mar;2012;Africa;1;?
?;?;1981;PW;?;Sep;1980;North America;1;?
Brunei Darussalam;Royal Brunei Airlines;1996;GE;767-300ER;?;1996;Southeast Asia;1;1
Australia;Jetstar - Duplicated (See JSA);2000;RR;717-200;Dec;2000;Oceania;2;2
Norway;SAS Norway;1998;?;737-700;Feb;1997;Europe;2;2
?;Air Trading 92;1991;?;MD-80;Jun;1988;Europe;3;3
Venezuela;VIASA;?;PW;DC-8;Jan;1967;South America;1;1
United Arab Emirates;Etihad Airways;2013;GE;777-300ER;Feb;2011;Middle East;3;3
Belgium;DHL International;2012;GE;767-300F;Feb;2007;Europe;3;3
?;Japan Airlines Co. Ltd.;1985;PW;MD-80;Jan;1984;East Asia;2;2
Canada;Wardair;1969;PW;707/720;Mar;?;North America;1;1
United Arab Emirates;Dubai Aerospace Enterprise;?;CF;737 MAX;?;2021;?;5;5
Slovenia;Adria Airways d.d.;1969;PW;DC-9;Mar;1969;Europe;1;1
China;Shandong Airlines;?;CF;737-800;?;2006;East Asia;2;2
?;Air India;1961;RR;707/720;Jan;1960;?;1;?
