?;?;In the Mouth of Madness;?;62308;7.2;tt0113409
Terry Crews;?;Bridesmaids;2011;270768;6.8;tt1478338
Jeremy Renner;nm0719637;?;2005;52308;?;?
Rory Cochrane;nm0168262;?;?;50964;6.3;?
Christopher Guest;nm0001302;Death Wish;1974;36168;7.0;tt0071402
Rick Yune;nm0950935;The Fast and the Furious;2001;351156;6.8;tt0232500
Domhnall Gleeson;nm1727304;About Time;2013;309220;7.8;?
Michael Clarke Duncan;nm0003817;Cats & Dogs;2001;56915;5.1;tt0239395
Jacob Elordi;nm8624059;?;2018;68424;6.0;tt3799232
Joanna Going;?;?;1995;10765;6.3;tt0113347
Kim Dickens;nm0225332;Red;2008;10168;?;tt0972883
Peter Facinelli;nm0004906;Foxfire;?;?;6.2;tt0116353
Randolph Scott;?;The Texans;1938;275;6.3;tt0030850
John Saxon;nm0768334;?;1958;1372;6.9;tt0052126
Forest Whitaker;nm0001845;Taken 3;2014;180473;6.0;?
Amin Joseph;nm1514763;American Weapon;2014;157;2.4;tt1373403
Maisie Williams;nm3586035;?;2018;?;7.0;tt4859168
Ana Ortiz;?;Labor Pains;2009;10918;4.8;tt1231287
Hank Azaria;nm0000279;The Simpsons Movie;2007;?;7.3;tt0462538
Cherami Leigh;nm0473873;?;2013;?;6.5;tt3163844
Ralph Macchio;nm0001494;The Karate Kid Part II;1986;80815;6.1;?
Chris Kattan;?;Slightly Single in L.A.;2013;1263;4.5;tt1227931
Joshua John Miller;nm0588679;Communion;1989;5608;5.6;?
Christiane Paul;nm0666788;?;2007;4572;?;tt0446009
William Forsythe;nm0001235;?;1989;?;6.2;tt0097166
Troy Baker;nm1684869;Detective Conan: The Fourteenth Target;?;?;7.4;tt0965649
Brian Doyle-Murray;?;Stuart Little;1999;126719;5.9;?
Julianne Moore;nm0000194;The Hand That Rocks the Cradle;1992;38907;?;?
Roger Bart;nm0058372;A Green Story;2012;211;?;?
Claire Danes;nm0000132;?;1997;?;6.8;tt0120399
Eugenio Derbez;nm0220240;TV: The Movie;2006;1080;3.3;tt0460952
Rupert Friend;nm1670029;Jolene;2008;4439;6.4;tt0867334
Johnny Strong;nm0835001;Get Carter;2000;?;5.2;?
Ernest Borgnine;nm0000308;Small Soldiers;1998;92191;6.2;?
Judith Ivey;nm0412382;The Lonely Guy;?;6697;6.3;tt0087635
Roma Maffia;nm0005173;I Am Sam;2001;143693;?;tt0277027
Patrick Fugit;nm0297578;Almost Famous;2000;255110;7.9;tt0181875
Mari Torocsik;nm0879556;Noah's Ark;2007;?;4.8;tt0483093
David Niven;nm0000057;Enchantment;?;1029;7.2;tt0040321
?;nm0006969;Wet Hot American Summer;2001;54616;6.6;tt0243655
Herve Villechaize;nm0898199;Two Moon Junction;1988;5121;5.1;?
Brendan Sexton III;?;Beautiful Girl;2014;374;4.4;tt1031658
Rachel Ticotin;nm0001797;Don Juan DeMarco;1994;48537;6.7;?
Terry Chen;nm0155389;?;2007;?;6.2;tt0499556
Janis Paige;nm0656712;Two Guys from Milwaukee;1946;435;?;tt0039053
Brian Posehn;nm0692634;Brother Bear;2003;98466;6.8;tt0328880
Dominique Provost-Chalkley;nm3176450;The Curse of Buckout Road;2017;371;4.0;tt4847454
Thomasin McKenzie;nm5057169;Existence;2012;103;3.7;tt2402107
?;nm0588777;Pros & Cons;1999;390;5.8;tt0199975
Irrfan Khan;nm0451234;Life in a Metro;?;11161;7.4;tt0800956
Rosalind Chao;nm0001034;Just Like Heaven;2005;100155;6.7;tt0425123
Richard Riehle;nm0726223;Last Resort;1996;126;4.7;tt0119500
Monique Gabriela Curnen;nm1010931;?;2016;179;5.3;tt4068586
Michael Grant Terry;nm2163204;The Archer;2016;495;5.2;?
Jean Seberg;nm0781029;The Mouse That Roared;1959;8280;7.0;tt0053084
Maria de Medeiros;nm0210218;Honolulu Baby;2001;?;6.0;tt0251734
Peter Gallagher;nm0001251;?;1999;?;8.3;tt0169547
Tate Donovan;?;West of Here;2002;124;5.3;tt0283680
Tom Berenger;?;The Field;1990;?;?;tt0099566
Robert Conrad;nm0001066;Murph the Surf;1975;?;6.3;tt0073302
?;nm0000974;?;?;666;7.3;tt0028367
Frances Fisher;nm0004920;?;2013;303;6.7;?
Hugh Keays-Byrne;nm0117412;Dragon Flies;?;1303;6.6;?
Patricia Wettig;nm0923210;City Slickers II: The Legend of Curly's Gold;1994;18250;5.6;tt0109439
Michael Beach;nm0004729;Megachurch Murder;2015;197;4.6;tt3793648
?;?;Durant's Never Closes;2016;?;?;tt3717088
?;nm0001426;Death and the Maiden;1994;?;7.3;tt0109579
Alan Arkin;?;The Heart Is a Lonely Hunter;1968;3640;7.6;tt0063050
?;nm1072555;Deadpool 2;2018;489623;7.7;tt5463162
Justin Long;nm0519043;Live Free or Die Hard;2007;391070;7.1;?
Amy Aquino;nm0032628;?;?;67484;6.6;tt0391304
?;nm0504897;?;2000;127463;8.1;?
?;nm0014493;Alien Zone;1978;717;4.6;tt0072626
Bryan Cranston;nm0186505;?;2019;189329;7.3;tt9243946
Aubrey Plaza;?;An Evening with Beverly Luff Linn;2018;4673;?;tt6518270
Kristen Wiig;nm1325419;Welcome to Me;2014;18298;5.9;?
?;nm0393222;China Gate;1957;?;6.3;?
Nora Dunn;nm0004887;?;2001;?;6.6;tt0196229
Joan Bennett;?;The Man Who Reclaimed His Head;1934;135;?;tt0025453
Milton Berle;?;?;?;331;?;tt0041115
Steve Schirripa;?;Denial;1998;1016;5.3;tt0126861
?;nm0001850;The Final Comedown;1972;316;5.9;tt0068588
Vic Mignogna;nm0586003;?;?;239;?;tt0407924
Stephen McHattie;nm0565569;Weirdos;2016;447;6.6;tt5058014
?;nm1781213;Dumb and Dumber To;2014;129824;5.6;tt2096672
Michael Vartan;nm0890232;Sand;2000;529;?;tt0190736
Elizabeth Hurley;nm0000167;Austin Powers: The Spy Who Shagged Me;1999;218083;6.6;?
Parker Posey;nm0000205;Coneheads;?;51627;5.3;tt0106598
?;nm2050746;2nd Date Sex;2019;810;5.5;tt7439748
?;nm0000366;Second Chance;1976;241;6.2;tt0075215
Charlotte Vega;nm5256984;Love Beats;2019;?;5.8;?
Wendie Jo Sperber;nm0818274;Back to the Future;1985;1071805;8.5;tt0088763
Claudia Christian;nm0160004;The Garden;2006;?;?;tt0436343
Anupam Kher;nm0451600;Kya Kehna;?;1944;?;tt0250483
Josh Segarra;nm2019219;Christmas on the Square;2020;2162;5.3;tt10627548
Anna Chancellor;?;Hysteria;2011;30676;6.7;tt1435513
?;nm0751426;Live Love and Learn;?;300;6.0;tt0029157
Macon Blair;nm0086301;Logan Lucky;?;133545;?;tt5439796
?;nm0000075;The Mountain;1956;1832;?;tt0049523
Colleen Camp;nm0131974;?;2019;301;6.3;tt0326716
Bailey Chase;?;Walk. Ride. Rodeo.;2019;1984;6.4;tt5848416
Toshiro Mifune;nm0001536;Dokuritsu gurentai;?;169;6.8;tt0052747
?;nm0000264;?Que hace una chica como tu en un sitio como este?;1978;?;5.1;tt0078544
Charles Martin Smith;nm0001747;No Deposit No Return;1976;?;6.6;tt0074968
?;?;Pride;2007;6215;6.1;tt0475355
?;nm0004700;Nora's Hair Salon II;2008;?;?;tt0883410
?;?;Crouching Tiger Hidden Dragon;2000;255050;7.8;tt0190332
?;nm0753526;Due Date;2010;325626;?;tt1231583
Roscoe Lee Browne;nm0001975;Uptight;1968;619;7.3;tt0063748
Matt Walsh;?;The Goods: Live Hard Sell Hard;2009;?;5.8;tt1092633
Stuart Pankin;?;The Dirt Bike Kid;?;1012;5.6;tt0090948
Brooklyn Decker;nm2395937;What to Expect When You're Expecting;2012;70327;5.7;tt1586265
Julia Ormond;?;The Prime Gig;2000;2087;6.1;tt0223954
David Threlfall;nm0861915;Nowhere Boy;?;35314;7.1;tt1266029
Cindy Pickett;nm0681882;Being Rose;2017;?;5.7;tt5572232
Glynis Johns;nm0424318;?;?;352;7.0;tt0039398
Maureen O'Sullivan;?;Tarzan's Secret Treasure;?;2744;?;tt0034266
Sid Haig;?;?;1973;569;?;tt0070926
Lucie Arnaz;nm0036109;?;?;?;?;?
Mason Gamble;nm0001253;The Rising Place;2001;189;6.2;tt0201020
Claudette Colbert;nm0001055;The Secret Fury;1950;772;6.7;tt0042935
Ilfenesh Hadera;nm3947644;Chi-Raq;?;?;5.7;tt4594834
Sanjeev Bhaskar;?;?;2015;?;?;tt1727770
Gillian Jacobs;nm1843026;Hot Tub Time Machine 2;2015;37180;5.1;tt2637294
Julianne Moore;nm0000194;Far from Heaven;?;?;7.3;?
Austin Pendleton;nm0671721;Queenie in Love;2001;304;6.8;tt0285963
Stacy Keach;nm0005078;The Killer Inside Me;1976;377;6.0;?
Drew Barrymore;?;Ever After: A Cinderella Story;1998;70039;7.0;tt0120631
Henry Cavill;nm0147147;Sand Castle;?;20118;6.3;tt2582576
Mary Steenburgen;nm0005460;?;?;3744;?;tt0113896
?;nm0659601;?;2012;232;?;tt1980218
?;nm0002072;Wait Until Dark;1967;?;7.8;?
John Lynch;?;Alien Hunter;2003;4241;5.1;tt0327409
Justin Timberlake;nm0005493;The Love Guru;2008;?;?;tt0811138
?;nm0293466;Come Fill the Cup;1951;418;6.9;tt0043424
Kelly Sullivan;nm2660424;Found in Time;2012;170;4.8;tt1745701
Yan-Kay Crystal Lowe;nm0522909;?;?;163021;6.4;?
Debra Winger;nm0000700;?;1983;55778;7.4;tt0086425
John Cleese;nm0000092;The World Is Not Enough;?;189615;?;tt0143145
?;?;The Godfather: Part III;1990;364339;7.6;tt0099674
?;nm0541902;Random Hearts;1999;20131;?;tt0156934
J. Smith-Cameron;nm0810397;Nancy;2018;?;6.2;?
Andy Buckley;nm2952467;Body Waves;1992;166;3.7;?
Maureen O'Sullivan;nm0001577;?;1936;3120;?;tt0028345
Cosmo Jarvis;nm4008605;?;2016;20410;6.8;tt4291600
?;nm0000376;The Hollywood Knights;1980;4247;6.3;tt0080881
Richard Jaeckel;nm0001395;The Lineup;1958;?;?;tt0051866
Boris Karloff;nm0000472;Corridors of Blood;1958;1821;6.5;tt0051542
?;nm0000598;?;?;21602;5.6;tt0892767
John Magaro;nm1910274;?;?;87769;6.6;tt4530422
Ellen Burstyn;nm0000995;The Calling;?;7966;5.8;tt1666335
Grant Bowler;?;?;2015;?;?;tt2974902
Terence Stamp;nm0000654;Spirits of the Dead;1968;?;6.5;tt0063715
James Cosmo;nm0181920;Hammer of the Gods;2013;?;4.5;tt2193418
Kristian Nairn;nm3964231;The Appearance;2018;1060;4.7;tt6857040
Meg Ryan;?;Kate & Leopold;2001;79430;6.4;tt0035423
Louise Lasser;nm0489837;Bananas;1971;34288;7.0;tt0066808
Malcolm McDowell;nm0000532;The Artist;2011;232067;7.9;?
Carole Bouquet;?;Red Lights;2004;2562;6.6;tt0365190
?;?;?;1987;10295;7.8;tt0093713
Karina Arroyave;nm0037410;Adrift in Manhattan;2007;1647;?;tt0497316
Robin Williams;nm0000245;Aladdin;1992;376897;?;tt0103639
Anne Revere;nm0720843;?;1941;455;6.3;?
Shannyn Sossamon;nm0815370;The Order;?;16987;5.2;tt0304711
?;nm0001733;Beverly Hills Ninja;1997;39037;5.6;tt0118708
Lainie Kazan;?;The Journey of Natty Gann;1985;5432;7.1;tt0089385
Taye Diggs;?;Days of Wrath;?;?;6.8;?
Leonardo DiCaprio;nm0000138;J. Edgar;2011;123334;?;tt1616195
Annie Potts;nm0001633;Ghostbusters II;1989;184615;6.6;tt0097428
Dylan Bruce;nm1851313;Unstoppable;2010;186249;6.8;tt0477080
?;nm0001229;Midway;1976;18051;6.8;tt0074899
Zoe Saldana;nm0757855;The Book of Life;2014;65394;7.3;tt2262227
Jared Harris;nm0364813;The Ward;2010;40584;5.6;tt1369706
Christopher Abbott;nm3571592;?;?;50088;6.6;tt3553442
Bruce Willis;nm0000246;Survive the Night;2020;5197;4.1;tt10303324
?;nm0000226;Bad Boys;1995;242553;6.9;tt0112442
Krysten Ritter;nm1269983;Vamps;2012;9580;5.2;?
Tim Robbins;?;Then She Found Me;2007;9624;?;?
Kelly Stables;nm1261587;The Ring Two;2005;91804;5.4;?
Aditi Rao Hydari;nm2390814;?;2013;2390;?;tt2429640
Camilla Belle;nm0004741;?;?;43471;5.1;tt0455857
Maxwell Caulfield;nm0001028;?;2007;699;?;tt0910868
Peter Fonda;nm0001228;The Cannonball Run;1981;33495;6.3;tt0082136
Alec Baldwin;nm0000285;Pearl Harbor;2001;313400;6.2;tt0213149
Neve Campbell;nm0000117;Clouds;2020;?;7.5;?
Steven Berkoff;nm0000925;Steal;?;5715;5.5;tt0282552
?;nm0000481;A Christmas Prince;?;17202;5.8;tt7608418
Molly Shannon;?;Never Been Kissed;1999;?;?;tt0151738
Victor Garber;nm0001255;Self/less;2015;?;6.5;?
Joseph Cotten;nm0001072;Syndicate Sadists;1975;?;6.4;tt0073051
Leslie Bibb;nm0004753;Confessions of a Shopaholic;2009;75073;5.9;?
?;?;Conception;?;?;5.3;tt1619277
?;nm0000775;Wonderland;2003;21368;?;tt0335563
Keanu Reeves;nm0000206;The Watcher;2000;25981;5.3;tt0204626
Ian Hart;?;Mary Queen of Scots;2018;43366;6.3;?
Robert Mitchum;?;Mr. Winkle Goes to War;1944;?;6.7;tt0037095
?;nm0000897;Cancel My Reservation;1972;418;5.4;tt0068332
?;nm0000367;?;1981;8176;7.4;tt0082183
Keith Carradine;nm0001018;Emperor of the North;?;?;7.3;tt0070030
?;nm0000890;?;1940;231;6.4;?
Cameron Richardson;nm0724460;Hickok;2017;?;4.7;tt6334884
D.B. Sweeney;nm0000665;?;?;54219;?;tt0130623
Heather Burns;nm0122688;?;2010;153;5.4;tt1286753
