?;?;In the Mouth of Madness;1994;62308;?;tt0113409
Terry Crews;?;Bridesmaids;2011;270768;?;tt1478338
Jeremy Renner;nm0719637;Lords of Dogtown;?;52308;7.1;tt0355702
Rory Cochrane;nm0168262;Hart's War;2002;50964;6.3;?
Christopher Guest;?;Death Wish;1974;36168;7.0;tt0071402
?;nm0950935;The Fast and the Furious;2001;351156;6.8;tt0232500
Domhnall Gleeson;nm1727304;?;2013;309220;7.8;?
Michael Clarke Duncan;nm0003817;Cats & Dogs;?;56915;5.1;?
Jacob Elordi;nm8624059;The Kissing Booth;2018;68424;6.0;tt3799232
Joanna Going;?;How to Make an American Quilt;1995;?;6.3;tt0113347
Kim Dickens;nm0225332;Red;2008;10168;7.0;tt0972883
Peter Facinelli;nm0004906;Foxfire;1996;?;6.2;tt0116353
Randolph Scott;nm0000068;?;1938;?;6.3;tt0030850
John Saxon;nm0768334;The Reluctant Debutante;?;?;6.9;tt0052126
Forest Whitaker;?;Taken 3;2014;180473;6.0;tt2446042
?;nm1514763;?;2014;157;2.4;tt1373403
Maisie Williams;nm3586035;Then Came You;2018;10098;7.0;tt4859168
Ana Ortiz;?;Labor Pains;2009;10918;4.8;tt1231287
Hank Azaria;nm0000279;The Simpsons Movie;?;310514;7.3;tt0462538
Cherami Leigh;nm0473873;A Certain Magical Index: The Movie - The Miracle of Endymion;2013;400;?;tt3163844
Ralph Macchio;nm0001494;The Karate Kid Part II;?;80815;6.1;tt0091326
?;nm0441592;Slightly Single in L.A.;2013;?;4.5;tt1227931
Joshua John Miller;nm0588679;Communion;?;5608;5.6;tt0097100
Christiane Paul;nm0666788;Neues vom Wixxer;2007;4572;6.1;tt0446009
William Forsythe;nm0001235;Dead Bang;1989;3349;6.2;tt0097166
Troy Baker;nm1684869;Detective Conan: The Fourteenth Target;?;?;7.4;tt0965649
?;?;Stuart Little;1999;?;5.9;tt0164912
Julianne Moore;nm0000194;The Hand That Rocks the Cradle;?;?;6.7;tt0104389
Roger Bart;nm0058372;A Green Story;?;211;5.5;tt2090447
Claire Danes;nm0000132;U Turn;1997;49634;6.8;tt0120399
Eugenio Derbez;nm0220240;TV: The Movie;2006;1080;3.3;tt0460952
?;?;Jolene;2008;?;6.4;?
Johnny Strong;?;Get Carter;2000;32795;5.2;tt0208988
Ernest Borgnine;nm0000308;Small Soldiers;1998;92191;?;?
?;nm0412382;The Lonely Guy;1984;6697;?;tt0087635
Roma Maffia;nm0005173;I Am Sam;2001;143693;7.7;tt0277027
Patrick Fugit;nm0297578;Almost Famous;2000;255110;?;tt0181875
Mari Torocsik;nm0879556;?;2007;138;4.8;tt0483093
David Niven;nm0000057;?;1948;1029;7.2;tt0040321
Elizabeth Banks;nm0006969;?;2001;54616;6.6;tt0243655
Herve Villechaize;nm0898199;Two Moon Junction;1988;5121;5.1;?
Brendan Sexton III;nm0786639;Beautiful Girl;2014;374;4.4;tt1031658
Rachel Ticotin;?;Don Juan DeMarco;1994;48537;6.7;tt0112883
?;nm0155389;War;2007;?;?;tt0499556
Janis Paige;?;Two Guys from Milwaukee;?;435;?;tt0039053
Brian Posehn;?;Brother Bear;2003;98466;6.8;tt0328880
Dominique Provost-Chalkley;nm3176450;The Curse of Buckout Road;2017;?;4.0;tt4847454
Thomasin McKenzie;nm5057169;Existence;2012;?;3.7;?
Larry Miller;nm0588777;Pros & Cons;1999;390;?;tt0199975
Irrfan Khan;?;Life in a Metro;2007;?;7.4;tt0800956
Rosalind Chao;nm0001034;Just Like Heaven;?;100155;6.7;tt0425123
Richard Riehle;nm0726223;Last Resort;1996;?;4.7;tt0119500
?;nm1010931;?;2016;179;5.3;tt4068586
Michael Grant Terry;nm2163204;The Archer;2016;495;5.2;?
Jean Seberg;nm0781029;The Mouse That Roared;1959;8280;7.0;?
Maria de Medeiros;nm0210218;Honolulu Baby;2001;?;6.0;tt0251734
?;nm0001251;American Beauty;1999;1078699;8.3;tt0169547
Tate Donovan;nm0004883;?;2002;124;5.3;tt0283680
?;nm0000297;The Field;1990;5676;7.4;tt0099566
Robert Conrad;nm0001066;Murph the Surf;1975;?;6.3;tt0073302
Walter Brennan;nm0000974;Three Godfathers;1936;?;?;tt0028367
Frances Fisher;nm0004920;Red Wing;?;303;6.7;tt2265080
Hugh Keays-Byrne;nm0117412;Dragon Flies;1975;1303;6.6;tt0073343
Patricia Wettig;nm0923210;City Slickers II: The Legend of Curly's Gold;1994;?;5.6;tt0109439
Michael Beach;nm0004729;Megachurch Murder;2015;?;4.6;tt3793648
Jon Gries;nm0340973;?;2016;155;5.5;tt3717088
Ben Kingsley;nm0001426;Death and the Maiden;1994;?;7.3;tt0109579
Alan Arkin;nm0000273;?;1968;3640;7.6;tt0063050
Morena Baccarin;nm1072555;Deadpool 2;2018;?;7.7;tt5463162
Justin Long;nm0519043;Live Free or Die Hard;2007;391070;7.1;?
Amy Aquino;nm0032628;A Lot Like Love;2005;?;6.6;tt0391304
Tony Chiu-Wai Leung;nm0504897;In the Mood for Love;?;127463;8.1;tt0118694
Charles Aidman;nm0014493;Alien Zone;?;717;4.6;tt0072626
Bryan Cranston;nm0186505;El Camino: A Breaking Bad Movie;?;189329;7.3;tt9243946
?;nm2201555;?;2018;4673;5.8;tt6518270
Kristen Wiig;nm1325419;Welcome to Me;2014;18298;?;tt2788716
?;nm0393222;China Gate;?;706;6.3;tt0050252
Nora Dunn;nm0004887;Zoolander;2001;247922;6.6;tt0196229
?;nm0000910;The Man Who Reclaimed His Head;1934;135;?;tt0025453
Milton Berle;nm0000926;?;1949;?;5.9;?
Steve Schirripa;?;Denial;?;1016;?;tt0126861
Billy Dee Williams;nm0001850;The Final Comedown;1972;316;5.9;tt0068588
?;nm0586003;Martian Successor Nadesico - The Motion Picture: Prince of Darkness;1998;239;6.6;tt0407924
Stephen McHattie;nm0565569;?;2016;447;6.6;tt5058014
Matty Cardarople;nm1781213;Dumb and Dumber To;?;129824;5.6;tt2096672
?;nm0890232;?;2000;529;?;?
Elizabeth Hurley;nm0000167;Austin Powers: The Spy Who Shagged Me;1999;218083;?;tt0145660
Parker Posey;nm0000205;Coneheads;1993;51627;5.3;tt0106598
Emma Rigby;nm2050746;2nd Date Sex;?;810;5.5;tt7439748
Catherine Deneuve;nm0000366;Second Chance;1976;?;6.2;tt0075215
Charlotte Vega;nm5256984;Love Beats;?;132;5.8;?
?;nm0818274;Back to the Future;1985;?;8.5;tt0088763
Claudia Christian;nm0160004;The Garden;2006;?;4.6;tt0436343
Anupam Kher;nm0451600;Kya Kehna;2000;1944;5.9;tt0250483
Josh Segarra;nm2019219;Christmas on the Square;?;2162;5.3;tt10627548
Anna Chancellor;nm0151250;Hysteria;?;30676;6.7;tt1435513
Rosalind Russell;nm0751426;Live Love and Learn;?;300;6.0;?
Macon Blair;nm0086301;Logan Lucky;?;?;7.0;tt5439796
Spencer Tracy;nm0000075;The Mountain;1956;1832;?;tt0049523
?;nm0131974;5/25/1977;?;301;6.3;tt0326716
Bailey Chase;?;Walk. Ride. Rodeo.;2019;1984;6.4;?
Toshiro Mifune;nm0001536;Dokuritsu gurentai;1959;169;6.8;tt0052747
Pedro Almodovar;nm0000264;?Que hace una chica como tu en un sitio como este?;1978;152;5.1;tt0078544
Charles Martin Smith;nm0001747;?;1976;?;6.6;?
Bernie Mac;nm0005170;?;2007;?;6.1;?
Tatyana Ali;nm0004700;Nora's Hair Salon II;2008;129;2.9;tt0883410
Chen Chang;nm0151654;Crouching Tiger Hidden Dragon;2000;255050;7.8;tt0190332
RZA;?;Due Date;2010;?;6.5;?
Roscoe Lee Browne;nm0001975;Uptight;1968;619;7.3;tt0063748
Matt Walsh;nm0909768;The Goods: Live Hard Sell Hard;2009;20837;5.8;tt1092633
Stuart Pankin;nm0659573;The Dirt Bike Kid;1985;1012;5.6;tt0090948
Brooklyn Decker;nm2395937;?;2012;70327;?;?
Julia Ormond;nm0000566;The Prime Gig;2000;2087;6.1;tt0223954
David Threlfall;nm0861915;Nowhere Boy;2009;35314;7.1;tt1266029
Cindy Pickett;nm0681882;Being Rose;2017;286;5.7;tt5572232
?;nm0424318;Frieda;1947;352;7.0;?
Maureen O'Sullivan;nm0001577;Tarzan's Secret Treasure;1941;2744;6.6;tt0034266
?;nm0354085;Wonder Women;1973;?;4.7;?
Lucie Arnaz;nm0036109;Smoking Nonsmoking;2011;115;5.2;tt0469152
Mason Gamble;nm0001253;The Rising Place;?;189;?;?
Claudette Colbert;?;The Secret Fury;1950;772;6.7;tt0042935
Ilfenesh Hadera;nm3947644;Chi-Raq;2015;9313;?;tt4594834
Sanjeev Bhaskar;nm0080276;Absolutely Anything;?;40195;?;?
Gillian Jacobs;nm1843026;Hot Tub Time Machine 2;2015;37180;5.1;tt2637294
Julianne Moore;nm0000194;Far from Heaven;2002;?;7.3;?
?;nm0671721;Queenie in Love;2001;304;6.8;tt0285963
Stacy Keach;?;The Killer Inside Me;1976;377;6.0;tt0074746
?;nm0000106;Ever After: A Cinderella Story;?;70039;7.0;?
Henry Cavill;nm0147147;?;2017;20118;6.3;tt2582576
Mary Steenburgen;nm0005460;My Family;1995;?;7.3;?
John Pankow;nm0659601;Putzel;2012;232;6.5;tt1980218
Mel Ferrer;nm0002072;Wait Until Dark;1967;27968;7.8;tt0062467
John Lynch;nm0001487;Alien Hunter;2003;4241;5.1;tt0327409
Justin Timberlake;nm0005493;The Love Guru;2008;50684;3.8;tt0811138
Kathleen Freeman;?;?;1951;418;?;tt0043424
?;?;Found in Time;2012;?;4.8;tt1745701
Yan-Kay Crystal Lowe;nm0522909;Hot Tub Time Machine;?;163021;?;?
Debra Winger;nm0000700;Terms of Endearment;1983;55778;7.4;?
?;nm0000092;?;1999;189615;6.4;tt0143145
George Hamilton;nm0001313;The Godfather: Part III;1990;364339;?;tt0099674
Aasif Mandvi;nm0541902;Random Hearts;?;20131;?;?
J. Smith-Cameron;?;Nancy;2018;2685;?;tt6509058
Andy Buckley;nm2952467;Body Waves;1992;166;3.7;?
Maureen O'Sullivan;nm0001577;Tarzan Escapes;1936;?;6.6;tt0028345
Cosmo Jarvis;nm4008605;Lady Macbeth;2016;20410;6.8;tt4291600
?;nm0000376;The Hollywood Knights;1980;4247;6.3;tt0080881
Richard Jaeckel;nm0001395;The Lineup;1958;2975;7.3;tt0051866
Boris Karloff;nm0000472;Corridors of Blood;1958;1821;6.5;tt0051542
Dennis Quaid;nm0000598;Horsemen;2009;21602;5.6;?
John Magaro;nm1910274;?;2018;87769;6.6;?
Ellen Burstyn;nm0000995;The Calling;2014;?;?;tt1666335
?;nm0101198;Zoey to the Max;2015;?;5.0;tt2974902
?;?;Spirits of the Dead;1968;?;6.5;tt0063715
James Cosmo;nm0181920;Hammer of the Gods;2013;?;?;tt2193418
Kristian Nairn;nm3964231;The Appearance;?;1060;4.7;tt6857040
Meg Ryan;nm0000212;Kate & Leopold;?;79430;6.4;tt0035423
Louise Lasser;nm0489837;Bananas;?;?;7.0;tt0066808
Malcolm McDowell;nm0000532;The Artist;?;232067;7.9;tt1655442
Carole Bouquet;?;Red Lights;2004;2562;6.6;tt0365190
Sofie Grabol;nm0344894;Pelle the Conqueror;1987;10295;7.8;tt0093713
Karina Arroyave;nm0037410;Adrift in Manhattan;2007;1647;5.5;tt0497316
Robin Williams;nm0000245;Aladdin;1992;376897;8.0;tt0103639
Anne Revere;?;?;1941;455;6.3;tt0033525
Shannyn Sossamon;nm0815370;The Order;2003;16987;5.2;tt0304711
Nicollette Sheridan;nm0001733;?;1997;39037;5.6;tt0118708
Lainie Kazan;nm0443577;?;?;?;7.1;tt0089385
?;nm0004875;?;2008;137;?;tt1017430
Leonardo DiCaprio;nm0000138;J. Edgar;2011;123334;6.5;tt1616195
?;nm0001633;Ghostbusters II;1989;184615;?;?
Dylan Bruce;nm1851313;Unstoppable;2010;?;6.8;tt0477080
Glenn Ford;?;Midway;1976;18051;6.8;tt0074899
?;nm0757855;The Book of Life;2014;65394;?;tt2262227
Jared Harris;nm0364813;The Ward;2010;40584;5.6;?
?;nm3571592;Whiskey Tango Foxtrot;?;50088;6.6;tt3553442
Bruce Willis;nm0000246;?;2020;5197;4.1;tt10303324
Will Smith;nm0000226;Bad Boys;1995;242553;6.9;tt0112442
Krysten Ritter;nm1269983;Vamps;2012;9580;5.2;tt1545106
?;nm0000209;Then She Found Me;2007;9624;?;tt0455805
