Jurgen Prochnow;nm0001638;?;?;62308;7.2;tt0113409
?;nm0187719;?;2011;?;6.8;?
?;nm0719637;?;?;52308;?;?
?;nm0168262;?;?;50964;?;?
?;nm0001302;Death Wish;1974;?;7.0;tt0071402
Rick Yune;?;?;2001;?;6.8;tt0232500
Domhnall Gleeson;?;About Time;?;?;7.8;?
?;nm0003817;Cats & Dogs;2001;?;?;?
?;nm8624059;The Kissing Booth;2018;?;6.0;tt3799232
Joanna Going;nm0324790;?;?;10765;?;?
?;nm0225332;Red;2008;?;7.0;tt0972883
?;nm0004906;?;?;?;6.2;?
?;nm0000068;The Texans;1938;?;?;?
John Saxon;?;The Reluctant Debutante;?;?;?;?
Forest Whitaker;nm0001845;Taken 3;2014;?;6.0;?
Amin Joseph;nm1514763;American Weapon;?;?;?;tt1373403
Maisie Williams;?;?;?;?;?;tt4859168
Ana Ortiz;nm0651067;?;2009;10918;?;?
Hank Azaria;nm0000279;The Simpsons Movie;?;310514;?;?
?;nm0473873;A Certain Magical Index: The Movie - The Miracle of Endymion;?;400;6.5;tt3163844
?;nm0001494;The Karate Kid Part II;1986;80815;6.1;tt0091326
?;?;?;?;?;4.5;?
Joshua John Miller;?;Communion;1989;5608;?;tt0097100
Christiane Paul;nm0666788;?;2007;?;6.1;tt0446009
William Forsythe;?;?;1989;?;6.2;tt0097166
?;nm1684869;Detective Conan: The Fourteenth Target;?;2057;?;tt0965649
Brian Doyle-Murray;nm0236519;?;?;?;?;tt0164912
?;nm0000194;?;1992;?;?;tt0104389
Roger Bart;?;A Green Story;2012;?;?;?
?;?;?;?;49634;?;tt0120399
?;nm0220240;?;2006;?;3.3;tt0460952
?;?;Jolene;?;?;?;?
Johnny Strong;?;?;?;?;5.2;?
Ernest Borgnine;?;?;1998;?;6.2;tt0122718
?;nm0412382;?;1984;6697;?;?
?;nm0005173;?;?;?;?;?
Patrick Fugit;?;Almost Famous;?;?;?;?
Mari Torocsik;nm0879556;?;?;138;4.8;?
?;?;Enchantment;?;?;7.2;?
Elizabeth Banks;nm0006969;Wet Hot American Summer;2001;?;?;?
?;?;Two Moon Junction;?;?;?;?
Brendan Sexton III;?;?;2014;374;4.4;tt1031658
Rachel Ticotin;?;?;?;?;6.7;?
?;nm0155389;?;2007;?;6.2;?
Janis Paige;nm0656712;Two Guys from Milwaukee;?;435;6.4;tt0039053
Brian Posehn;?;?;?;98466;?;?
Dominique Provost-Chalkley;?;The Curse of Buckout Road;?;371;?;?
Thomasin McKenzie;nm5057169;Existence;2012;?;3.7;?
Larry Miller;nm0588777;?;1999;390;5.8;tt0199975
?;nm0451234;?;?;11161;?;?
?;nm0001034;?;?;?;6.7;tt0425123
?;nm0726223;?;?;126;?;tt0119500
Monique Gabriela Curnen;nm1010931;?;?;179;5.3;?
Michael Grant Terry;?;?;2016;495;5.2;tt5806646
?;nm0781029;?;1959;8280;?;tt0053084
Maria de Medeiros;nm0210218;?;2001;152;6.0;tt0251734
?;nm0001251;American Beauty;?;?;?;?
Tate Donovan;nm0004883;?;?;124;5.3;tt0283680
Tom Berenger;?;The Field;1990;5676;7.4;?
?;?;?;?;179;6.3;?
Walter Brennan;nm0000974;?;1936;666;7.3;tt0028367
?;?;Red Wing;2013;?;6.7;tt2265080
?;nm0117412;?;?;1303;?;tt0073343
?;?;City Slickers II: The Legend of Curly's Gold;?;18250;?;tt0109439
?;nm0004729;Megachurch Murder;?;?;?;?
Jon Gries;nm0340973;?;?;155;?;tt3717088
?;nm0001426;?;?;?;7.3;tt0109579
Alan Arkin;nm0000273;The Heart Is a Lonely Hunter;?;?;?;?
Morena Baccarin;?;Deadpool 2;2018;489623;?;tt5463162
Justin Long;?;Live Free or Die Hard;?;391070;?;?
Amy Aquino;?;?;?;67484;6.6;?
Tony Chiu-Wai Leung;nm0504897;In the Mood for Love;?;?;8.1;?
Charles Aidman;?;Alien Zone;?;?;4.6;tt0072626
Bryan Cranston;nm0186505;El Camino: A Breaking Bad Movie;2019;189329;?;tt9243946
Aubrey Plaza;?;?;?;4673;?;tt6518270
Kristen Wiig;nm1325419;Welcome to Me;2014;18298;5.9;?
James Hong;?;?;?;?;6.3;?
?;nm0004887;Zoolander;2001;?;?;tt0196229
?;?;?;?;?;?;tt0025453
?;nm0000926;?;?;331;5.9;?
?;?;?;1998;?;5.3;tt0126861
?;nm0001850;The Final Comedown;?;?;?;?
Vic Mignogna;?;?;1998;?;?;tt0407924
Stephen McHattie;nm0565569;Weirdos;?;?;6.6;tt5058014
?;nm1781213;Dumb and Dumber To;?;?;5.6;?
Michael Vartan;nm0890232;Sand;2000;?;?;?
Elizabeth Hurley;nm0000167;?;1999;218083;6.6;tt0145660
Parker Posey;nm0000205;Coneheads;?;51627;5.3;tt0106598
Emma Rigby;nm2050746;?;?;?;?;tt7439748
?;nm0000366;?;1976;241;?;tt0075215
Charlotte Vega;?;Love Beats;?;?;5.8;tt7973858
Wendie Jo Sperber;?;?;1985;?;?;tt0088763
Claudia Christian;?;?;?;695;4.6;?
?;?;?;2000;?;?;tt0250483
Josh Segarra;?;Christmas on the Square;?;2162;5.3;?
Anna Chancellor;nm0151250;Hysteria;?;30676;6.7;?
Rosalind Russell;?;Live Love and Learn;1937;?;6.0;?
?;nm0086301;?;2017;?;?;?
?;?;?;?;?;?;?
Colleen Camp;?;5/25/1977;2019;301;?;?
?;nm0003082;?;?;?;6.4;?
Toshiro Mifune;?;?;1959;169;?;tt0052747
?;?;?Que hace una chica como tu en un sitio como este?;?;?;5.1;tt0078544
?;?;No Deposit No Return;1976;?;6.6;?
?;nm0005170;?;?;?;?;?
Tatyana Ali;?;?;?;?;2.9;?
Chen Chang;nm0151654;Crouching Tiger Hidden Dragon;2000;255050;7.8;?
?;nm0753526;?;2010;325626;?;tt1231583
?;?;Uptight;?;?;?;tt0063748
Matt Walsh;?;?;2009;20837;?;tt1092633
Stuart Pankin;nm0659573;The Dirt Bike Kid;?;?;?;?
?;?;What to Expect When You're Expecting;?;?;5.7;?
Julia Ormond;?;?;?;2087;6.1;tt0223954
?;nm0861915;?;2009;35314;7.1;tt1266029
?;nm0681882;Being Rose;?;286;?;?
?;?;?;?;?;?;tt0039398
?;?;?;1941;2744;6.6;tt0034266
Sid Haig;nm0354085;?;?;?;?;tt0070926
?;nm0036109;?;2011;?;?;tt0469152
Mason Gamble;?;?;?;189;?;tt0201020
?;nm0001055;?;1950;?;?;tt0042935
Ilfenesh Hadera;nm3947644;?;2015;9313;?;?
Sanjeev Bhaskar;?;?;?;?;6.0;?
?;?;Hot Tub Time Machine 2;2015;37180;?;?
Julianne Moore;?;?;2002;44212;?;tt0297884
Austin Pendleton;nm0671721;Queenie in Love;?;?;?;tt0285963
?;nm0005078;?;?;?;?;tt0074746
Drew Barrymore;nm0000106;?;1998;70039;?;tt0120631
?;?;?;?;?;6.3;?
?;?;My Family;?;?;7.3;tt0113896
?;nm0659601;Putzel;2012;232;?;tt1980218
?;?;?;?;27968;7.8;tt0062467
John Lynch;nm0001487;?;2003;4241;5.1;?
?;nm0005493;?;2008;50684;3.8;?
?;?;?;1951;418;6.9;?
Kelly Sullivan;nm2660424;?;2012;?;?;?
Yan-Kay Crystal Lowe;nm0522909;Hot Tub Time Machine;?;163021;6.4;?
?;nm0000700;?;1983;?;?;?
?;nm0000092;The World Is Not Enough;1999;?;6.4;?
?;nm0001313;The Godfather: Part III;?;?;?;tt0099674
Aasif Mandvi;nm0541902;Random Hearts;1999;?;?;tt0156934
?;nm0810397;?;?;?;?;tt6509058
?;?;?;1992;?;3.7;tt0103854
Maureen O'Sullivan;?;Tarzan Escapes;?;3120;6.6;?
Cosmo Jarvis;nm4008605;Lady Macbeth;2016;20410;?;?
?;nm0000376;?;?;4247;6.3;?
?;?;?;1958;?;?;tt0051866
?;nm0000472;Corridors of Blood;?;?;6.5;tt0051542
?;nm0000598;Horsemen;2009;21602;?;?
?;?;Overlord;2018;87769;?;tt4530422
Ellen Burstyn;nm0000995;The Calling;?;7966;?;?
Grant Bowler;?;Zoey to the Max;2015;?;5.0;tt2974902
Terence Stamp;?;Spirits of the Dead;1968;5787;?;tt0063715
James Cosmo;nm0181920;Hammer of the Gods;2013;7752;4.5;?
Kristian Nairn;?;?;2018;1060;?;?
Meg Ryan;?;Kate & Leopold;2001;?;6.4;tt0035423
Louise Lasser;nm0489837;?;1971;?;?;tt0066808
Malcolm McDowell;?;The Artist;?;?;7.9;tt1655442
Carole Bouquet;?;Red Lights;?;?;6.6;tt0365190
?;nm0344894;?;1987;10295;?;?
Karina Arroyave;nm0037410;Adrift in Manhattan;?;?;?;tt0497316
Robin Williams;?;Aladdin;?;?;8.0;?
?;nm0720843;?;1941;455;?;?
Shannyn Sossamon;?;?;?;?;5.2;tt0304711
?;nm0001733;Beverly Hills Ninja;1997;?;?;tt0118708
?;?;The Journey of Natty Gann;?;?;?;tt0089385
?;?;?;?;137;6.8;tt1017430
Leonardo DiCaprio;?;?;?;?;6.5;tt1616195
?;?;Ghostbusters II;?;?;6.6;?
?;?;Unstoppable;2010;186249;6.8;tt0477080
?;?;?;1976;18051;6.8;tt0074899
?;nm0757855;?;2014;?;7.3;?
?;?;The Ward;?;?;?;tt1369706
