?;nm0001638;?;?;62308;?;tt0113409
?;nm0187719;?;2011;?;6.8;?
Jeremy Renner;nm0719637;Lords of Dogtown;?;52308;7.1;tt0355702
Rory Cochrane;nm0168262;Hart's War;2002;50964;?;tt0251114
?;nm0001302;Death Wish;1974;36168;?;tt0071402
Rick Yune;?;The Fast and the Furious;2001;351156;6.8;tt0232500
Domhnall Gleeson;nm1727304;About Time;2013;309220;7.8;?
Michael Clarke Duncan;nm0003817;?;2001;56915;5.1;?
Jacob Elordi;nm8624059;The Kissing Booth;2018;68424;6.0;?
?;?;How to Make an American Quilt;?;10765;?;?
Kim Dickens;nm0225332;Red;?;10168;?;?
Peter Facinelli;nm0004906;Foxfire;?;8672;6.2;?
Randolph Scott;?;The Texans;1938;275;?;?
John Saxon;nm0768334;The Reluctant Debutante;1958;1372;6.9;?
?;nm0001845;Taken 3;?;180473;6.0;tt2446042
Amin Joseph;?;American Weapon;2014;157;?;?
?;?;Then Came You;2018;10098;7.0;tt4859168
Ana Ortiz;?;?;2009;10918;4.8;tt1231287
Hank Azaria;?;?;?;310514;7.3;tt0462538
?;nm0473873;A Certain Magical Index: The Movie - The Miracle of Endymion;?;?;6.5;tt3163844
Ralph Macchio;nm0001494;The Karate Kid Part II;?;?;6.1;tt0091326
Chris Kattan;nm0441592;?;2013;1263;?;tt1227931
Joshua John Miller;nm0588679;?;?;5608;?;?
Christiane Paul;?;?;2007;?;6.1;tt0446009
?;nm0001235;Dead Bang;1989;3349;?;tt0097166
Troy Baker;nm1684869;?;?;2057;?;tt0965649
?;nm0236519;Stuart Little;1999;?;5.9;tt0164912
?;nm0000194;The Hand That Rocks the Cradle;1992;?;6.7;tt0104389
Roger Bart;nm0058372;A Green Story;2012;211;5.5;?
?;?;?;1997;49634;6.8;tt0120399
Eugenio Derbez;nm0220240;?;2006;?;3.3;tt0460952
?;?;Jolene;2008;4439;?;tt0867334
Johnny Strong;?;Get Carter;?;32795;5.2;?
Ernest Borgnine;?;Small Soldiers;1998;92191;6.2;tt0122718
Judith Ivey;?;The Lonely Guy;?;?;6.3;?
Roma Maffia;nm0005173;?;?;143693;7.7;tt0277027
Patrick Fugit;nm0297578;?;2000;255110;7.9;tt0181875
Mari Torocsik;nm0879556;Noah's Ark;?;138;4.8;tt0483093
?;nm0000057;Enchantment;1948;?;?;tt0040321
Elizabeth Banks;nm0006969;Wet Hot American Summer;2001;?;6.6;tt0243655
Herve Villechaize;nm0898199;?;1988;5121;?;tt0096324
Brendan Sexton III;?;Beautiful Girl;2014;374;4.4;tt1031658
Rachel Ticotin;?;Don Juan DeMarco;1994;48537;6.7;tt0112883
Terry Chen;nm0155389;?;2007;?;6.2;tt0499556
Janis Paige;nm0656712;Two Guys from Milwaukee;1946;435;?;tt0039053
Brian Posehn;nm0692634;?;2003;98466;6.8;tt0328880
Dominique Provost-Chalkley;nm3176450;?;2017;371;4.0;tt4847454
Thomasin McKenzie;nm5057169;Existence;2012;103;3.7;tt2402107
Larry Miller;nm0588777;Pros & Cons;?;?;?;tt0199975
?;?;Life in a Metro;2007;11161;?;tt0800956
Rosalind Chao;nm0001034;Just Like Heaven;2005;?;6.7;?
Richard Riehle;nm0726223;Last Resort;1996;?;4.7;tt0119500
Monique Gabriela Curnen;nm1010931;Year by the Sea;?;179;5.3;tt4068586
Michael Grant Terry;nm2163204;The Archer;?;495;5.2;?
Jean Seberg;nm0781029;?;?;?;7.0;?
Maria de Medeiros;nm0210218;Honolulu Baby;2001;152;6.0;?
Peter Gallagher;?;?;?;1078699;8.3;tt0169547
Tate Donovan;nm0004883;West of Here;2002;124;5.3;?
Tom Berenger;nm0000297;?;1990;?;7.4;tt0099566
Robert Conrad;nm0001066;Murph the Surf;1975;?;?;tt0073302
?;nm0000974;?;?;666;7.3;tt0028367
Frances Fisher;?;Red Wing;2013;303;6.7;tt2265080
Hugh Keays-Byrne;?;Dragon Flies;?;1303;6.6;tt0073343
?;nm0923210;?;?;?;5.6;?
Michael Beach;nm0004729;Megachurch Murder;2015;?;4.6;tt3793648
Jon Gries;?;Durant's Never Closes;2016;155;5.5;tt3717088
?;?;Death and the Maiden;1994;23010;7.3;tt0109579
Alan Arkin;nm0000273;The Heart Is a Lonely Hunter;1968;3640;7.6;tt0063050
Morena Baccarin;nm1072555;Deadpool 2;2018;489623;7.7;tt5463162
Justin Long;?;Live Free or Die Hard;2007;391070;7.1;tt0337978
Amy Aquino;nm0032628;A Lot Like Love;?;?;6.6;tt0391304
?;nm0504897;?;2000;?;8.1;tt0118694
Charles Aidman;nm0014493;Alien Zone;1978;717;4.6;tt0072626
Bryan Cranston;nm0186505;El Camino: A Breaking Bad Movie;2019;189329;7.3;tt9243946
Aubrey Plaza;nm2201555;An Evening with Beverly Luff Linn;2018;4673;5.8;tt6518270
?;?;?;2014;?;5.9;tt2788716
James Hong;nm0393222;China Gate;1957;?;6.3;tt0050252
Nora Dunn;nm0004887;Zoolander;2001;247922;?;tt0196229
Joan Bennett;nm0000910;The Man Who Reclaimed His Head;?;?;7.1;tt0025453
Milton Berle;?;Always Leave Them Laughing;1949;331;5.9;?
Steve Schirripa;nm0771993;Denial;1998;1016;5.3;?
Billy Dee Williams;nm0001850;The Final Comedown;1972;316;?;?
Vic Mignogna;nm0586003;Martian Successor Nadesico - The Motion Picture: Prince of Darkness;1998;239;6.6;tt0407924
Stephen McHattie;nm0565569;Weirdos;2016;?;6.6;?
Matty Cardarople;?;Dumb and Dumber To;2014;129824;5.6;tt2096672
?;?;Sand;2000;529;?;tt0190736
?;?;?;1999;?;?;tt0145660
Parker Posey;nm0000205;?;1993;51627;5.3;tt0106598
Emma Rigby;nm2050746;2nd Date Sex;2019;?;5.5;?
?;nm0000366;Second Chance;1976;?;6.2;tt0075215
Charlotte Vega;nm5256984;Love Beats;2019;132;5.8;tt7973858
Wendie Jo Sperber;?;?;?;1071805;8.5;tt0088763
Claudia Christian;nm0160004;The Garden;2006;695;4.6;tt0436343
?;?;?;2000;1944;5.9;tt0250483
Josh Segarra;nm2019219;?;2020;2162;5.3;tt10627548
?;?;Hysteria;?;30676;6.7;tt1435513
Rosalind Russell;nm0751426;Live Love and Learn;1937;300;6.0;?
Macon Blair;nm0086301;Logan Lucky;?;133545;7.0;?
?;nm0000075;?;1956;1832;6.8;?
Colleen Camp;nm0131974;5/25/1977;2019;301;?;tt0326716
Bailey Chase;nm0003082;Walk. Ride. Rodeo.;2019;?;6.4;tt5848416
?;?;Dokuritsu gurentai;1959;?;6.8;tt0052747
?;nm0000264;?;1978;?;5.1;tt0078544
Charles Martin Smith;nm0001747;No Deposit No Return;?;1348;6.6;?
Bernie Mac;?;?;?;?;6.1;tt0475355
Tatyana Ali;?;?;2008;129;?;tt0883410
?;nm0151654;?;2000;255050;7.8;?
?;nm0753526;Due Date;2010;325626;6.5;tt1231583
?;nm0001975;?;1968;619;7.3;tt0063748
?;nm0909768;?;2009;20837;5.8;?
Stuart Pankin;nm0659573;?;1985;1012;5.6;tt0090948
Brooklyn Decker;?;?;?;70327;5.7;?
Julia Ormond;?;The Prime Gig;2000;2087;?;tt0223954
?;nm0861915;Nowhere Boy;?;35314;7.1;tt1266029
?;nm0681882;?;2017;286;?;?
Glynis Johns;nm0424318;Frieda;1947;352;?;tt0039398
Maureen O'Sullivan;nm0001577;Tarzan's Secret Treasure;1941;?;6.6;?
