Jurgen Prochnow;?;In the Mouth of Madness;1994;62308;7.2;tt0113409
?;nm0187719;Bridesmaids;2011;270768;6.8;tt1478338
Jeremy Renner;?;Lords of Dogtown;2005;52308;7.1;tt0355702
?;nm0168262;Hart's War;2002;50964;?;tt0251114
Christopher Guest;?;Death Wish;?;36168;?;tt0071402
?;?;The Fast and the Furious;2001;351156;6.8;?
?;nm1727304;About Time;2013;309220;7.8;tt2194499
Michael Clarke Duncan;nm0003817;Cats & Dogs;?;?;5.1;tt0239395
?;?;The Kissing Booth;2018;68424;6.0;tt3799232
?;?;How to Make an American Quilt;1995;10765;6.3;tt0113347
Kim Dickens;nm0225332;Red;2008;10168;7.0;tt0972883
Peter Facinelli;nm0004906;Foxfire;1996;8672;6.2;tt0116353
Randolph Scott;nm0000068;The Texans;1938;275;6.3;tt0030850
John Saxon;nm0768334;?;?;1372;6.9;tt0052126
Forest Whitaker;nm0001845;Taken 3;2014;?;6.0;?
Amin Joseph;nm1514763;American Weapon;2014;157;2.4;tt1373403
?;?;Then Came You;2018;10098;?;tt4859168
?;nm0651067;Labor Pains;2009;10918;4.8;tt1231287
Hank Azaria;nm0000279;?;?;310514;7.3;tt0462538
Cherami Leigh;nm0473873;?;2013;400;6.5;tt3163844
Ralph Macchio;nm0001494;The Karate Kid Part II;1986;?;?;tt0091326
Chris Kattan;nm0441592;Slightly Single in L.A.;2013;?;4.5;tt1227931
Joshua John Miller;nm0588679;Communion;1989;?;?;tt0097100
Christiane Paul;?;Neues vom Wixxer;2007;4572;6.1;tt0446009
?;nm0001235;Dead Bang;?;?;6.2;tt0097166
Troy Baker;nm1684869;Detective Conan: The Fourteenth Target;1998;2057;7.4;tt0965649
Brian Doyle-Murray;nm0236519;Stuart Little;1999;126719;5.9;tt0164912
Julianne Moore;nm0000194;The Hand That Rocks the Cradle;1992;38907;6.7;tt0104389
Roger Bart;?;A Green Story;2012;211;5.5;?
Claire Danes;nm0000132;U Turn;?;49634;6.8;tt0120399
Eugenio Derbez;nm0220240;TV: The Movie;2006;1080;3.3;?
Rupert Friend;nm1670029;Jolene;2008;?;?;tt0867334
Johnny Strong;nm0835001;Get Carter;2000;32795;5.2;?
?;nm0000308;Small Soldiers;1998;92191;6.2;tt0122718
?;nm0412382;?;1984;6697;6.3;tt0087635
Roma Maffia;nm0005173;I Am Sam;2001;143693;7.7;tt0277027
Patrick Fugit;nm0297578;Almost Famous;2000;255110;7.9;tt0181875
Mari Torocsik;?;Noah's Ark;2007;138;4.8;tt0483093
David Niven;nm0000057;Enchantment;1948;1029;7.2;tt0040321
?;nm0006969;Wet Hot American Summer;2001;54616;6.6;?
Herve Villechaize;nm0898199;Two Moon Junction;?;5121;5.1;?
?;nm0786639;?;2014;374;4.4;tt1031658
Rachel Ticotin;nm0001797;Don Juan DeMarco;?;48537;6.7;tt0112883
?;nm0155389;War;?;86072;6.2;tt0499556
?;nm0656712;Two Guys from Milwaukee;?;435;6.4;tt0039053
Brian Posehn;nm0692634;Brother Bear;2003;?;6.8;tt0328880
Dominique Provost-Chalkley;nm3176450;?;2017;371;?;?
Thomasin McKenzie;nm5057169;Existence;2012;103;3.7;tt2402107
Larry Miller;nm0588777;Pros & Cons;1999;390;5.8;tt0199975
Irrfan Khan;?;?;2007;11161;7.4;?
Rosalind Chao;nm0001034;Just Like Heaven;2005;100155;6.7;tt0425123
Richard Riehle;nm0726223;Last Resort;1996;126;4.7;?
Monique Gabriela Curnen;nm1010931;Year by the Sea;2016;179;5.3;?
Michael Grant Terry;nm2163204;The Archer;2016;495;5.2;tt5806646
Jean Seberg;nm0781029;?;1959;?;7.0;tt0053084
?;?;Honolulu Baby;2001;152;6.0;tt0251734
Peter Gallagher;nm0001251;American Beauty;1999;?;8.3;tt0169547
?;nm0004883;West of Here;2002;124;5.3;tt0283680
?;nm0000297;?;?;5676;7.4;?
Robert Conrad;?;Murph the Surf;1975;179;6.3;?
Walter Brennan;?;?;1936;666;?;tt0028367
Frances Fisher;nm0004920;Red Wing;2013;303;?;tt2265080
?;nm0117412;Dragon Flies;1975;1303;6.6;tt0073343
?;nm0923210;City Slickers II: The Legend of Curly's Gold;1994;18250;5.6;tt0109439
Michael Beach;nm0004729;Megachurch Murder;?;197;4.6;tt3793648
Jon Gries;?;Durant's Never Closes;?;155;5.5;tt3717088
Ben Kingsley;nm0001426;?;?;23010;7.3;tt0109579
Alan Arkin;?;The Heart Is a Lonely Hunter;1968;3640;7.6;tt0063050
?;?;Deadpool 2;?;489623;7.7;tt5463162
Justin Long;nm0519043;Live Free or Die Hard;2007;391070;7.1;tt0337978
Amy Aquino;nm0032628;?;2005;67484;6.6;tt0391304
Tony Chiu-Wai Leung;nm0504897;In the Mood for Love;2000;?;?;tt0118694
Charles Aidman;nm0014493;Alien Zone;1978;717;4.6;tt0072626
Bryan Cranston;nm0186505;El Camino: A Breaking Bad Movie;2019;189329;?;?
Aubrey Plaza;nm2201555;An Evening with Beverly Luff Linn;2018;4673;5.8;tt6518270
Kristen Wiig;nm1325419;Welcome to Me;2014;18298;5.9;?
