Jurgen Prochnow;nm0001638;In the Mouth of Madness;1994;62308;7.2;tt0113409
Terry Crews;nm0187719;Bridesmaids;2011;270768;6.8;tt1478338
Jeremy Renner;nm0719637;Lords of Dogtown;2005;52308;7.1;tt0355702
Rory Cochrane;nm0168262;Hart's War;2002;50964;?;tt0251114
Christopher Guest;nm0001302;Death Wish;1974;36168;7.0;tt0071402
Rick Yune;nm0950935;The Fast and the Furious;2001;351156;6.8;tt0232500
Domhnall Gleeson;nm1727304;?;2013;309220;7.8;tt2194499
Michael Clarke Duncan;nm0003817;Cats & Dogs;2001;56915;5.1;tt0239395
Jacob Elordi;nm8624059;The Kissing Booth;2018;68424;6.0;tt3799232
Joanna Going;nm0324790;How to Make an American Quilt;1995;10765;6.3;tt0113347
Kim Dickens;nm0225332;Red;2008;10168;7.0;tt0972883
Peter Facinelli;nm0004906;Foxfire;1996;8672;6.2;tt0116353
Randolph Scott;nm0000068;The Texans;1938;275;6.3;tt0030850
John Saxon;nm0768334;The Reluctant Debutante;1958;1372;6.9;tt0052126
Forest Whitaker;nm0001845;Taken 3;2014;180473;6.0;tt2446042
Amin Joseph;nm1514763;American Weapon;2014;157;2.4;tt1373403
Maisie Williams;nm3586035;Then Came You;2018;10098;7.0;tt4859168
Ana Ortiz;nm0651067;Labor Pains;2009;10918;?;tt1231287
Hank Azaria;nm0000279;The Simpsons Movie;2007;310514;7.3;tt0462538
Cherami Leigh;nm0473873;A Certain Magical Index: The Movie - The Miracle of Endymion;2013;400;6.5;tt3163844
Ralph Macchio;nm0001494;The Karate Kid Part II;1986;80815;6.1;tt0091326
Chris Kattan;nm0441592;Slightly Single in L.A.;2013;1263;4.5;tt1227931
Joshua John Miller;nm0588679;Communion;1989;5608;5.6;tt0097100
Christiane Paul;nm0666788;Neues vom Wixxer;2007;4572;6.1;tt0446009
William Forsythe;nm0001235;Dead Bang;1989;3349;6.2;tt0097166
Troy Baker;nm1684869;Detective Conan: The Fourteenth Target;1998;2057;7.4;tt0965649
Brian Doyle-Murray;nm0236519;Stuart Little;1999;126719;5.9;tt0164912
Julianne Moore;nm0000194;The Hand That Rocks the Cradle;1992;38907;6.7;tt0104389
Roger Bart;nm0058372;A Green Story;2012;211;5.5;tt2090447
Claire Danes;nm0000132;U Turn;1997;49634;6.8;tt0120399
Eugenio Derbez;nm0220240;TV: The Movie;2006;1080;3.3;tt0460952
Rupert Friend;nm1670029;Jolene;2008;4439;6.4;tt0867334
?;nm0835001;Get Carter;2000;32795;5.2;tt0208988
Ernest Borgnine;nm0000308;Small Soldiers;1998;92191;6.2;tt0122718
Judith Ivey;nm0412382;The Lonely Guy;1984;?;6.3;tt0087635
Roma Maffia;nm0005173;I Am Sam;2001;143693;7.7;tt0277027
Patrick Fugit;nm0297578;Almost Famous;2000;255110;7.9;tt0181875
Mari Torocsik;nm0879556;Noah's Ark;2007;138;4.8;tt0483093
David Niven;nm0000057;Enchantment;1948;1029;7.2;tt0040321
Elizabeth Banks;nm0006969;Wet Hot American Summer;2001;54616;?;tt0243655
Herve Villechaize;nm0898199;Two Moon Junction;1988;5121;5.1;tt0096324
Brendan Sexton III;nm0786639;Beautiful Girl;2014;374;4.4;?
Rachel Ticotin;nm0001797;Don Juan DeMarco;1994;48537;6.7;tt0112883
Terry Chen;nm0155389;War;2007;?;6.2;tt0499556
?;nm0656712;Two Guys from Milwaukee;1946;435;6.4;tt0039053
Brian Posehn;nm0692634;Brother Bear;2003;98466;6.8;tt0328880
Dominique Provost-Chalkley;nm3176450;The Curse of Buckout Road;?;371;4.0;tt4847454
Thomasin McKenzie;nm5057169;Existence;?;103;3.7;tt2402107
Larry Miller;?;Pros & Cons;1999;390;5.8;tt0199975
Irrfan Khan;?;Life in a Metro;2007;11161;7.4;tt0800956
Rosalind Chao;nm0001034;Just Like Heaven;2005;100155;6.7;tt0425123
Richard Riehle;nm0726223;Last Resort;1996;126;4.7;tt0119500
Monique Gabriela Curnen;nm1010931;Year by the Sea;2016;179;5.3;tt4068586
Michael Grant Terry;nm2163204;The Archer;2016;495;5.2;tt5806646
Jean Seberg;nm0781029;The Mouse That Roared;1959;?;7.0;tt0053084
Maria de Medeiros;nm0210218;Honolulu Baby;2001;152;?;tt0251734
?;nm0001251;American Beauty;1999;1078699;8.3;tt0169547
Tate Donovan;nm0004883;West of Here;2002;124;5.3;tt0283680
Tom Berenger;nm0000297;The Field;1990;5676;7.4;tt0099566
Robert Conrad;nm0001066;Murph the Surf;1975;179;6.3;tt0073302
Walter Brennan;nm0000974;Three Godfathers;1936;666;7.3;tt0028367
