Jurgen Prochnow;nm0001638;In the Mouth of Madness;1994;?;?;?
Terry Crews;?;?;?;270768;6.8;tt1478338
?;nm0719637;?;?;?;7.1;tt0355702
Rory Cochrane;?;?;2002;?;?;?
Christopher Guest;nm0001302;Death Wish;1974;36168;?;tt0071402
?;?;The Fast and the Furious;?;351156;6.8;?
Domhnall Gleeson;nm1727304;About Time;?;?;7.8;?
Michael Clarke Duncan;nm0003817;?;2001;56915;?;?
Jacob Elordi;nm8624059;The Kissing Booth;2018;68424;?;tt3799232
Joanna Going;nm0324790;How to Make an American Quilt;?;10765;?;tt0113347
?;?;Red;?;10168;?;?
?;nm0004906;Foxfire;?;8672;6.2;tt0116353
?;nm0000068;?;1938;275;?;?
John Saxon;nm0768334;The Reluctant Debutante;1958;?;6.9;?
?;?;?;?;?;6.0;tt2446042
Amin Joseph;nm1514763;American Weapon;2014;157;2.4;?
?;nm3586035;Then Came You;2018;?;7.0;tt4859168
Ana Ortiz;?;Labor Pains;?;?;?;?
Hank Azaria;nm0000279;?;?;310514;7.3;tt0462538
Cherami Leigh;nm0473873;?;?;400;?;?
Ralph Macchio;nm0001494;The Karate Kid Part II;1986;?;6.1;tt0091326
?;nm0441592;Slightly Single in L.A.;2013;1263;?;tt1227931
?;?;Communion;1989;?;5.6;tt0097100
?;nm0666788;Neues vom Wixxer;2007;?;?;tt0446009
?;?;?;1989;?;6.2;?
Troy Baker;?;Detective Conan: The Fourteenth Target;1998;2057;?;tt0965649
Brian Doyle-Murray;nm0236519;Stuart Little;1999;126719;5.9;tt0164912
Julianne Moore;?;?;1992;38907;?;tt0104389
?;?;A Green Story;2012;?;?;?
Claire Danes;?;U Turn;1997;49634;6.8;?
Eugenio Derbez;?;?;?;?;?;?
Rupert Friend;nm1670029;?;?;?;?;?
Johnny Strong;nm0835001;?;2000;32795;5.2;?
?;nm0000308;?;1998;92191;?;?
Judith Ivey;nm0412382;The Lonely Guy;?;?;6.3;tt0087635
?;?;I Am Sam;2001;143693;7.7;tt0277027
Patrick Fugit;nm0297578;?;2000;?;7.9;tt0181875
Mari Torocsik;?;Noah's Ark;2007;?;4.8;tt0483093
?;?;?;?;1029;?;tt0040321
Elizabeth Banks;nm0006969;Wet Hot American Summer;?;54616;?;tt0243655
Herve Villechaize;?;Two Moon Junction;1988;5121;5.1;tt0096324
?;nm0786639;?;2014;374;4.4;?
Rachel Ticotin;?;Don Juan DeMarco;1994;48537;6.7;tt0112883
Terry Chen;nm0155389;?;2007;?;?;tt0499556
Janis Paige;?;?;?;?;6.4;tt0039053
?;nm0692634;Brother Bear;2003;98466;?;?
Dominique Provost-Chalkley;?;The Curse of Buckout Road;2017;?;?;tt4847454
?;nm5057169;Existence;2012;103;?;?
?;?;Pros & Cons;1999;390;5.8;tt0199975
?;nm0451234;?;2007;?;?;?
Rosalind Chao;?;Just Like Heaven;2005;?;?;tt0425123
Richard Riehle;nm0726223;?;?;126;4.7;?
?;nm1010931;Year by the Sea;?;179;5.3;tt4068586
Michael Grant Terry;?;?;?;495;?;?
?;?;The Mouse That Roared;1959;8280;7.0;tt0053084
?;?;Honolulu Baby;?;?;?;tt0251734
Peter Gallagher;?;?;1999;?;?;tt0169547
?;nm0004883;West of Here;?;?;5.3;tt0283680
Tom Berenger;nm0000297;?;?;5676;?;?
Robert Conrad;nm0001066;Murph the Surf;1975;179;?;?
?;nm0000974;Three Godfathers;?;?;7.3;?
Frances Fisher;?;Red Wing;2013;303;?;tt2265080
