Jurgen Prochnow;nm0001638;?;?;?;?;?
?;?;?;2011;270768;?;?
?;nm0719637;?;2005;52308;7.1;tt0355702
?;?;?;?;50964;?;tt0251114
Christopher Guest;?;?;1974;36168;7.0;tt0071402
Rick Yune;?;The Fast and the Furious;2001;351156;?;tt0232500
?;?;About Time;?;?;?;?
Michael Clarke Duncan;?;?;?;?;5.1;?
Jacob Elordi;nm8624059;?;2018;68424;6.0;tt3799232
?;?;?;?;?;6.3;?
Kim Dickens;nm0225332;Red;?;10168;7.0;?
Peter Facinelli;?;Foxfire;1996;?;?;tt0116353
?;?;The Texans;1938;?;6.3;tt0030850
?;nm0768334;The Reluctant Debutante;1958;1372;?;?
?;?;?;?;180473;?;?
?;nm1514763;?;2014;?;2.4;?
Maisie Williams;nm3586035;Then Came You;2018;?;?;?
Ana Ortiz;nm0651067;Labor Pains;2009;10918;4.8;?
Hank Azaria;nm0000279;?;2007;310514;7.3;tt0462538
Cherami Leigh;nm0473873;?;?;?;?;tt3163844
?;?;The Karate Kid Part II;?;80815;6.1;?
Chris Kattan;nm0441592;Slightly Single in L.A.;2013;1263;4.5;tt1227931
?;?;?;?;?;?;tt0097100
?;?;Neues vom Wixxer;?;4572;?;tt0446009
William Forsythe;?;Dead Bang;?;?;?;tt0097166
?;?;Detective Conan: The Fourteenth Target;?;2057;?;?
?;?;Stuart Little;?;126719;5.9;tt0164912
Julianne Moore;nm0000194;The Hand That Rocks the Cradle;1992;38907;?;tt0104389
Roger Bart;nm0058372;A Green Story;?;?;5.5;tt2090447
Claire Danes;nm0000132;?;1997;?;6.8;?
Eugenio Derbez;nm0220240;TV: The Movie;2006;1080;3.3;tt0460952
?;?;Jolene;?;?;6.4;tt0867334
Johnny Strong;?;?;?;32795;?;?
Ernest Borgnine;nm0000308;Small Soldiers;?;?;6.2;?
Judith Ivey;nm0412382;?;1984;?;6.3;tt0087635
?;?;?;?;?;7.7;?
?;?;Almost Famous;?;255110;7.9;?
Mari Torocsik;?;?;?;?;4.8;tt0483093
?;nm0000057;?;1948;1029;?;tt0040321
?;?;?;2001;54616;6.6;?
?;?;Two Moon Junction;?;?;5.1;?
Brendan Sexton III;nm0786639;?;2014;374;?;tt1031658
Rachel Ticotin;nm0001797;?;?;48537;6.7;tt0112883
Terry Chen;nm0155389;War;?;?;6.2;tt0499556
Janis Paige;?;Two Guys from Milwaukee;?;435;?;?
Brian Posehn;?;?;?;98466;?;tt0328880
Dominique Provost-Chalkley;?;?;2017;371;4.0;tt4847454
?;nm5057169;Existence;?;?;3.7;tt2402107
Larry Miller;?;?;1999;390;5.8;?
Irrfan Khan;?;Life in a Metro;2007;11161;?;?
Rosalind Chao;?;Just Like Heaven;2005;?;?;?
Richard Riehle;nm0726223;Last Resort;?;126;?;?
Monique Gabriela Curnen;?;?;2016;179;?;?
?;?;The Archer;2016;?;5.2;?
Jean Seberg;nm0781029;?;?;8280;7.0;?
Maria de Medeiros;?;Honolulu Baby;2001;?;?;?
?;?;American Beauty;?;?;8.3;tt0169547
?;?;?;?;?;?;tt0283680
?;?;The Field;?;5676;?;tt0099566
Robert Conrad;?;Murph the Surf;?;179;6.3;?
?;nm0000974;Three Godfathers;?;666;7.3;?
Frances Fisher;nm0004920;Red Wing;?;303;6.7;?
Hugh Keays-Byrne;nm0117412;Dragon Flies;1975;1303;6.6;?
?;?;City Slickers II: The Legend of Curly's Gold;1994;18250;?;tt0109439
Michael Beach;nm0004729;Megachurch Murder;?;197;?;?
Jon Gries;?;Durant's Never Closes;2016;155;5.5;tt3717088
?;?;Death and the Maiden;1994;23010;7.3;?
?;nm0000273;The Heart Is a Lonely Hunter;1968;?;?;?
?;?;?;2018;?;?;tt5463162
Justin Long;nm0519043;?;?;?;?;tt0337978
Amy Aquino;?;?;?;67484;6.6;?
Tony Chiu-Wai Leung;nm0504897;In the Mood for Love;?;127463;?;tt0118694
?;?;?;?;?;4.6;?
?;?;El Camino: A Breaking Bad Movie;?;189329;?;tt9243946
?;nm2201555;An Evening with Beverly Luff Linn;2018;?;5.8;?
?;?;Welcome to Me;?;?;5.9;tt2788716
James Hong;?;China Gate;1957;706;?;?
?;?;Zoolander;?;247922;6.6;tt0196229
?;?;?;?;?;7.1;?
?;nm0000926;?;1949;331;5.9;?
Steve Schirripa;nm0771993;Denial;1998;?;5.3;tt0126861
?;?;?;1972;316;?;?
Vic Mignogna;nm0586003;Martian Successor Nadesico - The Motion Picture: Prince of Darkness;1998;239;?;?
?;?;Weirdos;?;?;?;?
?;?;?;2014;129824;5.6;?
Michael Vartan;nm0890232;Sand;2000;529;?;tt0190736
Elizabeth Hurley;nm0000167;Austin Powers: The Spy Who Shagged Me;?;218083;?;tt0145660
Parker Posey;nm0000205;Coneheads;1993;?;?;?
?;nm2050746;?;?;810;5.5;?
Catherine Deneuve;?;?;?;241;?;tt0075215
Charlotte Vega;?;?;2019;132;5.8;tt7973858
?;?;?;1985;1071805;?;?
?;?;?;?;?;?;tt0436343
Anupam Kher;?;Kya Kehna;?;?;?;tt0250483
Josh Segarra;?;Christmas on the Square;2020;?;5.3;tt10627548
Anna Chancellor;nm0151250;Hysteria;?;30676;6.7;tt1435513
Rosalind Russell;nm0751426;Live Love and Learn;1937;?;?;tt0029157
?;?;Logan Lucky;?;?;7.0;tt5439796
?;nm0000075;?;?;?;6.8;?
?;nm0131974;?;?;301;6.3;tt0326716
?;nm0003082;Walk. Ride. Rodeo.;2019;1984;6.4;tt5848416
?;nm0001536;?;?;169;?;tt0052747
?;nm0000264;?Que hace una chica como tu en un sitio como este?;1978;152;?;?
Charles Martin Smith;?;?;?;?;?;tt0074968
Bernie Mac;nm0005170;Pride;?;6215;?;tt0475355
Tatyana Ali;nm0004700;?;?;?;?;tt0883410
Chen Chang;nm0151654;Crouching Tiger Hidden Dragon;?;255050;7.8;tt0190332
?;nm0753526;Due Date;2010;325626;6.5;tt1231583
?;nm0001975;Uptight;1968;619;?;?
?;?;The Goods: Live Hard Sell Hard;2009;?;5.8;?
?;?;The Dirt Bike Kid;1985;1012;5.6;?
Brooklyn Decker;?;?;2012;?;?;tt1586265
Julia Ormond;nm0000566;The Prime Gig;?;2087;6.1;?
David Threlfall;nm0861915;Nowhere Boy;?;35314;7.1;tt1266029
?;?;?;2017;286;5.7;?
?;?;Frieda;?;352;7.0;tt0039398
?;?;?;?;?;?;tt0034266
?;?;?;1973;?;4.7;?
Lucie Arnaz;nm0036109;Smoking Nonsmoking;2011;?;5.2;?
?;nm0001253;?;2001;189;6.2;tt0201020
?;?;The Secret Fury;1950;?;6.7;?
?;nm3947644;Chi-Raq;?;9313;5.7;?
?;nm0080276;?;2015;?;?;tt1727770
?;?;?;2015;37180;?;tt2637294
?;?;Far from Heaven;?;44212;?;?
Austin Pendleton;?;Queenie in Love;?;?;6.8;tt0285963
Stacy Keach;?;?;?;377;?;tt0074746
?;nm0000106;Ever After: A Cinderella Story;1998;70039;?;tt0120631
?;?;?;?;20118;?;tt2582576
Mary Steenburgen;?;My Family;1995;?;7.3;tt0113896
John Pankow;nm0659601;Putzel;2012;?;6.5;?
Mel Ferrer;?;Wait Until Dark;?;?;7.8;?
?;?;?;?;4241;?;tt0327409
Justin Timberlake;?;The Love Guru;?;?;?;?
?;nm0293466;Come Fill the Cup;?;?;?;?
Kelly Sullivan;?;?;2012;170;4.8;?
?;?;Hot Tub Time Machine;?;?;6.4;?
Debra Winger;nm0000700;?;1983;55778;?;tt0086425
John Cleese;nm0000092;The World Is Not Enough;?;189615;?;tt0143145
?;nm0001313;The Godfather: Part III;1990;?;?;?
Aasif Mandvi;?;?;?;?;5.3;?
?;?;?;2018;2685;6.2;tt6509058
Andy Buckley;nm2952467;?;1992;166;?;tt0103854
Maureen O'Sullivan;?;Tarzan Escapes;?;3120;?;tt0028345
?;?;?;2016;?;?;tt4291600
?;nm0000376;The Hollywood Knights;1980;?;6.3;?
Richard Jaeckel;nm0001395;The Lineup;1958;?;7.3;tt0051866
Boris Karloff;nm0000472;Corridors of Blood;?;1821;?;?
?;?;Horsemen;?;?;5.6;tt0892767
?;?;?;?;87769;6.6;?
Ellen Burstyn;nm0000995;The Calling;?;?;?;tt1666335
?;nm0101198;?;?;103;?;?
Terence Stamp;nm0000654;?;1968;5787;?;tt0063715
?;?;Hammer of the Gods;2013;7752;4.5;tt2193418
?;nm3964231;?;2018;1060;4.7;tt6857040
?;nm0000212;Kate & Leopold;2001;79430;6.4;tt0035423
?;?;?;1971;?;7.0;?
?;?;The Artist;?;232067;?;?
Carole Bouquet;nm0000962;?;2004;?;?;?
Sofie Grabol;nm0344894;Pelle the Conqueror;?;?;7.8;?
?;nm0037410;Adrift in Manhattan;?;1647;?;?
?;?;?;1992;?;8.0;?
Anne Revere;nm0720843;?;?;455;?;tt0033525
Shannyn Sossamon;?;The Order;?;?;?;?
Nicollette Sheridan;nm0001733;?;?;?;?;tt0118708
?;?;The Journey of Natty Gann;?;5432;?;?
Taye Diggs;?;?;?;?;6.8;?
?;nm0000138;J. Edgar;2011;?;6.5;?
Annie Potts;?;?;1989;184615;6.6;tt0097428
?;?;?;?;186249;?;tt0477080
Glenn Ford;?;?;1976;18051;?;tt0074899
?;nm0757855;The Book of Life;?;?;7.3;?
Jared Harris;nm0364813;?;?;?;?;tt1369706
?;?;Whiskey Tango Foxtrot;2016;?;6.6;?
?;nm0000246;Survive the Night;2020;?;?;tt10303324
?;nm0000226;Bad Boys;?;242553;6.9;?
?;?;Vamps;2012;9580;5.2;?
Tim Robbins;?;?;2007;9624;6.0;?
?;?;?;?;91804;5.4;?
?;nm2390814;?;2013;2390;?;?
?;?;When a Stranger Calls;?;43471;5.1;?
?;nm0001028;?;?;?;3.3;?
?;?;The Cannonball Run;?;33495;?;tt0082136
?;?;Pearl Harbor;2001;?;?;tt0213149
?;?;Clouds;?;6539;?;?
Steven Berkoff;nm0000925;Steal;?;5715;?;tt0282552
Alice Krige;?;?;?;17202;5.8;tt7608418
?;?;?;1999;?;?;?
Victor Garber;nm0001255;Self/less;?;?;?;tt2140379
?;nm0001072;Syndicate Sadists;?;690;6.4;?
Leslie Bibb;nm0004753;Confessions of a Shopaholic;?;?;5.9;tt1093908
Julie Bowen;?;Conception;?;?;?;tt1619277
Christina Applegate;?;Wonderland;2003;?;?;?
?;?;The Watcher;?;25981;?;tt0204626
?;?;?;2018;?;6.3;tt2328900
Robert Mitchum;nm0000053;?;1944;?;?;tt0037095
Ralph Bellamy;nm0000897;Cancel My Reservation;1972;418;5.4;?
?;nm0000367;La Chevre;?;?;?;?
Keith Carradine;nm0001018;Emperor of the North;1973;?;7.3;tt0070030
Noah Beery Jr.;?;20 Mule Team;?;231;?;tt0032178
?;?;?;2017;2749;?;tt6334884
D.B. Sweeney;?;?;2000;54219;?;tt0130623
?;nm0122688;Weakness;?;?;5.4;tt1286753
?;nm0834989;Humboldt County;2008;2395;?;?
?;nm0524197;True Blue;1996;368;?;tt0117973
James Franco;nm0290556;?;?;1475;?;?
?;nm0586565;Ditte & Louise;2018;541;6.4;tt8713190
Michael Dorn;?;?;?;?;?;?
?;nm1085727;A Wrinkle in Time;?;41669;4.2;tt1620680
?;?;?;2012;?;4.7;?
?;nm0005079;Smurfs: The Lost Village;?;18845;?;?
Gavan O'Herlihy;?;Seven Days of Grace;2006;101;4.4;tt0136517
Stacey Dash;nm0001107;Phantom Punch;2008;726;5.5;?
?;?;Ghostbusters II;1989;?;?;?
Meryl Streep;nm0000658;Florence Foster Jenkins;2016;51520;6.8;tt4136084
Ariana Richards;?;I'm Gonna Git You Sucka;1988;?;6.6;?
Vladimir Kulich;?;Ground Zero;2000;?;?;tt0213690
?;?;?;1956;?;6.1;?
Miguel A. Nunez Jr.;nm0639200;Lethal Weapon 3;1992;158383;6.7;tt0104714
Jim Carter;?;?;1980;51604;?;tt0080745
Linda Hamilton;nm0000157;?;1986;5328;?;?
Michael Pitt;?;Hedwig and the Angry Inch;2001;?;?;?
?;nm0002332;Fire Down Below;?;?;?;?
Ingeborga Dapkunaite;?;Branded;?;8821;4.7;tt1368440
Meredith Baxter;nm0000880;?;2006;?;5.7;tt0443604
?;?;?;?;295;6.5;?
John Hawkes;?;Where's Marlowe?;1998;?;6.0;?
?;?;The Last Best Sunday;?;?;?;?
Adam Bogen;?;?;2013;?;?;?
Karl Malden;?;The Sting II;?;2055;4.9;tt0086370
?;?;The Perfect Match;?;3717;4.9;?
?;?;Police Academy 2: Their First Assignment;1985;51964;?;?
?;?;?;2012;31911;?;tt1381404
Anne Lockhart;?;E.T. the Extra-Terrestrial;1982;375818;?;?
Patricia Clarkson;nm0165101;?;2010;?;?;?
Paul Giamatti;nm0316079;The Hawk Is Dying;2006;?;6.0;tt0412808
Elizabeth Perkins;?;The Thing About My Folks;?;?;?;tt0429177
Don Knotts;nm0461455;How to Frame a Figg;1971;?;6.6;tt0067219
Amanda Peet;nm0001605;?;2000;3948;?;?
?;nm0177933;?;?;?;7.0;tt1172049
?;?;?;2020;42901;?;?
?;?;?;2003;60584;5.7;?
Ben Gazzara;nm0001262;?;1965;465;?;?
William Ragsdale;nm0706619;?;2008;26638;5.6;tt0486674
?;?;?;?;26933;5.9;tt0361696
?;nm0432228;Man of Steel;?;?;?;?
Jesse James;?;The Lucky Man;?;1726;5.6;tt3458760
Robert Englund;nm0000387;?;?;?;?;?
?;?;?;2000;?;6.3;?
Thomas Sadoski;?;?;2008;465;?;?
Cayden Boyd;?;Fireflies in the Garden;?;12486;?;?
?;nm0684929;?;?;?;4.6;?
?;?;?;?;?;5.2;tt1656170
?;?;Valentine's Day;?;?;?;tt0817230
?;nm0578949;The Place Beyond the Pines;?;249326;7.3;tt1817273
?;?;Unbroken;2014;151468;7.2;?
Udo Kier;?;?;2006;3552;?;?
