Jurgen Prochnow;?;In the Mouth of Madness;1994;62308;?;tt0113409
Terry Crews;?;Bridesmaids;?;270768;?;tt1478338
?;nm0719637;Lords of Dogtown;?;52308;7.1;tt0355702
Rory Cochrane;?;?;2002;50964;6.3;tt0251114
?;nm0001302;?;?;?;7.0;tt0071402
?;nm0950935;The Fast and the Furious;2001;351156;6.8;?
Domhnall Gleeson;nm1727304;?;?;309220;?;?
Michael Clarke Duncan;?;Cats & Dogs;?;56915;5.1;tt0239395
?;?;The Kissing Booth;2018;68424;6.0;?
Joanna Going;nm0324790;How to Make an American Quilt;?;10765;6.3;tt0113347
Kim Dickens;?;Red;?;?;7.0;tt0972883
Peter Facinelli;nm0004906;?;1996;8672;6.2;tt0116353
?;?;The Texans;1938;?;?;tt0030850
?;nm0768334;The Reluctant Debutante;1958;1372;6.9;tt0052126
?;?;Taken 3;?;?;6.0;tt2446042
?;nm1514763;?;2014;157;2.4;tt1373403
Maisie Williams;?;Then Came You;2018;10098;7.0;tt4859168
Ana Ortiz;nm0651067;Labor Pains;?;10918;4.8;?
Hank Azaria;nm0000279;The Simpsons Movie;2007;?;?;tt0462538
Cherami Leigh;?;A Certain Magical Index: The Movie - The Miracle of Endymion;2013;400;6.5;?
Ralph Macchio;nm0001494;?;1986;80815;6.1;tt0091326
Chris Kattan;nm0441592;Slightly Single in L.A.;2013;1263;4.5;tt1227931
?;nm0588679;?;1989;5608;?;tt0097100
Christiane Paul;nm0666788;?;?;?;6.1;tt0446009
William Forsythe;nm0001235;Dead Bang;1989;3349;6.2;tt0097166
Troy Baker;nm1684869;Detective Conan: The Fourteenth Target;1998;?;?;tt0965649
Brian Doyle-Murray;nm0236519;?;?;?;5.9;tt0164912
?;nm0000194;?;1992;38907;?;?
Roger Bart;nm0058372;A Green Story;2012;211;5.5;tt2090447
?;nm0000132;U Turn;1997;?;6.8;tt0120399
?;nm0220240;TV: The Movie;?;1080;3.3;tt0460952
Rupert Friend;nm1670029;Jolene;2008;?;6.4;tt0867334
Johnny Strong;nm0835001;Get Carter;2000;32795;5.2;?
Ernest Borgnine;nm0000308;?;1998;92191;?;tt0122718
Judith Ivey;nm0412382;The Lonely Guy;1984;6697;?;tt0087635
Roma Maffia;nm0005173;I Am Sam;2001;143693;?;tt0277027
Patrick Fugit;?;?;2000;255110;?;tt0181875
Mari Torocsik;nm0879556;?;?;138;4.8;?
David Niven;nm0000057;?;?;1029;7.2;tt0040321
Elizabeth Banks;nm0006969;Wet Hot American Summer;?;54616;?;?
Herve Villechaize;?;Two Moon Junction;?;5121;?;tt0096324
?;?;Beautiful Girl;?;374;4.4;?
Rachel Ticotin;?;Don Juan DeMarco;1994;?;6.7;tt0112883
Terry Chen;nm0155389;War;2007;86072;6.2;tt0499556
Janis Paige;nm0656712;Two Guys from Milwaukee;1946;435;?;?
?;?;?;2003;98466;6.8;tt0328880
Dominique Provost-Chalkley;nm3176450;The Curse of Buckout Road;2017;371;?;tt4847454
Thomasin McKenzie;nm5057169;Existence;2012;103;3.7;tt2402107
?;nm0588777;Pros & Cons;1999;390;5.8;?
Irrfan Khan;nm0451234;Life in a Metro;2007;11161;?;tt0800956
Rosalind Chao;nm0001034;Just Like Heaven;2005;?;?;?
Richard Riehle;?;Last Resort;1996;126;4.7;tt0119500
Monique Gabriela Curnen;nm1010931;Year by the Sea;2016;179;5.3;tt4068586
Michael Grant Terry;nm2163204;The Archer;?;495;5.2;tt5806646
Jean Seberg;nm0781029;The Mouse That Roared;1959;8280;7.0;tt0053084
Maria de Medeiros;nm0210218;?;2001;152;?;?
Peter Gallagher;nm0001251;American Beauty;1999;1078699;8.3;tt0169547
?;?;?;2002;?;5.3;?
Tom Berenger;?;?;1990;?;7.4;tt0099566
?;nm0001066;Murph the Surf;1975;179;6.3;tt0073302
Walter Brennan;nm0000974;?;1936;666;7.3;?
Frances Fisher;nm0004920;Red Wing;?;303;6.7;?
Hugh Keays-Byrne;nm0117412;?;?;?;?;tt0073343
Patricia Wettig;nm0923210;?;1994;18250;5.6;tt0109439
Michael Beach;nm0004729;?;2015;197;4.6;tt3793648
Jon Gries;nm0340973;?;2016;155;5.5;tt3717088
Ben Kingsley;nm0001426;Death and the Maiden;1994;23010;?;?
?;?;The Heart Is a Lonely Hunter;1968;?;7.6;?
Morena Baccarin;nm1072555;Deadpool 2;2018;?;7.7;tt5463162
?;nm0519043;Live Free or Die Hard;2007;391070;7.1;?
Amy Aquino;?;?;?;67484;?;?
?;?;In the Mood for Love;2000;127463;8.1;tt0118694
Charles Aidman;nm0014493;Alien Zone;1978;?;4.6;tt0072626
Bryan Cranston;nm0186505;El Camino: A Breaking Bad Movie;2019;?;7.3;tt9243946
?;?;?;2018;4673;5.8;tt6518270
