?;nm0001638;In the Mouth of Madness;1994;?;7.2;tt0113409
Terry Crews;nm0187719;Bridesmaids;2011;270768;?;tt1478338
Jeremy Renner;nm0719637;Lords of Dogtown;2005;52308;7.1;tt0355702
Rory Cochrane;nm0168262;Hart's War;?;50964;6.3;tt0251114
?;nm0001302;Death Wish;1974;36168;7.0;tt0071402
Rick Yune;nm0950935;The Fast and the Furious;2001;351156;?;?
Domhnall Gleeson;nm1727304;?;2013;309220;7.8;tt2194499
?;nm0003817;Cats & Dogs;2001;?;5.1;tt0239395
?;nm8624059;?;2018;68424;6.0;?
Joanna Going;nm0324790;How to Make an American Quilt;?;?;6.3;tt0113347
Kim Dickens;nm0225332;Red;2008;10168;7.0;tt0972883
Peter Facinelli;nm0004906;Foxfire;1996;?;6.2;tt0116353
Randolph Scott;nm0000068;The Texans;1938;275;6.3;tt0030850
John Saxon;nm0768334;The Reluctant Debutante;1958;1372;6.9;tt0052126
Forest Whitaker;nm0001845;Taken 3;2014;180473;6.0;tt2446042
Amin Joseph;nm1514763;American Weapon;2014;?;2.4;tt1373403
Maisie Williams;?;Then Came You;2018;?;?;tt4859168
Ana Ortiz;nm0651067;?;?;10918;4.8;tt1231287
Hank Azaria;nm0000279;?;2007;310514;7.3;tt0462538
Cherami Leigh;nm0473873;A Certain Magical Index: The Movie - The Miracle of Endymion;2013;?;6.5;?
Ralph Macchio;nm0001494;The Karate Kid Part II;1986;80815;6.1;tt0091326
Chris Kattan;nm0441592;Slightly Single in L.A.;2013;1263;4.5;tt1227931
Joshua John Miller;?;Communion;1989;5608;?;tt0097100
Christiane Paul;nm0666788;?;2007;4572;?;?
William Forsythe;?;Dead Bang;?;?;?;tt0097166
Troy Baker;?;Detective Conan: The Fourteenth Target;?;2057;?;tt0965649
Brian Doyle-Murray;nm0236519;Stuart Little;1999;126719;5.9;?
?;nm0000194;The Hand That Rocks the Cradle;1992;38907;?;tt0104389
Roger Bart;?;A Green Story;2012;211;5.5;tt2090447
Claire Danes;nm0000132;?;1997;49634;6.8;?
Eugenio Derbez;?;TV: The Movie;2006;1080;3.3;tt0460952
Rupert Friend;?;?;2008;?;6.4;tt0867334
?;nm0835001;Get Carter;2000;32795;?;tt0208988
Ernest Borgnine;nm0000308;Small Soldiers;?;?;6.2;tt0122718
Judith Ivey;nm0412382;The Lonely Guy;1984;6697;6.3;tt0087635
Roma Maffia;nm0005173;?;2001;?;?;tt0277027
?;nm0297578;Almost Famous;2000;255110;7.9;?
Mari Torocsik;nm0879556;?;2007;138;4.8;tt0483093
?;nm0000057;Enchantment;1948;1029;7.2;?
Elizabeth Banks;nm0006969;Wet Hot American Summer;2001;54616;6.6;tt0243655
Herve Villechaize;nm0898199;?;1988;5121;5.1;?
Brendan Sexton III;nm0786639;?;2014;374;4.4;tt1031658
Rachel Ticotin;?;?;1994;48537;6.7;?
Terry Chen;nm0155389;?;2007;86072;?;tt0499556
?;nm0656712;Two Guys from Milwaukee;1946;435;6.4;tt0039053
Brian Posehn;nm0692634;Brother Bear;2003;98466;6.8;tt0328880
Dominique Provost-Chalkley;nm3176450;The Curse of Buckout Road;?;?;?;tt4847454
