340014;FORSYTH MEMORIAL HOSPITAL;3333 SILAS CREEK PARKWAY;WINSTON-SALEM;NC;NC - Winston-Salem;31;11543.0;5698.0;4791.0;202;BRONCHITIS & ASTHMA W CCMCC
?;SOUTHEAST MISSOURI HOSPITAL;1701 LACEY ST;CAPE GIRARDEAU;?;MO - Cape Girardeau;69;13278.0;3293.0;?;310;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WO CCMCC
390065;?;147 GETTYS STREET;?;PA;PA - Harrisburg;25;?;3818.0;2351.0;310;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WO CCMCC
?;BEVERLY HOSPITAL CORPORATION;85 HERRICK STREET;?;MA;MA - Boston;69;?;7871.0;6984.0;65;INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC
330028;RICHMOND UNIVERSITY MEDICAL CENTER;355 BARD AVENUE;?;NY;NY - Manhattan;22;20347.0;7017.0;6351.0;948;SIGNS & SYMPTOMS WO MCC
360180;CLEVELAND CLINIC;9500 EUCLID AVENUE;CLEVELAND;OH;OH - Cleveland;196;22997.0;6388.0;5201.0;?;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC
50006;ST JOSEPH HOSPITAL;2700 DOLBEER ST;?;?;CA - Redding;12;24008.0;4987.0;4054.0;918;POISONING & TOXIC EFFECTS OF DRUGS WO MCC
70025;?;80 SEYMOUR STREET;HARTFORD;CT;CT - Hartford;23;16275.0;5302.0;4422.0;303;?
?;ST RITA\S MEDICAL CENTER;?;LIMA;OH;OH - Dayton;17;41310.0;9319.0;8459.0;254;OTHER VASCULAR PROCEDURES WO CCMCC
500108;ST JOSEPH MEDICAL CENTER;1717 SOUTH J STREET;TACOMA;?;WA - Tacoma;23;?;5755.0;?;195;SIMPLE PNEUMONIA & PLEURISY WO CCMCC
190086;NORTHERN LOUISIANA MEDICAL CENTER;401 EAST VAUGHN AVENUE;RUSTON;LA;LA - Shreveport;?;?;4182.0;3480.0;948;SIGNS & SYMPTOMS WO MCC
30092;JOHN C LINCOLN DEER VALLEY HOSPITAL;19829 NORTH 27TH AVENUE;PHOENIX;AZ;?;?;?;12719.0;?;177;RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC
430027;SANFORD USD MEDICAL CENTER;1305 W 18TH ST  PO BOX 5039;SIOUX FALLS;SD;SD - Sioux Falls;?;17077.0;5394.0;4508.0;309;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC
?;ST JOHNS REGIONAL MEDICAL CENTER;?;OXNARD;?;CA - Ventura;69;35177.0;6979.0;5322.0;603;CELLULITIS WO MCC
150088;SAINT JOHN\S HEALTH SYSTEM;2015 JACKSON ST;ANDERSON;IN;?;51;?;6125.0;5168.0;292;HEART FAILURE & SHOCK W CC
450099;PAMPA REGIONAL MEDICAL CENTER;1 MEDICAL PLAZA;?;TX;TX - Amarillo;13;31463.0;8659.0;?;291;HEART FAILURE & SHOCK W MCC
60064;CENTURA HEALTH-PORTER ADVENTIST HOSPITAL;2525 S DOWNING ST;DENVER;?;CO - Denver;12;58756.0;?;9890.0;377;G--I-- HEMORRHAGE W MCC
360055;TRUMBULL MEMORIAL HOSPITAL;1350 EAST MARKET STREET;WARREN;OH;?;75;23894.0;5467.0;4718.0;194;SIMPLE PNEUMONIA & PLEURISY W CC
50764;SHASTA REGIONAL MEDICAL CENTER;?;REDDING;?;?;38;32580.0;7719.0;6772.0;194;SIMPLE PNEUMONIA & PLEURISY W CC
50425;KAISER FOUNDATION HOSPITAL - SACRAMENTO;2025 MORSE AVENUE;?;CA;CA - Sacramento;21;22402.0;7272.0;6525.0;683;RENAL FAILURE W CC
140184;HEARTLAND REGIONAL MEDICAL CENTER;3333 W DE YOUNG;MARION;IL;KY - Paducah;15;65132.0;8608.0;7786.0;482;HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT WO CCMCC
