450229;HENDRICK MEDICAL CENTER;1900 PINE;ABILENE;TX;TX - Abilene;43;107339.0;30138.0;27952.0;329;MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC
260110;SOUTHEAST MISSOURI HOSPITAL;?;CAPE GIRARDEAU;MO;?;?;13278.0;3293.0;2263.0;310;?
390065;GETTYSBURG HOSPITAL;147 GETTYS STREET;GETTYSBURG;PA;PA - Harrisburg;?;8062.0;3818.0;2351.0;?;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WO CCMCC
220033;BEVERLY HOSPITAL CORPORATION;85 HERRICK STREET;BEVERLY;MA;MA - Boston;?;?;?;?;65;?
330028;RICHMOND UNIVERSITY MEDICAL CENTER;355 BARD AVENUE;STATEN ISLAND;NY;?;22;20347.0;?;6351.0;948;SIGNS & SYMPTOMS WO MCC
360180;CLEVELAND CLINIC;9500 EUCLID AVENUE;CLEVELAND;OH;?;196;?;6388.0;5201.0;309;?
50006;ST JOSEPH HOSPITAL;2700 DOLBEER ST;?;CA;CA - Redding;?;24008.0;4987.0;4054.0;918;POISONING & TOXIC EFFECTS OF DRUGS WO MCC
340014;FORSYTH MEMORIAL HOSPITAL;3333 SILAS CREEK PARKWAY;WINSTON-SALEM;?;NC - Winston-Salem;?;11543.0;5698.0;4791.0;202;BRONCHITIS & ASTHMA W CCMCC
360066;?;730 WEST MARKET STREET;LIMA;OH;?;17;41310.0;9319.0;?;254;OTHER VASCULAR PROCEDURES WO CCMCC
500108;ST JOSEPH MEDICAL CENTER;1717 SOUTH J STREET;TACOMA;?;WA - Tacoma;?;27803.0;?;3438.0;?;SIMPLE PNEUMONIA & PLEURISY WO CCMCC
190086;NORTHERN LOUISIANA MEDICAL CENTER;401 EAST VAUGHN AVENUE;?;LA;LA - Shreveport;16;?;4182.0;3480.0;?;SIGNS & SYMPTOMS WO MCC
30092;JOHN C LINCOLN DEER VALLEY HOSPITAL;19829 NORTH 27TH AVENUE;PHOENIX;AZ;?;28;?;12719.0;11449.0;?;RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC
430027;SANFORD USD MEDICAL CENTER;?;SIOUX FALLS;SD;SD - Sioux Falls;41;?;?;?;309;?
?;ST JOHNS REGIONAL MEDICAL CENTER;?;OXNARD;?;CA - Ventura;69;?;6979.0;5322.0;603;?
150088;SAINT JOHN\S HEALTH SYSTEM;?;?;IN;IN - Indianapolis;51;18360.0;6125.0;5168.0;?;?
450099;PAMPA REGIONAL MEDICAL CENTER;1 MEDICAL PLAZA;PAMPA;TX;TX - Amarillo;?;?;8659.0;?;291;HEART FAILURE & SHOCK W MCC
?;CENTURA HEALTH-PORTER ADVENTIST HOSPITAL;2525 S DOWNING ST;?;CO;CO - Denver;12;58756.0;12287.0;9890.0;377;?
?;?;1350 EAST MARKET STREET;?;OH;OH - Youngstown;?;23894.0;5467.0;4718.0;194;SIMPLE PNEUMONIA & PLEURISY W CC
?;SHASTA REGIONAL MEDICAL CENTER;1100 BUTTE ST;REDDING;?;?;38;32580.0;7719.0;6772.0;194;SIMPLE PNEUMONIA & PLEURISY W CC
?;?;2025 MORSE AVENUE;SACRAMENTO;?;?;21;22402.0;?;6525.0;683;RENAL FAILURE W CC
140184;HEARTLAND REGIONAL MEDICAL CENTER;3333 W DE YOUNG;?;IL;?;15;65132.0;8608.0;7786.0;482;HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT WO CCMCC
230097;MUNSON MEDICAL CENTER;1105 SIXTH STREET;?;MI;MI - Traverse City;147;42546.0;?;10024.0;254;OTHER VASCULAR PROCEDURES WO CCMCC
50599;UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER;2315 STOCKTON BOULEVARD;SACRAMENTO;CA;?;15;?;15537.0;14942.0;?;?
?;?;1823 COLLEGE AVE;MANHATTAN;KS;KS - Topeka;35;?;10615.0;9587.0;247;PERC CARDIOVASC PROC W DRUG-ELUTING STENT WO MCC
330306;LUTHERAN MEDICAL CENTER;150 55TH STREET;?;NY;?;21;?;8422.0;7622.0;379;G--I-- HEMORRHAGE WO CCMCC
140051;SKOKIE HOSPITAL;?;SKOKIE;IL;IL - Evanston;40;75001.0;?;11762.0;?;PERC CARDIOVASC PROC W DRUG-ELUTING STENT WO MCC
260193;ST MARY\S MEDICAL CENTER;201 NW R D MIZE RD;BLUE SPRINGS;MO;MO - Kansas City;19;?;4132.0;3305.0;192;?
520075;?;835 S VAN BUREN ST;?;WI;WI - Green Bay;28;63153.0;14995.0;14111.0;?;OTHER VASCULAR PROCEDURES W CC
?;?;5601 LOCH RAVEN BLVD;BALTIMORE;?;MD - Baltimore;?;12089.0;11363.0;10492.0;193;?
50057;KAWEAH DELTA MEDICAL CENTER;?;VISALIA;CA;?;?;?;41232.0;?;?;RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS
50058;GLENDALE MEM HOSPITAL & HLTH CENTER;?;?;?;CA - Los Angeles;51;44657.0;?;?;?;?
50396;SANTA BARBARA COTTAGE HOSPITAL;400 WEST PUEBLO;SANTA BARBARA;?;?;?;22212.0;7392.0;6118.0;491;BACK & NECK PROC EXC SPINAL FUSION WO CCMCC
180029;HAZARD ARH REGIONAL MEDICAL CENTER;100 MEDICAL CENTER DRIVE;?;KY;?;63;16343.0;4287.0;3427.0;?;SIGNS & SYMPTOMS WO MCC
490052;RIVERSIDE REGIONAL MEDICAL CENTER;?;NEWPORT NEWS;VA;?;?;14718.0;8865.0;?;872;?
240004;HENNEPIN COUNTY MEDICAL CENTER;701 PARK AVENUE;MINNEAPOLIS;?;?;11;10719.0;?;6313.0;303;?
?;HARTFORD HOSPITAL;?;HARTFORD;CT;CT - Hartford;?;16275.0;?;?;?;?
100232;PUTNAM COMMUNITY MEDICAL CENTER;611 ZEAGLER DR;PALATKA;?;?;11;115937.0;49844.0;23175.0;?;MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC
?;ALBERT EINSTEIN MEDICAL CENTER;5501 OLD YORK ROAD;PHILADELPHIA;?;?;26;41693.0;19638.0;19065.0;177;?
360035;MOUNT CARMEL HEALTH;?;?;?;OH - Columbus;176;?;?;3968.0;?;KIDNEY & URINARY TRACT INFECTIONS WO MCC
?;BROOKSVILLE REGIONAL HOSPITAL;?;?;?;?;?;?;10350.0;9700.0;377;G--I-- HEMORRHAGE W MCC
290009;SAINT MARY\S REGIONAL MEDICAL CENTER;?;RENO;NV;NV - Reno;14;16703.0;4526.0;?;312;?
450209;NORTHWEST TEXAS HOSPITAL;1501 COULTER ROAD;AMARILLO;TX;TX - Amarillo;22;?;?;12848.0;?;RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC
450743;TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON;?;?;TX;?;116;35597.0;?;5261.0;194;SIMPLE PNEUMONIA & PLEURISY W CC
140067;SAINT FRANCIS MEDICAL CENTER;?;PEORIA;?;IL - Peoria;34;75507.0;14347.0;13816.0;377;G--I-- HEMORRHAGE W MCC
150006;INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL;?;?;?;IN - South Bend;50;?;5243.0;4386.0;191;?
360239;KETTERING MEDICAL CENTER - SYCAMORE;4000 MIAMISBURG-CENTERVILLE ROAD;MIAMISBURG;OH;OH - Kettering;?;27735.0;7812.0;?;189;?
450489;MEDICAL ARTS HOSPITAL;2200 N BRYAN AVE;?;?;TX - Lubbock;?;7173.0;6660.0;5876.0;690;KIDNEY & URINARY TRACT INFECTIONS WO MCC
?;CAROLINA EAST MEDICAL CENTER;2000 NEUSE BLVD;NEW BERN;NC;NC - Greenville;36;47326.0;18440.0;16475.0;253;OTHER VASCULAR PROCEDURES W CC
150008;ST CATHERINE HOSPITAL INC;4321 FIR ST;EAST CHICAGO;IN;IN - Munster;74;11337.0;?;2947.0;313;CHEST PAIN
?;?;101 MANNING DRIVE;CHAPEL HILL;?;NC - Durham;59;?;11851.0;10991.0;689;?
?;ST RITA\S MEDICAL CENTER;?;?;?;OH - Dayton;98;44882.0;?;?;?;SEPTICEMIA OR SEVERE SEPSIS WO MV 96+ HOURS W MCC
?;STANFORD HOSPITAL;?;?;CA;CA - San Mateo County;16;148128.0;25519.0;?;?;?
