330191;GLENS FALLS HOSPITAL;100 PARK STREET;GLENS FALLS;NY;NY - Albany;45;33870.0;12970.0;12099.0;208;RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS
260110;?;1701 LACEY ST;CAPE GIRARDEAU;MO;MO - Cape Girardeau;69;13278.0;3293.0;2263.0;310;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WO CCMCC
?;?;?;GETTYSBURG;PA;?;25;8062.0;3818.0;2351.0;310;?
220033;BEVERLY HOSPITAL CORPORATION;85 HERRICK STREET;BEVERLY;?;?;69;13171.0;?;?;65;INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC
330028;?;355 BARD AVENUE;STATEN ISLAND;NY;NY - Manhattan;?;?;7017.0;6351.0;948;SIGNS & SYMPTOMS WO MCC
360180;CLEVELAND CLINIC;9500 EUCLID AVENUE;CLEVELAND;OH;OH - Cleveland;?;22997.0;6388.0;?;?;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC
50006;ST JOSEPH HOSPITAL;?;?;CA;CA - Redding;12;24008.0;4987.0;?;918;?
340014;FORSYTH MEMORIAL HOSPITAL;3333 SILAS CREEK PARKWAY;WINSTON-SALEM;NC;NC - Winston-Salem;31;11543.0;5698.0;?;202;BRONCHITIS & ASTHMA W CCMCC
360066;?;?;LIMA;OH;OH - Dayton;17;?;?;8459.0;254;OTHER VASCULAR PROCEDURES WO CCMCC
500108;ST JOSEPH MEDICAL CENTER;?;TACOMA;WA;?;?;27803.0;5755.0;3438.0;195;?
?;?;401 EAST VAUGHN AVENUE;?;LA;?;16;19144.0;4182.0;3480.0;?;SIGNS & SYMPTOMS WO MCC
30092;JOHN C LINCOLN DEER VALLEY HOSPITAL;19829 NORTH 27TH AVENUE;?;?;?;28;?;?;11449.0;177;RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC
?;SANFORD USD MEDICAL CENTER;1305 W 18TH ST  PO BOX 5039;SIOUX FALLS;?;SD - Sioux Falls;41;17077.0;5394.0;?;309;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC
50082;ST JOHNS REGIONAL MEDICAL CENTER;1600 N ROSE AVE;?;?;CA - Ventura;69;35177.0;6979.0;?;?;CELLULITIS WO MCC
?;SAINT JOHN\S HEALTH SYSTEM;2015 JACKSON ST;ANDERSON;IN;?;?;18360.0;6125.0;?;?;HEART FAILURE & SHOCK W CC
?;?;1 MEDICAL PLAZA;PAMPA;?;?;13;31463.0;?;7965.0;291;HEART FAILURE & SHOCK W MCC
?;CENTURA HEALTH-PORTER ADVENTIST HOSPITAL;2525 S DOWNING ST;?;CO;?;?;58756.0;?;9890.0;377;?
?;?;1350 EAST MARKET STREET;WARREN;OH;OH - Youngstown;?;23894.0;5467.0;4718.0;?;?
50764;?;1100 BUTTE ST;REDDING;CA;CA - Redding;38;32580.0;7719.0;6772.0;194;SIMPLE PNEUMONIA & PLEURISY W CC
50425;?;2025 MORSE AVENUE;?;CA;CA - Sacramento;21;22402.0;7272.0;6525.0;683;RENAL FAILURE W CC
140184;?;3333 W DE YOUNG;?;IL;?;?;65132.0;?;7786.0;482;HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT WO CCMCC
230097;?;1105 SIXTH STREET;TRAVERSE CITY;MI;MI - Traverse City;147;42546.0;11288.0;10024.0;?;OTHER VASCULAR PROCEDURES WO CCMCC
50599;UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER;?;SACRAMENTO;?;CA - Sacramento;15;64569.0;15537.0;?;372;MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC
170142;MERCY REGIONAL HEALTH CENTER;?;?;KS;KS - Topeka;35;56003.0;10615.0;?;247;PERC CARDIOVASC PROC W DRUG-ELUTING STENT WO MCC
330306;LUTHERAN MEDICAL CENTER;?;?;NY;NY - Manhattan;?;10559.0;?;7622.0;379;G--I-- HEMORRHAGE WO CCMCC
?;?;9600 GROSS POINT ROAD;SKOKIE;IL;?;40;75001.0;?;11762.0;247;PERC CARDIOVASC PROC W DRUG-ELUTING STENT WO MCC
?;ST MARY\S MEDICAL CENTER;201 NW R D MIZE RD;BLUE SPRINGS;?;MO - Kansas City;19;22503.0;?;?;192;CHRONIC OBSTRUCTIVE PULMONARY DISEASE WO CCMCC
?;ST VINCENT HSPTL;835 S VAN BUREN ST;GREEN BAY;?;WI - Green Bay;28;63153.0;14995.0;14111.0;253;?
?;GOOD SAMARITAN HOSPITAL;5601 LOCH RAVEN BLVD;BALTIMORE;MD;MD - Baltimore;46;12089.0;?;10492.0;193;SIMPLE PNEUMONIA & PLEURISY W MCC
50057;KAWEAH DELTA MEDICAL CENTER;400 W MINERAL KING AVE;VISALIA;?;?;21;?;?;?;?;RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS
?;?;?;GLENDALE;CA;CA - Los Angeles;?;?;8129.0;7137.0;603;CELLULITIS WO MCC
50396;SANTA BARBARA COTTAGE HOSPITAL;400 WEST PUEBLO;SANTA BARBARA;CA;CA - Santa Barbara;144;?;7392.0;6118.0;491;BACK & NECK PROC EXC SPINAL FUSION WO CCMCC
?;HAZARD ARH REGIONAL MEDICAL CENTER;?;HAZARD;KY;KY - Lexington;?;16343.0;4287.0;3427.0;948;SIGNS & SYMPTOMS WO MCC
490052;?;?;NEWPORT NEWS;VA;VA - Newport News;?;14718.0;?;?;872;SEPTICEMIA OR SEVERE SEPSIS WO MV 96+ HOURS WO MCC
240004;HENNEPIN COUNTY MEDICAL CENTER;?;?;MN;MN - Minneapolis;11;10719.0;?;6313.0;303;ATHEROSCLEROSIS WO MCC
450229;HENDRICK MEDICAL CENTER;1900 PINE;ABILENE;TX;TX - Abilene;43;107339.0;?;27952.0;329;MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC
100232;PUTNAM COMMUNITY MEDICAL CENTER;?;PALATKA;?;FL - Gainesville;11;115937.0;49844.0;23175.0;329;MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC
390142;ALBERT EINSTEIN MEDICAL CENTER;5501 OLD YORK ROAD;?;?;PA - Philadelphia;?;41693.0;19638.0;19065.0;?;RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC
360035;MOUNT CARMEL HEALTH;793 WEST STATE STREET;?;?;?;176;?;4985.0;3968.0;690;?
100071;?;17240 CORTEZ BLVD;BROOKSVILLE;FL;FL - Hudson;?;74490.0;10350.0;9700.0;?;G--I-- HEMORRHAGE W MCC
290009;?;?;RENO;NV;NV - Reno;14;16703.0;4526.0;?;?;SYNCOPE & COLLAPSE
?;?;1501 COULTER ROAD;AMARILLO;?;TX - Amarillo;22;46020.0;13604.0;12848.0;177;RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC
450743;TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON;3000 N I-35;DENTON;TX;TX - Dallas;116;?;?;5261.0;194;?
140067;?;530 NE GLEN OAK AVE;PEORIA;IL;IL - Peoria;34;75507.0;14347.0;?;377;G--I-- HEMORRHAGE W MCC
150006;INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL;?;?;IN;IN - South Bend;50;?;5243.0;?;191;?
360239;?;?;MIAMISBURG;OH;?;17;?;7812.0;6683.0;?;PULMONARY EDEMA & RESPIRATORY FAILURE
?;MEDICAL ARTS HOSPITAL;2200 N BRYAN AVE;?;TX;?;?;7173.0;?;5876.0;690;KIDNEY & URINARY TRACT INFECTIONS WO MCC
?;?;?;NEW BERN;NC;NC - Greenville;36;47326.0;18440.0;?;253;OTHER VASCULAR PROCEDURES W CC
150008;ST CATHERINE HOSPITAL INC;4321 FIR ST;EAST CHICAGO;IN;IN - Munster;?;?;?;?;313;CHEST PAIN
?;?;101 MANNING DRIVE;CHAPEL HILL;NC;?;?;14508.0;11851.0;10991.0;?;KIDNEY & URINARY TRACT INFECTIONS W MCC
360066;ST RITA\S MEDICAL CENTER;730 WEST MARKET STREET;LIMA;OH;OH - Dayton;?;44882.0;?;10207.0;871;?
50441;?;300 PASTEUR DRIVE;?;CA;CA - San Mateo County;16;?;25519.0;22553.0;57;DEGENERATIVE NERVOUS SYSTEM DISORDERS WO MCC
450684;MEMORIAL HERMANN NORTHEAST;18951 MEMORIAL NORTH;HUMBLE;TX;TX - Houston;11;56942.0;?;?;?;MAJOR CARDIOVASC PROCEDURES WO MCC
500088;VALLEY MEDICAL CENTER;400 S 43RD ST;RENTON;?;?;16;?;?;10553.0;482;HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT WO CCMCC
440132;?;?;PARIS;?;TN - Jackson;11;?;?;3309.0;?;DIABETES W CC
140084;VISTA MEDICAL CENTER EAST;1324 NORTH SHERIDAN ROAD;?;IL;WI - Milwaukee;113;27620.0;?;3911.0;?;SYNCOPE & COLLAPSE
310112;BAYSHORE COMMUNITY HOSPITAL;727 N BEERS ST;HOLMDEL;NJ;?;?;56735.0;?;10438.0;64;INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC
380102;SACRED HEART MEDICAL CENTER - RIVERBEND;?;SPRINGFIELD;OR;?;?;12814.0;3992.0;2875.0;?;CHEST PAIN
500005;?;1100 NINTH AVENUE (PO BOX 900);SEATTLE;WA;?;?;39886.0;20853.0;19213.0;?;MAJOR SMALL & LARGE BOWEL PROCEDURES W CC
330044;?;1656 CHAMPLIN AVENUE;UTICA;?;?;68;?;?;?;?;?
200063;PENOBSCOT BAY MEDICAL CENTER;6 GLEN COVE DRIVE;?;ME;?;27;28430.0;11013.0;10350.0;?;?
170123;WESLEY MEDICAL CENTER;550 N HILLSIDE ST;WICHITA;KS;?;24;38439.0;6595.0;5607.0;?;?
100180;ST PETERSBURG GENERAL HOSPITAL;?;SAINT PETERSBUR;?;FL - St-- Petersburg;32;?;?;5538.0;?;G--I-- HEMORRHAGE W CC
?;COLLETON MEDICAL CENTER;?;WALTERBORO;SC;SC - Charleston;?;29282.0;7117.0;6606.0;308;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC
300017;?;?;DERRY;NH;NH - Manchester;28;14270.0;3402.0;?;310;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WO CCMCC
360159;ADENA REGIONAL MEDICAL CENTER;272 HOSPITAL ROAD;CHILLICOTHE;OH;OH - Columbus;?;41365.0;?;12709.0;253;OTHER VASCULAR PROCEDURES W CC
260183;ST FRANCIS MEDICAL CENTER;211 ST FRANCIS DR;CAPE GIRARDEAU;?;MO - Cape Girardeau;202;?;6400.0;4979.0;194;SIMPLE PNEUMONIA & PLEURISY W CC
220011;CAMBRIDGE HEALTH ALLIANCE;1493 CAMBRIDGE STREET;CAMBRIDGE;MA;MA - Boston;30;13903.0;12105.0;?;178;RESPIRATORY INFECTIONS & INFLAMMATIONS W CC
?;?;1901 W HARRISON ST;CHICAGO;IL;IL - Chicago;?;?;?;8153.0;202;BRONCHITIS & ASTHMA W CCMCC
180056;METHODIST HOSPITAL;1305 N ELM ST;?;KY;IN - Evansville;11;?;?;4222.0;638;DIABETES W CC
