180029;HAZARD ARH REGIONAL MEDICAL CENTER;100 MEDICAL CENTER DRIVE;HAZARD;KY;KY - Lexington;63;16343.0;4287.0;3427.0;948;SIGNS & SYMPTOMS WO MCC
?;SOUTHEAST MISSOURI HOSPITAL;?;CAPE GIRARDEAU;MO;MO - Cape Girardeau;?;13278.0;3293.0;2263.0;310;?
390065;?;147 GETTYS STREET;GETTYSBURG;PA;?;25;8062.0;3818.0;2351.0;310;?
220033;BEVERLY HOSPITAL CORPORATION;85 HERRICK STREET;BEVERLY;MA;MA - Boston;69;?;7871.0;6984.0;65;INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC
330028;RICHMOND UNIVERSITY MEDICAL CENTER;355 BARD AVENUE;STATEN ISLAND;NY;NY - Manhattan;22;20347.0;?;6351.0;?;SIGNS & SYMPTOMS WO MCC
?;CLEVELAND CLINIC;9500 EUCLID AVENUE;CLEVELAND;OH;OH - Cleveland;196;22997.0;6388.0;5201.0;309;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC
50006;ST JOSEPH HOSPITAL;2700 DOLBEER ST;?;CA;CA - Redding;?;24008.0;4987.0;4054.0;918;POISONING & TOXIC EFFECTS OF DRUGS WO MCC
340014;?;3333 SILAS CREEK PARKWAY;?;NC;NC - Winston-Salem;31;11543.0;5698.0;4791.0;202;?
?;ST RITA\S MEDICAL CENTER;?;LIMA;OH;OH - Dayton;17;41310.0;9319.0;?;254;OTHER VASCULAR PROCEDURES WO CCMCC
500108;?;?;TACOMA;WA;?;?;27803.0;5755.0;3438.0;?;SIMPLE PNEUMONIA & PLEURISY WO CCMCC
190086;?;?;RUSTON;?;LA - Shreveport;16;19144.0;4182.0;3480.0;?;SIGNS & SYMPTOMS WO MCC
?;JOHN C LINCOLN DEER VALLEY HOSPITAL;19829 NORTH 27TH AVENUE;?;AZ;AZ - Phoenix;28;47562.0;?;11449.0;177;?
?;SANFORD USD MEDICAL CENTER;1305 W 18TH ST  PO BOX 5039;SIOUX FALLS;SD;SD - Sioux Falls;41;?;5394.0;4508.0;309;CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC
50082;?;1600 N ROSE AVE;OXNARD;CA;CA - Ventura;69;?;6979.0;5322.0;603;CELLULITIS WO MCC
?;?;2015 JACKSON ST;ANDERSON;IN;IN - Indianapolis;51;18360.0;6125.0;5168.0;292;HEART FAILURE & SHOCK W CC
450099;?;1 MEDICAL PLAZA;PAMPA;TX;?;13;31463.0;8659.0;7965.0;291;HEART FAILURE & SHOCK W MCC
60064;?;2525 S DOWNING ST;DENVER;?;?;12;58756.0;12287.0;9890.0;377;?
360055;TRUMBULL MEMORIAL HOSPITAL;1350 EAST MARKET STREET;WARREN;OH;OH - Youngstown;?;23894.0;?;4718.0;194;SIMPLE PNEUMONIA & PLEURISY W CC
50764;SHASTA REGIONAL MEDICAL CENTER;1100 BUTTE ST;REDDING;CA;?;38;32580.0;?;6772.0;194;SIMPLE PNEUMONIA & PLEURISY W CC
?;KAISER FOUNDATION HOSPITAL - SACRAMENTO;2025 MORSE AVENUE;SACRAMENTO;CA;?;21;22402.0;7272.0;6525.0;683;RENAL FAILURE W CC
140184;?;3333 W DE YOUNG;MARION;IL;?;15;65132.0;8608.0;7786.0;482;HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT WO CCMCC
230097;MUNSON MEDICAL CENTER;1105 SIXTH STREET;?;MI;MI - Traverse City;147;42546.0;?;10024.0;?;OTHER VASCULAR PROCEDURES WO CCMCC
?;UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER;2315 STOCKTON BOULEVARD;SACRAMENTO;CA;CA - Sacramento;15;64569.0;15537.0;?;?;MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC
170142;MERCY REGIONAL HEALTH CENTER;1823 COLLEGE AVE;MANHATTAN;KS;?;35;56003.0;10615.0;9587.0;?;PERC CARDIOVASC PROC W DRUG-ELUTING STENT WO MCC
330306;LUTHERAN MEDICAL CENTER;150 55TH STREET;BROOKLYN;NY;?;21;10559.0;8422.0;7622.0;379;G--I-- HEMORRHAGE WO CCMCC
140051;SKOKIE HOSPITAL;?;?;IL;?;40;?;15230.0;11762.0;247;PERC CARDIOVASC PROC W DRUG-ELUTING STENT WO MCC
260193;?;201 NW R D MIZE RD;BLUE SPRINGS;?;MO - Kansas City;19;22503.0;4132.0;3305.0;192;CHRONIC OBSTRUCTIVE PULMONARY DISEASE WO CCMCC
520075;?;835 S VAN BUREN ST;GREEN BAY;WI;WI - Green Bay;?;?;14995.0;14111.0;253;OTHER VASCULAR PROCEDURES W CC
210056;GOOD SAMARITAN HOSPITAL;?;BALTIMORE;MD;MD - Baltimore;?;12089.0;11363.0;10492.0;193;SIMPLE PNEUMONIA & PLEURISY W MCC
50057;KAWEAH DELTA MEDICAL CENTER;400 W MINERAL KING AVE;?;?;CA - Bakersfield;21;146980.0;41232.0;40331.0;?;RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS
?;GLENDALE MEM HOSPITAL & HLTH CENTER;?;GLENDALE;CA;CA - Los Angeles;51;44657.0;8129.0;7137.0;?;?
50396;SANTA BARBARA COTTAGE HOSPITAL;?;SANTA BARBARA;?;CA - Santa Barbara;144;?;7392.0;6118.0;491;BACK & NECK PROC EXC SPINAL FUSION WO CCMCC
70025;HARTFORD HOSPITAL;80 SEYMOUR STREET;HARTFORD;CT;?;23;?;5302.0;4422.0;303;ATHEROSCLEROSIS WO MCC
?;RIVERSIDE REGIONAL MEDICAL CENTER;500 J CLYDE MORRIS BLVD;NEWPORT NEWS;VA;VA - Newport News;70;14718.0;8865.0;?;872;SEPTICEMIA OR SEVERE SEPSIS WO MV 96+ HOURS WO MCC
?;?;701 PARK AVENUE;MINNEAPOLIS;MN;MN - Minneapolis;11;?;6621.0;?;303;ATHEROSCLEROSIS WO MCC
