riga;nome attributo;valore da imputare;valore imputato
817;addr;1248 clairmont rd.;?
444;name;post house;?
743;phone;212-219-0500;?
125;class;62;?
126;class;62;?
127;class;63;348
128;class;63;348
324;name;caffe vivaldi;?
325;name;caffe bondi ristorante;?
326;name;capsouto freres;?
327;name;captain's table;?
666;phone;213-933-0358;?
667;phone;213-467-7678;?
668;phone;310-815-1290;?
669;phone;213-651-2866;?
721;phone;212-432-7227;?
722;phone;212-473-5555;?
624;city;san francisco;?
625;city;san francisco;?
626;city;san francisco;?
627;city;san francisco;?
749;name;peter luger steak house;?
821;addr;3391 peachtree rd. ne;?
89;class;44;44
271;name;rj's the rib joint;?
272;name;remi;?
273;name;restaurant horikawa;?
274;name;roscoe's house of chicken 'n' waffles;?
820;phone;404-237-4116;?
821;phone;404-814-1955;?
822;phone;404-633-3538;?
121;class;60;?
122;class;60;?
123;class;61;61
26;type;french bistro;?
27;type;italian;?
800;type;chinese;?
801;type;southern/soul;?
802;type;italian;?
135;type;asian;?
488;addr;63rd street steakhouse 44 w. 63rd st.;?
489;addr;174 1st ave.  between 10th and 11th sts.;?
490;addr;34 union sq. e at 16th st.;?
491;addr;90 prince st.  between broadway and mercer st.;?
519;phone;404/874-2626;?
520;phone;404/237-1313;?
521;phone;770/393-1333;?
522;phone;404/842-0334;?
502;city;atlanta;?
104;type;american (new);?
105;type;french;?
99;city;new york;?
116;phone;212-265-5959;?
117;phone;212/677-0606;?
118;phone;212-677-0606;?
337;class;224;?
338;class;225;?
180;phone;404-237-2700;?
181;phone;404/237-2700;?
182;phone;404-237-2700;?
183;phone;404/659-0400;?
712;addr;544 s. grand ave.;?
713;addr;1415 e. colorado st.;?
565;class;452;?
566;class;453;?
567;class;454;?
27;addr;3rd st.;?
28;addr;8638 w. third st.;?
29;addr;129 n. la cienega blvd.;?
30;addr;129 n. la cienega blvd.;?
109;city;new york;new york city
713;name;zankou chicken;?
714;name;afghan kebab house;?
715;name;arcadia;?
716;name;benny's burritos;?
578;city;san francisco;?
228;type;californian;?
44;type;italian;?
45;type;asian;?
46;type;chinese;?
200;name;chez michel;?
642;city;san francisco;?
643;city;san francisco;?
644;city;san francisco;?
297;addr;200-250 vesey st. world financial center;?
298;addr;1022 3rd ave.  between 60th and 61st sts.;?
299;addr;321 w. 46th st.;?
300;addr;123 w. 52nd st.;?
364;phone;212/564-7272;?
365;phone;212/769-1144;?
237;city;los angeles;?
462;class;349;?
649;city;beverly hills;?
650;city;santa monica;?
651;city;los angeles;?
795;type;health food;?
796;type;american (new);?
797;type;hamburgers;?
337;type;coffee bar;?
338;type;italian;?
339;type;coffee bar;?
340;type;italian;?
36;addr;1001 n. alameda st.;1001 n. alameda st.
37;addr;12969 ventura blvd.;?
38;addr;12969 ventura blvd.;?
246;city;los angeles;?
525;type;italian;?
404;name;le perigord;?
405;name;le select;?
322;city;new york;?
778;name;moongate;?
786;class;674;?
787;class;675;?
481;name;two two two;?
482;name;veniero's pasticceria;?
483;name;verbena;?
713;city;glendale;?
720;phone;212-260-6800;?
640;city;san francisco;?
641;city;san francisco;?
222;addr;600 stockton st.;?
223;addr;532 columbus ave.;?
224;addr;532 columbus ave.;?
225;addr;2930 beverly glen circle;?
45;name;yujean kang's gourmet chinese cuisine;?
46;name;yujean kang's;?
47;name;21 club;?
5;type;californian;?
6;type;californian;?
7;type;french;?
8;type;french bistro;?
616;type;italian;?
617;type;italian;?
618;type;french;?
96;name;mesa grill;?
97;name;mi cocina;?
98;name;mi cocina;?
99;name;montrachet;?
153;class;76;?
154;class;76;?
155;class;77;?
156;class;77;?
329;class;216;?
330;class;217;?
331;class;218;?
758;class;646;?
478;class;365;?
619;city;san francisco;?
554;city;las vegas;?
555;city;las vegas;?
267;name;paty's;?
389;type;american;?
390;type;french;?
391;type;middle eastern;?
392;type;french;?
1;city;los angeles;?
101;class;50;50
289;phone;212/473-8388;?
290;phone;212/ 759-0590;?
11;class;5;?
12;class;5;?
13;class;6;4
14;class;6;4
296;name;arturo's;?
441;name;planet hollywood;?
442;name;pomaire;?
443;name;popover cafe;?
857;phone;415-861-8032;?
858;phone;415-673-1101;?
345;type;american;?
346;type;asian;?
347;type;american;?
168;class;83;83
836;name;campo santo;?
837;name;cha cha cha's;?
655;city;pasadena;?
656;city;mar vista;?
657;city;venice;?
219;name;postrio;?
220;name;postrio;?
450;addr;1063 1st ave. at 58th st.;?
788;phone;404-724-0444;?
789;phone;404-223-5039;?
86;name;les celebrites;?
583;addr;1300 battery st.;?
736;city;brooklyn;?
82;name;la cote basque;?
685;class;573;?
772;name;fiore rotisserie & grille;?
773;name;hugo's cellar;?
494;phone;404/264-9546;?
570;name;bistro roti;?
571;name;bix;?
572;name;bizou;?
264;type;american;?
265;type;cajun;?
541;phone;702/382-1600;?
542;phone;702/791-7111;?
543;phone;702/432-7777;?
722;addr;432 sixth ave.;?
250;phone;310/276-7605;?
251;phone;310/277-2333;?
252;phone;310/550-8330;?
527;city;atlanta;?
528;city;atlanta;?
284;type;american;?
285;type;asian;?
