Chevrolet Chevelle Malibu;18.0;8;?;130.0;?;?;?;US
Buick Skylark 320;15.0;?;350.0;165.0;3693.;11.5;70;US
?;?;?;?;150.0;3436.;?;?;US
AMC Rebel SST;?;8;?;150.0;3433.;12.0;70;US
?;17.0;?;302.0;?;3449.;10.5;?;US
?;15.0;8;?;198.0;4341.;10.0;?;?
Chevrolet Impala;?;?;454.0;?;4354.;?;?;?
Plymouth Fury iii;14.0;8;440.0;215.0;4312.;8.5;70;US
Pontiac Catalina;?;8;455.0;225.0;4425.;?;?;US
?;15.0;?;390.0;?;?;?;70;?
Citroen DS-21 Pallas;?;?;?;?;?;17.5;?;?
?;?;8;?;165.0;?;11.5;70;US
?;?;8;?;153.0;4034.;?;70;US
?;?;?;?;?;4166.;10.5;?;US
AMC Rebel SST (sw);?;8;360.0;?;3850.;?;?;US
Dodge Challenger SE;15.0;8;383.0;170.0;?;10.0;70;?
Plymouth 'Cuda 340;14.0;8;340.0;?;3609.;8.0;?;US
?;?;8;?;140.0;?;8.0;70;?
Chevrolet Monte Carlo;?;8;?;150.0;?;?;70;US
?;?;?;455.0;225.0;?;10.0;?;US
Toyota Corolla Mark ii;24.0;4;113.0;95.00;2372.;?;70;?
Plymouth Duster;22.0;6;198.0;?;?;?;?;US
AMC Hornet;18.0;6;199.0;97.00;2774.;15.5;70;US
Ford Maverick;?;6;?;?;?;16.0;70;US
?;?;?;97.00;?;?;?;?;Japan
Volkswagen 1131 Deluxe Sedan;26.0;4;97.00;46.00;?;20.5;?;?
?;?;4;110.0;87.00;?;?;?;Europe
Audi 100 LS;24.0;4;?;?;2430.;14.5;?;?
Saab 99e;25.0;4;104.0;?;?;17.5;70;Europe
BMW 2002;26.0;4;121.0;113.0;?;12.5;?;?
AMC Gremlin;21.0;?;199.0;90.00;?;15.0;?;US
Ford F250;10.0;?;360.0;215.0;?;?;70;US
Chevy C20;10.0;?;?;?;4376.;15.0;70;?
?;?;8;318.0;210.0;?;?;70;?
Hi 1200D;9.0;8;?;?;?;18.5;70;?
?;27.0;4;97.00;?;?;14.5;71;Japan
?;28.0;4;?;?;?;?;71;?
?;25.0;?;?;95.00;?;14.0;71;Japan
Ford Pinto;?;4;98.00;0;2046.;19.0;71;US
?;0;4;?;?;1978.;20.0;71;?
AMC Gremlin;?;?;232.0;100.0;2634.;13.0;?;?
Plymouth Satellite Custom;?;6;?;?;3439.;?;71;?
Chevrolet Chevelle Malibu;17.0;?;250.0;100.0;3329.;?;?;?
Ford Torino 500;?;?;?;88.00;?;?;?;US
?;?;?;232.0;?;3288.;15.5;?;US
?;?;8;350.0;165.0;?;12.0;71;US
Pontiac Catalina Brougham;?;8;400.0;175.0;?;11.5;?;US
?;?;?;351.0;?;4154.;13.5;71;?
Plymouth Fury iii;?;8;318.0;?;?;?;71;?
Dodge Monaco (sw);12.0;8;383.0;180.0;4955.;11.5;71;US
?;13.0;?;?;?;4746.;12.0;?;US
Pontiac Safari (sw);?;8;400.0;?;5140.;12.0;71;?
AMC Hornet Sportabout (sw);18.0;?;?;?;?;?;71;US
Chevrolet Vega (sw);22.0;?;?;72.00;?;19.0;71;?
Pontiac Firebird;19.0;6;?;100.0;?;?;71;US
?;18.0;6;250.0;88.00;?;?;?;?
?;?;?;122.0;86.00;2220.;14.0;71;US
Opel 1900;?;4;116.0;90.00;2123.;14.0;?;?
Peugeot 304;?;4;?;?;2074.;?;71;Europe
Fiat 124B;30.0;4;?;?;2065.;?;71;Europe
?;31.0;4;71.00;?;1773.;19.0;71;?
?;35.0;4;?;?;?;18.0;71;Japan
Volkswagen Model 111;27.0;4;97.00;?;?;19.0;71;Europe
Plymouth Cricket;26.0;4;91.00;70.00;?;20.5;71;US
Toyota Corolla Hardtop;?;4;?;95.00;?;15.5;72;?
Dodge Colt Hardtop;25.0;4;?;80.00;2126.;17.0;?;?
Volkswagen Type 3;?;4;?;54.00;2254.;23.5;?;?
?;20.0;4;?;?;?;?;72;?
Ford Pinto Runabout;21.0;?;?;?;2226.;16.5;?;?
Chevrolet Impala;13.0;?;350.0;165.0;?;12.0;72;US
?;14.0;?;?;175.0;4385.;?;72;US
Plymouth Fury III;?;8;?;?;4135.;?;72;?
?;14.0;8;351.0;?;4129.;?;?;?
AMC Ambassador SST;?;8;304.0;150.0;3672.;11.5;72;US
Mercury Marquis;11.0;?;?;208.0;4633.;?;72;US
Buick LeSabre Custom;13.0;8;?;155.0;4502.;?;?;?
Oldsmobile Delta 88 Royale;12.0;?;?;?;4456.;13.5;72;US
Chrysler Newport Royal;?;8;400.0;190.0;?;12.5;?;?
Mazda RX2 Coupe;19.0;3;70.00;97.00;?;13.5;72;Japan
AMC Matador (sw);?;?;304.0;150.0;?;12.5;72;?
Chevrolet Chevelle Concours (sw);13.0;8;307.0;130.0;4098.;14.0;72;US
?;?;8;302.0;140.0;4294.;16.0;?;US
Plymouth Satellite Custom (sw);?;8;?;?;?;?;?;?
Volvo 145e (sw);18.0;4;121.0;?;?;?;72;?
Volkswagen 411 (sw);22.0;4;121.0;?;?;18.0;72;Europe
Peugeot 504 (sw);21.0;?;120.0;?;?;?;72;?
?;26.0;4;?;69.00;?;18.0;72;?
?;?;4;?;86.00;?;16.0;?;?
Datsun 510 (sw);?;4;?;92.00;?;17.0;72;Japan
?;23.0;4;?;97.00;?;14.5;72;?
Dodge Colt (sw);28.0;4;98.00;80.00;?;15.0;?;?
Toyota Corolla 1600 (sw);27.0;?;?;88.00;2100.;16.5;?;Japan
Buick Century 350;13.0;8;350.0;175.0;4100.;13.0;73;US
AMC Matador;14.0;8;?;?;?;?;?;?
Chevrolet Malibu;13.0;?;350.0;145.0;3988.;?;?;?
Ford Gran Torino;?;8;302.0;137.0;4042.;14.5;?;?
