10065;'RUSSELL HOSPITAL';?;'ALEXANDER CITY';?;?;13;13097.0;8225.0;7448.0;178;RESPIRATORY INFECTIONS & INFLAMMATIONS W CC'
450046;?;'600 ELIZABETH STREET';?;TX;'TX - Corpus Christi';183;79576.0;?;11304.0;470;MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WO MCC'
?;'EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER';'217 SOUTH THIRD STREET';?;?;'KY - Lexington';?;47762.0;12012.0;?;249;PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT WO MCC'
?;?;'550 OSBORNE ROAD';?;?;'MN - Minneapolis';12;?;?;?;243;PERMANENT CARDIAC PACEMAKER IMPLANT W CC'
310034;?;?;'RED BANK';?;'NJ - Camden';22;111919.0;?;?;?;?
?;'HAZLETON GENERAL HOSPITAL';'700 EAST BROAD STREET';?;PA;'PA - Allentown';?;21791.0;?;5464.0;872;?
?;'WESLEY MEDICAL CENTER';'5001 W HARDY ST';HATTIESBURG;MS;?;?;61773.0;?;14224.0;?;?
450102;'MOTHER FRANCES HOSPITAL';'800 EAST DAWSON';TYLER;?;'TX - Tyler';30;?;32774.0;31450.0;?;?
140007;?;'333 N MADISON';JOLIET;IL;?;160;29196.0;6212.0;5436.0;378;?
490018;'AUGUSTA HEALTH';'78 MEDICAL CENTER DRIVE';?;?;?;104;8190.0;6100.0;?;292;HEART FAILURE & SHOCK W CC'
450388;'METHODIST HOSPITAL';?;?;TX;'TX - San Antonio';72;26625.0;?;?;?;DEGENERATIVE NERVOUS SYSTEM DISORDERS WO MCC'
?;'COVENANT MEDICAL CENTER';?;LUBBOCK;TX;'TX - Lubbock';?;?;?;?;811;?
280128;'NEBRASKA HEART HOSPITAL';?;?;?;'NE - Lincoln';?;?;14187.0;?;243;PERMANENT CARDIAC PACEMAKER IMPLANT W CC'
340115;?;'155 MEMORIAL DRIVE';PINEHURST;NC;'NC - Durham';46;40558.0;?;13748.0;?;?
110078;'EMORY UNIVERSITY HOSPITAL MIDTOWN';'550 PEACHTREE ST NE';ATLANTA;?;?;20;?;?;9039.0;?;?
450102;'MOTHER FRANCES HOSPITAL';?;?;TX;?;53;?;4373.0;?;66;INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WO CCMCC'
?;'SANFORD MEDICAL CENTER FARGO';'801 BROADWAY NORTH';FARGO;?;'ND - FargoMoorhead MN';34;9909.0;4275.0;2542.0;?;CHEST PAIN'
?;'OAKWOOD HOSPITAL AND MEDICAL CENTER';'18101 OAKWOOD BLVD';DEARBORN;MI;'MI - Dearborn';285;?;8536.0;7749.0;?;?
?;'CENTURA HEALTH-PORTER ADVENTIST HOSPITAL';'2525 S DOWNING ST';DENVER;?;'CO - Denver';18;36926.0;?;?;65;INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC'
140290;?;?;'HOFFMAN ESTATES';IL;'IL - Elgin';?;48413.0;10323.0;?;314;?
70015;'NEW MILFORD HOSPITAL';'21 ELM ST';'NEW MILFORD';?;?;?;28955.0;8315.0;7354.0;65;INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC'
220083;?;'148 CHESTNUT STREET';NEEDHAM;MA;'MA - Boston';?;?;4142.0;?;149;?
?;?;?;?;?;'FL - St-- Petersburg';27;?;?;?;?;?
?;?;'3186 S MARYLAND PKWY';'LAS VEGAS';NV;'NV - Las Vegas';?;39430.0;6478.0;5448.0;?;BRONCHITIS & ASTHMA W CCMCC'
420005;'MCLEOD MEDICAL CENTER - DILLON';?;DILLON;SC;?;11;15048.0;6355.0;3583.0;?;INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WO CCMCC'
?;'CENTENNIAL MEDICAL CENTER';?;?;?;'TN - Nashville';?;53177.0;13782.0;?;?;?
490112;?;?;RICHMOND;?;'VA - Richmond';55;?;?;31785.0;853;INFECTIOUS & PARASITIC DISEASES W O--R-- PROCEDURE W MCC'
50197;?;?;'REDWOOD CITY';?;?;?;?;?;?;853;?
?;'ST JOSEPH HOSPITAL & HEALTH CENTER INC';'1907 W SYCAMORE ST';KOKOMO;IN;'IN - Indianapolis';?;34423.0;13605.0;?;253;OTHER VASCULAR PROCEDURES W CC'
?;'HIGH POINT REGIONAL HOSPITAL';?;'HIGH POINT';NC;'NC - Winston-Salem';?;50731.0;19260.0;18209.0;469;MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC'
