2079;InertialMeasurementUnit R-SHOE Compass;137
373;InertialMeasurementUnit R-SHOE AngVelNavFrameY;6426
812;Accelerometer HIP accZ;456.0
1735;InertialMeasurementUnit L-SHOE EuZ;-165
1280;InertialMeasurementUnit L-SHOE Nav_Az;9
847;InertialMeasurementUnit L-SHOE Body_Ay;-2119
1603;InertialMeasurementUnit LLA accY;-345.0
2135;InertialMeasurementUnit R-SHOE Body_Ax;260
1647;InertialMeasurementUnit L-SHOE Body_Ay;618
421;InertialMeasurementUnit R-SHOE Compass;-50
170;InertialMeasurementUnit R-SHOE AngVelNavFrameY;58
350;InertialMeasurementUnit LUA gyroX;-765.0
624;InertialMeasurementUnit R-SHOE AngVelNavFrameX;446
418;InertialMeasurementUnit R-SHOE AngVelNavFrameY;11
2274;InertialMeasurementUnit LUA gyroX;-60.0
2141;InertialMeasurementUnit LUA gyroX;163.0
876;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-45
1381;InertialMeasurementUnit R-SHOE Body_Ax;252
199;Accelerometer RUA^ accY;961.0
1001;Accelerometer LH accX;180.0
1434;InertialMeasurementUnit LLA accY;-776.0
151;Accelerometer RUA^ accY;1385.0
541;InertialMeasurementUnit RLA accX;-626.0
2212;InertialMeasurementUnit R-SHOE AngVelNavFrameY;7190
2105;InertialMeasurementUnit L-SHOE EuZ;-170
1649;Accelerometer HIP accZ;394.0
226;InertialMeasurementUnit L-SHOE Nav_Az;-1
324;InertialMeasurementUnit LLA accY;-197.0
2206;Accelerometer LUA_ accX;77.0
2399;InertialMeasurementUnit RLA accX;-1007.0
2042;InertialMeasurementUnit L-SHOE Nav_Az;-306
774;InertialMeasurementUnit R-SHOE Body_Ax;293
2006;InertialMeasurementUnit LUA gyroX;-44.0
1799;Accelerometer HIP accZ;462.0
1359;InertialMeasurementUnit LUA gyroX;-104.0
1232;InertialMeasurementUnit R-SHOE Compass;19
251;InertialMeasurementUnit R-SHOE Body_Ax;287
628;InertialMeasurementUnit LUA gyroX;-303.0
486;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-185
1963;Accelerometer HIP accZ;418.0
1144;Accelerometer LUA_ accX;175.0
665;InertialMeasurementUnit R-SHOE Compass;-4
1001;InertialMeasurementUnit R-SHOE Body_Ax;497
1705;InertialMeasurementUnit LUA gyroX;-960.0
27;InertialMeasurementUnit LLA accY;-333.0
1847;InertialMeasurementUnit RLA accX;-197.0
2295;InertialMeasurementUnit R-SHOE AngVelNavFrameX;-611
1151;Accelerometer LUA_ accX;-271.0
245;InertialMeasurementUnit R-SHOE AngVelNavFrameX;11
732;InertialMeasurementUnit LUA gyroX;-232.0
892;InertialMeasurementUnit L-SHOE Body_Ay;660
2007;InertialMeasurementUnit RLA accX;-42.0
1137;InertialMeasurementUnit L-SHOE Body_Ay;690
93;InertialMeasurementUnit R-SHOE AngVelNavFrameX;1241
2307;Accelerometer LUA_ accX;-229.0
1502;InertialMeasurementUnit R-SHOE Compass;-162
957;InertialMeasurementUnit L-SHOE Nav_Az;22
390;InertialMeasurementUnit L-SHOE Nav_Az;-34
505;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-65
171;InertialMeasurementUnit RUA gyroX;247.0
1964;InertialMeasurementUnit L-SHOE EuZ;75
736;InertialMeasurementUnit LUA gyroX;134.0
2326;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-27
1832;InertialMeasurementUnit RUA gyroX;250.0
358;InertialMeasurementUnit LLA accY;-374.0
943;InertialMeasurementUnit R-SHOE Compass;-15
982;Accelerometer RUA^ accY;1054.0
1422;Accelerometer HIP accZ;340.0
25;Accelerometer LH accX;56.0
2050;Accelerometer LH accX;430.0
2235;InertialMeasurementUnit LUA gyroX;-1754.0
2358;Accelerometer LUA_ accX;75.0
1975;InertialMeasurementUnit L-SHOE EuZ;-177
91;Accelerometer LH accX;338.0
1379;InertialMeasurementUnit R-SHOE Compass;-15
653;InertialMeasurementUnit RLA accX;755.0
699;InertialMeasurementUnit RLA accX;-470.0
637;InertialMeasurementUnit R-SHOE Compass;-10
1114;Accelerometer RUA^ accY;831.0
137;InertialMeasurementUnit L-SHOE Nav_Az;19
1545;InertialMeasurementUnit R-SHOE AngVelNavFrameX;-402
455;Accelerometer RUA^ accY;816.0
106;Accelerometer HIP accZ;-41.0
2112;Accelerometer RUA^ accY;1083.0
486;InertialMeasurementUnit L-SHOE EuZ;177
1362;InertialMeasurementUnit RLA accX;-836.0
1422;InertialMeasurementUnit L-SHOE EuZ;-179
800;InertialMeasurementUnit RUA gyroX;-487.0
1815;InertialMeasurementUnit RUA gyroX;-599.0
1677;Accelerometer LUA_ accX;30.0
2122;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-19
2132;InertialMeasurementUnit LUA gyroX;-86.0
805;InertialMeasurementUnit LLA accY;-632.0
264;InertialMeasurementUnit L-SHOE EuZ;170
1413;InertialMeasurementUnit RLA accX;281.0
1354;InertialMeasurementUnit LLA accY;-264.0
954;InertialMeasurementUnit LLA accY;-371.0
2020;InertialMeasurementUnit RUA gyroX;33.0
17;InertialMeasurementUnit L-SHOE Nav_Az;-205
2006;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-3
1105;InertialMeasurementUnit RUA gyroX;910.0
1757;InertialMeasurementUnit RUA gyroX;38.0
1310;Accelerometer LUA_ accX;-144.0
1287;Accelerometer LUA_ accX;42.0
1019;InertialMeasurementUnit R-SHOE AngVelNavFrameY;113
1676;Accelerometer LH accX;815.0
1447;InertialMeasurementUnit R-SHOE Compass;28
875;Accelerometer LUA_ accX;-140.0
502;InertialMeasurementUnit L-SHOE Body_Ay;602
912;InertialMeasurementUnit L-SHOE EuZ;180
1511;InertialMeasurementUnit LLA accY;-185.0
1072;Accelerometer LUA_ accX;91.0
19;InertialMeasurementUnit L-SHOE Nav_Az;492
2051;Accelerometer HIP accZ;-316.0
746;Accelerometer HIP accZ;384.0
2145;Accelerometer RUA^ accY;943.0
1377;InertialMeasurementUnit L-SHOE Nav_Az;18
1028;InertialMeasurementUnit R-SHOE Body_Ax;-1289
1559;InertialMeasurementUnit LUA gyroX;-10.0
2054;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-25
2192;InertialMeasurementUnit R-SHOE Compass;-142
1214;InertialMeasurementUnit L-SHOE EuZ;219
104;InertialMeasurementUnit R-SHOE Compass;-142
2241;InertialMeasurementUnit R-SHOE AngVelNavFrameY;19
835;InertialMeasurementUnit RLA accX;-935.0
289;Accelerometer HIP accZ;342.0
762;InertialMeasurementUnit R-SHOE AngVelNavFrameX;1098
2150;InertialMeasurementUnit L-SHOE EuZ;-152
452;InertialMeasurementUnit L-SHOE Body_Ay;687
543;InertialMeasurementUnit L-SHOE Nav_Az;-91
419;InertialMeasurementUnit R-SHOE AngVelNavFrameX;5
1722;Accelerometer RUA^ accY;963.0
1672;InertialMeasurementUnit R-SHOE AngVelNavFrameY;42
1908;Accelerometer RUA^ accY;1093.0
1094;InertialMeasurementUnit R-SHOE AngVelNavFrameX;444
97;InertialMeasurementUnit R-SHOE AngVelNavFrameY;16
2377;InertialMeasurementUnit L-SHOE Body_Ay;651
515;InertialMeasurementUnit R-SHOE AngVelNavFrameX;1088
2367;Accelerometer RUA^ accY;396.0
490;InertialMeasurementUnit R-SHOE Compass;-10
222;InertialMeasurementUnit R-SHOE AngVelNavFrameX;73
226;InertialMeasurementUnit LLA accY;-222.0
1040;InertialMeasurementUnit LLA accY;-350.0
717;InertialMeasurementUnit R-SHOE Compass;-7
2182;InertialMeasurementUnit L-SHOE EuZ;115
1039;Accelerometer HIP accZ;360.0
452;Accelerometer HIP accZ;154.0
1718;Accelerometer HIP accZ;415.0
2008;InertialMeasurementUnit R-SHOE Body_Ax;248
76;InertialMeasurementUnit R-SHOE Body_Ax;199
1060;InertialMeasurementUnit RUA gyroX;-309.0
357;InertialMeasurementUnit L-SHOE EuZ;158
1062;InertialMeasurementUnit L-SHOE Nav_Az;24
1728;InertialMeasurementUnit R-SHOE AngVelNavFrameX;4482
1038;InertialMeasurementUnit L-SHOE Nav_Az;21
1157;Accelerometer LH accX;653.0
1596;InertialMeasurementUnit R-SHOE Compass;-31
2288;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-5494
972;InertialMeasurementUnit L-SHOE Body_Ay;670
593;Accelerometer LUA_ accX;181.0
518;InertialMeasurementUnit L-SHOE Nav_Az;-121
1288;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-34
396;InertialMeasurementUnit L-SHOE EuZ;-180
327;InertialMeasurementUnit RLA accX;-1201.0
2386;InertialMeasurementUnit RUA gyroX;291.0
1538;InertialMeasurementUnit LUA gyroX;-463.0
1055;InertialMeasurementUnit LLA accY;-459.0
1215;Accelerometer LH accX;1100.0
1776;Accelerometer LUA_ accX;316.0
782;InertialMeasurementUnit L-SHOE Nav_Az;23
829;InertialMeasurementUnit R-SHOE AngVelNavFrameX;1241
2296;Accelerometer LH accX;228.0
1686;InertialMeasurementUnit L-SHOE Body_Ay;692
551;InertialMeasurementUnit RLA accX;290.0
1662;Accelerometer LH accX;666.0
2211;InertialMeasurementUnit L-SHOE Nav_Az;20
492;InertialMeasurementUnit RLA accX;-663.0
2052;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-53
1006;InertialMeasurementUnit L-SHOE EuZ;-174
1210;Accelerometer LUA_ accX;-27.0
1133;Accelerometer RUA^ accY;1140.0
1870;Accelerometer LUA_ accX;586.0
376;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-5184
1491;InertialMeasurementUnit LUA gyroX;440.0
129;Accelerometer HIP accZ;430.0
342;Accelerometer RUA^ accY;1060.0
373;Accelerometer LH accX;556.0
303;InertialMeasurementUnit R-SHOE Body_Ax;42
149;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-13
523;InertialMeasurementUnit L-SHOE Body_Ay;674
72;InertialMeasurementUnit LUA gyroX;-1727.0
1562;InertialMeasurementUnit R-SHOE AngVelNavFrameX;-44
2179;InertialMeasurementUnit R-SHOE AngVelNavFrameX;28
868;InertialMeasurementUnit LUA gyroX;-2460.0
1758;InertialMeasurementUnit R-SHOE AngVelNavFrameX;-141
2033;InertialMeasurementUnit RUA gyroX;-1036.0
2244;InertialMeasurementUnit RUA gyroX;-229.0
198;InertialMeasurementUnit LLA accY;-313.0
1026;InertialMeasurementUnit LLA accY;-474.0
2240;InertialMeasurementUnit R-SHOE AngVelNavFrameX;-251
1287;InertialMeasurementUnit LLA accY;-382.0
1348;Accelerometer LH accX;-90.0
732;InertialMeasurementUnit LLA accY;-191.0
2247;InertialMeasurementUnit R-SHOE Body_Ax;98
1736;InertialMeasurementUnit LUA gyroX;174.0
2272;InertialMeasurementUnit R-SHOE Body_Ax;240
1852;InertialMeasurementUnit LLA accY;-645.0
1109;InertialMeasurementUnit L-SHOE EuZ;178
1923;InertialMeasurementUnit L-SHOE EuZ;-216
510;InertialMeasurementUnit LLA accY;-353.0
507;InertialMeasurementUnit L-SHOE EuZ;170
1465;InertialMeasurementUnit R-SHOE Compass;-91
1581;InertialMeasurementUnit L-SHOE EuZ;-173
776;InertialMeasurementUnit R-SHOE Body_Ax;219
852;InertialMeasurementUnit RLA accX;773.0
1372;InertialMeasurementUnit RUA gyroX;-157.0
1397;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-6
1900;InertialMeasurementUnit L-SHOE Nav_Az;18
1430;Accelerometer HIP accZ;399.0
2318;Accelerometer HIP accZ;453.0
1943;InertialMeasurementUnit L-SHOE EuZ;-203
1333;Accelerometer HIP accZ;537.0
1070;InertialMeasurementUnit R-SHOE AngVelNavFrameX;14
1378;InertialMeasurementUnit L-SHOE EuZ;-171
1281;InertialMeasurementUnit R-SHOE Compass;-7
2057;InertialMeasurementUnit R-SHOE AngVelNavFrameX;-64
2241;Accelerometer RUA^ accY;1118.0
349;InertialMeasurementUnit R-SHOE Compass;-57
2047;InertialMeasurementUnit L-SHOE Nav_Az;25
239;InertialMeasurementUnit R-SHOE Body_Ax;272
207;InertialMeasurementUnit LLA accY;-509.0
458;InertialMeasurementUnit RLA accX;-796.0
266;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-6
2371;InertialMeasurementUnit RLA accX;-120.0
1598;InertialMeasurementUnit RUA gyroX;87.0
1278;InertialMeasurementUnit LUA gyroX;95.0
1698;InertialMeasurementUnit RUA gyroX;385.0
755;Accelerometer LH accX;40.0
1857;InertialMeasurementUnit L-SHOE Body_Ay;760
1191;InertialMeasurementUnit LLA accY;-529.0
1002;InertialMeasurementUnit RUA gyroX;-90.0
1850;InertialMeasurementUnit R-SHOE Compass;-23
1377;InertialMeasurementUnit R-SHOE Body_Ax;247
97;InertialMeasurementUnit R-SHOE AngVelNavFrameX;-20
236;InertialMeasurementUnit L-SHOE Body_Ay;673
64;Accelerometer HIP accZ;327.0
648;InertialMeasurementUnit RUA gyroX;-120.0
1256;Accelerometer LH accX;263.0
1610;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-10
694;Accelerometer RUA^ accY;558.0
532;InertialMeasurementUnit RLA accX;-712.0
2095;Accelerometer RUA^ accY;869.0
2387;Accelerometer HIP accZ;369.0
371;InertialMeasurementUnit L-SHOE EuZ;175
2128;Accelerometer RUA^ accY;935.0
4;Accelerometer LH accX;357.0
1712;InertialMeasurementUnit R-SHOE Body_Ax;256
1493;Accelerometer HIP accZ;391.0
1684;Accelerometer RUA^ accY;963.0
2354;InertialMeasurementUnit LLA accY;-537.0
2176;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-16
168;InertialMeasurementUnit R-SHOE Compass;-163
1024;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-818
400;InertialMeasurementUnit R-SHOE Compass;-156
1344;InertialMeasurementUnit L-SHOE Body_Ay;660
