1526;InertialMeasurementUnit LLA accY;-195.0
682;InertialMeasurementUnit R-SHOE AngVelNavFrameY;385
647;Accelerometer RUA^ accY;1097.0
1281;Accelerometer LUA_ accX;12.0
1949;InertialMeasurementUnit L-SHOE EuZ;-173
269;Accelerometer RUA^ accY;976.0
1205;InertialMeasurementUnit L-SHOE EuZ;-180
713;InertialMeasurementUnit RLA accX;-190.0
2377;InertialMeasurementUnit LUA gyroX;-322.0
958;InertialMeasurementUnit R-SHOE Compass;19
1847;InertialMeasurementUnit RLA accX;-197.0
147;InertialMeasurementUnit R-SHOE Body_Ax;299
1825;InertialMeasurementUnit LLA accY;-222.0
286;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-4
1528;Accelerometer RUA^ accY;1525.0
1313;InertialMeasurementUnit L-SHOE Nav_Az;-1146
804;InertialMeasurementUnit LUA gyroX;-68.0
430;InertialMeasurementUnit L-SHOE EuZ;-177
1076;InertialMeasurementUnit L-SHOE Body_Ay;657
1153;Accelerometer LH accX;235.0
2351;Accelerometer RUA^ accY;1224.0
631;InertialMeasurementUnit LLA accY;-512.0
1354;InertialMeasurementUnit L-SHOE EuZ;-160
2361;Accelerometer RUA^ accY;1053.0
1518;InertialMeasurementUnit R-SHOE AngVelNavFrameX;-34
2375;InertialMeasurementUnit R-SHOE Body_Ax;264
1648;InertialMeasurementUnit LUA gyroX;-400.0
284;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-938
1854;Accelerometer HIP accZ;-137.0
288;InertialMeasurementUnit L-SHOE Body_Ay;732
667;Accelerometer LUA_ accX;182.0
1891;InertialMeasurementUnit R-SHOE AngVelNavFrameX;188
746;Accelerometer LH accX;522.0
2071;InertialMeasurementUnit L-SHOE Nav_Az;1700
77;InertialMeasurementUnit LLA accY;-263.0
1928;Accelerometer RUA^ accY;524.0
489;InertialMeasurementUnit LLA accY;-377.0
339;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-446
1096;InertialMeasurementUnit R-SHOE AngVelNavFrameX;-263
673;Accelerometer LUA_ accX;287.0
1295;InertialMeasurementUnit RUA gyroX;-1013.0
1988;InertialMeasurementUnit L-SHOE EuZ;-177
588;Accelerometer LUA_ accX;48.0
1607;InertialMeasurementUnit RLA accX;-1115.0
1656;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-59
2020;InertialMeasurementUnit R-SHOE Compass;-5
666;Accelerometer RUA^ accY;787.0
2217;InertialMeasurementUnit RLA accX;-521.0
1955;InertialMeasurementUnit L-SHOE Body_Ay;752
2185;InertialMeasurementUnit RUA gyroX;-392.0
1764;InertialMeasurementUnit RUA gyroX;210.0
98;Accelerometer LH accX;570.0
2367;Accelerometer LH accX;228.0
2008;Accelerometer LUA_ accX;-54.0
1740;InertialMeasurementUnit R-SHOE Compass;-32
2203;Accelerometer LUA_ accX;-2.0
1261;InertialMeasurementUnit R-SHOE Body_Ax;256
101;InertialMeasurementUnit RLA accX;-817.0
1672;Accelerometer LH accX;696.0
1468;InertialMeasurementUnit L-SHOE Body_Ay;760
2002;InertialMeasurementUnit LLA accY;-414.0
1169;Accelerometer LUA_ accX;392.0
697;InertialMeasurementUnit R-SHOE Body_Ax;466
1711;InertialMeasurementUnit L-SHOE EuZ;132
262;Accelerometer LH accX;784.0
2121;Accelerometer LH accX;794.0
1025;InertialMeasurementUnit L-SHOE Body_Ay;672
1653;Accelerometer RUA^ accY;1284.0
1592;InertialMeasurementUnit LUA gyroX;2310.0
1554;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-645
1570;InertialMeasurementUnit R-SHOE Body_Ax;308
2383;InertialMeasurementUnit L-SHOE EuZ;-177
478;InertialMeasurementUnit RLA accX;-1024.0
2010;InertialMeasurementUnit RLA accX;-763.0
684;Accelerometer RUA^ accY;1018.0
770;InertialMeasurementUnit LLA accY;71.0
1177;Accelerometer RUA^ accY;1343.0
579;InertialMeasurementUnit R-SHOE Compass;-9
643;Accelerometer LH accX;363.0
1751;InertialMeasurementUnit L-SHOE Body_Ay;3129
1296;InertialMeasurementUnit RUA gyroX;-79.0
1088;InertialMeasurementUnit LUA gyroX;-679.0
1874;InertialMeasurementUnit R-SHOE AngVelNavFrameY;43
73;Accelerometer RUA^ accY;1045.0
169;InertialMeasurementUnit R-SHOE AngVelNavFrameX;-117
1162;InertialMeasurementUnit R-SHOE AngVelNavFrameX;13
1431;Accelerometer LH accX;220.0
285;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-962
1083;Accelerometer LUA_ accX;-613.0
1403;Accelerometer HIP accZ;329.0
526;Accelerometer LUA_ accX;-347.0
716;Accelerometer HIP accZ;30.0
2175;InertialMeasurementUnit RLA accX;-512.0
2223;InertialMeasurementUnit R-SHOE Body_Ax;296
2244;Accelerometer RUA^ accY;995.0
595;InertialMeasurementUnit L-SHOE Body_Ay;660
1769;Accelerometer LUA_ accX;14.0
1451;InertialMeasurementUnit LUA gyroX;-222.0
2082;InertialMeasurementUnit L-SHOE EuZ;-147
2176;InertialMeasurementUnit R-SHOE AngVelNavFrameX;-9
2237;InertialMeasurementUnit L-SHOE Body_Ay;658
1865;InertialMeasurementUnit LUA gyroX;122.0
2116;InertialMeasurementUnit R-SHOE AngVelNavFrameY;23
1081;InertialMeasurementUnit L-SHOE Nav_Az;19
1445;InertialMeasurementUnit R-SHOE Body_Ax;1614
1601;InertialMeasurementUnit LUA gyroX;527.0
322;InertialMeasurementUnit LLA accY;-406.0
1862;InertialMeasurementUnit L-SHOE EuZ;173
920;InertialMeasurementUnit LUA gyroX;-509.0
1199;InertialMeasurementUnit LLA accY;-735.0
371;InertialMeasurementUnit L-SHOE Nav_Az;13
1851;InertialMeasurementUnit LUA gyroX;-1292.0
875;InertialMeasurementUnit L-SHOE EuZ;-142
20;InertialMeasurementUnit R-SHOE Compass;-162
2279;InertialMeasurementUnit RLA accX;-629.0
158;Accelerometer HIP accZ;470.0
284;InertialMeasurementUnit LLA accY;-335.0
1795;InertialMeasurementUnit L-SHOE Nav_Az;9
2141;InertialMeasurementUnit RLA accX;-876.0
2360;Accelerometer HIP accZ;29.0
1425;InertialMeasurementUnit R-SHOE AngVelNavFrameY;-136
251;Accelerometer LH accX;181.0
1343;Accelerometer RUA^ accY;359.0
1606;InertialMeasurementUnit LUA gyroX;1301.0
1537;InertialMeasurementUnit L-SHOE Body_Ay;665
1294;Accelerometer LH accX;257.0
77;Accelerometer HIP accZ;110.0
135;Accelerometer LH accX;471.0
1082;InertialMeasurementUnit R-SHOE AngVelNavFrameX;-15
60;Accelerometer LH accX;610.0
2285;Accelerometer LUA_ accX;-135.0
1134;InertialMeasurementUnit RLA accX;-893.0
1046;InertialMeasurementUnit L-SHOE EuZ;25
450;InertialMeasurementUnit L-SHOE EuZ;-178
358;InertialMeasurementUnit L-SHOE EuZ;152
48;InertialMeasurementUnit RLA accX;-869.0
1602;InertialMeasurementUnit R-SHOE Body_Ax;583
848;Accelerometer HIP accZ;96.0
1127;InertialMeasurementUnit RUA gyroX;-190.0
1277;InertialMeasurementUnit R-SHOE Compass;19
448;InertialMeasurementUnit RLA accX;502.0
1758;InertialMeasurementUnit R-SHOE Body_Ax;280
1780;InertialMeasurementUnit LLA accY;-305.0
1755;Accelerometer RUA^ accY;240.0
2351;InertialMeasurementUnit L-SHOE Body_Ay;1137
328;Accelerometer HIP accZ;313.0
1352;InertialMeasurementUnit L-SHOE EuZ;-181
1761;InertialMeasurementUnit R-SHOE Body_Ax;795
126;InertialMeasurementUnit RUA gyroX;-501.0
2281;InertialMeasurementUnit R-SHOE AngVelNavFrameX;-463
2139;InertialMeasurementUnit LLA accY;-968.0
1836;InertialMeasurementUnit LUA gyroX;461.0
951;InertialMeasurementUnit R-SHOE Body_Ax;232
325;Accelerometer HIP accZ;344.0
568;InertialMeasurementUnit LLA accY;-313.0
968;InertialMeasurementUnit LUA gyroX;-117.0
