riga;nome attributo;valore da imputare;valore imputato
197;Order_Total;2;2
718;Model_Series;737-200;DC-10
401;Region;Southeast Asia;Southeast Asia
673;Engine;PW;PW
1;Customer_Name;Southern Airways - USA (Inacti;ATAircraft One
595;Model_Series;727;?
365;Customer_Name;Finans AB Balans;Aero Lloyd
670;Engine;PW;PW
883;Country;USA;USA
243;Order_Total;1;1
609;Region;North America;North America
683;Delivery_Year_;1988;?
247;Region;East Asia;East Asia
120;Engine;PW;PW
831;Order_Total;4;4
59;Order_Total;6;6
821;Model_Series;MD-80;?
492;Delivery_Total;1;?
118;Order_Year;1997;2000
536;Model_Series;737-200;737-200
610;Delivery_Year_;1992;?
744;Customer_Name;EL AL Israel Airlines;Qatar Airways
266;Country;USA;?
877;Order_Year;2001;2002
100;Engine;PW;?
582;Delivery_Year_;1994;1996
153;Order_Total;1;1
169;Customer_Name;Vistara;?
719;Delivery_Total;2;2
261;Customer_Name;Royal Moroccan Air Force;?
495;Model_Series;DC-9;707/720
812;Region;Southeast Asia;Southeast Asia
771;Engine;PW;PW
279;Delivery_Total;4;4
81;Order_Year;1963;1974
434;Order_Total;1;1
854;Model_Series;747-400ERF;747-400ERF
825;Order_Total;2;2
252;Region;Europe;Europe
83;Delivery_Year_;1970;1995
373;Country;Afghanistan;Afghanistan
776;Order_Total;1;1
847;Delivery_Year_;1987;1988
863;Delivery_Year_;1990;?
673;Country;USA;USA
229;Order_Total;2;2
419;Model_Series;737-300;MD-90
563;Order_Year;1972;1972
493;Delivery_Total;1;1
394;Customer_Name;Suedflug;Alitalia
445;Delivery_Year_;2018;?
513;Order_Year;2008;?
62;Country;USA;USA
21;Region;North America;North America
857;Region;Europe;Europe
634;Customer_Name;Air Europa;Pegasus Airlines
829;Order_Month;Dec;Dec
25;Delivery_Year_;2009;2010
706;Region;Southeast Asia;Southeast Asia
108;Order_Year;2011;2011
387;Delivery_Year_;2020;?
836;Delivery_Total;2;2
80;Delivery_Total;1;1
542;Order_Month;Mar;?
492;Order_Total;1;?
342;Country;China;Mauritania
883;Engine;PW;PW
305;Customer_Name;Transair (Inactive);?
848;Customer_Name;ANA Holdings Inc.;ANA Holdings Inc.
373;Order_Month;Apr;Mar
663;Order_Year;2010;2012
623;Engine;CF;CF
651;Delivery_Total;1;1
507;Model_Series;737-700;737-700
37;Delivery_Year_;1985;?
641;Order_Year;1975;1976
481;Delivery_Total;4;4
21;Engine;CF;CF
192;Order_Month;Mar;?
301;Delivery_Total;1;1
770;Region;Africa;?
872;Delivery_Total;2;2
713;Delivery_Year_;2019;2020
397;Engine;CF;CF
365;Delivery_Year_;1988;1987
687;Customer_Name;Aviation Service & Support;Aviation Service & Support
347;Order_Total;1;1
396;Model_Series;DC-8;DC-8
15;Delivery_Total;1;1
390;Order_Total;3;3
829;Region;East Asia;East Asia
233;Order_Total;2;2
88;Order_Year;2017;?
652;Engine;PW;PW
758;Country;United Kingdom;United Kingdom
294;Model_Series;737-800;737-800
796;Model_Series;737-700;?
281;Delivery_Year_;1972;?
376;Delivery_Total;4;4
664;Model_Series;737-200;?
62;Customer_Name;Capitol Air;Capitol Air
720;Order_Total;2;2
311;Delivery_Year_;2017;2018
350;Delivery_Year_;1971;1969
136;Customer_Name;Playboy;Purdue Airlines
138;Engine;CF;CF
544;Delivery_Total;1;1
771;Model_Series;747-100;727
375;Delivery_Total;1;1
560;Region;Europe;Europe
331;Order_Month;Feb;?
890;Region;Africa;Africa
868;Delivery_Year_;2005;2006
824;Engine;PW;PW
27;Delivery_Total;4;4
1;Country;USA;USA
735;Customer_Name;Silk Way Airlines;Silk Way Airlines
383;Order_Total;1;1
355;Customer_Name;Albaraka;?
43;Customer_Name;China Cargo;?
53;Order_Total;2;2
329;Country;Singapore;Singapore
805;Order_Month;Mar;?
617;Model_Series;DC-9;?
661;Order_Month;Jun;Feb
759;Model_Series;747-200;737-200
527;Engine;CF;CF
222;Delivery_Total;2;2
737;Country;Ireland;Ireland
10;Delivery_Total;2;2
196;Delivery_Year_;1990;?
254;Delivery_Total;1;1
227;Order_Month;Jan;Jan
11;Delivery_Total;2;2
91;Engine;CF;RR
780;Customer_Name;Zhongyuan Airlines;?
689;Order_Year;1988;?
78;Delivery_Year_;2021;2021
814;Model_Series;727;737-200
57;Customer_Name;Goiania;?
383;Country;Taiwan;Thailand
22;Order_Total;1;1
669;Customer_Name;Australian Wedgetail;Australian Wedgetail
42;Region;Middle East;Middle East
467;Model_Series;737-800A;?
12;Order_Total;1;1
850;Delivery_Total;2;2
625;Region;Europe;Europe
460;Delivery_Total;3;3
193;Delivery_Year_;1966;1965
586;Country;Sweden;USA
580;Order_Month;Sep;Dec
261;Order_Year;1982;?
230;Delivery_Year_;1984;?
747;Delivery_Total;3;3
24;Model_Series;MD-80;?
489;Model_Series;727;727
318;Delivery_Total;12;12
733;Order_Total;1;1
454;Region;Oceania;Oceania
216;Delivery_Total;4;4
866;Model_Series;737-800;737-800
547;Model_Series;787-9;787-9
784;Order_Total;1;1
886;Order_Year;2012;2016
298;Delivery_Total;3;3
772;Model_Series;777-300ER;777-300ER
700;Engine;PW;PW
516;Order_Month;May;May
322;Order_Month;Sep;Sep
442;Order_Month;Jan;?
5;Delivery_Year_;2012;?
64;Delivery_Year_;2016;?
850;Model_Series;727;?
868;Model_Series;767-200ER;767-200ER
254;Country;Jordan;Ecuador
31;Region;Africa;Africa
160;Order_Month;Jan;Jan
726;Country;Bangladesh;Bangladesh
87;Delivery_Total;2;2
