1118;codice;603
10;provider_name;'PALESTINE REGIONAL MEDICAL CENTER'
2230;provider_city;POWAY
2355;average_medicare_payments;12267.0
2448;descrizione;PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT WO MCC'
1318;provider_city;WINCHESTER
579;average_total_payments;4404.0
128;average_covered_charges;53817.0
2385;descrizione;RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC'
127;provider_id;40027
968;provider_state;WI
470;provider_street_address;'27100 CHARDON ROAD'
1194;provider_street_address;'400 TAYLOR ROAD'
1294;average_total_payments;10684.0
227;provider_city;'GARFIELD HEIGHT'
1885;average_covered_charges;14550.0
1886;provider_id;150011
250;average_total_payments;7736.0
2103;provider_street_address;'13700 STFRANCIS BLVD SUITE 100'
1993;descrizione;FRACTURES OF HIP & PELVIS WO MCC'
1874;provider_state;UT
1063;hospital_referral_region_(hrr)_description;'TN - Kingsport'
812;total_discharges;12
75;average_covered_charges;35342.0
648;provider_name;'ST MARY\'S HOSPITAL'
693;hospital_referral_region_(hrr)_description;'NC - Durham'
978;codice;191
2426;total_discharges;22
1876;descrizione;RENAL FAILURE W CC'
2270;provider_state;KY
1695;provider_name;'CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER'
898;provider_city;WINSTON-SALEM
415;total_discharges;195
1219;hospital_referral_region_(hrr)_description;'OK - Tulsa'
1613;average_medicare_payments;4047.0
736;descrizione;PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT WO MCC'
1251;average_covered_charges;15452.0
1413;codice;254
825;descrizione;CHEST PAIN'
1285;average_medicare_payments;13469.0
1758;hospital_referral_region_(hrr)_description;'PA - Pittsburgh'
636;average_total_payments;18678.0
897;codice;682
1289;provider_id;30089
1720;hospital_referral_region_(hrr)_description;'OH - Cincinnati'
1629;codice;293
173;provider_street_address;'6801 AIRPORT BOULEVARD'
2079;average_total_payments;14357.0
476;provider_street_address;'360 BROADWAY'
1787;provider_street_address;'11800 EAST TWELVE MILE ROAD'
821;average_medicare_payments;14731.0
473;hospital_referral_region_(hrr)_description;'NJ - Newark'
1659;provider_city;AURORA
1868;provider_state;MD
531;provider_state;MS
1608;average_covered_charges;35509.0
2197;descrizione;ATHEROSCLEROSIS WO MCC'
2302;provider_street_address;'450 EAST ROMIE LANE'
177;average_medicare_payments;14680.0
406;codice;177
716;average_total_payments;6673.0
735;average_covered_charges;103668.0
1574;average_medicare_payments;4842.0
1230;average_medicare_payments;4439.0
2243;provider_id;190008
1391;provider_name;'SAINT ALPHONSUS MEDICAL CENTER - NAMPA'
783;provider_name;'STRINGFELLOW MEMORIAL HOSPITAL'
2367;descrizione;SIGNS & SYMPTOMS WO MCC'
956;provider_id;390086
132;average_medicare_payments;5103.0
2261;provider_state;VA
325;codice;189
1965;provider_state;NC
857;hospital_referral_region_(hrr)_description;'TX - Fort Worth'
924;provider_id;100217
946;hospital_referral_region_(hrr)_description;'FL - Fort Lauderdale'
926;provider_id;50133
1907;average_total_payments;12834.0
425;codice;195
1366;total_discharges;23
2154;provider_id;60113
841;provider_name;'CUSHING MEMORIAL HOSPITAL'
1495;provider_state;NY
440;descrizione;RENAL FAILURE W MCC'
1665;total_discharges;21
2355;average_total_payments;13235.0
1845;descrizione;RESPIRATORY INFECTIONS & INFLAMMATIONS W CC'
52;provider_street_address;'2000 SOUTH PALESTINE'
1084;provider_name;'ASHTABULA COUNTY MEDICAL CENTER'
2319;hospital_referral_region_(hrr)_description;'IL - Chicago'
1919;provider_city;BARTLESVILLE
585;provider_name;'RESEARCH MEDICAL CENTER'
2231;provider_id;390031
265;provider_street_address;'130 DIVISION ST'
1643;codice;602
1250;average_total_payments;4133.0
1511;provider_street_address;'300 W HUNTINGTON DR'
735;hospital_referral_region_(hrr)_description;'CA - Los Angeles'
2213;average_medicare_payments;3909.0
541;hospital_referral_region_(hrr)_description;'PA - Pittsburgh'
590;provider_state;KY
1803;average_medicare_payments;9890.0
1914;provider_state;NM
1174;average_covered_charges;9443.0
2462;average_covered_charges;25268.0
642;average_total_payments;25505.0
1383;average_total_payments;6781.0
1464;provider_state;UT
1766;codice;439
1294;descrizione;SIMPLE PNEUMONIA & PLEURISY W MCC'
1074;average_total_payments;16826.0
611;provider_state;IL
1995;provider_city;GRAYLING
1856;provider_city;PORTLAND
1255;provider_city;COVINGTON
80;total_discharges;26
627;codice;481
820;provider_street_address;'1615 DELAWARE STREET'
652;average_total_payments;5996.0
1173;provider_name;'CHRISTUS ST PATRICK HOSPITAL'
2008;provider_street_address;'3000 HOSPITAL DRIVE'
1087;average_total_payments;5982.0
1510;average_medicare_payments;9037.0
1006;average_covered_charges;28076.0
1157;average_total_payments;7645.0
1584;hospital_referral_region_(hrr)_description;'MO - St-- Louis'
1778;descrizione;CELLULITIS WO MCC'
266;descrizione;G--I-- OBSTRUCTION W CC'
2448;average_covered_charges;95816.0
2455;average_covered_charges;15682.0
1192;provider_street_address;'255 LAFAYETTE AVENUE'
2172;average_covered_charges;32865.0
2086;provider_state;CA
2198;hospital_referral_region_(hrr)_description;'WI - Madison'
1212;provider_street_address;'250 HOSPITAL DRIVE PO BOX 1817'
280;codice;811
85;total_discharges;13
1472;average_medicare_payments;7017.0
2309;provider_name;'SKYLINE MEDICAL CENTER'
1916;provider_name;'WENTWORTH-DOUGLASS HOSPITAL'
1501;provider_state;NC
1470;average_total_payments;15492.0
883;total_discharges;67
1792;total_discharges;34
2370;hospital_referral_region_(hrr)_description;'LA - New Orleans'
499;average_total_payments;6432.0
1839;total_discharges;48
2269;provider_name;'EAST ALABAMA MEDICAL CENTER AND SNF'
1486;provider_name;'NORMAN REGIONAL HEALTH SYSTEM'
1829;average_medicare_payments;8271.0
609;provider_name;'LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE'
858;hospital_referral_region_(hrr)_description;'OR - Portland'
191;average_covered_charges;21747.0
19;total_discharges;25
2216;average_total_payments;17428.0
1795;average_total_payments;5107.0
331;average_total_payments;4083.0
2071;average_total_payments;8308.0
1804;provider_city;PHILADELPHIA
1064;codice;690
310;average_covered_charges;80087.0
330;provider_city;KENNEWICK
575;total_discharges;33
1305;total_discharges;42
1320;provider_name;'CHAMBERSBURG HOSPITAL'
1918;provider_name;'CARLE FOUNDATION HOSPITAL'
499;average_covered_charges;22418.0
2191;hospital_referral_region_(hrr)_description;'OK - Oklahoma City'
2478;provider_id;500024
1355;average_medicare_payments;28079.0
2146;hospital_referral_region_(hrr)_description;'CT - New Haven'
2021;provider_city;SUFFERN
2379;average_medicare_payments;4123.0
1028;average_total_payments;9564.0
2380;total_discharges;42
1804;hospital_referral_region_(hrr)_description;'MS - Meridian'
712;descrizione;DIABETES W CC'
1893;descrizione;OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC'
1179;provider_state;OH
1523;provider_city;'LAS VEGAS'
942;provider_id;100090
