Bangladesh;?;2021;Lake;9.04;7.08;42.23;1.52;4149;66.24;300;2.18;26185;36.55;Boiling
China;West;2013;Tap;5.59;7.77;26.07;9.49;238;48.15;349;77.13;25017;?;No Treatment
China;North;2003;Lake;5.63;6.18;42.81;2.38;1519;73.78;118;71.31;63142;36.23;Filtration
Brazil;East;?;?;6.55;6.15;26.78;6.18;972;82.79;266;29.01;67982;62.85;Filtration
Indonesia;Central;2004;Lake;0.22;6.54;38.87;0.51;1576;93.82;?;97.45;16751;35.8;Chlorination
Brazil;West;2021;River;5.85;7.45;19.89;9.66;455;56.14;221;?;28014;?;No Treatment
?;Central;2010;Lake;?;?;0.63;10.52;3579;?;463;?;66421;66.82;Filtration
?;?;2023;Well;7.97;7.93;?;14.02;4380;67.98;316;6.96;?;49.92;Chlorination
USA;Central;2010;Well;?;7.26;?;6.13;?;77.68;213;76.62;?;46.54;Boiling
India;East;2019;Pond;?;?;27.7;14.86;4612;58.4;437;32.03;63891;72.94;?
Pakistan;East;2010;Tap;4.89;6.31;30.93;12.2;3932;97.4;93;?;73172;?;Chlorination
Indonesia;?;2015;?;4.12;8.16;46.42;15.01;2654;?;494;?;77230;85.24;Filtration
Bangladesh;South;2021;River;6.59;7.79;32.74;5.51;1660;76.4;401;77.51;51903;44.62;Boiling
Nigeria;Central;2008;Tap;2.22;6.5;47.58;15.31;2259;62.56;?;79.58;57826;25.32;?
Indonesia;East;2004;?;7.95;8.01;43.54;18.62;3878;97.42;?;?;56426;?;No Treatment
Brazil;North;2014;Lake;0.47;?;40.17;3.65;2590;?;196;15.24;82318;?;Chlorination
India;Central;2015;River;2.78;6.39;41.8;6.88;93;44.04;57;36.74;70391;80.12;Filtration
Ethiopia;North;2021;River;?;7.81;31.55;?;?;38.18;57;19.58;?;32.19;No Treatment
Nigeria;Central;2017;River;5.78;8.26;10.77;15.81;?;48.04;498;?;?;78.59;No Treatment
Pakistan;North;2005;Tap;8.25;?;25.79;?;3176;37.24;491;49.89;?;96.4;Boiling
Bangladesh;?;2005;Pond;8.67;7.73;27.17;1.25;3002;61.36;140;36.91;?;32.57;Chlorination
Brazil;East;2021;Well;2.92;7.59;16.11;4.51;2685;83.31;?;30.57;28103;92.01;Boiling
?;West;2002;River;3.48;8.44;12.53;5.49;2099;89.52;136;63.72;33188;59.27;Boiling
Brazil;West;2012;Pond;?;6.01;22.52;?;2888;53.01;497;22.43;58570;46.61;Chlorination
?;East;2001;Pond;4.48;?;44.32;13.93;?;?;?;96.45;89311;26.92;?
Brazil;West;2012;?;6.11;?;?;16.33;226;74.0;?;55.58;?;58.18;Chlorination
?;West;2023;River;?;7.8;4.89;8.2;?;65.78;203;62.32;?;36.92;Filtration
Indonesia;South;?;Lake;1.45;7.04;9.12;6.11;4856;?;?;6.06;49151;78.62;No Treatment
India;West;2001;?;0.51;7.44;9.99;10.15;1275;80.06;5;31.46;55501;?;Chlorination
Bangladesh;South;2009;?;9.64;6.69;28.22;5.85;1814;58.62;?;65.66;?;64.3;Filtration
Ethiopia;?;2022;?;4.36;7.78;?;16.91;1588;68.07;?;?;?;34.71;No Treatment
Brazil;North;2016;?;8.35;?;?;7.69;82;?;247;63.96;32292;51.47;Filtration
Pakistan;North;2012;River;4.9;6.29;10.08;15.21;2034;82.48;?;?;92776;92.08;?
Mexico;Central;2007;Lake;8.87;7.08;?;10.2;4285;47.02;464;9.6;?;?;Boiling
India;North;2011;?;4.66;?;30.09;8.67;4270;?;?;30.95;33782;72.46;No Treatment
USA;?;?;Pond;?;7.34;49.61;15.31;?;52.62;247;?;4012;98.31;Boiling
Mexico;North;?;Spring;0.98;7.69;19.78;1.04;1719;49.37;440;?;72970;67.31;Boiling
Mexico;West;?;Tap;?;6.29;48.31;4.92;?;?;477;23.31;62428;74.88;Filtration
USA;East;2017;Lake;5.01;6.29;34.86;14.64;4573;?;87;89.85;25131;91.66;Boiling
Pakistan;West;2006;Tap;?;6.33;19.83;4.96;?;71.88;371;50.29;?;87.02;?
Nigeria;East;?;Pond;?;6.55;37.29;15.24;561;?;443;60.32;40356;72.53;No Treatment
Mexico;?;2009;?;1.98;?;41.3;13.18;1171;38.12;55;?;19818;84.55;No Treatment
Ethiopia;South;?;Lake;2.13;6.32;22.3;?;3835;36.12;83;21.24;?;85.36;Filtration
Pakistan;East;2002;Spring;3.92;8.13;?;7.84;1359;52.42;39;35.27;87427;21.72;Filtration
Nigeria;North;2016;Lake;6.96;6.87;9.01;2.22;?;82.17;282;17.81;3392;42.82;Boiling
USA;Central;2006;Tap;3.3;6.85;?;2.96;2940;?;60;?;24621;51.94;Filtration
?;Central;2012;?;4.25;8.25;24.4;6.02;4954;81.48;407;25.3;91065;61.08;Filtration
Nigeria;West;2007;Spring;5.94;6.56;44.21;10.49;3447;44.75;72;?;?;96.09;?
?;East;2020;Pond;0.37;7.09;18.65;6.79;4157;77.88;419;97.7;41554;26.85;Filtration
Mexico;East;2006;Pond;?;6.14;33.35;17.05;1935;70.89;?;50.82;3083;78.41;Filtration
Nigeria;?;?;River;?;6.95;49.11;1.26;1944;31.37;402;95.92;41029;27.27;Boiling
Pakistan;East;?;River;5.47;6.63;?;15.15;?;?;150;34.13;75337;47.83;No Treatment
Nigeria;?;?;River;2.15;6.64;1.7;1.2;1960;41.26;233;?;?;?;Boiling
Brazil;Central;2009;Tap;7.14;7.52;9.19;11.07;2061;?;?;81.55;66122;56.04;No Treatment
?;?;2016;River;9.17;8.35;19.5;8.81;1048;?;275;30.35;?;87.75;No Treatment
China;South;?;?;4.58;6.55;48.77;?;?;63.06;499;96.59;15578;?;?
Bangladesh;East;2011;Pond;5.64;7.6;11.02;0.42;4409;62.38;226;61.5;24714;32.49;?
Indonesia;South;2015;Well;5.71;6.33;32.4;17.14;?;64.95;331;?;69078;60.25;No Treatment
Brazil;?;2017;Lake;6.99;?;18.71;17.7;2380;39.3;293;19.71;?;37.13;No Treatment
Indonesia;Central;2023;River;?;6.24;47.59;?;3252;98.99;73;28.06;?;23.33;Filtration
India;West;2020;Well;9.48;?;?;?;4890;41.79;?;96.13;8305;22.59;Chlorination
?;East;2020;River;?;7.22;17.88;18.16;2114;33.58;34;89.87;?;83.05;No Treatment
Nigeria;?;2014;Well;?;7.79;29.71;?;3882;30.73;269;?;76422;54.11;No Treatment
?;?;2008;Pond;3.18;?;29.82;?;2821;92.27;314;44.56;?;26.14;?
China;West;2000;River;3.93;6.42;5.07;4.95;2157;87.94;15;?;57324;87.79;Boiling
Bangladesh;East;2001;Well;5.81;7.44;13.14;16.12;1909;35.11;74;61.61;2783;99.59;?
India;South;2007;?;2.57;7.1;44.16;6.49;?;68.26;378;62.17;?;91.85;Filtration
Bangladesh;West;2012;Tap;6.43;7.59;12.04;15.18;1876;51.92;?;76.28;?;?;?
?;Central;?;Lake;9.43;6.6;?;4.6;860;77.33;117;?;8515;54.47;?
