Bangladesh;South;?;Lake;9.04;?;42.23;?;?;66.24;300;2.18;26185;?;?
?;West;?;Tap;?;?;?;9.49;?;48.15;349;77.13;25017;44.53;No Treatment
China;North;2003;?;5.63;6.18;?;2.38;?;?;118;71.31;63142;36.23;?
Brazil;East;2013;?;6.55;6.15;?;6.18;972;?;266;?;?;62.85;Filtration
Indonesia;?;?;Lake;0.22;?;38.87;0.51;?;93.82;190;97.45;16751;35.8;?
Brazil;?;?;?;?;?;?;?;?;?;221;5.62;28014;78.3;?
Indonesia;Central;2010;Lake;3.55;7.6;?;10.52;?;89.69;463;60.71;?;?;Filtration
?;South;2023;Well;?;7.93;?;?;4380;?;?;6.96;?;49.92;?
?;Central;2010;?;?;?;42.44;6.13;?;?;213;?;?;46.54;?
India;?;?;?;?;?;27.7;14.86;4612;58.4;?;32.03;?;72.94;No Treatment
Pakistan;?;?;?;4.89;6.31;30.93;?;3932;97.4;93;?;73172;56.71;?
Indonesia;South;?;?;4.12;?;?;?;2654;72.76;494;?;77230;85.24;Filtration
Bangladesh;?;2021;River;6.59;7.79;32.74;5.51;1660;76.4;401;77.51;51903;44.62;Boiling
Nigeria;?;2008;Tap;?;?;47.58;15.31;2259;62.56;48;79.58;?;25.32;?
?;East;?;?;7.95;8.01;43.54;18.62;3878;97.42;?;13.89;?;40.34;?
Brazil;North;2014;?;0.47;6.44;?;?;2590;45.61;196;?;?;?;Chlorination
India;?;?;River;2.78;6.39;?;?;?;?;57;36.74;70391;?;Filtration
?;North;2021;River;7.18;7.81;31.55;18.03;2072;38.18;?;?;90239;?;?
Nigeria;?;?;?;5.78;?;10.77;15.81;2470;48.04;498;76.38;1780;?;No Treatment
?;North;2005;?;8.25;?;25.79;9.44;?;?;491;?;?;96.4;Boiling
Bangladesh;West;?;Pond;?;7.73;27.17;1.25;3002;61.36;140;36.91;97147;32.57;Chlorination
Brazil;East;2021;?;2.92;7.59;?;?;?;?;336;?;?;92.01;Boiling
Nigeria;West;?;?;3.48;?;12.53;?;?;?;?;?;33188;?;?
Brazil;West;?;Pond;8.68;?;22.52;?;2888;?;497;?;?;46.61;Chlorination
?;East;2001;Pond;4.48;?;?;13.93;3374;?;277;?;?;26.92;Filtration
?;West;2012;?;6.11;?;?;?;226;74.0;375;?;51695;58.18;Chlorination
?;West;?;?;?;?;4.89;8.2;3615;?;203;62.32;?;?;Filtration
Indonesia;South;2000;?;?;7.04;?;6.11;?;?;179;6.06;49151;?;No Treatment
India;?;2001;?;0.51;?;9.99;?;?;80.06;5;31.46;?;87.59;Chlorination
