?;South;2021;?;9.04;7.08;42.23;?;4149;66.24;300;2.18;?;36.55;?
?;West;?;Tap;5.59;7.77;?;?;238;48.15;?;77.13;25017;?;No Treatment
?;North;2003;?;5.63;6.18;42.81;?;1519;?;118;71.31;63142;36.23;?
?;East;?;Well;6.55;6.15;26.78;6.18;972;?;?;29.01;67982;62.85;Filtration
?;Central;2004;?;?;6.54;38.87;0.51;1576;93.82;190;?;16751;35.8;Chlorination
Brazil;West;2021;?;5.85;7.45;19.89;9.66;?;?;221;?;28014;?;No Treatment
?;Central;?;?;3.55;7.6;?;10.52;?;89.69;?;60.71;66421;66.82;Filtration
Indonesia;South;?;?;7.97;?;41.48;?;4380;?;?;?;?;49.92;Chlorination
USA;Central;?;Well;?;?;42.44;?;?;77.68;213;76.62;8969;46.54;Boiling
India;?;2019;Pond;8.91;6.75;?;14.86;4612;58.4;437;32.03;?;72.94;No Treatment
?;?;2010;?;4.89;6.31;?;12.2;3932;?;93;55.99;?;56.71;Chlorination
?;South;2015;Lake;?;?;46.42;15.01;2654;72.76;494;44.45;77230;85.24;?
Bangladesh;South;2021;River;6.59;?;32.74;5.51;1660;76.4;?;77.51;51903;?;Boiling
Nigeria;?;?;Tap;2.22;6.5;?;?;?;?;48;79.58;?;25.32;?
Indonesia;East;2004;River;7.95;8.01;?;18.62;3878;97.42;348;13.89;56426;40.34;No Treatment
Brazil;?;2014;?;0.47;6.44;?;?;2590;?;196;?;?;?;Chlorination
India;Central;2015;River;2.78;6.39;41.8;6.88;93;?;57;36.74;?;80.12;?
Ethiopia;North;?;River;?;?;31.55;18.03;2072;38.18;57;19.58;90239;?;?
Nigeria;Central;2017;River;5.78;?;?;?;2470;48.04;498;76.38;?;78.59;No Treatment
?;North;2005;Tap;8.25;6.25;25.79;9.44;3176;?;?;49.89;?;96.4;?
Bangladesh;?;2005;Pond;8.67;7.73;27.17;1.25;?;?;140;36.91;?;32.57;Chlorination
Brazil;East;2021;Well;2.92;7.59;16.11;?;?;83.31;336;?;28103;?;?
Nigeria;West;?;?;?;?;?;?;?;89.52;?;63.72;33188;59.27;Boiling
Brazil;West;?;Pond;?;6.01;22.52;5.85;2888;53.01;497;22.43;?;?;Chlorination
Indonesia;?;2001;Pond;4.48;7.99;44.32;13.93;3374;42.83;277;96.45;89311;26.92;?
Brazil;West;2012;Pond;6.11;7.96;48.46;16.33;?;?;375;55.58;51695;58.18;?
Mexico;West;2023;River;8.43;?;4.89;8.2;3615;65.78;203;62.32;?;?;?
Indonesia;South;2000;Lake;1.45;7.04;?;?;4856;?;179;6.06;49151;?;?
India;West;2001;?;?;7.44;9.99;10.15;1275;80.06;?;31.46;?;87.59;Chlorination
Bangladesh;South;2009;River;9.64;6.69;28.22;5.85;1814;58.62;74;65.66;33703;64.3;Filtration
Ethiopia;North;2022;?;4.36;7.78;?;16.91;1588;?;?;?;88894;34.71;No Treatment
Brazil;North;?;Pond;8.35;8.24;6.56;?;82;34.18;247;63.96;?;51.47;Filtration
?;North;2012;River;4.9;?;10.08;?;2034;82.48;?;51.45;92776;?;Boiling
Mexico;Central;2007;Lake;?;7.08;0.23;10.2;4285;47.02;464;?;31132;?;Boiling
India;North;?;Pond;4.66;6.84;30.09;8.67;4270;?;272;?;?;72.46;No Treatment
USA;?;2023;Pond;5.07;?;49.61;15.31;3792;52.62;?;99.74;?;98.31;?
Mexico;North;2013;?;0.98;?;19.78;1.04;1719;49.37;?;?;72970;?;Boiling
?;?;2009;?;1.93;6.29;48.31;?;4659;?;?;?;62428;?;Filtration
USA;East;2017;Lake;5.01;?;34.86;14.64;4573;?;87;?;25131;91.66;Boiling
Pakistan;?;2006;Tap;0.35;6.33;?;4.96;4568;71.88;?;?;48274;87.02;No Treatment
?;East;?;Pond;0.86;?;37.29;?;561;?;?;60.32;40356;72.53;No Treatment
?;West;2009;Well;1.98;7.71;41.3;?;?;38.12;55;21.85;?;84.55;No Treatment
Ethiopia;South;?;Lake;?;6.32;?;10.92;3835;?;83;21.24;92733;85.36;Filtration
Pakistan;East;2002;Spring;3.92;8.13;1.4;7.84;1359;52.42;?;35.27;87427;21.72;?
?;North;2016;?;?;6.87;9.01;2.22;?;82.17;282;17.81;?;42.82;?
USA;Central;?;Tap;3.3;?;32.88;?;2940;58.09;?;9.87;?;51.94;Filtration
Brazil;Central;?;?;4.25;8.25;24.4;6.02;?;81.48;407;?;91065;?;Filtration
Nigeria;West;2007;?;?;6.56;44.21;10.49;3447;44.75;72;?;?;96.09;?
USA;East;?;Pond;?;?;18.65;?;?;77.88;?;97.7;41554;?;?
Mexico;East;?;Pond;5.67;6.14;33.35;17.05;1935;?;?;50.82;?;?;?
?;?;2006;River;3.37;6.95;49.11;?;1944;31.37;?;95.92;?;?;Boiling
Pakistan;East;2008;River;?;6.63;?;15.15;3145;?;150;34.13;?;47.83;No Treatment
Nigeria;South;2017;River;?;6.64;1.7;?;1960;?;233;13.99;?;?;Boiling
Brazil;Central;2009;Tap;7.14;7.52;9.19;11.07;2061;56.25;44;?;?;56.04;No Treatment
