Bangladesh;South;2021;Lake;9.04;7.08;42.23;1.52;4149;?;300;2.18;26185;36.55;Boiling
China;?;?;Tap;?;?;26.07;9.49;238;48.15;?;77.13;25017;?;No Treatment
China;?;?;Lake;5.63;6.18;42.81;2.38;?;73.78;118;?;?;36.23;Filtration
Brazil;East;2013;Well;?;?;26.78;6.18;?;82.79;266;29.01;?;?;?
Indonesia;?;2004;?;0.22;6.54;38.87;0.51;1576;?;190;97.45;16751;?;Chlorination
Brazil;West;2021;River;5.85;7.45;19.89;?;455;56.14;?;?;28014;?;No Treatment
?;Central;2010;Lake;3.55;7.6;0.63;10.52;?;89.69;463;60.71;66421;66.82;Filtration
Indonesia;South;2023;?;7.97;7.93;41.48;14.02;4380;67.98;316;6.96;80635;49.92;Chlorination
USA;Central;2010;?;?;7.26;42.44;6.13;4929;77.68;213;76.62;8969;46.54;Boiling
?;East;2019;Pond;8.91;6.75;27.7;14.86;4612;?;437;32.03;63891;72.94;No Treatment
Pakistan;East;2010;Tap;?;?;30.93;12.2;3932;97.4;93;55.99;73172;56.71;Chlorination
Indonesia;South;2015;Lake;4.12;8.16;46.42;15.01;?;72.76;?;44.45;?;85.24;Filtration
?;South;2021;River;6.59;?;?;?;1660;76.4;401;77.51;51903;44.62;Boiling
?;?;?;?;2.22;?;47.58;?;2259;62.56;?;?;57826;25.32;Filtration
Indonesia;East;2004;River;?;8.01;43.54;18.62;3878;97.42;348;13.89;?;40.34;No Treatment
?;?;2014;?;?;6.44;40.17;?;2590;45.61;196;15.24;82318;?;Chlorination
?;Central;?;?;2.78;6.39;41.8;6.88;93;44.04;?;?;?;?;Filtration
Ethiopia;?;2021;River;7.18;7.81;31.55;18.03;2072;38.18;57;19.58;90239;32.19;?
Nigeria;?;?;River;5.78;8.26;10.77;15.81;2470;48.04;?;76.38;1780;?;No Treatment
Pakistan;North;2005;Tap;8.25;6.25;25.79;9.44;3176;37.24;491;49.89;?;96.4;?
?;West;?;?;?;7.73;27.17;1.25;?;?;?;?;97147;?;Chlorination
Brazil;?;?;?;2.92;7.59;16.11;4.51;?;83.31;?;30.57;28103;?;Boiling
Nigeria;West;2002;River;3.48;8.44;12.53;5.49;2099;89.52;136;63.72;33188;59.27;Boiling
?;West;2012;Pond;?;6.01;22.52;?;2888;53.01;497;?;58570;46.61;Chlorination
Indonesia;?;?;Pond;?;7.99;44.32;13.93;3374;?;277;?;89311;26.92;?
Brazil;West;?;Pond;?;?;48.46;16.33;226;?;?;55.58;?;58.18;Chlorination
Mexico;West;2023;River;8.43;7.8;4.89;8.2;3615;65.78;203;62.32;21025;36.92;?
?;South;2000;Lake;?;7.04;9.12;6.11;?;45.99;?;?;?;78.62;?
?;West;?;Pond;0.51;?;9.99;10.15;?;80.06;5;31.46;?;?;Chlorination
?;?;2009;?;9.64;?;28.22;?;?;58.62;74;65.66;33703;64.3;Filtration
Ethiopia;North;2022;River;4.36;7.78;27.28;?;1588;68.07;?;61.81;88894;34.71;No Treatment
Brazil;?;?;?;8.35;8.24;6.56;7.69;82;34.18;?;63.96;32292;51.47;Filtration
Pakistan;North;?;River;4.9;?;10.08;15.21;2034;82.48;36;?;92776;?;Boiling
Mexico;Central;2007;Lake;8.87;?;0.23;?;?;47.02;?;?;31132;46.42;Boiling
India;North;2011;?;?;6.84;30.09;?;?;45.14;272;?;33782;72.46;?
USA;North;2023;Pond;5.07;?;49.61;?;?;52.62;247;99.74;4012;98.31;?
?;?;2013;?;0.98;7.69;19.78;?;?;49.37;440;3.62;72970;?;Boiling
Mexico;?;?;Tap;?;6.29;48.31;4.92;4659;35.35;477;23.31;?;?;?
USA;East;2017;Lake;5.01;6.29;34.86;14.64;4573;61.35;87;?;25131;91.66;?
Pakistan;West;2006;Tap;0.35;6.33;19.83;?;4568;71.88;371;50.29;48274;?;No Treatment
Nigeria;East;2009;Pond;?;6.55;37.29;15.24;?;?;?;60.32;40356;72.53;No Treatment
Mexico;West;?;?;?;7.71;?;?;1171;?;?;21.85;19818;84.55;No Treatment
Ethiopia;South;?;Lake;2.13;6.32;22.3;10.92;3835;36.12;83;21.24;?;85.36;?
Pakistan;?;2002;?;?;8.13;1.4;?;1359;52.42;39;35.27;87427;21.72;?
?;?;2016;Lake;?;6.87;9.01;2.22;1885;82.17;?;17.81;?;?;Boiling
USA;?;2006;Tap;?;6.85;32.88;2.96;2940;?;?;?;?;51.94;Filtration
?;Central;2012;?;?;?;?;?;?;?;407;?;?;?;Filtration
Nigeria;West;2007;?;5.94;?;?;10.49;3447;44.75;?;?;47186;96.09;Filtration
?;East;?;?;?;7.09;?;6.79;4157;77.88;?;97.7;41554;?;?
?;East;?;Pond;5.67;6.14;?;?;?;70.89;120;50.82;3083;78.41;?
?;?;2006;River;3.37;6.95;49.11;?;1944;31.37;402;95.92;41029;27.27;Boiling
Pakistan;East;2008;?;5.47;6.63;31.3;15.15;?;?;?;34.13;75337;?;?
Nigeria;South;?;River;2.15;?;1.7;1.2;1960;41.26;233;13.99;31686;91.66;Boiling
?;Central;2009;Tap;7.14;7.52;?;11.07;2061;?;?;81.55;66122;56.04;?
Brazil;?;2016;River;?;?;?;8.81;1048;82.83;275;30.35;?;87.75;No Treatment
?;?;2006;Spring;4.58;6.55;?;?;3908;63.06;499;96.59;15578;68.13;Chlorination
Bangladesh;East;2011;Pond;5.64;7.6;11.02;0.42;4409;62.38;226;?;?;32.49;?
Indonesia;South;2015;?;?;?;?;17.14;?;64.95;331;?;69078;?;No Treatment
Brazil;Central;2017;?;6.99;8.35;?;17.7;2380;39.3;293;19.71;55499;?;No Treatment
Indonesia;Central;2023;?;?;?;47.59;19.15;3252;98.99;73;?;?;?;Filtration
India;West;2020;Well;?;7.15;10.27;19.8;4890;41.79;?;96.13;8305;?;Chlorination
Ethiopia;East;?;River;7.48;7.22;?;18.16;2114;33.58;34;89.87;22443;?;No Treatment
Nigeria;East;2014;Well;8.02;?;29.71;1.9;3882;30.73;269;10.67;?;54.11;No Treatment
Pakistan;?;2008;Pond;3.18;8.14;29.82;19.85;?;92.27;?;44.56;?;?;Chlorination
?;?;2000;?;3.93;6.42;5.07;4.95;2157;87.94;?;7.72;57324;87.79;Boiling
Bangladesh;?;2001;Well;5.81;7.44;13.14;?;1909;35.11;?;61.61;?;99.59;Chlorination
?;?;2007;River;2.57;7.1;?;6.49;1044;?;378;?;2841;?;Filtration
Bangladesh;?;2012;Tap;6.43;?;?;?;1876;51.92;393;76.28;48832;91.18;No Treatment
China;Central;2024;Lake;9.43;?;?;4.6;860;?;117;?;?;?;No Treatment
Mexico;East;2023;?;7.43;6.95;?;8.39;132;78.93;409;?;93465;?;?
?;East;?;River;2.79;7.61;7.63;?;2505;78.65;?;87.86;79284;41.35;Filtration
Nigeria;South;2003;River;1.13;?;0.93;6.45;3266;?;431;95.08;85146;46.45;Chlorination
USA;West;?;?;6.68;6.24;49.71;11.86;?;75.8;89;21.51;?;83.97;Boiling
Bangladesh;?;2020;Well;?;?;2.03;17.13;2193;51.15;283;99.62;44917;20.87;Filtration
Indonesia;West;2012;Spring;?;8.19;15.17;?;4195;50.57;137;69.91;?;24.39;Chlorination
Nigeria;South;2004;Well;1.49;6.76;?;16.6;3911;98.86;84;10.46;62937;78.83;No Treatment
Mexico;South;?;?;4.33;?;?;3.32;2788;?;272;27.87;93298;45.28;Boiling
?;?;2024;River;?;?;7.13;12.01;?;?;425;33.98;?;45.99;Chlorination
Pakistan;Central;2015;Spring;2.51;7.8;23.1;10.3;1242;?;?;13.77;?;69.67;Filtration
Ethiopia;East;2002;?;5.01;7.16;29.71;11.18;274;61.2;?;32.83;?;?;?
Indonesia;North;2004;River;5.6;?;?;19.44;2239;?;243;?;13338;87.71;Filtration
Brazil;?;2009;Lake;?;8.16;33.64;?;1468;33.88;?;12.41;86558;48.55;?
Ethiopia;East;?;?;6.88;6.89;?;0.52;4302;44.65;304;30.91;?;?;No Treatment
?;?;?;Well;?;?;15.74;14.68;2122;89.54;?;77.3;17220;29.12;Boiling
Ethiopia;West;2000;River;6.68;8.45;26.01;?;?;83.15;?;?;29975;34.32;?
?;North;2004;?;0.34;?;12.14;5.6;4087;50.68;?;31.87;18362;?;?
?;East;?;?;3.52;7.24;38.07;14.42;1537;45.76;270;?;49834;76.99;?
Nigeria;Central;?;Well;?;?;?;16.64;?;?;126;72.36;81277;32.39;?
Mexico;Central;2010;Lake;7.28;8.25;36.87;5.67;3946;74.16;20;94.51;89720;26.22;No Treatment
Mexico;?;2013;?;8.49;?;3.51;5.81;?;99.94;?;23.69;39154;41.97;Boiling
Brazil;Central;2015;Pond;5.55;6.66;?;12.42;4340;92.17;2;?;?;54.13;No Treatment
Nigeria;South;2018;Tap;6.01;?;?;7.29;2386;88.02;?;21.59;?;89.79;No Treatment
?;Central;2013;Pond;1.51;7.05;11.63;?;1293;61.31;24;?;8170;23.07;Filtration
?;North;2000;Lake;?;?;?;16.73;2230;?;?;85.51;63438;45.66;Filtration
China;East;2000;?;4.23;?;?;12.79;1584;76.46;104;20.33;95327;28.44;Boiling
Mexico;West;?;River;?;8.12;18.52;17.31;589;80.07;279;92.12;?;21.49;Filtration
