Bangladesh;?;2021;?;9.04;7.08;42.23;1.52;?;?;?;?;?;36.55;Boiling
?;West;?;Tap;5.59;7.77;?;9.49;238;48.15;349;77.13;25017;?;No Treatment
China;?;2003;Lake;5.63;6.18;?;?;?;73.78;118;?;63142;?;Filtration
Brazil;East;?;?;?;?;?;?;972;82.79;266;?;67982;62.85;Filtration
Indonesia;Central;2004;Lake;0.22;?;38.87;0.51;1576;?;?;97.45;?;35.8;?
Brazil;?;2021;?;5.85;?;19.89;?;455;56.14;221;?;?;78.3;?
?;Central;2010;?;3.55;7.6;0.63;10.52;?;89.69;463;?;66421;66.82;Filtration
Indonesia;?;2023;Well;7.97;7.93;41.48;?;4380;67.98;?;6.96;80635;?;?
USA;Central;2010;Well;4.62;7.26;42.44;?;?;?;?;?;8969;?;Boiling
India;East;2019;Pond;8.91;?;?;14.86;?;?;?;?;?;72.94;?
?;East;2010;Tap;4.89;?;?;?;3932;?;93;?;73172;56.71;Chlorination
?;?;?;Lake;4.12;8.16;?;15.01;2654;72.76;?;44.45;?;85.24;?
Bangladesh;?;?;River;6.59;?;?;?;1660;?;401;77.51;51903;44.62;Boiling
?;Central;2008;Tap;?;6.5;47.58;15.31;2259;62.56;?;?;?;25.32;Filtration
Indonesia;?;?;River;?;8.01;43.54;?;?;97.42;?;?;56426;40.34;?
?;North;?;?;0.47;6.44;40.17;?;2590;45.61;?;15.24;?;58.17;Chlorination
?;Central;2015;River;2.78;6.39;41.8;6.88;?;44.04;57;36.74;?;80.12;Filtration
Ethiopia;North;2021;?;7.18;7.81;?;18.03;2072;38.18;?;19.58;?;?;No Treatment
Nigeria;Central;2017;River;5.78;?;?;15.81;2470;48.04;498;?;1780;78.59;?
?;North;2005;?;?;6.25;25.79;?;3176;37.24;491;49.89;64978;?;Boiling
Bangladesh;?;2005;Pond;8.67;7.73;27.17;1.25;3002;61.36;140;36.91;97147;32.57;Chlorination
?;East;2021;Well;2.92;?;?;?;2685;83.31;336;30.57;28103;92.01;Boiling
Nigeria;?;?;?;?;8.44;?;5.49;?;89.52;136;63.72;33188;?;?
?;West;2012;?;8.68;?;22.52;?;2888;?;497;22.43;58570;?;?
Indonesia;East;?;Pond;?;7.99;?;13.93;3374;42.83;277;96.45;89311;26.92;Filtration
Brazil;?;?;Pond;6.11;7.96;48.46;16.33;226;74.0;375;55.58;51695;?;Chlorination
Mexico;West;2023;?;?;7.8;4.89;8.2;3615;65.78;?;62.32;21025;?;Filtration
?;South;2000;Lake;1.45;?;?;6.11;4856;?;179;6.06;49151;?;No Treatment
?;West;2001;Pond;0.51;?;9.99;10.15;?;80.06;?;31.46;?;?;?
?;?;2009;River;?;?;28.22;5.85;?;?;74;65.66;33703;64.3;Filtration
Ethiopia;?;2022;River;?;7.78;27.28;16.91;1588;68.07;356;?;88894;?;?
?;?;2016;Pond;?;?;?;?;82;?;247;63.96;32292;?;Filtration
Pakistan;North;?;River;?;6.29;?;15.21;?;82.48;36;51.45;?;?;Boiling
Mexico;Central;?;?;8.87;?;0.23;?;?;?;464;9.6;31132;46.42;Boiling
India;North;?;Pond;4.66;?;?;?;4270;?;272;30.95;?;72.46;No Treatment
?;?;2023;Pond;?;?;49.61;?;?;52.62;247;?;?;98.31;Boiling
Mexico;?;2013;Spring;0.98;7.69;?;1.04;?;49.37;440;?;72970;?;Boiling
Mexico;West;?;?;?;6.29;48.31;?;?;?;477;23.31;?;74.88;Filtration
USA;?;?;?;?;6.29;34.86;14.64;?;61.35;87;89.85;?;?;?
Pakistan;West;2006;Tap;0.35;6.33;19.83;4.96;4568;?;?;50.29;48274;?;No Treatment
?;?;2009;?;0.86;?;37.29;?;?;?;?;60.32;40356;72.53;No Treatment
