?;?;?;?;?;7.08;?;1.52;4149;?;?;?;?;36.55;Boiling
?;West;?;?;?;7.77;?;9.49;238;48.15;349;?;?;44.53;No Treatment
China;North;2003;?;?;?;42.81;?;1519;?;?;?;?;?;?
?;East;2013;Well;6.55;6.15;?;?;972;82.79;?;?;?;?;Filtration
Indonesia;?;?;Lake;?;?;?;?;1576;?;?;?;?;?;Chlorination
Brazil;?;?;River;5.85;7.45;?;9.66;?;56.14;?;?;?;78.3;?
?;?;2010;Lake;?;7.6;0.63;10.52;?;?;463;?;?;66.82;?
?;South;?;?;7.97;?;?;14.02;4380;?;316;6.96;?;?;?
?;?;2010;Well;?;7.26;?;6.13;?;77.68;213;?;?;46.54;Boiling
?;?;2019;?;?;?;?;14.86;?;58.4;?;32.03;63891;?;?
Pakistan;East;2010;Tap;4.89;6.31;?;12.2;?;97.4;?;?;73172;56.71;?
Indonesia;?;2015;Lake;4.12;8.16;46.42;?;?;?;494;?;77230;?;Filtration
?;South;?;River;6.59;7.79;32.74;5.51;?;?;401;?;?;44.62;Boiling
?;Central;2008;Tap;2.22;6.5;47.58;15.31;2259;62.56;48;?;?;?;?
Indonesia;East;?;River;?;?;43.54;?;?;?;?;13.89;56426;?;No Treatment
?;?;?;Lake;0.47;?;40.17;3.65;2590;45.61;?;?;?;58.17;?
India;Central;?;River;2.78;6.39;41.8;6.88;93;44.04;57;36.74;70391;80.12;Filtration
?;North;?;?;7.18;?;31.55;18.03;2072;?;?;?;?;32.19;No Treatment
Nigeria;?;?;?;?;8.26;10.77;15.81;?;48.04;498;?;1780;?;?
Pakistan;?;2005;?;8.25;?;25.79;?;3176;37.24;491;?;64978;96.4;Boiling
?;West;2005;Pond;?;7.73;?;1.25;?;?;140;36.91;?;?;?
?;?;2021;?;2.92;7.59;?;?;2685;?;336;?;?;?;Boiling
?;?;?;River;?;8.44;?;?;2099;89.52;?;?;33188;59.27;Boiling
?;West;?;Pond;8.68;?;?;5.85;?;?;?;?;?;?;Chlorination
Indonesia;?;2001;Pond;4.48;7.99;44.32;13.93;?;?;277;96.45;?;26.92;?
Brazil;?;2012;?;?;?;48.46;?;226;?;?;?;51695;58.18;Chlorination
?;?;?;River;8.43;7.8;?;?;3615;?;203;62.32;?;36.92;?
