?;18.0;?;?;130.0;3504.0;12.0;70;US
Buick Skylark 320;15.0;8;?;?;?;11.5;70;US
Plymouth Satellite;18.0;?;318.0;150.0;3436.0;11.0;70;US
AMC Rebel SST;16.0;?;304.0;150.0;3433.0;?;70;?
Ford Torino;17.0;?;302.0;140.0;3449.0;?;70;?
Ford Galaxie 500;15.0;8;?;198.0;4341.0;10.0;70;US
?;?;8;?;?;?;9.0;?;US
Plymouth Fury iii;?;8;?;215.0;4312.0;8.5;?;?
Pontiac Catalina;14.0;8;455.0;225.0;?;10.0;70;US
?;?;8;390.0;190.0;3850.0;8.5;?;US
Citroen DS-21 Pallas;0.0;4;133.0;115.0;?;17.5;70;?
Chevrolet Chevelle Concours (sw);0.0;?;350.0;?;4142.0;11.5;70;US
Ford Torino (sw);0.0;8;?;153.0;?;11.0;70;US
Plymouth Satellite (sw);0.0;?;?;175.0;4166.0;10.5;?;US
AMC Rebel SST (sw);0.0;8;360.0;175.0;3850.0;11.0;70;?
?;?;8;383.0;170.0;?;10.0;70;US
Plymouth 'Cuda 340;14.0;8;?;160.0;3609.0;8.0;?;US
Ford Mustang Boss 302;?;8;302.0;140.0;?;8.0;70;US
?;?;?;?;?;?;9.5;70;?
Buick Estate Wagon (sw);?;?;?;?;?;10.0;70;?
?;24.0;4;?;95.0;?;?;70;Japan
?;22.0;6;?;95.0;2833.0;15.5;70;US
AMC Hornet;?;6;199.0;?;2774.0;15.5;70;?
Ford Maverick;21.0;6;?;85.0;?;?;70;US
Datsun PL510;?;4;97.0;88.0;2130.0;14.5;?;Japan
Volkswagen 1131 Deluxe Sedan;26.0;?;97.0;46.0;1835.0;20.5;?;Europe
?;25.0;4;?;?;2672.0;17.5;?;?
?;?;?;107.0;90.0;2430.0;14.5;?;?
?;25.0;4;104.0;?;2375.0;17.5;70;Europe
BMW 2002;?;4;121.0;113.0;2234.0;12.5;70;?
?;21.0;6;199.0;?;2648.0;15.0;70;US
Ford F250;10.0;?;?;215.0;4615.0;14.0;70;?
Chevy C20;10.0;8;307.0;200.0;4376.0;15.0;70;US
Dodge D200;11.0;8;318.0;210.0;4382.0;13.5;?;US
Hi 1200D;?;8;?;193.0;?;?;70;US
Datsun PL510;?;?;?;?;2130.0;14.5;71;?
Chevrolet Vega 2300;28.0;?;?;90.0;2264.0;15.5;71;?
Toyota Corolla;25.0;?;113.0;95.0;2228.0;14.0;?;?
