?;18.0;8;307.0;?;3504.0;12.0;?;?
?;15.0;8;350.0;165.0;3693.0;?;70;?
?;?;?;?;?;?;?;70;US
?;?;8;?;150.0;?;?;70;US
Ford Torino;?;?;302.0;?;3449.0;10.5;?;US
Ford Galaxie 500;15.0;8;429.0;?;4341.0;10.0;70;US
Chevrolet Impala;14.0;?;454.0;?;?;9.0;70;US
?;14.0;8;?;?;?;?;70;US
?;14.0;?;455.0;?;4425.0;10.0;70;?
AMC Ambassador DPL;15.0;8;?;190.0;?;?;?;?
Citroen DS-21 Pallas;0.0;4;133.0;?;3090.0;17.5;70;Europe
Chevrolet Chevelle Concours (sw);0.0;8;350.0;165.0;?;11.5;70;?
?;?;?;351.0;?;?;11.0;?;?
?;0.0;?;383.0;?;4166.0;?;?;?
AMC Rebel SST (sw);0.0;8;360.0;175.0;3850.0;11.0;70;US
?;15.0;?;383.0;?;3563.0;?;70;US
?;?;?;340.0;160.0;3609.0;8.0;70;?
Ford Mustang Boss 302;?;8;302.0;140.0;3353.0;8.0;?;?
Chevrolet Monte Carlo;?;8;400.0;150.0;3761.0;9.5;70;?
Buick Estate Wagon (sw);?;8;?;?;3086.0;?;70;US
?;24.0;4;113.0;?;2372.0;15.0;?;Japan
?;22.0;6;198.0;?;2833.0;15.5;?;?
AMC Hornet;18.0;6;199.0;97.0;2774.0;?;?;US
?;?;6;?;?;2587.0;16.0;?;US
?;27.0;4;97.0;?;?;14.5;?;Japan
?;26.0;?;97.0;?;1835.0;?;70;Europe
Peugeot 504;25.0;4;110.0;87.0;2672.0;17.5;70;Europe
?;24.0;4;107.0;90.0;2430.0;14.5;70;?
?;25.0;?;104.0;?;2375.0;17.5;?;?
?;26.0;4;121.0;113.0;2234.0;?;70;Europe
?;21.0;6;199.0;90.0;2648.0;15.0;70;?
Ford F250;10.0;8;?;215.0;4615.0;14.0;70;US
Chevy C20;?;?;307.0;200.0;4376.0;15.0;?;?
Dodge D200;11.0;8;318.0;210.0;?;?;70;US
Hi 1200D;9.0;8;304.0;193.0;4732.0;18.5;70;US
?;27.0;4;97.0;88.0;2130.0;?;?;Japan
?;28.0;?;?;90.0;2264.0;15.5;71;US
Toyota Corolla;?;?;?;95.0;2228.0;14.0;?;Japan
Ford Pinto;?;4;98.0;?;?;19.0;71;?
Volkswagen Super Beetle 117;0.0;?;97.0;?;?;20.0;71;?
?;19.0;6;?;100.0;2634.0;13.0;71;US
?;?;?;225.0;105.0;?;?;71;?
?;17.0;6;?;100.0;3329.0;15.5;71;US
?;19.0;6;?;88.0;3302.0;?;71;US
AMC Matador;18.0;6;?;?;3288.0;?;71;US
Chevrolet Impala;?;?;?;165.0;4209.0;?;71;US
?;?;?;400.0;175.0;?;11.5;?;?
?;14.0;8;?;?;4154.0;?;71;?
Plymouth Fury iii;14.0;?;318.0;?;4096.0;?;71;US
?;12.0;8;383.0;180.0;4955.0;11.5;71;US
Ford Country Squire (sw);?;?;400.0;170.0;4746.0;?;?;?
Pontiac Safari (sw);13.0;?;400.0;?;?;12.0;71;US
AMC Hornet Sportabout (sw);?;?;258.0;110.0;2962.0;?;?;?
?;22.0;?;140.0;?;?;?;?;US
?;19.0;?;250.0;?;3282.0;15.0;71;US
?;?;6;250.0;88.0;?;14.5;?;US
Mercury Capri 2000;23.0;4;122.0;?;?;?;71;?
?;28.0;4;116.0;?;2123.0;14.0;71;Europe
Peugeot 304;30.0;4;79.0;?;2074.0;?;?;Europe
Fiat 124B;?;?;88.0;76.0;?;14.5;71;Europe
Toyota Corolla 1200;31.0;4;?;65.0;1773.0;19.0;?;Japan
?;35.0;4;72.0;?;1613.0;?;71;?
?;27.0;?;?;?;?;19.0;?;?
Plymouth Cricket;?;4;91.0;?;?;?;71;?
Toyota Corolla Hardtop;24.0;?;113.0;95.0;2278.0;15.5;72;?
Dodge Colt Hardtop;?;4;97.5;?;2126.0;?;?;US
?;?;4;97.0;?;2254.0;23.5;72;?
Chevrolet Vega;20.0;4;140.0;?;?;?;?;?
?;21.0;4;?;86.0;?;16.5;?;US
Chevrolet Impala;13.0;8;?;?;4274.0;12.0;72;US
Pontiac Catalina;14.0;8;400.0;?;4385.0;12.0;72;US
Plymouth Fury III;15.0;8;318.0;?;4135.0;13.5;72;US
?;?;?;?;153.0;?;?;?;US
?;17.0;8;304.0;150.0;3672.0;11.5;72;US
Mercury Marquis;11.0;8;?;?;?;11.0;?;?
?;13.0;?;350.0;155.0;4502.0;?;72;?
Oldsmobile Delta 88 Royale;?;?;?;160.0;?;?;72;?
Chrysler Newport Royal;?;?;400.0;?;?;12.5;72;US
?;19.0;?;?;97.0;2330.0;?;72;Japan
?;15.0;8;304.0;150.0;3892.0;12.5;72;US
Chevrolet Chevelle Concours (sw);13.0;?;307.0;130.0;4098.0;14.0;?;US
Ford Gran Torino (sw);13.0;?;302.0;?;?;16.0;72;?
?;14.0;8;318.0;150.0;4077.0;14.0;72;US
?;?;4;121.0;112.0;2933.0;14.5;?;?
Volkswagen 411 (sw);22.0;4;121.0;?;?;18.0;?;?
?;?;4;120.0;87.0;?;19.5;72;Europe
Renault 12 (sw);?;?;96.0;69.0;2189.0;?;?;?
Ford Pinto (sw);22.0;?;?;?;?;16.0;72;US
Datsun 510 (sw);?;?;?;?;2288.0;17.0;?;?
?;23.0;4;120.0;?;2506.0;14.5;72;Japan
?;?;?;98.0;?;?;15.0;?;US
Toyota Corolla 1600 (sw);27.0;?;?;?;2100.0;?;72;Japan
Buick Century 350;?;?;350.0;175.0;4100.0;13.0;?;US
?;?;?;304.0;150.0;3672.0;11.5;73;US
Chevrolet Malibu;13.0;8;350.0;145.0;?;?;?;US
?;?;?;?;?;4042.0;?;?;US
Dodge Coronet Custom;15.0;?;318.0;150.0;3777.0;?;73;?
Mercury Marquis Brougham;12.0;?;429.0;198.0;?;11.5;?;?
Chevrolet Caprice Classic;13.0;?;?;?;4464.0;?;73;?
Ford LTD;13.0;?;351.0;158.0;?;?;?;US
?;?;8;318.0;150.0;4237.0;14.5;?;?
?;13.0;?;?;215.0;?;11.0;?;?
Buick Electra 225 Custom;12.0;8;455.0;225.0;4951.0;11.0;73;?
AMC Ambassador Brougham;13.0;8;360.0;?;3821.0;11.0;73;US
Plymouth Valiant;18.0;6;225.0;105.0;3121.0;?;?;US
Chevrolet Nova Custom;?;6;?;?;?;?;?;?
AMC Hornet;?;?;232.0;?;?;?;73;US
Ford Maverick;?;6;250.0;88.0;3021.0;?;?;US
Plymouth Duster;23.0;6;?;95.0;?;16.0;73;US
?;26.0;4;97.0;46.0;?;?;73;?
Chevrolet Impala;11.0;8;?;150.0;?;14.0;?;US
Ford Country;12.0;8;?;?;?;12.5;73;US
Plymouth Custom Suburb;13.0;?;?;?;4654.0;13.0;73;?
Oldsmobile Vista Cruiser;?;8;350.0;?;4499.0;12.5;73;US
AMC Gremlin;18.0;6;232.0;100.0;2789.0;15.0;73;US
Toyota Camry;20.0;?;97.0;88.0;?;19.0;73;Japan
Chevrolet Vega;21.0;?;140.0;?;2401.0;19.5;73;US
?;22.0;4;108.0;?;2379.0;?;?;?
Mazda RX3;?;3;?;?;2124.0;13.5;73;Japan
?;19.0;4;122.0;85.0;2310.0;18.5;73;?
Mercury Capri v6;21.0;?;?;?;2472.0;14.0;73;?
Fiat 124 Sport Coupe;?;?;98.0;90.0;?;15.5;73;Europe
Chevrolet Monte Carlo S;?;8;?;145.0;?;13.0;73;?
Pontiac Grand Prix;16.0;?;400.0;230.0;?;?;?;?
Fiat 128;?;4;?;?;?;19.5;73;Europe
?;?;?;116.0;?;?;?;73;Europe
?;?;4;?;91.0;?;14.0;?;Europe
Volvo 144ea;?;4;?;?;2868.0;?;73;?
?;?;?;318.0;?;?;11.0;?;?
Saab 99le;?;4;121.0;110.0;?;?;?;?
Toyota Mark II;?;6;156.0;122.0;2807.0;13.5;73;?
?;11.0;?;350.0;180.0;3664.0;11.0;73;?
?;20.0;6;198.0;95.0;?;16.5;74;?
Ford Maverick;21.0;?;?;?;?;?;74;US
?;?;?;?;100.0;2901.0;16.0;?;US
?;?;?;?;100.0;3336.0;17.0;74;US
Datsun B210;?;?;79.0;67.0;?;?;74;Japan
Ford Pinto;26.0;?;?;80.0;?;?;74;US
Toyota Corolla 1200;32.0;?;71.0;65.0;1836.0;21.0;?;?
Chevrolet Vega;25.0;?;140.0;75.0;?;?;?;US
?;16.0;6;?;?;3781.0;?;74;US
AMC Matador;16.0;6;?;110.0;?;?;?;?
?;?;?;225.0;105.0;?;?;74;?
?;16.0;?;302.0;140.0;4141.0;14.0;74;US
Buick Century Luxus (sw);?;?;?;150.0;?;14.5;74;?
Dodge Coronet Custom (sw);14.0;8;318.0;?;4457.0;?;?;?
?;?;8;?;?;?;16.0;74;US
?;?;?;304.0;150.0;4257.0;?;74;US
?;29.0;4;?;?;2219.0;?;74;Europe
Volkswagen Dasher;?;4;?;?;1963.0;?;?;Europe
Opel Manta;?;4;?;?;2300.0;?;74;Europe
Toyota Corolla;31.0;?;76.0;?;1649.0;?;74;?
Datsun 710;32.0;?;83.0;?;?;19.0;?;Japan
Dodge Colt;?;4;90.0;?;2125.0;?;74;US
?;24.0;?;?;75.0;?;15.5;74;Europe
Fiat 124 TC;26.0;?;116.0;75.0;2246.0;14.0;?;Europe
?;24.0;4;?;?;2489.0;15.0;?;Japan
?;?;4;108.0;93.0;2391.0;15.5;?;?
?;?;4;79.0;67.0;2000.0;?;?;?
Plymouth Valiant Custom;19.0;6;225.0;?;3264.0;16.0;75;US
?;18.0;?;?;105.0;3459.0;16.0;75;?
Mercury Monarch;?;?;250.0;72.0;?;21.0;?;US
Ford Maverick;15.0;6;250.0;72.0;?;19.5;?;?
?;?;8;400.0;170.0;4668.0;?;?;?
Chevrolet Bel Air;?;8;350.0;145.0;?;14.0;?;US
?;?;8;?;?;4498.0;14.5;75;US
Ford LTD;14.0;8;351.0;148.0;4657.0;?;75;US
?;?;?;231.0;110.0;?;?;?;?
?;16.0;6;?;?;?;18.5;?;?
AMC Matador;15.0;?;?;?;3730.0;19.0;75;US
Plymouth Fury;18.0;6;225.0;95.0;3785.0;?;75;US
Buick Skyhawk;21.0;?;231.0;?;?;?;75;US
?;?;?;262.0;110.0;3221.0;13.5;75;?
Ford Mustang II;13.0;?;?;?;3169.0;12.0;?;?
?;?;4;?;?;2171.0;16.0;75;Japan
Ford Pinto;23.0;?;140.0;83.0;?;?;75;?
AMC Gremlin;20.0;6;?;100.0;2914.0;16.0;?;US
Pontiac Astro;23.0;4;?;78.0;?;18.5;?;US
?;24.0;4;134.0;?;2702.0;13.5;75;Japan
Volkswagen Dasher;?;4;?;71.0;2223.0;?;75;Europe
Datsun 710;24.0;4;119.0;?;2545.0;?;75;?
?;18.0;6;171.0;?;2984.0;14.5;75;?
?;29.0;4;?;?;1937.0;?;75;Europe
AMC Pacer;?;?;232.0;90.0;3211.0;17.0;?;US
Audi 100LS;23.0;4;115.0;95.0;2694.0;15.0;75;Europe
Peugeot 504;23.0;4;120.0;?;2957.0;?;?;Europe
Volvo 244DL;22.0;4;121.0;?;2945.0;14.5;75;?
Saab 99LE;25.0;4;121.0;115.0;2671.0;13.5;75;Europe
Honda Civic CVCC;?;4;91.0;53.0;?;?;75;Japan
Fiat 131;?;?;?;?;?;15.5;?;?
?;25.0;?;116.0;?;?;?;?;?
Capri ii;?;?;140.0;92.0;?;?;?;?
Dodge Colt;?;4;?;79.0;2255.0;17.7;?;?
?;27.0;4;?;83.0;?;15.3;76;?
Chevrolet Chevelle Malibu Classic;17.5;?;305.0;?;4215.0;13.0;76;US
Dodge Coronet Brougham;16.0;8;?;?;?;?;?;?
AMC Matador;?;8;304.0;120.0;3962.0;?;?;US
Ford Gran Torino;?;?;351.0;?;4215.0;?;?;US
Plymouth Valiant;?;?;225.0;?;?;?;?;?
?;22.0;6;250.0;105.0;?;14.5;76;?
Ford Maverick;24.0;6;?;81.0;3012.0;17.6;76;?
?;22.5;6;?;?;3085.0;17.6;76;?
Chevrolet Chevette;29.0;4;85.0;?;2035.0;22.2;76;US
Chevrolet Woody;?;4;?;?;2164.0;?;76;US
Volkswagen Rabbit;?;?;?;?;1937.0;14.2;?;?
Honda Civic;33.0;4;?;?;1795.0;?;76;?
Dodge Aspen SE;20.0;6;225.0;?;3651.0;?;?;?
Ford Grenada ghia;?;6;250.0;78.0;3574.0;?;76;?
?;18.5;?;250.0;110.0;?;?;?;US
?;?;6;?;95.0;3193.0;?;76;?
Volkswagen Rabbit;?;4;97.0;71.0;?;?;?;?
?;32.0;?;85.0;70.0;?;17.0;76;Japan
?;?;4;97.0;75.0;?;?;76;Japan
?;26.5;4;?;?;?;13.6;76;US
Volvo 245;20.0;4;?;102.0;3150.0;15.7;?;?
Plymouth Volare Premier v8;?;8;?;?;?;13.2;?;US
?;?;4;?;?;?;21.9;76;Europe
?;?;?;156.0;108.0;2930.0;15.5;?;?
Mercedes-Benz 280s;16.5;6;168.0;?;3820.0;16.7;76;?
Cadillac Seville;?;8;350.0;?;?;12.1;76;US
Chevrolet C10;13.0;8;350.0;145.0;4055.0;12.0;?;US
Ford F108;13.0;?;?;130.0;3870.0;15.0;76;?
Dodge D100;?;?;318.0;150.0;3755.0;14.0;76;?
Honda Accord CVCC;?;?;?;68.0;?;?;?;Japan
?;30.0;?;?;80.0;?;14.8;?;?
?;?;4;79.0;?;1825.0;18.6;77;?
Plymouth Arrow GS;25.5;4;122.0;?;?;?;?;US
?;?;4;85.0;70.0;1945.0;16.8;77;Japan
Chevrolet Caprice Classic;17.5;8;305.0;145.0;3880.0;12.5;77;US
?;17.0;?;260.0;110.0;4060.0;19.0;77;US
?;15.5;8;318.0;?;4140.0;?;?;US
Mercury Cougar Brougham;15.0;8;302.0;130.0;4295.0;14.9;77;US
Chevrolet Concours;?;?;250.0;110.0;?;16.4;?;?
Buick Skylark;20.5;?;?;?;3425.0;?;?;?
Plymouth Volare Custom;19.0;?;?;100.0;3630.0;17.7;?;US
Ford Grenada;18.5;6;?;98.0;3525.0;?;77;US
