?;?;8;?;130.0;3504.0;12.0;?;US
Buick Skylark 320;?;?;350.0;165.0;?;11.5;70;US
Plymouth Satellite;18.0;8;318.0;150.0;3436.0;11.0;70;US
AMC Rebel SST;16.0;?;304.0;150.0;3433.0;?;?;US
Ford Torino;17.0;8;302.0;?;?;?;?;US
Ford Galaxie 500;15.0;8;429.0;198.0;4341.0;10.0;70;?
Chevrolet Impala;?;?;454.0;220.0;?;9.0;?;US
Plymouth Fury iii;14.0;8;?;?;?;8.5;70;US
Pontiac Catalina;14.0;?;?;?;4425.0;?;70;?
AMC Ambassador DPL;15.0;?;390.0;190.0;3850.0;?;70;US
Citroen DS-21 Pallas;?;4;?;115.0;3090.0;17.5;70;Europe
Chevrolet Chevelle Concours (sw);0.0;?;350.0;?;4142.0;11.5;70;?
Ford Torino (sw);0.0;8;351.0;153.0;4034.0;11.0;70;US
Plymouth Satellite (sw);0.0;8;?;?;4166.0;10.5;?;?
AMC Rebel SST (sw);?;8;360.0;?;3850.0;11.0;70;?
Dodge Challenger SE;15.0;?;383.0;170.0;3563.0;10.0;70;?
?;14.0;?;340.0;160.0;3609.0;8.0;?;?
Ford Mustang Boss 302;?;?;?;140.0;3353.0;8.0;?;US
Chevrolet Monte Carlo;15.0;?;?;?;3761.0;?;70;?
?;14.0;8;455.0;225.0;3086.0;10.0;?;US
Toyota Corolla Mark ii;?;4;113.0;?;2372.0;15.0;?;?
Plymouth Duster;?;?;198.0;95.0;2833.0;15.5;70;?
AMC Hornet;?;?;199.0;97.0;2774.0;15.5;?;US
Ford Maverick;?;6;200.0;85.0;2587.0;16.0;70;US
?;?;4;?;88.0;2130.0;14.5;70;Japan
Volkswagen 1131 Deluxe Sedan;26.0;?;?;46.0;?;?;?;?
Peugeot 504;25.0;?;110.0;87.0;2672.0;17.5;70;Europe
Audi 100 LS;24.0;?;107.0;90.0;2430.0;?;70;Europe
Saab 99e;?;4;?;95.0;2375.0;17.5;70;Europe
BMW 2002;26.0;4;121.0;?;2234.0;12.5;70;Europe
?;21.0;6;?;90.0;?;?;70;US
Ford F250;?;8;360.0;?;4615.0;14.0;?;?
?;?;8;307.0;200.0;4376.0;15.0;70;US
Dodge D200;?;8;318.0;210.0;4382.0;13.5;?;US
Hi 1200D;9.0;8;304.0;?;?;18.5;70;US
Datsun PL510;27.0;4;97.0;?;2130.0;14.5;71;Japan
?;?;?;?;90.0;2264.0;15.5;71;US
?;25.0;4;113.0;?;2228.0;14.0;?;?
Ford Pinto;25.0;4;98.0;0.0;2046.0;19.0;?;US
Volkswagen Super Beetle 117;0.0;?;?;?;?;20.0;71;Europe
AMC Gremlin;?;6;232.0;100.0;2634.0;13.0;71;?
Plymouth Satellite Custom;?;6;225.0;105.0;3439.0;15.5;71;?
?;17.0;?;250.0;?;3329.0;15.5;71;?
?;19.0;?;?;88.0;3302.0;15.5;71;?
?;18.0;6;232.0;100.0;3288.0;?;?;?
Chevrolet Impala;?;8;350.0;?;4209.0;?;71;?
Pontiac Catalina Brougham;?;?;400.0;175.0;4464.0;11.5;71;US
Ford Galaxie 500;14.0;?;?;153.0;4154.0;13.5;?;US
?;?;?;318.0;150.0;4096.0;?;?;US
Dodge Monaco (sw);?;?;?;180.0;4955.0;?;71;US
?;13.0;?;400.0;?;4746.0;12.0;71;?
?;13.0;8;400.0;175.0;5140.0;12.0;71;US
AMC Hornet Sportabout (sw);18.0;?;258.0;110.0;2962.0;13.5;71;US
Chevrolet Vega (sw);22.0;?;140.0;?;2408.0;19.0;?;US
?;19.0;6;?;100.0;3282.0;15.0;71;US
Ford Mustang;18.0;6;250.0;?;3139.0;14.5;71;US
Mercury Capri 2000;23.0;4;122.0;?;2220.0;14.0;?;US
?;?;4;116.0;?;2123.0;?;71;Europe
?;?;4;79.0;70.0;2074.0;19.5;71;Europe
Fiat 124B;30.0;4;88.0;?;2065.0;14.5;71;?
Toyota Corolla 1200;31.0;4;71.0;65.0;?;19.0;71;Japan
Datsun 1200;?;4;?;69.0;?;18.0;?;Japan
?;27.0;?;?;60.0;1834.0;19.0;71;Europe
?;?;4;?;?;1955.0;20.5;71;US
?;?;?;113.0;95.0;2278.0;?;72;Japan
Dodge Colt Hardtop;25.0;?;97.5;80.0;2126.0;?;?;US
?;23.0;4;97.0;54.0;2254.0;?;72;?
?;20.0;4;140.0;90.0;2408.0;?;?;?
Ford Pinto Runabout;?;?;122.0;86.0;?;16.5;?;US
Chevrolet Impala;?;8;350.0;?;4274.0;12.0;72;US
Pontiac Catalina;14.0;8;400.0;?;4385.0;?;72;?
?;15.0;?;318.0;?;4135.0;13.5;72;?
?;14.0;8;351.0;153.0;?;13.0;72;US
AMC Ambassador SST;17.0;8;304.0;?;?;11.5;72;?
?;11.0;8;429.0;?;4633.0;11.0;72;US
Buick LeSabre Custom;13.0;?;350.0;155.0;4502.0;13.5;72;US
Oldsmobile Delta 88 Royale;?;8;350.0;?;4456.0;?;72;US
?;?;?;400.0;190.0;4422.0;12.5;72;US
Mazda RX2 Coupe;19.0;3;70.0;?;2330.0;13.5;?;Japan
?;15.0;8;304.0;150.0;?;12.5;72;US
Chevrolet Chevelle Concours (sw);13.0;?;?;130.0;4098.0;14.0;72;US
Ford Gran Torino (sw);?;8;302.0;140.0;4294.0;?;?;US
Plymouth Satellite Custom (sw);14.0;8;?;150.0;?;14.0;72;US
?;18.0;4;121.0;112.0;2933.0;14.5;?;?
?;?;4;121.0;76.0;2511.0;18.0;72;Europe
?;21.0;4;120.0;87.0;?;19.5;72;Europe
Renault 12 (sw);26.0;4;96.0;69.0;2189.0;?;72;?
Ford Pinto (sw);?;?;122.0;86.0;?;16.0;72;US
Datsun 510 (sw);28.0;4;?;?;2288.0;17.0;72;Japan
Toyota Corolla Mark II (sw);23.0;4;120.0;97.0;2506.0;14.5;72;Japan
?;28.0;4;?;80.0;?;15.0;?;?
Toyota Corolla 1600 (sw);27.0;?;97.0;88.0;?;?;72;?
Buick Century 350;?;8;350.0;175.0;?;13.0;73;US
?;14.0;8;?;150.0;3672.0;11.5;73;US
Chevrolet Malibu;13.0;?;?;145.0;3988.0;13.0;?;?
Ford Gran Torino;14.0;8;302.0;137.0;?;14.5;?;US
Dodge Coronet Custom;15.0;8;318.0;?;3777.0;12.5;73;US
?;?;8;429.0;?;?;?;73;US
?;13.0;8;400.0;150.0;4464.0;12.0;73;?
Ford LTD;13.0;?;351.0;158.0;?;?;?;US
Plymouth Fury Gran Sedan;?;?;318.0;150.0;4237.0;14.5;?;US
Chrysler New Yorker Brougham;13.0;8;440.0;?;4735.0;11.0;?;US
?;12.0;?;?;225.0;4951.0;11.0;73;?
AMC Ambassador Brougham;13.0;8;360.0;175.0;3821.0;11.0;73;US
Plymouth Valiant;18.0;6;225.0;105.0;?;?;73;US
Chevrolet Nova Custom;16.0;6;250.0;100.0;3278.0;18.0;73;US
AMC Hornet;18.0;?;232.0;?;2945.0;?;?;?
Ford Maverick;18.0;6;250.0;88.0;?;16.5;?;?
Plymouth Duster;23.0;6;198.0;95.0;2904.0;?;73;?
?;26.0;4;97.0;46.0;?;?;73;?
Chevrolet Impala;?;8;?;150.0;?;14.0;?;?
?;?;8;?;167.0;4906.0;12.5;73;US
Plymouth Custom Suburb;13.0;?;360.0;170.0;?;13.0;73;US
Oldsmobile Vista Cruiser;12.0;?;350.0;180.0;?;12.5;?;US
AMC Gremlin;?;6;232.0;?;2789.0;15.0;?;US
Toyota Camry;20.0;4;?;88.0;?;19.0;73;Japan
Chevrolet Vega;?;4;140.0;?;2401.0;19.5;73;US
Datsun 610;22.0;4;108.0;94.0;2379.0;16.5;73;?
?;18.0;3;?;90.0;2124.0;13.5;73;Japan
Ford Pinto;19.0;4;122.0;85.0;2310.0;18.5;73;US
Mercury Capri v6;21.0;6;155.0;107.0;?;14.0;?;?
Fiat 124 Sport Coupe;26.0;4;98.0;90.0;2265.0;15.5;73;Europe
?;15.0;8;?;145.0;4082.0;13.0;?;US
Pontiac Grand Prix;16.0;?;?;230.0;4278.0;9.5;73;?
?;?;?;68.0;?;1867.0;19.5;?;Europe
Opel Manta;?;?;116.0;75.0;2158.0;15.5;73;Europe
?;?;4;?;91.0;2582.0;14.0;73;?
?;19.0;?;121.0;112.0;2868.0;15.5;73;Europe
?;15.0;8;?;150.0;3399.0;?;73;US
Saab 99le;?;?;121.0;?;2660.0;14.0;73;?
Toyota Mark II;?;6;156.0;?;2807.0;?;73;Japan
?;?;8;350.0;180.0;3664.0;11.0;?;?
Plymouth Duster;?;6;198.0;95.0;3102.0;16.5;?;US
Ford Maverick;21.0;6;200.0;0.0;2875.0;17.0;74;?
?;19.0;6;232.0;100.0;2901.0;16.0;74;US
Chevrolet Nova;15.0;6;?;?;?;17.0;74;US
?;31.0;4;79.0;67.0;1950.0;19.0;?;?
Ford Pinto;26.0;4;122.0;80.0;2451.0;16.5;74;?
?;32.0;?;71.0;65.0;?;21.0;?;Japan
?;25.0;4;140.0;75.0;2542.0;17.0;74;?
Chevrolet Chevelle Malibu Classic;?;?;?;100.0;3781.0;17.0;74;US
AMC Matador;16.0;6;?;110.0;?;?;74;US
Plymouth Satellite Sebring;?;?;225.0;105.0;3613.0;16.5;74;US
Ford Gran Torino;16.0;?;302.0;?;4141.0;?;74;?
?;13.0;8;350.0;150.0;4699.0;14.5;74;?
Dodge Coronet Custom (sw);14.0;?;?;150.0;?;?;74;US
Ford Gran Torino (sw);14.0;8;302.0;?;4638.0;?;?;US
?;14.0;8;?;150.0;?;15.5;74;US
Audi Fox;?;4;98.0;83.0;?;16.5;74;?
?;26.0;4;79.0;67.0;1963.0;?;74;Europe
Opel Manta;26.0;4;97.0;78.0;2300.0;?;74;?
?;?;4;?;?;1649.0;16.5;74;Japan
?;32.0;?;83.0;61.0;2003.0;?;?;Japan
Dodge Colt;28.0;?;90.0;?;2125.0;14.5;?;US
?;24.0;4;90.0;?;2108.0;15.5;74;Europe
Fiat 124 TC;26.0;?;116.0;?;2246.0;14.0;74;Europe
Honda Civic;24.0;4;120.0;97.0;?;15.0;74;Japan
Subaru;?;4;108.0;93.0;2391.0;?;74;Japan
?;?;4;?;67.0;2000.0;16.0;?;Europe
?;19.0;6;?;?;?;16.0;75;US
?;18.0;6;250.0;105.0;?;16.0;75;US
?;15.0;?;?;72.0;3432.0;21.0;75;?
Ford Maverick;15.0;6;250.0;72.0;3158.0;?;75;US
Pontiac Catalina;16.0;8;400.0;170.0;4668.0;11.5;75;US
