?;435 s. la cienega blv.;los angeles;310/246-1501;american;0
?;435 s. la cienega blvd.;?;?;steakhouses;0
art's delicatessen;12224 ventura blvd.;studio city;?;?;1
art's deli;12224 ventura blvd.;studio city;?;delis;1
?;701 stone canyon rd.;bel air;?;californian;?
?;701 stone canyon rd.;bel air;?;californian;?
cafe bizou;?;sherman oaks;?;french;?
cafe bizou;14016 ventura blvd.;sherman oaks;818-788-3536;french bistro;?
campanile;624 s. la brea ave.;?;213/938-1447;american;?
campanile;624 s. la brea ave.;?;213-938-1447;californian;?
?;2709 main st.;?;310/392-9025;french;5
?;2709 main st.;?;?;?;5
?;6703 melrose ave.;los angeles;?;?;?
?;6703 melrose ave.;los angeles;?;?;6
fenix;8358 sunset blvd. west;hollywood;?;american;7
fenix at the argyle;?;w. hollywood;?;french (new);7
?;?;malibu;?;californian;8
?;?;malibu;?;californian;?
grill on the alley;?;los angeles;?;?;?
grill  the;?;beverly hills;?;?;?
restaurant katsu;?;?;?;?;?
katsu;?;?;?;japanese;?
?;?;?;?;french;11
?;903 n. la cienega blvd.;?;310-652-9770;french (classic);11
?;?;?;213/655-8880;?;12
?;?;los angeles;?;?;?
locanda veneta;3rd st.;?;?;?;?
locanda veneta;8638 w. third st.;?;?;?;13
?;129 n. la cienega blvd.;?;?;asian;14
?;129 n. la cienega blvd.;?;?;?;14
the palm;9001 santa monica blvd.;?;?;?;15
palm  the (los angeles);?;?;?;?;15
patina;?;los angeles;213/467-1108;?;16
patina;?;los angeles;213-467-1108;californian;16
philippe's the original;?;los angeles;213/628-3781;?;17
philippe the original;1001 n. alameda st.;chinatown;213-628-3781;cafeterias;17
pinot bistro;12969 ventura blvd.;los angeles;818/990-0500;french;18
pinot bistro;?;studio city;818-990-0500;french bistro;18
rex il ristorante;?;los angeles;?;italian;19
rex il ristorante;617 s. olive st.;los angeles;?;?;?
spago;1114 horn ave.;los angeles;?;?;?
spago (los angeles);8795 sunset blvd.;?;?;?;?
?;?;santa monica;310/829-4313;?;?
?;?;?;310-829-4313;?;21
?;?;los angeles;?;asian;22
?;?;pasadena;?;chinese;22
21 club;?;?;?;?;23
21 club;?;?;?;?;23
aquavit;?;?;212/307-7311;?;24
?;?;?;?;?;?
?;?;?;?;american;25
?;?;?;?;american (new);25
?;201 w. 83rd st.;?;?;coffee bar;26
?;?;?;?;coffeehouses;26
?;?;?;?;continental;27
