arnie morton's of chicago;435 s. la cienega blv.;?;?;american;?
arnie morton's of chicago;435 s. la cienega blvd.;?;310-246-1501;steakhouses;?
art's delicatessen;12224 ventura blvd.;?;818/762-1221;american;?
art's deli;12224 ventura blvd.;studio city;818-762-1221;delis;?
hotel bel-air;701 stone canyon rd.;bel air;?;californian;2
bel-air hotel;701 stone canyon rd.;bel air;?;californian;2
cafe bizou;14016 ventura blvd.;sherman oaks;?;french;3
cafe bizou;14016 ventura blvd.;sherman oaks;?;french bistro;3
campanile;624 s. la brea ave.;los angeles;213/938-1447;american;4
campanile;624 s. la brea ave.;los angeles;213-938-1447;californian;4
chinois on main;2709 main st.;santa monica;310/392-9025;french;5
chinois on main;2709 main st.;santa monica;310-392-9025;pacific new wave;5
citrus;6703 melrose ave.;los angeles;?;californian;?
citrus;6703 melrose ave.;los angeles;?;californian;?
fenix;8358 sunset blvd. west;hollywood;213/848-6677;american;?
fenix at the argyle;8358 sunset blvd.;w. hollywood;213-848-6677;french (new);?
granita;23725 w. malibu rd.;malibu;310/456-0488;californian;?
granita;23725 w. malibu rd.;malibu;310-456-0488;californian;8
grill on the alley;9560 dayton way;?;310/276-0615;american;9
grill  the;9560 dayton way;?;310-276-0615;american (traditional);?
restaurant katsu;?;los angeles;213/665-1891;asian;10
katsu;?;los feliz;?;japanese;10
l'orangerie;?;los angeles;?;french;?
?;903 n. la cienega blvd.;w. hollywood;?;french (classic);?
?;8284 melrose ave.;los angeles;?;french;?
?;8284 melrose ave.;los angeles;213-655-8880;french bistro;12
?;3rd st.;los angeles;310/274-1893;?;13
?;8638 w. third st.;los angeles;310-274-1893;?;13
matsuhisa;129 n. la cienega blvd.;beverly hills;310/659-9639;?;14
matsuhisa;129 n. la cienega blvd.;beverly hills;310-659-9639;?;14
the palm;9001 santa monica blvd.;?;310/550-8811;?;15
?;9001 santa monica blvd.;?;310-550-8811;?;15
?;5955 melrose ave.;los angeles;213/467-1108;californian;16
?;5955 melrose ave.;?;213-467-1108;californian;16
philippe's the original;1001 n. alameda st.;?;213/628-3781;american;17
philippe the original;1001 n. alameda st.;?;213-628-3781;cafeterias;17
pinot bistro;12969 ventura blvd.;los angeles;818/990-0500;french;18
pinot bistro;12969 ventura blvd.;?;818-990-0500;french bistro;18
rex il ristorante;617 s. olive st.;?;213/627-2300;italian;19
rex il ristorante;617 s. olive st.;los angeles;?;nuova cucina italian;19
spago;1114 horn ave.;los angeles;?;californian;20
spago (los angeles);8795 sunset blvd.;w. hollywood;310-652-4025;californian;?
valentino;3115 pico blvd.;santa monica;310/829-4313;italian;?
?;3115 pico blvd.;santa monica;310-829-4313;?;?
?;67 n. raymond ave.;los angeles;818/585-0855;asian;?
?;67 n. raymond ave.;pasadena;818-585-0855;?;?
?;21 w. 52nd st.;new york;212/582-7200;american;23
21 club;21 w. 52nd st.;new york city;?;american (new);23
aquavit;13 w. 54th st.;new york;?;continental;24
?;13 w. 54th st.;new york city;?;scandinavian;?
?;34 e. 61st st.;new york;?;american;?
?;34 e. 61st st.;new york city;?;american (new);?
cafe lalo;201 w. 83rd st.;new york;212/496-6031;?;?
cafe lalo;201 w. 83rd st.;new york city;212-496-6031;?;?
cafe des artistes;1 w. 67th st.;new york;212/877-3500;?;?
cafe des artistes;1 w. 67th st.;new york city;?;french (classic);?
?;2450 broadway  between 90th and 91st sts.;new york;?;italian;?
?;2450 broadway;?;212-362-2200;italian;?
carnegie deli;854 7th ave.  between 54th and 55th sts.;?;212/757-2245;?;29
carnegie deli;854 seventh ave.;?;?;?;?
chanterelle;?;new york;212/966-6960;?;?
chanterelle;2 harrison st.;?;?;french (new);30
daniel;20 e. 76th st.;?;?;?;31
daniel;20 e. 76th st.;new york city;?;?;31
dawat;210 e. 58th st.;new york;212/355-7555;?;32
dawat;210 e. 58th st.;new york city;?;?;32
felidia;243 e. 58th st.;?;?;?;33
felidia;243 e. 58th st.;?;?;italian;33
four seasons grill room;99 e. 52nd st.;new york;212/754-9494;american;34
four seasons;99 e. 52nd st.;new york city;212-754-9494;american (new);34
gotham bar & grill;12 e. 12th st.;?;212/620-4020;american;35
gotham bar & grill;12 e. 12th st.;?;212-620-4020;?;35
gramercy tavern;42 e. 20th st.  between park ave. s and broadway;?;212/477-0777;?;36
gramercy tavern;42 e. 20th st.;new york city;212-477-0777;?;36
island spice;402 w. 44th st.;new york;212/765-1737;?;37
island spice;402 w. 44th st.;new york city;212-765-1737;caribbean;37
jo jo;160 e. 64th st.;new york;212/223-5656;american;?
jo jo;160 e. 64th st.;new york city;212-223-5656;?;38
la caravelle;33 w. 55th st.;new york;212/586-4252;?;39
?;33 w. 55th st.;new york city;212-586-4252;?;39
?;60 w. 55th st.  between 5th and 6th ave.;new york;212/688-6525;?;40
?;?;new york city;212-688-6525;?;40
?;?;new york;212/489-1515;?;41
le bernardin;?;new york city;212-489-1515;seafood;?
les celebrites;?;new york;212/484-5113;french;42
les celebrites;155 w. 58th st.;new york city;212-484-5113;?;42
lespinasse;2 e. 55th st.;new york;212/339-6719;?;?
lespinasse (new york city);?;new york city;?;?;43
lutece;?;new york;?;?;44
lutece;249 e. 50th st.;new york city;212-752-2225;french (classic);44
manhattan ocean club;57 w. 58th st.;new york;212/ 371-7777;seafood;45
?;57 w. 58th st.;new york city;212-371-7777;seafood;45
?;405 e. 58th st.;new york;212/754-6272;?;46
?;405 e. 58th st.;new york city;212-754-6272;?;?
?;102 5th ave.  between 15th and 16th sts.;new york;?;?;?
?;102 fifth ave.;?;?;?;?
?;57 jane st.  off hudson st.;?;?;?;48
?;57 jane st.;new york city;212-627-8273;?;48
?;239 w. broadway  between walker and white sts.;new york;212/ 219-2777;?;?
?;239 w. broadway;new york city;212-219-2777;?;49
?;55 e. 54th st.;new york;212/759-5941;?;50
?;?;new york city;212-759-5941;?;50
?;?;?;212/644-1900;american;51
?;?;?;212-644-1900;american (new);51
?;?;?;212/245-2214;french;52
?;182 w. 58th st.;?;212-245-2214;russian;52
?;35 w. 64th st.;?;212/724-8585;?;53
picholine;35 w. 64th st.;new york city;212-724-8585;mediterranean;53
pisces;95 ave. a at 6th st.;new york;212/260-6660;?;54
pisces;?;new york city;212-260-6660;seafood;54
rainbow room;?;?;212/632-5000;or 212/632-5100 american;55
rainbow room;?;?;212-632-5000;american (new);55
river cafe;?;?;718/522-5200;american;56
river cafe;1 water st.;brooklyn;718-522-5200;american (new);56
?;240 central park s;new york;212/265-5959;italian;57
?;240 central park s.;new york city;212-265-5959;italian;57
?;156 2nd ave. at 10th st.;new york;212/677-0606;delicatessen;58
?;?;new york city;212-677-0606;delis;58
?;?;new york;212/980-9393;asian;59
seryna;11 e. 53rd st.;new york city;212-980-9393;japanese;59
shun lee west;?;new york;212/371-8844;?;60
shun lee palace;?;new york city;212-371-8844;chinese;60
sign of the dove;?;new york;212/861-8080;american;61
sign of the dove;?;new york city;212-861-8080;?;61
?;201 e. 49th st.;new york;212/753-1530;?;62
smith & wollensky;797 third ave.;?;?;?;62
tavern on the green;in central park at 67th st.;?;?;?;63
tavern on the green;central park west;?;?;?;63
uncle nick's;747 9th ave.  between 50th and 51st sts.;?;?;?;64
uncle nick's;747 ninth ave.;?;212-245-7992;?;64
union square cafe;21 e. 16th st.;new york;212/243-4020;american;?
union square cafe;21 e. 16th st.;new york city;212-243-4020;american (new);?
virgil's;152 w. 44th st.;new york;212/ 921-9494;american;66
virgil's real bbq;152 w. 44th st.;?;212-921-9494;bbq;66
chin's;3200 las vegas blvd. s;?;702/733-8899;asian;67
chin's;3200 las vegas blvd. s.;?;702-733-8899;chinese;67
coyote cafe;?;?;702/891-7349;?;68
coyote cafe (las vegas);?;las vegas;702-891-7349;?;68
le montrachet;?;las vegas;702/732-5111;continental;69
le montrachet bistro;?;las vegas;702-732-5651;french bistro;69
palace court;3570 las vegas blvd. s;las vegas;702/731-7547;continental;70
palace court;3570 las vegas blvd. s.;las vegas;702-731-7110;french (new);?
second street grille;200 e. fremont st.;las vegas;702/385-3232;seafood;71
second street grill;200 e. fremont st.;las vegas;702-385-6277;pacific rim;71
steak house;2880 las vegas blvd. s;las vegas;702/734-0410;steak houses;72
?;2880 las vegas blvd. s.;?;702-734-0410;steakhouses;72
?;2245 e. flamingo rd.;?;702/731-4036;seafood;73
?;2245 e. flamingo rd.;las vegas;702-731-4036;steakhouses;73
?;2355 peachtree rd.  peachtree battle shopping center;atlanta;?;italian;74
?;2355 peachtree rd. ne;atlanta;?;italian;74
?;3125 piedmont rd.  near peachtree rd.;atlanta;?;?;75
?;3125 piedmont rd.;atlanta;?;?;75
bone's;3130 piedmont road;atlanta;404/237-2663;?;?
?;3130 piedmont rd. ne;atlanta;?;steakhouses;76
?;3393 peachtree rd.  lenox square mall  near neiman marcus;atlanta;?;french;77
