arnie morton's of chicago;435 s. la cienega blv.;los angeles;310/246-1501;?;0
arnie morton's of chicago;435 s. la cienega blvd.;los angeles;310-246-1501;?;0
art's delicatessen;12224 ventura blvd.;?;818/762-1221;american;1
art's deli;12224 ventura blvd.;studio city;818-762-1221;delis;1
hotel bel-air;701 stone canyon rd.;?;310/472-1211;californian;2
bel-air hotel;?;bel air;310-472-1211;californian;2
cafe bizou;14016 ventura blvd.;sherman oaks;818/788-3536;french;3
cafe bizou;?;sherman oaks;?;french bistro;3
campanile;?;los angeles;?;american;4
campanile;?;los angeles;?;californian;4
?;?;santa monica;?;french;5
?;?;?;?;pacific new wave;5
?;?;?;213/857-0034;californian;6
citrus;?;?;213-857-0034;californian;?
fenix;?;?;?;american;?
fenix at the argyle;?;w. hollywood;?;french (new);?
?;?;malibu;?;?;?
?;?;malibu;310-456-0488;?;8
?;9560 dayton way;los angeles;310/276-0615;?;9
grill  the;?;beverly hills;?;?;?
restaurant katsu;?;?;?;asian;?
katsu;?;?;?;?;?
l'orangerie;903 n. la cienega blvd.;?;?;french;?
l'orangerie;?;w. hollywood;310-652-9770;french (classic);11
?;?;?;213/655-8880;?;?
?;8284 melrose ave.;?;?;?;12
?;3rd st.;los angeles;?;?;13
locanda veneta;?;los angeles;?;?;13
matsuhisa;?;beverly hills;?;?;?
matsuhisa;?;beverly hills;?;?;?
the palm;?;?;310/550-8811;?;15
palm  the (los angeles);9001 santa monica blvd.;?;310-550-8811;?;15
patina;?;?;213/467-1108;californian;16
patina;?;?;213-467-1108;californian;16
philippe's the original;?;?;213/628-3781;american;17
philippe the original;?;?;213-628-3781;cafeterias;17
pinot bistro;12969 ventura blvd.;?;818/990-0500;?;?
pinot bistro;12969 ventura blvd.;?;818-990-0500;?;?
rex il ristorante;?;?;213/627-2300;?;19
rex il ristorante;?;?;213-627-2300;?;19
spago;?;?;310/652-4025;?;20
spago (los angeles);8795 sunset blvd.;?;310-652-4025;californian;?
valentino;3115 pico blvd.;santa monica;?;?;?
?;3115 pico blvd.;santa monica;?;?;?
?;67 n. raymond ave.;los angeles;?;?;?
?;67 n. raymond ave.;pasadena;?;chinese;?
?;?;new york;?;american;?
?;21 w. 52nd st.;new york city;?;american (new);?
?;13 w. 54th st.;?;?;?;24
?;13 w. 54th st.;?;?;?;24
aureole;?;new york;212/ 319-1660;?;?
