arnie morton's of chicago;435 s. la cienega blv.;los angeles;310/246-1501;american;0
arnie morton's of chicago;?;los angeles;310-246-1501;steakhouses;0
art's delicatessen;?;studio city;818/762-1221;american;1
art's deli;12224 ventura blvd.;studio city;818-762-1221;delis;1
hotel bel-air;701 stone canyon rd.;bel air;310/472-1211;californian;2
bel-air hotel;701 stone canyon rd.;bel air;?;californian;2
cafe bizou;14016 ventura blvd.;sherman oaks;?;french;3
cafe bizou;14016 ventura blvd.;sherman oaks;?;french bistro;?
campanile;624 s. la brea ave.;los angeles;?;american;4
campanile;624 s. la brea ave.;los angeles;?;californian;4
chinois on main;2709 main st.;santa monica;?;french;5
chinois on main;2709 main st.;santa monica;310-392-9025;pacific new wave;5
citrus;6703 melrose ave.;los angeles;213/857-0034;californian;6
citrus;6703 melrose ave.;los angeles;?;californian;?
fenix;8358 sunset blvd. west;hollywood;?;american;?
fenix at the argyle;8358 sunset blvd.;w. hollywood;?;french (new);?
granita;23725 w. malibu rd.;malibu;?;californian;8
granita;23725 w. malibu rd.;malibu;310-456-0488;californian;8
grill on the alley;9560 dayton way;los angeles;310/276-0615;american;9
grill  the;9560 dayton way;beverly hills;310-276-0615;american (traditional);?
restaurant katsu;1972 n. hillhurst ave.;los angeles;213/665-1891;asian;?
?;1972 hillhurst ave.;los feliz;213-665-1891;?;?
?;903 n. la cienega blvd.;?;310/652-9770;?;?
l'orangerie;903 n. la cienega blvd.;?;?;?;?
?;8284 melrose ave.;?;?;?;12
?;8284 melrose ave.;?;?;french bistro;12
?;3rd st.;?;?;italian;13
?;8638 w. third st.;los angeles;310-274-1893;italian;13
matsuhisa;129 n. la cienega blvd.;beverly hills;310/659-9639;asian;14
?;129 n. la cienega blvd.;beverly hills;310-659-9639;seafood;14
?;9001 santa monica blvd.;los angeles;310/550-8811;american;15
?;9001 santa monica blvd.;w. hollywood;310-550-8811;steakhouses;15
?;5955 melrose ave.;los angeles;213/467-1108;californian;16
patina;5955 melrose ave.;los angeles;213-467-1108;californian;16
philippe's the original;1001 n. alameda st.;los angeles;213/628-3781;american;17
philippe the original;1001 n. alameda st.;chinatown;213-628-3781;cafeterias;17
pinot bistro;12969 ventura blvd.;los angeles;818/990-0500;french;18
pinot bistro;12969 ventura blvd.;studio city;818-990-0500;french bistro;18
rex il ristorante;617 s. olive st.;?;213/627-2300;italian;19
rex il ristorante;617 s. olive st.;?;213-627-2300;nuova cucina italian;19
spago;1114 horn ave.;?;310/652-4025;californian;20
spago (los angeles);8795 sunset blvd.;?;310-652-4025;californian;20
?;3115 pico blvd.;santa monica;310/829-4313;italian;21
?;3115 pico blvd.;santa monica;310-829-4313;italian;21
?;67 n. raymond ave.;los angeles;818/585-0855;asian;22
?;67 n. raymond ave.;pasadena;818-585-0855;chinese;22
?;21 w. 52nd st.;new york;212/582-7200;american;23
?;21 w. 52nd st.;new york city;212-582-7200;american (new);23
aquavit;13 w. 54th st.;new york;212/307-7311;continental;24
aquavit;13 w. 54th st.;new york city;212-307-7311;scandinavian;24
aureole;34 e. 61st st.;new york;212/ 319-1660;american;25
aureole;34 e. 61st st.;new york city;212-319-1660;american (new);25
cafe lalo;201 w. 83rd st.;new york;212/496-6031;coffee bar;26
cafe lalo;?;new york city;212-496-6031;coffeehouses;26
cafe des artistes;?;new york;212/877-3500;continental;27
cafe des artistes;?;new york city;212-877-3500;french (classic);27
?;?;new york;212/362-2200;italian;28
carmine's;?;new york city;?;italian;28
carnegie deli;854 7th ave.  between 54th and 55th sts.;new york;?;delicatessen;29
carnegie deli;854 seventh ave.;?;?;delis;29
chanterelle;2 harrison st.  near hudson st.;?;?;american;30
chanterelle;2 harrison st.;new york city;212-966-6960;french (new);30
daniel;20 e. 76th st.;new york;212/288-0033;french;31
daniel;20 e. 76th st.;new york city;212-288-0033;french (new);31
dawat;210 e. 58th st.;?;212/355-7555;asian;32
dawat;210 e. 58th st.;?;212-355-7555;?;32
felidia;243 e. 58th st.;?;212/758-1479;?;?
felidia;243 e. 58th st.;?;212-758-1479;?;?
four seasons grill room;99 e. 52nd st.;new york;212/754-9494;american;34
four seasons;99 e. 52nd st.;new york city;212-754-9494;american (new);34
gotham bar & grill;12 e. 12th st.;new york;212/620-4020;american;35
gotham bar & grill;12 e. 12th st.;new york city;212-620-4020;american (new);?
gramercy tavern;42 e. 20th st.  between park ave. s and broadway;new york;212/477-0777;american;?
gramercy tavern;42 e. 20th st.;new york city;212-477-0777;american (new);?
island spice;?;new york;212/765-1737;tel caribbean;?
island spice;?;new york city;212-765-1737;caribbean;37
jo jo;160 e. 64th st.;new york;212/223-5656;american;38
jo jo;160 e. 64th st.;?;212-223-5656;french bistro;?
la caravelle;33 w. 55th st.;?;212/586-4252;french;?
la caravelle;33 w. 55th st.;?;212-586-4252;french (classic);39
la cote basque;60 w. 55th st.  between 5th and 6th ave.;?;212/688-6525;french;40
la cote basque;60 w. 55th st.;new york city;212-688-6525;french (classic);40
le bernardin;155 w. 51st st.;new york;212/489-1515;french;41
le bernardin;155 w. 51st st.;new york city;212-489-1515;?;41
les celebrites;160 central park s;new york;212/484-5113;french;?
les celebrites;?;new york city;212-484-5113;french (classic);?
lespinasse;2 e. 55th st.;?;212/339-6719;american;?
lespinasse (new york city);2 e. 55th st.;new york city;212-339-6719;?;?
lutece;249 e. 50th st.;new york;212/752-2225;?;44
lutece;249 e. 50th st.;new york city;212-752-2225;?;44
manhattan ocean club;57 w. 58th st.;new york;212/ 371-7777;?;45
manhattan ocean club;57 w. 58th st.;?;212-371-7777;seafood;45
march;405 e. 58th st.;new york;212/754-6272;?;46
march;405 e. 58th st.;new york city;212-754-6272;american (new);46
mesa grill;102 5th ave.  between 15th and 16th sts.;new york;212/807-7400;american;47
mesa grill;102 fifth ave.;new york city;212-807-7400;southwestern;47
mi cocina;57 jane st.  off hudson st.;new york;?;mexican;48
mi cocina;57 jane st.;new york city;?;?;48
