?;435 s. la cienega blv.;?;?;?;0
?;?;?;?;?;0
?;?;?;?;american;1
art's deli;12224 ventura blvd.;?;?;delis;1
hotel bel-air;701 stone canyon rd.;?;?;californian;2
bel-air hotel;701 stone canyon rd.;?;?;?;2
cafe bizou;?;?;818/788-3536;?;?
cafe bizou;?;?;?;?;?
campanile;624 s. la brea ave.;?;?;american;?
campanile;624 s. la brea ave.;?;213-938-1447;?;?
chinois on main;2709 main st.;santa monica;?;?;5
chinois on main;2709 main st.;santa monica;?;?;?
citrus;6703 melrose ave.;los angeles;?;californian;6
citrus;6703 melrose ave.;los angeles;213-857-0034;californian;6
fenix;8358 sunset blvd. west;hollywood;213/848-6677;?;7
fenix at the argyle;8358 sunset blvd.;w. hollywood;213-848-6677;?;7
granita;23725 w. malibu rd.;malibu;310/456-0488;?;8
granita;23725 w. malibu rd.;malibu;310-456-0488;?;8
?;9560 dayton way;los angeles;310/276-0615;?;?
?;9560 dayton way;beverly hills;?;?;?
?;1972 n. hillhurst ave.;los angeles;?;asian;10
katsu;1972 hillhurst ave.;los feliz;?;?;10
l'orangerie;?;los angeles;?;french;11
l'orangerie;?;w. hollywood;?;french (classic);11
le chardonnay;?;?;?;french;12
?;?;?;213-655-8880;french bistro;12
locanda veneta;?;?;310/274-1893;italian;13
locanda veneta;8638 w. third st.;?;310-274-1893;italian;?
matsuhisa;129 n. la cienega blvd.;?;310/659-9639;?;?
matsuhisa;?;?;310-659-9639;?;?
the palm;?;?;310/550-8811;american;?
palm  the (los angeles);?;w. hollywood;310-550-8811;steakhouses;15
?;?;los angeles;?;?;?
?;?;?;?;?;?
?;?;?;?;american;?
?;1001 n. alameda st.;?;213-628-3781;cafeterias;?
pinot bistro;12969 ventura blvd.;?;818/990-0500;french;?
pinot bistro;12969 ventura blvd.;?;818-990-0500;french bistro;?
?;?;?;213/627-2300;italian;19
rex il ristorante;?;?;213-627-2300;nuova cucina italian;19
spago;?;?;310/652-4025;californian;20
spago (los angeles);?;?;310-652-4025;californian;20
valentino;?;?;310/829-4313;italian;21
valentino;?;santa monica;310-829-4313;italian;21
yujean kang's gourmet chinese cuisine;?;los angeles;818/585-0855;asian;22
yujean kang's;?;pasadena;818-585-0855;chinese;?
?;?;new york;212/582-7200;?;?
?;21 w. 52nd st.;new york city;212-582-7200;?;?
?;13 w. 54th st.;new york;212/307-7311;?;?
?;13 w. 54th st.;?;?;?;?
?;34 e. 61st st.;?;?;?;?
?;34 e. 61st st.;?;?;american (new);25
?;201 w. 83rd st.;new york;?;coffee bar;26
?;201 w. 83rd st.;?;?;coffeehouses;?
?;1 w. 67th st.;new york;?;?;27
cafe des artistes;1 w. 67th st.;?;?;?;27
carmine's;2450 broadway  between 90th and 91st sts.;?;?;italian;28
?;?;?;?;italian;28
carnegie deli;?;?;?;delicatessen;29
carnegie deli;?;?;?;?;29
?;2 harrison st.  near hudson st.;?;212/966-6960;?;30
?;2 harrison st.;new york city;212-966-6960;?;30
daniel;?;new york;212/288-0033;?;?
daniel;?;new york city;212-288-0033;?;?
dawat;?;?;212/355-7555;?;?
?;?;?;212-355-7555;?;32
felidia;?;?;212/758-1479;italian;33
felidia;?;?;212-758-1479;italian;33
four seasons grill room;?;?;212/754-9494;american;34
four seasons;?;new york city;212-754-9494;american (new);34
gotham bar & grill;?;new york;212/620-4020;american;35
?;?;new york city;?;american (new);35
?;?;new york;?;american;36
?;?;?;?;american (new);36
?;402 w. 44th st.;?;?;tel caribbean;37
?;402 w. 44th st.;?;?;caribbean;37
?;160 e. 64th st.;?;?;?;38
jo jo;160 e. 64th st.;?;212-223-5656;?;38
la caravelle;?;?;212/586-4252;?;39
la caravelle;?;new york city;212-586-4252;?;39
la cote basque;?;?;212/688-6525;?;?
la cote basque;60 w. 55th st.;?;?;?;?
le bernardin;155 w. 51st st.;new york;212/489-1515;french;?
le bernardin;155 w. 51st st.;new york city;212-489-1515;seafood;?
les celebrites;?;?;?;french;?
?;?;?;?;?;?
?;?;new york;?;?;?
?;?;new york city;?;?;?
?;?;?;212/752-2225;?;?
lutece;?;?;212-752-2225;french (classic);44
manhattan ocean club;?;?;212/ 371-7777;seafood;?
manhattan ocean club;?;?;212-371-7777;seafood;?
?;?;new york;?;american;?
?;?;new york city;?;american (new);?
?;?;new york;212/807-7400;?;47
?;?;new york city;212-807-7400;southwestern;47
mi cocina;?;new york;212/627-8273;mexican;48
mi cocina;?;new york city;212-627-8273;?;48
montrachet;239 w. broadway  between walker and white sts.;new york;?;french;49
montrachet;?;new york city;?;?;49
oceana;?;new york;?;seafood;?
oceana;?;?;212-759-5941;seafood;?
