arnie morton's of chicago;435 s. la cienega blv.;?;310/246-1501;american;0
arnie morton's of chicago;435 s. la cienega blvd.;?;310-246-1501;steakhouses;0
?;12224 ventura blvd.;?;818/762-1221;?;1
?;12224 ventura blvd.;?;?;?;1
?;701 stone canyon rd.;bel air;310/472-1211;californian;2
?;701 stone canyon rd.;bel air;310-472-1211;californian;2
cafe bizou;14016 ventura blvd.;sherman oaks;818/788-3536;french;3
cafe bizou;14016 ventura blvd.;sherman oaks;818-788-3536;french bistro;3
campanile;?;los angeles;213/938-1447;american;4
campanile;?;los angeles;213-938-1447;californian;4
chinois on main;?;santa monica;?;french;5
chinois on main;?;santa monica;310-392-9025;pacific new wave;5
citrus;6703 melrose ave.;los angeles;213/857-0034;californian;6
citrus;6703 melrose ave.;los angeles;213-857-0034;californian;6
fenix;8358 sunset blvd. west;hollywood;213/848-6677;american;7
fenix at the argyle;8358 sunset blvd.;w. hollywood;?;french (new);7
granita;23725 w. malibu rd.;malibu;310/456-0488;californian;8
granita;23725 w. malibu rd.;?;310-456-0488;californian;8
grill on the alley;9560 dayton way;?;310/276-0615;american;9
grill  the;9560 dayton way;?;310-276-0615;american (traditional);9
restaurant katsu;1972 n. hillhurst ave.;los angeles;213/665-1891;asian;10
katsu;1972 hillhurst ave.;los feliz;213-665-1891;japanese;10
l'orangerie;903 n. la cienega blvd.;los angeles;310/652-9770;french;11
l'orangerie;903 n. la cienega blvd.;w. hollywood;310-652-9770;french (classic);?
le chardonnay;8284 melrose ave.;los angeles;213/655-8880;french;?
?;?;los angeles;?;?;?
?;?;los angeles;?;?;13
?;?;los angeles;?;italian;13
?;?;beverly hills;?;asian;14
matsuhisa;129 n. la cienega blvd.;beverly hills;310-659-9639;seafood;14
the palm;9001 santa monica blvd.;los angeles;310/550-8811;american;15
palm  the (los angeles);9001 santa monica blvd.;w. hollywood;310-550-8811;steakhouses;15
patina;5955 melrose ave.;los angeles;213/467-1108;californian;16
