arnie morton's of chicago;435 s. la cienega blv.;los angeles;310/246-1501;american;0
arnie morton's of chicago;435 s. la cienega blvd.;los angeles;310-246-1501;?;0
art's delicatessen;12224 ventura blvd.;studio city;818/762-1221;american;1
art's deli;?;studio city;818-762-1221;?;1
hotel bel-air;?;bel air;?;?;2
bel-air hotel;?;bel air;?;?;2
cafe bizou;?;sherman oaks;818/788-3536;?;3
?;14016 ventura blvd.;sherman oaks;818-788-3536;french bistro;3
?;624 s. la brea ave.;los angeles;?;?;4
campanile;624 s. la brea ave.;?;?;?;4
chinois on main;2709 main st.;santa monica;310/392-9025;?;5
chinois on main;2709 main st.;santa monica;310-392-9025;?;5
citrus;6703 melrose ave.;los angeles;213/857-0034;?;6
citrus;6703 melrose ave.;los angeles;213-857-0034;californian;6
?;?;hollywood;213/848-6677;american;?
fenix at the argyle;?;w. hollywood;213-848-6677;?;?
granita;?;malibu;310/456-0488;?;8
?;?;malibu;310-456-0488;?;8
?;?;los angeles;310/276-0615;?;9
?;9560 dayton way;?;310-276-0615;american (traditional);9
?;1972 n. hillhurst ave.;?;213/665-1891;asian;10
?;1972 hillhurst ave.;los feliz;213-665-1891;?;10
?;903 n. la cienega blvd.;los angeles;310/652-9770;?;11
?;?;?;310-652-9770;?;11
le chardonnay;?;?;213/655-8880;french;?
?;?;?;213-655-8880;french bistro;?
locanda veneta;?;?;?;?;13
?;?;los angeles;310-274-1893;?;13
?;129 n. la cienega blvd.;beverly hills;310/659-9639;?;?
?;?;?;310-659-9639;?;?
?;?;?;310/550-8811;?;?
palm  the (los angeles);9001 santa monica blvd.;?;310-550-8811;?;15
patina;?;?;?;?;16
patina;?;?;?;?;16
philippe's the original;?;?;?;?;?
philippe the original;1001 n. alameda st.;?;?;?;17
pinot bistro;?;?;?;french;18
?;?;?;818-990-0500;french bistro;18
rex il ristorante;617 s. olive st.;?;213/627-2300;italian;19
rex il ristorante;617 s. olive st.;?;213-627-2300;nuova cucina italian;?
spago;1114 horn ave.;?;310/652-4025;californian;?
spago (los angeles);8795 sunset blvd.;?;310-652-4025;californian;?
valentino;3115 pico blvd.;?;?;italian;?
valentino;3115 pico blvd.;?;?;?;?
yujean kang's gourmet chinese cuisine;67 n. raymond ave.;?;?;asian;22
yujean kang's;67 n. raymond ave.;?;?;chinese;22
21 club;21 w. 52nd st.;new york;212/582-7200;american;?
21 club;21 w. 52nd st.;new york city;?;american (new);?
aquavit;13 w. 54th st.;?;?;?;?
aquavit;13 w. 54th st.;?;?;scandinavian;24
