arnie morton's of chicago;?;los angeles;310/246-1501;?;?
arnie morton's of chicago;?;los angeles;310-246-1501;?;?
art's delicatessen;12224 ventura blvd.;studio city;?;?;?
art's deli;12224 ventura blvd.;?;?;?;?
?;?;?;?;?;?
?;?;?;?;californian;?
cafe bizou;?;?;?;french;3
cafe bizou;?;?;?;french bistro;3
campanile;624 s. la brea ave.;?;?;american;?
campanile;624 s. la brea ave.;?;?;californian;?
chinois on main;?;santa monica;?;french;?
chinois on main;?;?;?;pacific new wave;?
citrus;?;?;?;californian;?
?;?;?;?;californian;?
?;?;hollywood;?;american;7
?;?;w. hollywood;?;french (new);?
?;?;malibu;310/456-0488;californian;8
granita;?;malibu;310-456-0488;californian;8
grill on the alley;?;los angeles;310/276-0615;?;9
grill  the;?;beverly hills;?;?;9
restaurant katsu;1972 n. hillhurst ave.;los angeles;?;asian;10
katsu;1972 hillhurst ave.;los feliz;?;japanese;10
l'orangerie;903 n. la cienega blvd.;los angeles;?;french;11
l'orangerie;903 n. la cienega blvd.;?;?;french (classic);11
le chardonnay;8284 melrose ave.;los angeles;213/655-8880;french;12
le chardonnay (los angeles);8284 melrose ave.;los angeles;213-655-8880;french bistro;12
locanda veneta;3rd st.;los angeles;310/274-1893;italian;13
locanda veneta;8638 w. third st.;los angeles;310-274-1893;italian;13
matsuhisa;129 n. la cienega blvd.;beverly hills;310/659-9639;asian;14
matsuhisa;129 n. la cienega blvd.;beverly hills;?;seafood;14
the palm;9001 santa monica blvd.;los angeles;?;american;?
palm  the (los angeles);9001 santa monica blvd.;w. hollywood;310-550-8811;steakhouses;15
patina;5955 melrose ave.;los angeles;?;californian;16
patina;5955 melrose ave.;los angeles;213-467-1108;californian;16
philippe's the original;1001 n. alameda st.;los angeles;213/628-3781;american;?
philippe the original;1001 n. alameda st.;?;?;cafeterias;17
pinot bistro;12969 ventura blvd.;?;?;french;18
?;12969 ventura blvd.;studio city;818-990-0500;french bistro;18
?;617 s. olive st.;los angeles;213/627-2300;italian;19
?;?;los angeles;?;nuova cucina italian;19
spago;?;los angeles;?;californian;20
spago (los angeles);8795 sunset blvd.;w. hollywood;310-652-4025;californian;20
?;3115 pico blvd.;santa monica;?;italian;21
valentino;3115 pico blvd.;?;?;italian;21
