2021;Moto3;POR;?;2621;Foggia Dennis;Leopard Racing;Honda;2;20;?;?
?;Moto2;CZE;Brno;2573;Vierge Xavi;Tech 3 Racing;?;5;11;?;?
?;Moto2;?;?;2202;?;Pons 40 HP Tuenti;Kalex;?;?;?;?
2012;Moto3;GBR;?;?;Masbou Alexis;Caretta Technology;?;4;?;?;?
?;?;?;Estoril;2055;Dovizioso Andrea;?;Honda;4;13;4.0;?
2013;?;INP;?;2015;Pedrosa Dani;Repsol Honda Team;Honda;?;20;?;ES
?;MotoGP;CZE;Brno;?;?;Repsol Honda Team;?;?;?;26.0;?
2013;Moto2;?;Indianapolis;2245;Aegerter Dominique;Technomag carXpert;?;5;11;77.0;?
2009;MotoGP;ITA;Mugello;1762;?;Fiat Yamaha Team;Yamaha;3;16;46.0;?
2018;?;AME;?;2293;?;Repsol Honda Team;Honda;?;25;?;ES
?;?;RSM;Misano;2058;?;Fortuna Aprilia;?;1;25;1.0;ES
2021;Moto2;?;Aragon;2591;?;Kipin Energy Aspar Team;?;5;11;44.0;ES
?;Moto3;ITA;Mugello;2564;Martin Jorge;?;Honda;?;25;?;?
2012;Moto2;?;Misano;?;Espargaro Pol;Pons 40 HP Tuenti;Kalex;?;20;40.0;ES
?;125cc;NED;?;2059;?;Master - MVA Aspar Team;?;3;16;?;ES
?;Moto3;?;Aragon;?;Navarro Jorge;?;?;?;?;9.0;ES
2006;?;GBR;Donington Park;?;?;Team Roberts;KR211V;5;11;?;?
2005;?;?;Catalunya;2032;?;Carrera Sunglasses - LCR;Aprilia;2;?;27.0;AU
?;MotoGP;?;?;?;?;?;?;1;?;?;?
?;Moto3;POR;Estoril;2338;Salom Luis;RW Racing GP;?;3;16;?;?
2014;?;AUS;Phillip Island;2055;?;?;Ducati;4;13;?;?
2017;?;NED;Assen;2055;?;Ducati Team;?;?;?;4.0;IT
2011;?;POR;?;2157;Cortese Sandro;Intact-Racing Team Germany;Aprilia;2;20;?;?
2021;Moto2;ITA;Mugello;2553;Gardner Remy;Red Bull KTM Ajo;Kalex;1;?;87.0;AU
