3347;C6H6(GT);3.2
4767;RH;51.1
6076;NO2(GT);191.0
2888;AH;1.537
8343;C6H6(GT);10.9
3328;PT08.S3(NOx);765.0
2327;AH;1.0572
8110;PT08.S3(NOx);-200.0
491;PT08.S4(NO2);1064.0
1402;PT08.S5(O3);375.0
4993;NOx(GT);-200.0
4964;PT08.S5(O3);969.0
2247;AH;1.0449
5935;PT08.S2(NMHC);765.0
3572;C6H6(GT);10.5
259;RH;46.1
2020;AH;1.5353
2239;RH;32.2
3559;CO(GT);-200.0
6593;PT08.S2(NMHC);866.0
4992;PT08.S2(NMHC);1558.0
8414;T;3.8
3854;PT08.S2(NMHC);1012.0
1855;RH;36.3
8836;PT08.S1(CO);1189.0
8067;NO2(GT);223.0
289;NOx(GT);213.0
5182;T;18.4
7587;NMHC(GT);-200.0
6570;NOx(GT);282.0
8902;RH;16.0
2332;NO2(GT);109.0
3440;CO(GT);1.8
283;PT08.S3(NOx);947.0
6409;PT08.S2(NMHC);1721.0
715;NO2(GT);127.0
8806;NOx(GT);160.0
6248;NMHC(GT);-200.0
7;NO2(GT);77.0
1143;PT08.S3(NOx);630.0
2371;PT08.S2(NMHC);969.0
1090;NMHC(GT);92.0
2648;NOx(GT);52.0
7976;CO(GT);1.4
51;PT08.S1(CO);1843.0
4664;PT08.S1(CO);891.0
7672;PT08.S4(NO2);1147.0
4203;NO2(GT);122.0
5352;C6H6(GT);21.1
1890;C6H6(GT);9.8
2135;RH;19.4
4704;PT08.S1(CO);1424.0
6689;NMHC(GT);-200.0
5421;NOx(GT);394.0
7971;PT08.S2(NMHC);774.0
2576;C6H6(GT);5.1
4681;NMHC(GT);-200.0
931;PT08.S3(NOx);980.0
1450;PT08.S5(O3);489.0
215;AH;0.9094
885;NO2(GT);148.0
5111;CO(GT);2.7
288;PT08.S1(CO);1152.0
4050;RH;-200.0
260;NO2(GT);80.0
8904;CO(GT);3.6
6097;NO2(GT);187.0
1024;RH;41.6
1392;RH;69.1
8470;T;9.7
1494;PT08.S3(NOx);706.0
1486;C6H6(GT);12.2
7027;PT08.S2(NMHC);993.0
3191;NOx(GT);97.0
1074;PT08.S3(NOx);765.0
4006;NOx(GT);109.0
3963;PT08.S2(NMHC);900.0
3850;PT08.S3(NOx);890.0
4412;T;33.3
3146;C6H6(GT);19.5
4279;PT08.S2(NMHC);1558.0
1982;AH;1.5472
5385;C6H6(GT);9.3
5578;AH;1.5664
1978;CO(GT);-200.0
2275;NOx(GT);67.0
8965;PT08.S5(O3);546.0
3042;PT08.S4(NO2);1563.0
3903;PT08.S1(CO);1175.0
6415;PT08.S1(CO);1289.0
7548;NO2(GT);52.0
4313;NMHC(GT);-200.0
8052;PT08.S1(CO);-200.0
7048;T;9.3
4603;NMHC(GT);-200.0
2456;PT08.S2(NMHC);-200.0
2635;NO2(GT);118.0
1961;NOx(GT);161.0
2139;T;27.0
348;PT08.S3(NOx);1935.0
6758;NMHC(GT);-200.0
509;PT08.S3(NOx);1078.0
7066;NOx(GT);-200.0
4045;C6H6(GT);-200.0
6449;CO(GT);2.7
7223;PT08.S1(CO);1281.0
4725;C6H6(GT);15.8
411;PT08.S4(NO2);1633.0
2332;PT08.S4(NO2);1763.0
6365;PT08.S5(O3);939.0
1088;RH;64.1
3173;CO(GT);-200.0
879;PT08.S1(CO);1406.0
8302;NO2(GT);114.0
7007;AH;1.0851
2101;PT08.S5(O3);616.0
3282;NMHC(GT);-200.0
6910;NOx(GT);512.0
3315;PT08.S4(NO2);1697.0
1767;PT08.S5(O3);795.0
6159;RH;55.8
902;PT08.S5(O3);965.0
2003;CO(GT);-200.0
818;CO(GT);5.0
6069;T;18.8
6971;AH;1.0202
4133;CO(GT);-200.0
8287;T;4.1
4196;NO2(GT);80.0
8626;C6H6(GT);4.4
2417;NMHC(GT);-200.0
4166;PT08.S5(O3);1360.0
369;C6H6(GT);3.6
3182;C6H6(GT);18.4
2556;PT08.S2(NMHC);651.0
7399;NOx(GT);391.0
807;NO2(GT);128.0
3757;PT08.S3(NOx);1088.0
7547;PT08.S1(CO);828.0
6962;PT08.S4(NO2);1555.0
8706;T;10.9
3844;PT08.S5(O3);1041.0
3337;PT08.S5(O3);865.0
2858;PT08.S2(NMHC);1546.0
4899;PT08.S3(NOx);529.0
5392;CO(GT);3.6
231;PT08.S2(NMHC);935.0
4900;CO(GT);1.6
8012;T;12.2
7385;AH;0.8936
5231;PT08.S5(O3);1129.0
987;PT08.S4(NO2);1958.0
5526;CO(GT);1.6
7133;NMHC(GT);-200.0
8434;CO(GT);1.1
1980;AH;1.5452
1853;NO2(GT);-200.0
6735;PT08.S4(NO2);-200.0
222;AH;0.938
4478;T;20.4
6733;AH;-200.0
8497;PT08.S4(NO2);822.0
8386;PT08.S3(NOx);1161.0
1903;NMHC(GT);-200.0
5075;T;18.2
6266;C6H6(GT);30.7
1313;NMHC(GT);-200.0
81;PT08.S4(NO2);1543.0
8437;CO(GT);1.0
17;T;10.8
6536;T;14.7
1011;PT08.S1(CO);1443.0
2879;NMHC(GT);-200.0
5493;NO2(GT);117.0
6495;NO2(GT);112.0
7840;NMHC(GT);-200.0
7023;AH;0.9018
3810;C6H6(GT);7.4
3477;PT08.S4(NO2);1636.0
2175;PT08.S2(NMHC);1705.0
5722;T;16.8
1234;NOx(GT);-200.0
7516;AH;0.5008
1695;PT08.S3(NOx);489.0
3063;PT08.S1(CO);1319.0
2084;PT08.S5(O3);704.0
6771;PT08.S3(NOx);564.0
6049;C6H6(GT);47.7
8459;PT08.S5(O3);1029.0
1666;C6H6(GT);1.8
4865;RH;38.8
8818;PT08.S5(O3);416.0
1711;PT08.S2(NMHC);850.0
2986;CO(GT);0.4
6377;C6H6(GT);19.7
879;PT08.S2(NMHC);1258.0
5354;PT08.S4(NO2);2017.0
2324;C6H6(GT);13.1
3211;RH;19.0
6785;NMHC(GT);-200.0
6024;C6H6(GT);16.3
5612;RH;61.1
4940;PT08.S1(CO);1249.0
6540;RH;71.9
5911;NO2(GT);92.0
7347;C6H6(GT);17.3
497;AH;0.9582
626;C6H6(GT);18.0
2780;NOx(GT);34.0
3932;PT08.S3(NOx);1120.0
2226;CO(GT);2.0
592;NO2(GT);-200.0
6205;PT08.S1(CO);953.0
4627;RH;24.7
929;RH;77.2
8738;NMHC(GT);-200.0
7513;NO2(GT);272.0
8940;NO2(GT);99.0
6475;PT08.S3(NOx);826.0
3314;C6H6(GT);14.5
8181;NO2(GT);123.0
2477;RH;46.3
8312;AH;0.5108
7074;PT08.S5(O3);628.0
775;NMHC(GT);31.0
5749;PT08.S4(NO2);1192.0
7513;NOx(GT);1216.0
3302;NOx(GT);180.0
5477;NO2(GT);62.0
5108;PT08.S5(O3);1339.0
290;CO(GT);4.4
