7973;C6H6(GT);3.5
5388;NMHC(GT);-200.0
2496;NMHC(GT);-200.0
7859;PT08.S2(NMHC);688.0
7654;PT08.S5(O3);1359.0
1159;NMHC(GT);101.0
4165;NMHC(GT);-200.0
5800;NOx(GT);100.0
2699;NMHC(GT);-200.0
7248;T;15.6
898;PT08.S4(NO2);1527.0
2418;PT08.S3(NOx);822.0
1474;PT08.S5(O3);643.0
7344;CO(GT);2.0
8826;PT08.S2(NMHC);887.0
8901;T;26.8
7970;PT08.S3(NOx);846.0
3593;PT08.S4(NO2);1782.0
7865;PT08.S3(NOx);503.0
8933;PT08.S4(NO2);1224.0
4562;NOx(GT);318.0
6621;T;18.9
2638;CO(GT);2.0
5777;PT08.S2(NMHC);1012.0
7218;NOx(GT);992.0
1489;PT08.S2(NMHC);1549.0
6383;PT08.S3(NOx);1070.0
6652;T;10.6
6417;NOx(GT);308.0
1149;C6H6(GT);12.0
5471;PT08.S5(O3);1060.0
680;T;9.0
8941;PT08.S1(CO);960.0
8275;PT08.S2(NMHC);752.0
6913;PT08.S2(NMHC);1622.0
6390;PT08.S1(CO);1060.0
5611;NMHC(GT);-200.0
8365;NO2(GT);117.0
2079;CO(GT);1.5
7983;PT08.S2(NMHC);526.0
7091;CO(GT);-200.0
3505;C6H6(GT);13.7
2925;T;33.1
4466;T;25.7
3394;NO2(GT);-200.0
8516;PT08.S2(NMHC);661.0
6547;RH;58.1
6011;PT08.S3(NOx);1461.0
1572;CO(GT);0.5
1398;NO2(GT);101.0
4846;PT08.S3(NOx);748.0
2375;PT08.S2(NMHC);958.0
2880;RH;16.9
2303;CO(GT);1.6
2094;PT08.S3(NOx);907.0
3316;PT08.S2(NMHC);953.0
639;AH;0.9576
6905;PT08.S5(O3);1396.0
2148;PT08.S1(CO);785.0
5079;PT08.S1(CO);1490.0
6952;NMHC(GT);-200.0
4896;NMHC(GT);-200.0
7325;AH;0.9608
8012;PT08.S2(NMHC);820.0
463;PT08.S1(CO);899.0
5966;PT08.S1(CO);649.0
1843;NMHC(GT);-200.0
5375;NOx(GT);652.0
6569;NO2(GT);102.0
2622;PT08.S5(O3);914.0
2383;AH;1.3914
2540;CO(GT);1.1
1415;RH;35.4
7685;CO(GT);-200.0
616;C6H6(GT);18.2
5942;C6H6(GT);3.3
4185;NMHC(GT);-200.0
8257;PT08.S5(O3);1047.0
664;NMHC(GT);211.0
7009;NOx(GT);212.0
5230;T;21.9
645;T;19.3
8362;NO2(GT);-200.0
2816;NMHC(GT);-200.0
1799;C6H6(GT);7.7
5528;PT08.S4(NO2);1435.0
5230;PT08.S3(NOx);679.0
1920;NO2(GT);79.0
6357;PT08.S4(NO2);1321.0
4298;NO2(GT);-200.0
6615;AH;0.5091
431;PT08.S2(NMHC);727.0
297;NOx(GT);51.0
322;PT08.S4(NO2);1272.0
5946;CO(GT);3.8
4284;NOx(GT);-200.0
6807;CO(GT);1.0
8778;PT08.S4(NO2);-200.0
495;CO(GT);4.1
4547;PT08.S4(NO2);1471.0
3437;PT08.S4(NO2);1758.0
8367;PT08.S1(CO);1408.0
554;PT08.S1(CO);1620.0
8562;NOx(GT);466.0
1937;NMHC(GT);-200.0
1690;PT08.S3(NOx);1217.0
4351;AH;-200.0
6150;NO2(GT);186.0
8064;NOx(GT);257.0
5218;CO(GT);-200.0
7890;PT08.S4(NO2);1236.0
7822;CO(GT);0.9
8717;PT08.S2(NMHC);916.0
6401;C6H6(GT);19.2
3750;PT08.S1(CO);994.0
3948;NOx(GT);-200.0
4090;NO2(GT);-200.0
2430;RH;-200.0
520;PT08.S2(NMHC);1323.0
8210;NO2(GT);185.0
4726;C6H6(GT);15.1
2443;NOx(GT);43.0
7413;PT08.S1(CO);1227.0
3606;NMHC(GT);-200.0
