riga;nome attributo;valore da imputare;valore imputato
2056;power;19.0;?
1351;model;Super;?
4082;model_year;2015;?
2032;kms_driven;14500;?
3734;price;48500;?
1639;power;25.1;?
2447;mileage;35.0;?
2040;price;825000;?
841;model;Himalayan;?
2191;kms_driven;72000;?
8;location;ghaziabad;?
554;model;Renegade;?
3063;company;Royal-Enfield;?
24;owner;first;first
974;kms_driven;500;?
3942;kms_driven;2172;?
2201;power;19.0;?
1244;power;16.8;?
2248;kms_driven;98000;?
1204;model_year;2013;?
687;mileage;35.0;?
1497;price;55000;?
2381;owner;first;first
23;location;chittorgarh;?
1357;mileage;35.0;?
2890;company;Bajaj;?
2731;model;Pulsar;?
932;kms_driven;39000;?
93;location;mumbai;?
1227;model;Bullet;?
1804;company;Royal-Enfield;?
2771;location;hyderabad;?
255;owner;first;first
3190;owner;second;first
1650;model;FZs;?
1349;kms_driven;30000;?
3420;model;Passion;?
3185;company;Hero;?
2800;model_year;2017;?
3022;model_year;2014;?
779;location;ahmedabad;?
2758;kms_driven;13000;?
3129;model;RC;?
3465;location;gurgaon;?
3643;mileage;40.0;?
3245;mileage;30.0;?
3006;price;98000;?
2761;power;8.9;?
1859;model;Thunderbird;?
3694;company;Royal-Enfield;?
2663;model;Thunderbird;?
1968;location;delhi;?
1587;mileage;20.0;?
2116;price;186750;?
485;kms_driven;20000;?
1662;model_year;2020;?
316;model_year;2018;?
4080;location;ludhiana;?
3165;price;65000;?
839;power;19.8;?
1359;kms_driven;12500;?
1562;power;19.8;?
14;company;Bajaj;?
2217;owner;first;first
3543;mileage;50.0;?
1617;owner;first;first
1840;location;ludhiana;?
2024;model;Himalayan;?
2931;model;Street;?
2044;mileage;25.0;?
1637;kms_driven;48628;?
2901;kms_driven;8000;?
497;price;118000;?
834;power;19.8;?
3102;company;Royal-Enfield;?
1055;power;41.4;?
3491;mileage;65.0;?
2730;model;RC;?
1026;kms_driven;1100;?
1704;model_year;2016;?
1878;power;27.2;?
1391;location;gurgaon;?
145;location;bangalore;?
1467;mileage;25.0;?
1181;model;Classic;?
1393;model;Himalayan;?
436;model_year;2020;?
2582;price;119000;?
3114;price;33000;?
1587;model_year;2018;?
1860;model;Pulsar;?
2216;owner;first;first
3368;kms_driven;43509;?
3114;power;11.8;?
4002;mileage;38.0;?
1322;owner;first;first
1492;kms_driven;14000;?
2372;price;170000;?
