arnie morton's of chicago;435 s. la cienega blv.;los angeles;?;american;0
?;435 s. la cienega blvd.;?;310-246-1501;steakhouses;0
art's delicatessen;12224 ventura blvd.;studio city;818/762-1221;?;1
art's deli;?;?;818-762-1221;delis;?
hotel bel-air;701 stone canyon rd.;bel air;?;californian;?
bel-air hotel;701 stone canyon rd.;bel air;310-472-1211;?;?
?;14016 ventura blvd.;?;?;?;3
cafe bizou;14016 ventura blvd.;sherman oaks;818-788-3536;french bistro;3
campanile;624 s. la brea ave.;los angeles;213/938-1447;?;4
?;624 s. la brea ave.;los angeles;?;californian;?
chinois on main;2709 main st.;?;?;french;?
?;?;santa monica;310-392-9025;pacific new wave;5
?;6703 melrose ave.;?;213/857-0034;californian;?
citrus;6703 melrose ave.;los angeles;213-857-0034;californian;?
?;8358 sunset blvd. west;hollywood;213/848-6677;american;?
fenix at the argyle;8358 sunset blvd.;?;213-848-6677;french (new);7
?;?;?;310/456-0488;californian;8
granita;23725 w. malibu rd.;malibu;310-456-0488;californian;8
grill on the alley;9560 dayton way;los angeles;310/276-0615;?;9
grill  the;9560 dayton way;beverly hills;310-276-0615;american (traditional);9
restaurant katsu;1972 n. hillhurst ave.;los angeles;213/665-1891;?;10
?;?;los feliz;?;japanese;10
?;903 n. la cienega blvd.;los angeles;?;french;11
?;903 n. la cienega blvd.;w. hollywood;?;?;11
le chardonnay;?;los angeles;?;?;12
le chardonnay (los angeles);8284 melrose ave.;?;213-655-8880;french bistro;?
?;3rd st.;los angeles;310/274-1893;italian;?
locanda veneta;?;los angeles;310-274-1893;italian;13
?;?;?;?;asian;14
matsuhisa;129 n. la cienega blvd.;beverly hills;?;?;14
the palm;?;?;310/550-8811;?;15
palm  the (los angeles);9001 santa monica blvd.;w. hollywood;?;steakhouses;?
patina;5955 melrose ave.;los angeles;213/467-1108;californian;16
?;5955 melrose ave.;?;213-467-1108;?;16
philippe's the original;1001 n. alameda st.;los angeles;213/628-3781;?;?
philippe the original;?;chinatown;213-628-3781;cafeterias;?
?;12969 ventura blvd.;los angeles;?;?;?
pinot bistro;12969 ventura blvd.;studio city;818-990-0500;french bistro;18
?;617 s. olive st.;los angeles;213/627-2300;italian;?
rex il ristorante;?;?;?;nuova cucina italian;?
spago;1114 horn ave.;los angeles;310/652-4025;californian;20
spago (los angeles);?;w. hollywood;?;?;?
?;3115 pico blvd.;?;?;?;?
valentino;?;santa monica;310-829-4313;italian;?
yujean kang's gourmet chinese cuisine;67 n. raymond ave.;?;818/585-0855;asian;22
?;67 n. raymond ave.;?;?;chinese;22
21 club;21 w. 52nd st.;new york;212/582-7200;american;?
21 club;?;?;?;american (new);23
?;13 w. 54th st.;new york;212/307-7311;continental;?
?;?;?;212-307-7311;?;24
aureole;?;new york;212/ 319-1660;american;25
aureole;?;new york city;212-319-1660;?;25
cafe lalo;201 w. 83rd st.;?;?;?;26
cafe lalo;201 w. 83rd st.;new york city;?;?;?
cafe des artistes;1 w. 67th st.;new york;212/877-3500;?;?
?;1 w. 67th st.;new york city;212-877-3500;french (classic);?
carmine's;2450 broadway  between 90th and 91st sts.;new york;212/362-2200;?;?
carmine's;2450 broadway;?;?;italian;?
carnegie deli;854 7th ave.  between 54th and 55th sts.;?;212/757-2245;delicatessen;29
carnegie deli;854 seventh ave.;?;212-757-2245;delis;29
chanterelle;2 harrison st.  near hudson st.;new york;?;american;?
?;2 harrison st.;?;?;french (new);30
?;?;?;?;french;31
?;?;new york city;?;?;31
dawat;210 e. 58th st.;new york;212/355-7555;asian;?
dawat;?;new york city;212-355-7555;?;?
felidia;?;new york;?;?;?
felidia;243 e. 58th st.;new york city;?;italian;?
?;?;new york;212/754-9494;?;34
four seasons;99 e. 52nd st.;new york city;212-754-9494;american (new);?
?;12 e. 12th st.;new york;212/620-4020;american;35
?;12 e. 12th st.;new york city;212-620-4020;?;35
?;?;new york;212/477-0777;american;?
gramercy tavern;?;new york city;212-477-0777;american (new);?
island spice;402 w. 44th st.;new york;?;tel caribbean;?
island spice;402 w. 44th st.;?;212-765-1737;caribbean;37
?;160 e. 64th st.;?;?;?;38
jo jo;160 e. 64th st.;new york city;?;french bistro;?
?;33 w. 55th st.;new york;?;french;39
la caravelle;33 w. 55th st.;new york city;212-586-4252;french (classic);39
la cote basque;60 w. 55th st.  between 5th and 6th ave.;new york;212/688-6525;french;40
la cote basque;60 w. 55th st.;?;212-688-6525;french (classic);?
?;?;new york;?;french;?
le bernardin;?;new york city;?;?;41
?;160 central park s;new york;212/484-5113;french;42
?;?;new york city;212-484-5113;french (classic);?
?;2 e. 55th st.;new york;212/339-6719;american;?
lespinasse (new york city);2 e. 55th st.;new york city;212-339-6719;asian;43
?;?;new york;212/752-2225;french;44
lutece;249 e. 50th st.;new york city;212-752-2225;french (classic);?
manhattan ocean club;57 w. 58th st.;new york;212/ 371-7777;seafood;45
manhattan ocean club;57 w. 58th st.;new york city;212-371-7777;seafood;?
march;405 e. 58th st.;new york;?;american;46
march;405 e. 58th st.;new york city;212-754-6272;american (new);46
mesa grill;102 5th ave.  between 15th and 16th sts.;new york;212/807-7400;american;47
mesa grill;102 fifth ave.;?;212-807-7400;southwestern;47
mi cocina;?;new york;?;?;48
?;?;new york city;?;mexican;48
montrachet;239 w. broadway  between walker and white sts.;?;?;french;49
?;?;?;212-219-2777;french bistro;49
oceana;?;new york;?;?;50
oceana;55 e. 54th st.;new york city;?;?;50
park avenue cafe;100 e. 63rd st.;new york;?;american;?
