Angora;0.25;?;?;19;2.0;white;solid;False;France
Angora;0.33;4;False;19;2.5;white;?;?;?
?;0.5;?;False;20;2.8;black;solid;?;France
?;?;?;False;?;?;?;solid;?;France
?;0.5;6;?;21;3.0;red/cream;?;False;?
Angora;0.5;6;False;21;3.0;white;?;False;?
Angora;?;?;?;22;3.0;white;solid;False;France
Angora;0.58;7;?;23;?;?;?;False;?
?;0.58;7;?;25;3.0;?;tortie;False;?
Angora;?;8;False;25;3.0;?;solid;?;France
Angora;?;8;?;?;3.0;?;?;False;France
Angora;0.67;?;True;26;3.3;?;solid;?;France
Angora;0.75;9;True;27;3.3;white;solid;False;France
Angora;1.08;?;?;?;?;white;?;False;?
?;1.33;?;True;30;3.5;red/cream;tabby;?;?
Angora;0.83;10;?;31;3.4;?;solid;False;?
?;1.42;17;?;31;?;?;?;False;France
Angora;?;11;True;?;?;white;solid;?;France
?;1.0;12;False;?;?;?;solid;True;?
Angora;?;?;?;35;?;?;solid;?;?
?;4.33;52;False;25;4.0;white;?;False;France
Angora;?;14;False;34;3.8;?;solid;?;France
Angora;3.0;?;?;38;?;white;solid;False;?
?;1.17;14;?;25;?;white;?;?;France
Angora;?;48;?;39;4.6;?;solid;?;?
Angora;5.83;70;True;37;4.6;?;solid;True;France
Angora;?;?;?;?;?;white;solid;?;France
Angora;?;64;?;44;?;white;solid;True;?
?;?;15;?;40;3.8;?;tabby;False;France
?;?;59;False;?;?;black;?;False;France
Angora;?;18;False;?;?;?;solid;False;France
?;?;?;True;33;3.5;white;solid;False;?
?;?;19;?;?;3.2;?;solid;True;France
?;4.5;54;True;?;5.6;white;solid;?;France
Angora;?;57;False;41;4.2;?;solid;?;?
Angora;?;20;True;?;5.0;?;?;False;?
Angora;?;20;?;28;?;?;?;?;France
Angora;1.67;?;False;?;3.9;black;solid;False;France
?;1.75;?;True;?;?;white;?;False;?
?;1.75;?;True;34;?;black;solid;False;France
Angora;?;21;?;?;4.0;white;solid;True;France
?;1.83;?;True;22;2.9;black;?;False;France
Angora;1.83;22;False;?;?;?;?;?;France
?;1.83;?;?;24;4.3;black;bicolor;True;?
Angora;1.92;?;False;?;2.7;?;solid;False;France
Angora;1.92;23;?;33;?;white;solid;False;France
?;2.0;24;False;32;2.4;?;solid;False;France
Angora;2.0;24;True;35;3.8;white;?;False;France
?;?;24;True;38;3.7;?;solid;?;?
Angora;2.08;25;False;33;?;white;solid;False;?
Angora;2.08;25;?;41;?;black;?;False;France
?;?;?;True;35;2.6;white;solid;False;France
?;?;?;?;38;4.6;?;?;False;France
?;?;27;False;34;?;black;?;?;?
?;?;27;True;25;3.1;white;solid;?;?
Angora;?;27;?;38;5.3;white;?;False;France
?;?;28;?;?;?;?;?;False;France
Angora;?;28;False;36;?;white;solid;False;?
?;?;28;?;39;3.9;white;?;False;?
Angora;2.33;?;True;?;3.3;?;solid;?;France
?;2.33;?;True;39;?;black;solid;True;France
Angora;2.42;?;?;39;4.3;?;solid;False;France
Angora;2.5;?;True;35;?;white;?;False;France
Angora;2.5;30;False;37;4.7;white;?;False;?
?;2.58;31;?;40;?;?;solid;False;France
Angora;2.58;31;False;32;?;white;solid;?;France
Angora;2.67;32;?;38;3.9;red/cream;solid;False;?
Angora;2.67;32;False;?;?;black;solid;False;France
Angora;?;32;True;34;?;?;?;?;France
Angora;2.92;35;True;34;?;?;?;True;?
?;2.92;?;True;32;2.5;?;?;False;?
Angora;2.92;?;True;?;3.8;?;solid;?;USA
Angora;2.92;35;False;39;4.1;?;solid;?;?
Angora;?;36;True;?;4.4;white;solid;False;USA
Angora;3.0;?;False;39;4.8;?;?;False;USA
Angora;3.08;?;True;39;5.1;red/cream;?;False;USA
Angora;3.08;?;True;38;3.7;black;?;?;USA
Angora;?;37;True;?;5.3;?;solid;?;France
Angora;3.17;?;False;36;?;white;solid;?;USA
Angora;?;39;?;?;?;black;bicolor;False;?
?;?;41;?;41;4.4;?;solid;?;USA
Angora;?;?;?;39;4.8;black;solid;False;USA
?;3.5;42;?;?;3.9;?;solid;?;USA
?;3.5;42;False;33;4.3;?;?;False;USA
?;3.58;43;True;?;?;?;?;False;France
Angora;?;43;True;?;?;?;solid;False;USA
Angora;3.67;44;False;?;4.5;white;?;?;?
?;3.67;44;False;37;4.6;?;solid;False;France
?;3.67;?;?;37;4.2;?;solid;False;USA
Angora;3.75;45;True;43;?;white;?;?;?
Angora;3.83;46;False;37;?;white;solid;?;USA
?;3.83;46;?;40;?;?;bicolor;True;?
?;3.83;46;?;39;4.0;?;?;False;?
Angora;?;?;True;?;4.7;white;?;False;?
Angora;3.92;47;True;37;3.3;black;solid;?;?
?;3.92;47;True;35;2.8;?;solid;?;USA
Angora;3.92;47;False;39;4.4;white;solid;False;USA
?;?;48;True;36;4.8;?;?;False;USA
?;?;49;?;?;4.8;?;solid;False;USA
Angora;?;?;False;35;?;white;solid;False;?
Angora;4.08;?;?;?;5.6;white;?;?;USA
?;?;50;?;37;?;white;solid;?;?
Angora;?;50;?;?;4.5;white;solid;?;USA
?;4.17;?;?;?;2.8;white;solid;True;?
Angora;?;51;True;37;?;white;solid;False;France
Angora;4.33;?;?;34;?;?;solid;?;USA
?;?;52;True;35;3.8;black;?;False;USA
Angora;4.33;52;True;?;2.4;white;?;?;USA
?;4.42;53;False;39;4.4;white;?;False;USA
Angora;?;54;True;?;5.1;?;solid;False;?
?;4.5;54;?;39;?;white;solid;False;USA
Angora;4.58;55;False;?;?;?;?;False;?
Angora;4.58;55;True;?;2.5;white;solid;True;?
Angora;?;55;False;35;?;?;?;False;USA
?;4.58;55;?;37;?;white;solid;False;USA
?;?;55;True;?;5.1;?;?;?;USA
Angora;4.75;57;False;?;3.9;white;solid;False;USA
?;4.75;?;True;38;3.1;white;?;False;USA
?;4.75;57;False;37;?;white;?;?;?
Angora;4.83;?;True;40;?;white;solid;False;?
Angora;4.83;58;True;37;3.0;white;solid;False;France
?;4.83;58;False;36;?;?;?;?;USA
Angora;?;?;True;?;?;white;solid;False;USA
Angora;?;59;?;41;?;?;?;?;USA
Angora;?;?;True;?;?;red/cream;?;True;USA
