?;?;?;?;?;2.0;?;solid;?;?
?;?;4;?;19;?;white;solid;False;?
?;0.5;?;?;?;2.8;?;solid;?;France
Angora;0.5;?;?;?;?;?;?;False;France
Angora;0.5;6;False;?;?;red/cream;tabby;False;France
Angora;?;?;?;?;?;white;solid;?;?
Angora;0.58;7;?;?;?;?;solid;False;?
?;?;?;False;23;?;red/cream;?;?;France
Angora;?;7;False;?;?;?;tortie;False;?
Angora;0.67;?;?;25;3.0;?;solid;False;?
Angora;0.67;8;?;26;?;black;?;?;France
Angora;?;?;?;?;?;white;solid;False;France
Angora;0.75;9;?;27;?;white;?;?;France
Angora;1.08;13;False;?;3.2;?;solid;?;France
?;?;16;?;?;3.5;red/cream;tabby;?;?
Angora;?;10;False;31;?;?;solid;?;?
?;?;?;True;31;?;?;?;False;France
Angora;0.92;?;?;?;?;?;?;False;?
?;?;?;?;?;?;?;solid;True;France
Angora;?;12;?;?;3.9;?;solid;?;?
Angora;?;52;?;?;4.0;white;?;False;?
?;?;14;False;?;?;?;?;?;France
Angora;3.0;36;?;38;?;white;?;False;?
?;1.17;?;?;?;3.0;?;solid;?;France
Angora;?;?;?;39;?;white;?;?;France
Angora;5.83;?;True;37;?;black;?;?;?
?;?;?;True;?;?;?;?;False;?
?;5.33;?;True;?;4.6;?;solid;?;France
?;1.25;15;True;40;?;red/cream;?;False;France
Angora;4.92;59;False;41;5.0;black;solid;False;France
Angora;1.5;18;?;40;?;?;solid;?;France
?;?;?;?;?;?;?;solid;?;?
Angora;1.58;19;True;33;3.2;?;?;?;France
Angora;4.5;?;True;37;?;white;solid;?;France
?;4.75;?;?;?;?;?;?;True;?
Angora;1.67;?;True;?;?;white;?;False;?
?;?;?;True;?;?;white;?;?;?
Angora;1.67;?;?;?;?;black;solid;False;?
?;?;?;?;?;4.9;white;solid;?;?
?;?;21;?;?;?;black;solid;?;?
?;1.75;21;?;34;?;white;?;True;?
Angora;1.83;22;True;22;2.9;black;solid;False;France
?;1.83;?;False;41;?;white;solid;?;France
Angora;?;?;True;?;4.3;?;?;True;France
?;?;23;?;?;2.7;?;solid;?;France
?;1.92;23;?;?;?;?;solid;?;France
Angora;2.0;?;?;32;2.4;?;solid;?;?
Angora;?;?;?;35;3.8;?;?;False;France
Angora;2.0;24;True;?;?;?;?;?;?
Angora;2.08;?;?;33;2.9;white;solid;False;France
Angora;?;25;?;41;4.1;?;?;False;?
Angora;2.17;26;?;?;?;?;solid;?;?
Angora;?;27;?;38;?;red/cream;tabby;False;?
Angora;2.25;27;?;34;3.7;black;solid;False;France
Angora;2.25;?;True;?;3.1;white;?;False;?
Angora;2.25;?;True;?;5.3;?;solid;?;France
?;?;28;False;36;?;?;?;False;France
?;?;28;False;?;?;?;?;False;France
Angora;?;?;True;39;?;?;solid;?;?
?;2.33;28;True;?;?;white;solid;False;France
?;?;28;True;?;?;black;?;True;France
?;?;?;False;39;4.3;white;solid;?;France
?;2.5;?;?;35;3.6;?;?;?;France
Angora;?;?;?;37;4.7;?;?;False;France
?;2.58;?;?;?;?;?;?;False;?
Angora;?;?;False;?;3.0;?;?;False;?
Angora;2.67;32;?;38;3.9;?;?;?;?
Angora;?;32;False;40;4.0;black;solid;False;?
?;2.67;?;?;34;3.9;black;?;?;?
?;2.92;35;?;34;?;?;solid;?;France
Angora;2.92;35;True;32;?;?;solid;False;?
?;?;?;?;41;3.8;?;solid;?;USA
?;?;?;?;?;?;white;?;False;USA
?;?;?;True;?;4.4;white;solid;False;?
?;3.0;?;?;?;4.8;white;solid;?;?
?;3.08;37;True;?;5.1;?;tabby;?;USA
Angora;?;?;True;?;?;black;?;True;USA
Angora;?;37;?;?;?;?;?;?;France
?;3.17;38;False;?;4.0;?;?;?;?
Angora;3.25;?;False;?;4.5;?;bicolor;?;USA
?;?;41;True;41;?;?;solid;?;?
?;?;?;?;39;4.8;?;?;?;?
?;?;42;True;?;?;?;?;True;USA
?;3.5;42;False;?;?;?;solid;?;?
Angora;?;43;?;35;3.4;white;?;?;France
?;3.58;?;?;?;3.3;white;solid;?;?
Angora;3.67;44;?;?;4.5;white;solid;False;?
?;?;44;False;?;?;?;?;?;?
Angora;?;44;?;37;4.2;white;solid;False;USA
Angora;3.75;45;?;?;3.9;?;?;False;?
Angora;?;?;False;37;?;white;?;?;USA
Angora;?;46;True;40;?;black;?;?;?
Angora;3.83;46;False;39;?;red/cream;tabby;False;France
?;3.92;47;?;34;4.7;?;?;False;USA
Angora;3.92;?;True;37;?;black;?;?;USA
?;?;?;?;35;2.8;?;solid;?;?
Angora;?;?;?;39;4.4;?;solid;?;?
?;?;48;?;?;?;white;?;False;USA
Angora;?;?;False;?;?;white;solid;False;USA
Angora;4.08;?;False;?;?;white;?;False;USA
?;?;49;?;37;?;?;?;False;?
?;?;?;True;?;?;?;?;False;USA
Angora;4.17;50;False;?;?;white;solid;?;USA
?;?;50;?;35;?;white;?;?;?
?;?;?;?;37;4.6;white;?;False;France
?;4.33;?;True;?;4.3;white;solid;?;?
Angora;4.33;52;True;?;3.8;black;?;?;?
Angora;4.33;?;True;32;2.4;?;solid;False;USA
?;?;?;False;39;4.4;white;?;?;?
?;?;54;?;41;5.1;white;solid;?;?
Angora;4.5;54;False;?;?;white;?;False;USA
Angora;4.58;?;False;35;3.4;?;solid;?;?
Angora;4.58;?;?;?;?;white;solid;?;USA
Angora;4.58;?;False;?;4.3;white;solid;False;?
Angora;?;55;True;?;?;?;solid;False;?
?;4.58;?;?;?;5.1;?;solid;?;?
?;4.75;57;?;38;3.9;?;solid;?;?
Angora;4.75;?;True;38;?;?;solid;?;USA
Angora;4.75;?;?;?;4.0;?;?;?;USA
?;?;58;?;?;4.5;white;solid;?;USA
?;?;58;True;37;?;white;?;?;?
?;?;58;False;?;3.7;?;solid;?;USA
Angora;?;?;True;36;4.4;white;?;?;USA
?;4.92;59;?;?;4.9;?;solid;False;?
Angora;4.92;?;?;?;4.0;red/cream;tabby;True;?
Angora;?;?;?;?;4.6;white;?;?;?
Angora;?;?;True;?;?;?;solid;False;USA
Angora;?;?;True;37;?;?;?;?;USA
Angora;?;?;?;?;?;white;solid;?;USA
?;5.08;61;False;?;3.4;white;?;False;?
Angora;?;?;?;?;?;?;solid;?;?
?;?;?;False;39;?;?;?;False;Germany
Angora;5.17;62;True;?;3.4;white;solid;False;?
?;?;62;True;?;?;?;?;True;?
Angora;?;62;?;38;2.7;?;?;False;Germany
?;5.17;?;True;36;4.3;white;solid;?;?
Angora;5.17;62;True;40;4.9;?;solid;False;Germany
Angora;?;62;False;36;?;?;solid;False;Germany
Angora;?;62;?;39;4.1;white;?;False;?
?;5.25;63;?;?;2.4;?;solid;?;Germany
Angora;5.25;63;?;?;3.1;?;solid;?;?
?;?;64;True;35;3.4;?;solid;?;?
?;?;64;?;36;?;?;?;?;?
Angora;?;?;?;?;?;white;solid;True;Germany
