riga;nome attributo;valore da imputare;valore imputato
179;Displacement;134.0;133.0
66;MPG;25.0;28.0
369;Acceleration;19.6;16.6
208;Displacement;250.0;250.0
198;Weight;4215.;4042.
284;Car;Saab 99gle;Saab 99LE
234;Car;Buick Skylark;Buick Regal Sport Coupe (turbo)
75;Car;Mercury Marquis;Mercury Marquis Brougham
235;Acceleration;17.7;15.5
163;Origin;US;US
18;Horsepower;140.0;129.0
234;MPG;20.5;17.7
126;Acceleration;15.5;14.5
54;Acceleration;19.0;19.5
213;Cylinders;4;4
350;Model;81;82
334;Weight;2335.;1950.
11;Acceleration;17.5;13.6
166;Weight;4498.;4135.
139;Displacement;71.00;71.00
297;Origin;US;US
382;Cylinders;4;6
56;Acceleration;14.5;16.5
30;Model;70;77
238;MPG;15.5;19.2
367;Displacement;141.0;120.0
70;Horsepower;165.0;165.0
337;Weight;1850.;1760.
193;Car;Dodge Colt;Mercury Lynx l
99;Model;73;79
186;Model;75;70
387;Weight;2125.;2215.
41;Acceleration;13.0;15.0
167;MPG;14.0;13.0
328;Car;Datsun 510 Hatchback;Honda Civic
210;Car;AMC Pacer d/l;AMC Hornet
194;Cylinders;4;4
289;Horsepower;85.00;85.00
23;Model;70;73
260;Displacement;231.0;251.0
233;Origin;US;US
208;Origin;US;US
21;Displacement;113.0;113.0
6;Origin;US;US
383;Displacement;151.0;151.0
211;Displacement;97.00;90.00
350;Car;Plymouth Reliant;Dodge Charger 2.2
91;Horsepower;80.00;75.00
256;Weight;1800.;1795.
25;Cylinders;4;4
391;Model;82;80
214;Cylinders;4;4
314;MPG;28.8;23.5
76;Displacement;350.0;350.0
180;MPG;25.0;30.5
69;Horsepower;86.00;86.00
215;Acceleration;15.7;13.6
199;Displacement;225.0;225.0
374;Origin;US;US
255;Origin;Japan;Japan
142;Acceleration;18.0;19.0
292;MPG;20.6;20.6
75;Cylinders;8;8
309;Horsepower;70.00;70.00
231;MPG;15.5;16.0
208;Acceleration;21.0;20.0
160;Horsepower;95.00;105.0
156;Horsepower;75.00;86.00
333;Origin;Europe;Europe
325;Acceleration;15.8;14.5
258;Model;78;76
394;Car;Datsun 310 GX;Honda Civic
177;Displacement;232.0;232.0
