USA;Southern Airways - USA (Inacti;1968;PW;DC-9;May;1966;North America;?;3
Ireland;Ryanair;?;CF;737-800;Jan;2002;Europe;2;2
Netherlands;KLM Royal Dutch Airlines;1983;GE;?;?;1982;?;1;1
USA;Oak Hill;?;GE;777F;Apr;2007;North America;?;?
?;Volga-Dnepr UK Ltd;2012;GE;747-8F;Nov;2006;?;3;3
Argentina;?;?;PW;727;?;?;?;2;2
Indonesia;Garuda Indonesia;1976;?;DC-9;Feb;1976;Southeast Asia;3;?
China;China Xinjiang Airlines;2002;RR;?;Mar;2000;East Asia;1;1
USA;ATA Airlines Inc.;?;RR;757-200;Jan;2000;North America;2;2
France;AOM French Airlines;1996;PW;?;Jun;1995;Europe;2;2
?;Air Europe;1989;?;757-200;Apr;?;Europe;?;2
Turkey;Pegasus Airlines;2007;?;?;Feb;2006;Europe;1;1
Netherlands;ITOCHU AirLease B.V.;1993;CF;737-300;Jul;1991;?;1;1
Venezuela;Aeropostal;1987;PW;MD-80;?;1986;South America;1;1
USA;U.S. Air Force;1978;PW;707/720;Jan;1973;North America;1;1
Germany;Bavaria;1982;PW;737-200;?;1980;?;2;2
Turkey;Turkish Air Force Peace Eagle;?;CF;737-700W;Aug;2003;Europe;?;1
Germany;Aero Lloyd;1987;?;?;Aug;1986;?;1;?
Hungary;Malev Hungarian Airlines Ltd.;1993;?;767-200ER;Feb;1991;Europe;2;?
Cameroon;?;1972;PW;707/720;May;1972;Africa;1;1
USA;?;2021;CF;737 MAX;Feb;2021;North America;4;?
Ireland;DAE 4 Ireland Limited;2020;GE;777F;Dec;?;?;1;1
Switzerland;Swissair;1968;PW;DC-9;?;1966;Europe;5;5
?;?;?;PW;MD-80;Oct;1995;Europe;5;5
Nigeria;Arik Air;2009;CF;737-800;Sep;2007;Africa;1;1
USA;Republic Airlines;?;PW;DC-9;?;?;?;4;4
Germany;Deucalion Capital VII Limited;2010;GE;777F;Dec;?;?;4;4
China;?;2006;?;747-400ERF;Aug;?;East Asia;2;?
USA;CIT Aerospace LLC;2006;?;737-800;Jan;?;North America;?;0
?;Lufthansa Cargo;1998;GE;MD-11;?;1997;Europe;?;5
Tanzania United Republic of;Tanzania;?;RR;787-8;May;2018;Africa;1;1
?;Air China;1998;PW;747-400M;Jan;?;East Asia;1;1
State of Libya;Libyan Airlines;1975;PW;727;Apr;1974;?;3;?
Mexico;?;1992;?;737-300;Sep;1989;Central America and Mexico;2;2
USA;World Airways Inc.;1965;PW;707/720;Jan;1965;North America;1;?
Azerbaijan;Azerbaijan Airlines;2014;GE;?;Feb;2007;?;2;2
?;?;1985;PW;747-200;May;1985;East Asia;1;1
China;CATIC;?;?;MD-80;Mar;1990;?;?;2
Germany;dba;1998;CF;737-300;Mar;1997;Europe;1;1
Japan;Mitsui & Co.;1990;GE;?;Dec;?;East Asia;2;2
USA;Air Lease Corporation;2017;RR;787-9;Jan;2016;North America;?;?
?;Emirates;?;GE;777-300ER;Apr;2010;Middle East;?;?
?;?;2006;GE;747-400ERF;?;2005;?;1;1
Brunei Darussalam;Royal Brunei Airlines;?;PW;?;Jan;1975;Southeast Asia;?;2
China;China Eastern Yunnan Airlines;1985;CF;737-300;Jan;1985;East Asia;1;1
Hong Kong;CDB Aviation;2016;CF;737-800;Mar;2014;East Asia;6;6
USA;Altavair LLC;2007;GE;747-400ERF;Jun;2005;North America;3;3
South Africa;?;2015;CF;737-800;Jun;2010;?;2;2
Japan;Japan Transocean Air;?;CF;737-800;May;2014;?;2;2
Saudi Arabia;Mid East Jet;1997;PW;?;Jan;1997;Middle East;1;1
Malta;Air Malta;1983;?;737-200;?;?;Europe;3;3
Brazil;VASP Airlines;1973;PW;737-200;?;1973;South America;3;3
USA;USAF PAR Program;2017;GE;747-8;?;2017;North America;2;2
Mexico;Aeromexico;1980;PW;DC-9;Jan;?;?;6;6
Brazil;?;2009;CF;737-800;Feb;2006;South America;1;1
Azerbaijan;?;2012;GE;767-300F;Jun;2010;Central Asia;2;2
Ukraine;?;2012;CF;737-800;Jul;2007;Europe;2;?
Spain;Iberia Airlines;1972;PW;?;Jan;?;?;3;?
Singapore;Scoot PTE LTD;2015;RR;787-9;Oct;2006;Southeast Asia;6;6
?;SilkAir;2015;?;737-800;Nov;2012;?;?;6
United Kingdom;Thomas Cook Airlines;2001;?;757-300;May;2000;Europe;2;2
?;Capitol Air;?;PW;DC-8;?;?;North America;1;1
Germany;LTU;1987;RR;757-200;Jan;?;Europe;?;2
Netherlands;Air France-KLM Group;?;GE;787-9;Dec;2011;Europe;1;1
?;?;2018;CF;737-800;Dec;2016;East Asia;3;3
USA;American Airlines;1976;PW;?;?;1974;North America;8;?
Iceland;Icelandair;?;CF;737-800;?;2005;?;?;9
?;Air Algerie;1974;PW;737-200;?;1974;Africa;?;1
United Arab Emirates;Dubai Air Wing;1982;PW;727;Jul;1982;Middle East;1;1
Ireland;GPA Group;1991;CF;737-400;Jan;1988;Europe;4;4
USA;?;1982;PW;737-200;Dec;1982;North America;2;2
Italy;Alitalia;?;PW;DC-8;Jan;1966;Europe;2;2
USA;US Airways Inc.;1970;PW;727;Jan;1969;?;2;2
?;?;1979;PW;?;Sep;?;Europe;1;1
United Kingdom;Novair International Airways;1989;?;737-400;Apr;1987;Europe;2;?
USA;US Airways Inc.;1994;RR;757-200;Jan;1993;North America;1;1
South Korea;?;2022;CF;737-800A;?;2020;East Asia;?;?
?;BDS Japan International Tanker;?;PW;767-2C;Nov;?;East Asia;1;1
Reunion;Air Austral;2016;RR;?;Feb;?;Africa;2;2
Saudi Arabia;Mid East Jet;1996;GE;767-200ER;Oct;1996;?;1;1
Brazil;Varig Airlines;1963;RR;707/720;Jan;1963;South America;?;1
USA;?;1964;PW;?;Apr;1964;North America;1;1
?;Royal Air Maroc;?;PW;727;Jan;?;?;1;1
?;United Airlines;1967;PW;727;Jan;1966;North America;9;?
Algeria;Tassili Airlines;2011;CF;737-800;Oct;2009;Africa;?;4
Netherlands;Martinair Cargo;1989;PW;767-300ER;Mar;1988;Europe;1;1
