?;Southern Airways - USA (Inacti;1968;?;DC-9;May;1966;North America;3;3
?;Ryanair;2002;CF;737-800;Jan;2002;?;2;2
Netherlands;KLM Royal Dutch Airlines;?;GE;747-300;Jan;?;Europe;1;1
USA;Oak Hill;2010;GE;?;Apr;2007;North America;2;2
Russian Federation;?;2012;?;?;Nov;2006;?;3;3
?;Aerolineas Argentinas;1978;PW;727;Jan;1978;South America;2;2
Indonesia;Garuda Indonesia;1976;PW;?;Feb;1976;?;3;3
?;China Xinjiang Airlines;?;RR;757-200;Mar;2000;East Asia;1;1
USA;?;2000;?;?;?;2000;North America;2;2
France;?;1996;PW;?;Jun;1995;?;?;2
?;Air Europe;1989;?;?;Apr;?;Europe;2;?
Turkey;Pegasus Airlines;?;?;737-800;Feb;2006;?;?;?
Netherlands;ITOCHU AirLease B.V.;1993;CF;737-300;?;1991;?;1;?
?;Aeropostal;1987;?;MD-80;May;1986;South America;?;1
USA;U.S. Air Force;1978;PW;707/720;Jan;1973;North America;1;1
?;Bavaria;1982;?;737-200;Jan;?;?;2;2
?;?;?;CF;737-700W;Aug;2003;Europe;1;1
Germany;Aero Lloyd;1987;?;MD-80;?;?;Europe;1;?
Hungary;?;1993;PW;767-200ER;Feb;1991;Europe;2;2
?;?;1972;PW;707/720;May;?;Africa;1;1
USA;?;2021;CF;737 MAX;?;?;North America;?;4
Ireland;DAE 4 Ireland Limited;?;GE;?;Dec;2018;Europe;1;?
Switzerland;Swissair;1968;?;DC-9;Jan;1966;Europe;5;?
Turkey;?;?;?;?;Oct;1995;Europe;?;5
Nigeria;Arik Air;?;CF;?;Sep;2007;?;1;1
USA;Republic Airlines;1980;?;DC-9;?;?;North America;?;4
Germany;Deucalion Capital VII Limited;2010;GE;?;Dec;2005;?;4;4
China;Jade Cargo International;2006;GE;747-400ERF;Aug;2005;East Asia;?;?
USA;?;?;CF;737-800;Jan;2003;North America;1;0
Germany;Lufthansa Cargo;?;GE;MD-11;Feb;?;?;?;5
?;Tanzania;?;RR;787-8;May;2018;Africa;1;1
China;Air China;1998;?;747-400M;Jan;1997;?;1;1
?;Libyan Airlines;?;PW;?;Apr;1974;Africa;3;3
Mexico;?;1992;?;737-300;Sep;?;Central America and Mexico;?;2
USA;World Airways Inc.;1965;PW;707/720;Jan;1965;North America;1;1
Azerbaijan;Azerbaijan Airlines;2014;GE;787-8;Feb;2007;Central Asia;?;2
China;CAAC-Civil Aviation of China;1985;?;747-200;May;?;East Asia;1;?
China;?;1992;PW;?;Mar;?;East Asia;2;2
Germany;dba;1998;?;737-300;Mar;1997;Europe;1;1
?;?;?;GE;?;Dec;1986;East Asia;?;2
USA;Air Lease Corporation;2017;RR;?;?;?;North America;1;1
United Arab Emirates;?;?;GE;?;Apr;2010;Middle East;3;3
?;China Cargo;2006;GE;747-400ERF;Jul;2005;East Asia;1;1
Brunei Darussalam;Royal Brunei Airlines;?;?;737-200;Jan;?;?;?;2
China;China Eastern Yunnan Airlines;1985;CF;?;Jan;?;?;1;?
Hong Kong;CDB Aviation;?;?;737-800;?;2014;East Asia;6;6
USA;Altavair LLC;?;?;?;Jun;2005;?;3;3
South Africa;Comair Limited;?;CF;?;Jun;2010;Africa;?;?
?;Japan Transocean Air;?;?;737-800;?;2014;East Asia;2;2
Saudi Arabia;?;1997;PW;757-200;Jan;1997;Middle East;1;?
Malta;Air Malta;1983;PW;?;Mar;1982;?;3;3
Brazil;VASP Airlines;?;?;737-200;?;1973;?;3;3
USA;USAF PAR Program;?;GE;747-8;Aug;?;North America;?;2
?;Aeromexico;1980;PW;DC-9;?;1979;Central America and Mexico;6;?
Brazil;GOL Linhas Aereas;2009;CF;737-800;?;2006;South America;1;?
Azerbaijan;?;2012;?;?;Jun;?;Central Asia;2;2
Ukraine;?;?;CF;?;Jul;2007;Europe;2;2
?;Iberia Airlines;?;?;?;?;1972;Europe;?;3
