USA;?;?;?;DC-9;?;?;?;?;?
Ireland;?;2002;CF;?;Jan;?;Europe;2;?
?;KLM Royal Dutch Airlines;?;?;747-300;Jan;?;Europe;?;?
?;?;2010;GE;?;?;?;North America;2;?
?;?;2012;GE;?;Nov;?;Europe;?;3
Argentina;?;1978;PW;727;?;1978;?;2;2
?;?;1976;PW;DC-9;Feb;?;?;?;?
China;?;2002;RR;757-200;Mar;2000;East Asia;?;?
?;?;2000;RR;757-200;?;?;North America;?;?
France;AOM French Airlines;?;PW;?;?;1995;Europe;2;2
United Kingdom;?;1989;RR;?;Apr;1988;?;?;2
Turkey;?;?;?;?;Feb;?;Europe;1;?
?;ITOCHU AirLease B.V.;?;CF;737-300;Jul;?;?;?;?
?;?;?;PW;?;?;?;South America;1;1
USA;?;1978;PW;707/720;Jan;?;?;?;1
Germany;?;?;PW;?;Jan;?;Europe;?;2
Turkey;?;2005;CF;?;Aug;?;Europe;?;1
Germany;Aero Lloyd;?;?;MD-80;Aug;1986;Europe;?;?
Hungary;?;1993;?;?;?;1991;Europe;2;?
Cameroon;Cameroon Airlines;1972;?;707/720;May;?;?;?;?
?;Jackson Square Aviation;?;CF;?;?;?;?;?;4
?;?;2020;?;?;?;2018;Europe;1;?
?;?;1968;?;?;?;?;Europe;5;5
?;Onur Air;?;?;?;?;1995;Europe;?;?
Nigeria;?;2009;?;?;Sep;?;Africa;?;1
USA;?;?;?;?;?;?;?;?;?
?;?;2010;?;?;Dec;?;Europe;?;?
China;?;?;?;747-400ERF;?;?;?;?;?
?;?;2006;?;737-800;?;2003;North America;?;?
?;Lufthansa Cargo;1998;GE;MD-11;?;1997;?;5;?
?;?;2019;?;787-8;?;?;Africa;1;1
China;?;?;?;747-400M;Jan;1997;East Asia;?;1
State of Libya;?;?;PW;727;?;?;Africa;?;3
?;?;1992;?;737-300;?;?;Central America and Mexico;2;2
?;World Airways Inc.;1965;?;?;?;?;?;1;?
?;Azerbaijan Airlines;?;GE;787-8;?;2007;?;2;?
?;CAAC-Civil Aviation of China;1985;?;747-200;?;?;?;?;?
China;CATIC;?;PW;?;?;1990;East Asia;2;?
Germany;?;1998;CF;?;?;?;Europe;1;1
Japan;Mitsui & Co.;?;?;?;Dec;1986;East Asia;2;?
?;Air Lease Corporation;2017;?;?;?;?;North America;?;?
?;?;2011;GE;?;Apr;2010;Middle East;3;?
?;China Cargo;2006;GE;747-400ERF;Jul;2005;East Asia;1;?
?;?;?;?;?;Jan;?;?;2;2
?;?;1985;CF;?;Jan;?;?;?;?
Hong Kong;CDB Aviation;2016;?;737-800;Mar;2014;?;6;6
USA;?;2007;?;747-400ERF;?;2005;?;3;?
?;?;?;?;?;?;2010;Africa;?;2
?;?;?;?;?;May;?;?;?;?
Saudi Arabia;?;1997;PW;?;Jan;?;Middle East;?;1
?;?;?;?;?;?;?;?;?;?
Brazil;VASP Airlines;1973;PW;737-200;?;1973;?;?;3
?;USAF PAR Program;2017;?;?;Aug;?;North America;2;2
Mexico;?;?;?;?;Jan;?;Central America and Mexico;?;?
?;?;2009;CF;?;Feb;2006;?;1;?
?;?;2012;?;767-300F;?;?;Central Asia;?;2
?;?;?;CF;737-800;?;2007;Europe;2;2
Spain;?;1972;?;?;Jan;1972;?;?;?
?;Scoot PTE LTD;?;?;?;?;2006;Southeast Asia;?;?
Singapore;SilkAir;?;?;?;?;?;?;?;6
United Kingdom;?;?;?;?;May;?;?;2;?
USA;Capitol Air;1969;PW;DC-8;?;?;?;?;1
?;?;1987;?;757-200;?;1987;?;?;?
Netherlands;Air France-KLM Group;2016;GE;?;Dec;?;Europe;1;?
South Korea;Jeju Air;?;?;?;?;2016;East Asia;?;3
?;?;?;PW;?;Jan;?;?;8;8
?;Icelandair;?;CF;?;Jan;2005;Europe;9;?
Algeria;?;?;PW;737-200;?;1974;?;1;?
?;Dubai Air Wing;1982;?;?;?;?;?;1;?
Ireland;GPA Group;?;?;737-400;?;1988;?;4;4
?;MarkAir;1982;PW;737-200;?;1982;?;?;?
Italy;?;?;?;DC-8;Jan;1966;Europe;2;?
?;US Airways Inc.;?;?;727;?;1969;North America;?;?
Switzerland;Maritime Investment & Shipping;?;?;737-200;?;?;?;1;?
United Kingdom;Novair International Airways;?;CF;?;?;?;?;?;2
USA;US Airways Inc.;1994;RR;757-200;Jan;1993;North America;1;1
South Korea;Government of Korea;?;?;737-800A;?;2020;?;?;?
Japan;BDS Japan International Tanker;?;PW;?;?;2018;East Asia;?;?
Reunion;?;2016;?;787-8;?;?;Africa;2;?
Saudi Arabia;?;?;GE;?;?;?;Middle East;1;?
?;Varig Airlines;?;?;?;Jan;1963;South America;1;1
USA;?;1964;?;DC-8;Apr;1964;?;?;1
?;?;?;?;727;?;?;?;?;1
?;United Airlines;1967;PW;727;?;1966;?;9;?
Algeria;Tassili Airlines;2011;CF;737-800;Oct;?;Africa;4;4
Netherlands;?;1989;?;?;Mar;1988;Europe;1;1
