?;?;1968;?;?;?;1966;?;3;3
Ireland;Ryanair;2002;CF;737-800;?;?;?;?;?
?;KLM Royal Dutch Airlines;?;?;?;Jan;1982;Europe;1;?
?;?;?;GE;777F;Apr;2007;North America;2;2
Russian Federation;?;?;?;747-8F;Nov;?;Europe;3;?
?;?;?;?;727;Jan;1978;South America;?;?
?;Garuda Indonesia;?;PW;DC-9;Feb;?;Southeast Asia;3;3
?;?;2002;RR;?;Mar;2000;East Asia;1;1
?;ATA Airlines Inc.;2000;?;757-200;?;2000;North America;2;2
France;AOM French Airlines;1996;PW;MD-80;?;1995;?;?;2
United Kingdom;?;1989;RR;757-200;Apr;1988;?;?;2
Turkey;Pegasus Airlines;2007;?;?;?;2006;?;1;?
Netherlands;ITOCHU AirLease B.V.;1993;CF;737-300;Jul;1991;?;1;1
?;?;1987;?;?;May;1986;South America;1;?
USA;U.S. Air Force;1978;?;707/720;Jan;1973;?;1;1
Germany;?;1982;PW;?;?;1980;Europe;?;2
Turkey;Turkish Air Force Peace Eagle;2005;?;737-700W;Aug;2003;?;1;1
?;?;1987;?;MD-80;Aug;1986;Europe;?;?
?;?;1993;?;767-200ER;?;?;Europe;?;2
?;?;?;PW;707/720;May;1972;Africa;?;1
?;?;2021;CF;737 MAX;?;2021;?;4;4
?;?;2020;GE;777F;?;?;?;1;1
Switzerland;Swissair;1968;?;DC-9;Jan;1966;Europe;5;5
?;Onur Air;?;?;?;Oct;?;Europe;5;5
Nigeria;?;?;?;737-800;?;2007;Africa;1;?
?;Republic Airlines;?;PW;DC-9;?;1979;North America;?;?
?;?;2010;?;777F;?;2005;Europe;?;4
China;Jade Cargo International;2006;GE;747-400ERF;Aug;?;East Asia;2;?
USA;?;2006;CF;737-800;?;2003;?;1;0
?;?;?;GE;?;Feb;1997;Europe;5;5
Tanzania United Republic of;Tanzania;2019;?;?;?;2018;Africa;?;?
China;Air China;1998;PW;747-400M;Jan;?;?;1;1
State of Libya;Libyan Airlines;?;?;?;Apr;?;Africa;?;?
Mexico;VivaAerobus;1992;?;?;?;1989;?;?;2
USA;?;1965;PW;707/720;Jan;?;?;1;?
Azerbaijan;Azerbaijan Airlines;?;GE;787-8;Feb;2007;Central Asia;2;2
?;CAAC-Civil Aviation of China;1985;PW;747-200;May;?;East Asia;?;?
?;?;?;?;MD-80;?;1990;East Asia;2;?
Germany;?;1998;CF;?;?;1997;?;?;?
Japan;?;?;GE;MD-11;Dec;1986;?;2;2
USA;?;?;RR;787-9;Jan;?;North America;?;1
?;Emirates;?;?;777-300ER;?;2010;?;3;?
?;China Cargo;2006;GE;747-400ERF;Jul;?;?;1;?
Brunei Darussalam;Royal Brunei Airlines;?;PW;737-200;Jan;1975;?;?;?
?;China Eastern Yunnan Airlines;1985;?;?;Jan;?;East Asia;1;1
Hong Kong;CDB Aviation;2016;CF;?;?;2014;?;6;?
?;Altavair LLC;?;GE;747-400ERF;Jun;2005;?;?;3
South Africa;Comair Limited;?;?;737-800;?;2010;?;2;2
Japan;Japan Transocean Air;?;?;?;?;2014;?;2;?
Saudi Arabia;?;1997;PW;757-200;?;1997;Middle East;?;1
Malta;?;?;?;737-200;Mar;1982;?;3;?
Brazil;VASP Airlines;?;PW;737-200;Mar;1973;South America;?;3
USA;?;2017;GE;747-8;Aug;?;North America;?;2
?;?;1980;?;DC-9;?;1979;Central America and Mexico;6;?
?;?;?;CF;737-800;Feb;?;?;1;1
?;?;2012;?;767-300F;?;2010;Central Asia;?;?
Ukraine;Goiania;2012;?;737-800;Jul;?;Europe;?;2
?;Iberia Airlines;?;PW;727;Jan;1972;Europe;?;3
?;Scoot PTE LTD;?;RR;787-9;Oct;?;Southeast Asia;?;6
?;SilkAir;?;CF;737-800;Nov;2012;?;6;?
United Kingdom;?;2001;?;757-300;May;?;Europe;?;2
USA;?;1969;?;?;?;1967;?;1;?
?;LTU;1987;RR;757-200;Jan;?;?;?;2
Netherlands;Air France-KLM Group;?;?;?;Dec;?;Europe;?;?
South Korea;Jeju Air;2018;?;?;Dec;?;East Asia;?;3
USA;American Airlines;?;PW;?;Jan;1974;?;8;8
?;Icelandair;2006;?;?;Jan;2005;Europe;?;9
?;Air Algerie;?;?;?;Jan;?;?;1;1
United Arab Emirates;Dubai Air Wing;?;PW;727;Jul;1982;Middle East;?;?
?;GPA Group;?;CF;737-400;?;?;Europe;4;4
?;MarkAir;1982;PW;737-200;Dec;?;?;?;2
Italy;?;1968;?;DC-8;?;1966;Europe;2;2
USA;?;1970;PW;727;?;1969;?;?;2
Switzerland;Maritime Investment & Shipping;?;?;737-200;Sep;?;?;?;?
United Kingdom;Novair International Airways;?;?;737-400;?;1987;Europe;?;2
USA;?;?;RR;757-200;Jan;1993;North America;?;1
?;Government of Korea;?;CF;737-800A;Mar;?;?;1;1
Japan;BDS Japan International Tanker;?;PW;?;Nov;?;?;1;?
Reunion;?;2016;RR;787-8;?;2015;Africa;2;2
?;Mid East Jet;?;GE;767-200ER;Oct;?;?;?;1
Brazil;Varig Airlines;?;?;707/720;?;1963;South America;1;1
USA;?;?;PW;?;Apr;1964;North America;?;1
Morocco;?;?;PW;727;?;1969;Africa;1;1
