?;?;BATTERY;SIMPLE;RESIDENCE;?;0;18.0;?;?
016XX W HOWARD ST;?;CRIMINAL DAMAGE;TO PROPERTY;SMALL RETAIL STORE;?;0;?;49.0;1.0
012XX N CENTRAL AVE;0560;ASSAULT;SIMPLE;?;0;0;?;37.0;25.0
033XX S CARPENTER ST;?;OTHER OFFENSE;SEX OFFENDER: FAIL REG NEW ADD;APARTMENT;0;0;9.0;11.0;60.0
016XX W CHASE AVE;0890;THEFT;FROM BUILDING;OTHER;0;0;24.0;49.0;1.0
031XX W MEDILL AVE;?;BURGLARY;?;OTHER;0;0;14.0;26.0;22.0
023XX E 68TH ST;?;THEFT;$500 AND UNDER;?;0;?;?;?;?
048XX N AUSTIN AVE;0820;THEFT;?;?;?;0;16.0;38.0;15.0
056XX N SPAULDING AVE;0820;THEFT;$500 AND UNDER;OTHER;?;0;17.0;40.0;13.0
040XX W NORTH AVE;0610;BURGLARY;FORCIBLE ENTRY;OTHER;0;0;25.0;?;23.0
015XX N ASHLAND AVE;?;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;OTHER;?;0;?;1.0;24.0
?;0560;ASSAULT;?;?;1;?;19.0;47.0;6.0
063XX S DR MARTIN LUTHER KING JR DR;?;ROBBERY;STRONGARM - NO WEAPON;?;0;0;3.0;20.0;69.0
100XX W OHARE ST;2850;PUBLIC PEACE VIOLATION;BOMB THREAT;AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA;0;0;16.0;?;?
?;?;?;DOMESTIC BATTERY SIMPLE;RESIDENCE;0;1;6.0;6.0;?
061XX S ABERDEEN ST;1320;CRIMINAL DAMAGE;TO VEHICLE;STREET;?;0;7.0;16.0;68.0
033XX W MONROE ST;2024;NARCOTICS;POSS: HEROIN(WHITE);STREET;1;0;11.0;28.0;27.0
055XX S BISHOP ST;0486;?;DOMESTIC BATTERY SIMPLE;?;0;?;7.0;16.0;67.0
038XX W ROOSEVELT RD;1821;NARCOTICS;MANU/DEL:CANNABIS 10GM OR LESS;SIDEWALK;1;0;10.0;24.0;29.0
038XX W WASHINGTON BLVD;031A;ROBBERY;ARMED: HANDGUN;SIDEWALK;0;0;?;28.0;26.0
?;2024;NARCOTICS;POSS: HEROIN(WHITE);SIDEWALK;1;0;?;23.0;56.0
076XX S PHILLIPS AVE;1365;CRIMINAL TRESPASS;TO RESIDENCE;RESIDENCE;1;?;4.0;7.0;43.0
027XX W 68TH ST;4650;OTHER OFFENSE;SEX OFFENDER: FAIL TO REGISTER;?;1;0;8.0;?;66.0
?;0560;?;SIMPLE;APARTMENT;0;1;2.0;4.0;36.0
021XX W 64TH ST;041A;BATTERY;AGGRAVATED: HANDGUN;SIDEWALK;0;?;7.0;15.0;67.0
0000X S STATE ST;0890;THEFT;?;?;0;0;1.0;42.0;32.0
110XX S HALSTED ST;?;PUBLIC PEACE VIOLATION;RECKLESS CONDUCT;CURRENCY EXCHANGE;1;0;22.0;34.0;49.0
002XX W 31ST ST;?;ROBBERY;ATTEMPT: STRONGARM-NO WEAPON;ALLEY;0;0;9.0;?;34.0
076XX S ST LAWRENCE AVE;1310;CRIMINAL DAMAGE;TO PROPERTY;RESIDENCE PORCH/HALLWAY;0;0;6.0;?;69.0
050XX S WESTERN AVE;031A;ROBBERY;?;CTA BUS STOP;0;0;9.0;?;63.0
014XX N SEDGWICK ST;1365;CRIMINAL TRESPASS;TO RESIDENCE;RESIDENCE;1;0;18.0;27.0;8.0
014XX W CHICAGO AVE;0890;THEFT;FROM BUILDING;BAR OR TAVERN;0;?;?;?;24.0
017XX W 18TH ST;0460;BATTERY;?;OTHER;1;0;12.0;25.0;31.0
052XX W DIVERSEY AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;?;0;0;?;31.0;19.0
?;0820;?;$500 AND UNDER;OTHER;0;0;22.0;34.0;?
