004XX N WABASH AVE;?;?;?;?;0;0;18.0;?;8.0
016XX W HOWARD ST;?;CRIMINAL DAMAGE;TO PROPERTY;SMALL RETAIL STORE;?;0;24.0;49.0;1.0
012XX N CENTRAL AVE;0560;ASSAULT;SIMPLE;?;?;?;25.0;37.0;25.0
033XX S CARPENTER ST;4651;OTHER OFFENSE;?;?;0;?;?;11.0;?
016XX W CHASE AVE;?;THEFT;?;OTHER;?;0;?;49.0;1.0
031XX W MEDILL AVE;?;BURGLARY;UNLAWFUL ENTRY;?;?;0;14.0;26.0;22.0
023XX E 68TH ST;0820;THEFT;?;STREET;0;?;3.0;5.0;?
?;?;?;$500 AND UNDER;?;?;?;16.0;?;?
?;?;THEFT;$500 AND UNDER;?;?;?;?;?;13.0
?;?;BURGLARY;FORCIBLE ENTRY;?;0;?;?;30.0;?
015XX N ASHLAND AVE;?;?;?;?;0;0;?;1.0;?
013XX W IRVING PARK RD;0560;?;SIMPLE;?;?;?;19.0;?;6.0
063XX S DR MARTIN LUTHER KING JR DR;0320;ROBBERY;STRONGARM - NO WEAPON;?;0;0;3.0;20.0;69.0
100XX W OHARE ST;?;PUBLIC PEACE VIOLATION;BOMB THREAT;?;0;0;16.0;41.0;76.0
?;0486;?;DOMESTIC BATTERY SIMPLE;RESIDENCE;0;1;6.0;6.0;44.0
061XX S ABERDEEN ST;1320;?;TO VEHICLE;STREET;?;?;?;16.0;68.0
033XX W MONROE ST;2024;?;POSS: HEROIN(WHITE);STREET;1;0;11.0;28.0;27.0
055XX S BISHOP ST;0486;?;DOMESTIC BATTERY SIMPLE;ANIMAL HOSPITAL;0;1;7.0;?;67.0
038XX W ROOSEVELT RD;?;NARCOTICS;?;SIDEWALK;?;0;10.0;24.0;29.0
038XX W WASHINGTON BLVD;031A;?;ARMED: HANDGUN;?;?;0;11.0;28.0;26.0
048XX S LAMON AVE;2024;?;?;SIDEWALK;1;?;?;23.0;?
076XX S PHILLIPS AVE;?;CRIMINAL TRESPASS;TO RESIDENCE;RESIDENCE;1;0;?;7.0;?
027XX W 68TH ST;4650;?;SEX OFFENDER: FAIL TO REGISTER;HOSPITAL BUILDING/GROUNDS;?;0;8.0;?;66.0
?;?;ASSAULT;?;APARTMENT;0;1;2.0;4.0;36.0
021XX W 64TH ST;?;?;AGGRAVATED: HANDGUN;?;0;?;7.0;?;67.0
0000X S STATE ST;0890;?;FROM BUILDING;?;?;0;?;42.0;32.0
?;?;?;RECKLESS CONDUCT;CURRENCY EXCHANGE;1;?;?;34.0;49.0
002XX W 31ST ST;0340;ROBBERY;ATTEMPT: STRONGARM-NO WEAPON;ALLEY;0;?;9.0;11.0;?
076XX S ST LAWRENCE AVE;?;CRIMINAL DAMAGE;?;RESIDENCE PORCH/HALLWAY;?;0;?;?;?
?;031A;ROBBERY;ARMED: HANDGUN;?;?;0;9.0;14.0;63.0
?;?;CRIMINAL TRESPASS;?;?;?;0;18.0;27.0;8.0
?;0890;THEFT;?;?;0;0;?;27.0;?
017XX W 18TH ST;0460;?;?;OTHER;?;?;12.0;25.0;31.0
052XX W DIVERSEY AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;PARKING LOT/GARAGE(NON.RESID.);0;0;?;31.0;?
?;?;?;$500 AND UNDER;OTHER;?;?;22.0;?;?
017XX N KEYSTONE AVE;?;CRIMINAL DAMAGE;?;?;?;0;?;30.0;20.0
?;0860;THEFT;RETAIL THEFT;SMALL RETAIL STORE;0;?;8.0;?;65.0
076XX S CICERO AVE;?;?;TO VEHICLE;PARKING LOT/GARAGE(NON.RESID.);0;?;?;13.0;65.0
?;1150;?;CREDIT CARD FRAUD;SIDEWALK;0;0;18.0;42.0;8.0
?;?;ASSAULT;AGG PRO.EMP: HANDGUN;?;0;?;19.0;47.0;5.0
?;1330;CRIMINAL TRESPASS;TO LAND;?;1;?;?;?;?
?;?;?;?;STREET;1;0;5.0;9.0;?
010XX N HAMLIN AVE;0820;THEFT;?;?;?;?;11.0;27.0;23.0
?;?;ASSAULT;SIMPLE;WAREHOUSE;0;0;?;?;56.0
?;1780;?;OTHER OFFENSE;?;?;0;3.0;?;42.0
?;0486;BATTERY;?;OTHER;?;?;15.0;?;25.0
031XX S LOWE AVE;031A;?;?;?;0;0;9.0;11.0;60.0
024XX W HURON ST;?;BURGLARY;?;RESIDENCE;0;0;12.0;?;24.0
070XX N GLENWOOD AVE;0610;BURGLARY;FORCIBLE ENTRY;?;?;0;?;49.0;?
?;0820;THEFT;?;?;?;0;16.0;?;76.0
?;?;?;TO VEHICLE;?;0;0;12.0;?;24.0
089XX S HARPER AVE;033A;ROBBERY;ATTEMPT: ARMED-HANDGUN;?;0;0;4.0;8.0;?
036XX W 26TH ST;0860;THEFT;?;SMALL RETAIL STORE;0;?;10.0;22.0;30.0
002XX S STATE ST;3710;?;RESIST/OBSTRUCT/DISARM OFFICER;?;?;0;1.0;42.0;?
063XX S KIMBARK AVE;031A;ROBBERY;?;?;?;0;3.0;20.0;42.0
043XX S ST LOUIS AVE;0610;?;?;RESIDENCE-GARAGE;0;0;8.0;14.0;58.0
?;?;BURGLARY;FORCIBLE ENTRY;OTHER;?;?;7.0;6.0;68.0
003XX N CENTRAL AVE;1330;?;TO LAND;APARTMENT;1;?;15.0;28.0;?
002XX N MAYFIELD AVE;031A;ROBBERY;ARMED: HANDGUN;STREET;0;?;?;29.0;25.0
045XX S ROCKWELL ST;0810;THEFT;?;?;?;0;?;12.0;58.0
?;2825;OTHER OFFENSE;HARASSMENT BY TELEPHONE;APARTMENT;?;?;11.0;?;27.0
0000X N HALSTED ST;?;?;DOMESTIC BATTERY SIMPLE;?;1;1;?;27.0;?
063XX W BELMONT AVE;0460;?;?;ALLEY;0;0;?;36.0;?
0000X E 74TH ST;4651;OTHER OFFENSE;SEX OFFENDER: FAIL REG NEW ADD;APARTMENT;?;0;3.0;6.0;?
?;?;?;TO PROPERTY;APARTMENT;0;1;?;5.0;69.0
121XX S PARNELL AVE;2826;OTHER OFFENSE;HARASSMENT BY ELECTRONIC MEANS;RESIDENCE;0;1;5.0;34.0;53.0
098XX S PARNELL AVE;2023;NARCOTICS;POSS: HEROIN(BRN/TAN);?;?;0;?;?;?
?;?;?;OVER $500;LIBRARY;0;0;1.0;2.0;32.0
?;?;WEAPONS VIOLATION;UNLAWFUL POSS OTHER FIREARM;?;?;?;?;21.0;73.0
010XX S HAMILTON AVE;0460;BATTERY;SIMPLE;PARKING LOT/GARAGE(NON.RESID.);0;?;12.0;2.0;?
014XX W DIVISION ST;1150;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;PARKING LOT/GARAGE(NON.RESID.);0;0;?;1.0;?
?;1310;CRIMINAL DAMAGE;TO PROPERTY;RESTAURANT;0;?;?;?;71.0
?;?;CRIMINAL TRESPASS;?;?;0;0;10.0;?;30.0
092XX S CLYDE AVE;031A;?;?;?;0;0;4.0;8.0;48.0
004XX S CLINTON ST;?;THEFT;OVER $500;CTA PLATFORM;0;0;?;2.0;28.0
004XX N STATE ST;0870;THEFT;?;SIDEWALK;?;?;18.0;?;8.0
001XX W ROOSEVELT RD;1320;CRIMINAL DAMAGE;TO VEHICLE;PARKING LOT/GARAGE(NON.RESID.);0;?;1.0;2.0;32.0
054XX W RICE ST;?;ASSAULT;?;?;1;1;?;?;25.0
092XX S ANTHONY AVE;0560;?;?;STREET;0;0;?;?;48.0
?;0486;BATTERY;?;?;?;1;?;7.0;?
056XX W BLOOMINGDALE AVE;0810;THEFT;OVER $500;PARKING LOT/GARAGE(NON.RESID.);0;0;25.0;29.0;?
?;0820;?;?;STREET;0;0;?;28.0;27.0
084XX S DREXEL AVE;2820;OTHER OFFENSE;TELEPHONE THREAT;RESIDENCE;?;?;6.0;8.0;44.0
023XX W JACKSON BLVD;031A;ROBBERY;?;SIDEWALK;?;0;12.0;?;28.0
?;?;BATTERY;SIMPLE;APARTMENT;0;?;15.0;37.0;?
?;?;THEFT;$500 AND UNDER;RESIDENCE;0;?;11.0;?;?
018XX S RUBLE ST;0460;?;?;GAS STATION;0;0;12.0;25.0;31.0
?;1812;?;?;RESIDENCE;1;0;10.0;25.0;31.0
009XX N LA SALLE DR;1150;DECEPTIVE PRACTICE;?;?;?;?;18.0;?;8.0
012XX N HOMAN AVE;0460;?;?;FACTORY/MANUFACTURING BUILDING;0;0;14.0;26.0;23.0
114XX S FOREST AVE;0486;BATTERY;?;?;0;1;?;9.0;?
073XX N WINCHESTER AVE;0460;BATTERY;?;RESIDENCE;?;0;24.0;49.0;?
030XX E 92ND ST;?;DECEPTIVE PRACTICE;FRAUD OR CONFIDENCE GAME;BANK;?;0;?;?;46.0
?;2820;OTHER OFFENSE;?;OTHER;0;?;?;?;44.0
?;?;ASSAULT;SIMPLE;?;?;0;20.0;48.0;?
084XX S BUFFALO AVE;031A;?;ARMED: HANDGUN;SIDEWALK;0;?;4.0;10.0;46.0
001XX W 103RD ST;0610;?;FORCIBLE ENTRY;TAVERN/LIQUOR STORE;0;0;5.0;9.0;?
?;0810;?;?;STREET;?;?;?;?;28.0
?;0560;ASSAULT;SIMPLE;OTHER;0;0;19.0;47.0;4.0
?;?;THEFT;?;?;?;?;17.0;?;?
018XX N LAWNDALE AVE;?;?;?;?;0;?;25.0;?;22.0
034XX N NAGLE AVE;0810;THEFT;OVER $500;?;0;0;?;?;17.0
?;1320;?;?;PARKING LOT/GARAGE(NON.RESID.);?;?;?;?;?
033XX W MAYPOLE AVE;0820;?;$500 AND UNDER;APARTMENT;?;1;?;28.0;27.0
022XX N LINCOLN AVE;?;THEFT;?;?;0;0;?;?;?
?;?;?;$500 AND UNDER;?;?;0;?;44.0;?
?;?;MOTOR VEHICLE THEFT;?;?;?;?;?;40.0;1.0
?;?;WEAPONS VIOLATION;?;?;?;?;22.0;34.0;73.0
008XX E 87TH PL;?;OTHER OFFENSE;HARASSMENT BY ELECTRONIC MEANS;RESIDENCE;0;0;?;8.0;44.0
077XX S PHILLIPS AVE;0330;?;AGGRAVATED;SIDEWALK;?;0;?;7.0;?
?;0820;THEFT;$500 AND UNDER;OTHER;?;?;4.0;7.0;?
076XX N ROGERS AVE;0810;?;OVER $500;STREET;?;0;?;49.0;?
059XX S KEELER AVE;?;?;?;APARTMENT;0;?;8.0;13.0;65.0
076XX S COLES AVE;0820;THEFT;$500 AND UNDER;?;0;0;4.0;?;43.0
077XX S SPAULDING AVE;0910;MOTOR VEHICLE THEFT;AUTOMOBILE;?;?;0;8.0;?;?
?;0486;BATTERY;DOMESTIC BATTERY SIMPLE;STREET;1;1;7.0;17.0;?
?;0810;THEFT;?;STREET;0;?;?;1.0;?
031XX W DOUGLAS BLVD;0430;BATTERY;AGGRAVATED: OTHER DANG WEAPON;?;0;1;10.0;24.0;?
?;0910;?;?;RESIDENCE;0;0;?;29.0;25.0
?;?;MOTOR VEHICLE THEFT;?;STREET;0;?;11.0;?;28.0
?;0890;THEFT;FROM BUILDING;?;0;?;12.0;?;31.0
?;?;ASSAULT;?;APARTMENT;0;1;?;24.0;?
090XX S DAUPHIN AVE;0820;THEFT;$500 AND UNDER;?;0;1;?;?;?
?;141A;WEAPONS VIOLATION;?;STREET;0;?;20.0;?;2.0
0000X W CHECKPOINT 7A ST;?;?;OTHER WEAPONS VIOLATION;?;?;0;16.0;41.0;76.0
052XX S WOOD ST;?;?;AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST;RESIDENCE;0;?;9.0;16.0;61.0
022XX N LECLAIRE AVE;0620;BURGLARY;UNLAWFUL ENTRY;RESIDENCE;?;?;?;31.0;19.0
