?;0460;BATTERY;SIMPLE;RESIDENCE;0;?;18.0;42.0;8.0
016XX W HOWARD ST;1310;CRIMINAL DAMAGE;TO PROPERTY;SMALL RETAIL STORE;0;0;24.0;?;1.0
012XX N CENTRAL AVE;0560;ASSAULT;SIMPLE;GAS STATION;?;0;25.0;37.0;25.0
033XX S CARPENTER ST;?;OTHER OFFENSE;SEX OFFENDER: FAIL REG NEW ADD;APARTMENT;?;?;9.0;11.0;60.0
016XX W CHASE AVE;0890;THEFT;FROM BUILDING;OTHER;0;?;24.0;49.0;1.0
031XX W MEDILL AVE;?;?;UNLAWFUL ENTRY;OTHER;0;0;?;26.0;22.0
023XX E 68TH ST;0820;THEFT;?;STREET;0;?;3.0;?;43.0
?;0820;?;$500 AND UNDER;?;0;0;16.0;38.0;15.0
056XX N SPAULDING AVE;0820;THEFT;$500 AND UNDER;?;0;0;17.0;40.0;?
040XX W NORTH AVE;0610;?;FORCIBLE ENTRY;OTHER;0;0;25.0;30.0;23.0
?;1150;?;CREDIT CARD FRAUD;OTHER;?;0;14.0;1.0;24.0
013XX W IRVING PARK RD;0560;?;SIMPLE;RESTAURANT;1;0;19.0;47.0;6.0
?;?;ROBBERY;STRONGARM - NO WEAPON;?;0;?;3.0;?;69.0
?;2850;?;BOMB THREAT;AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA;0;0;16.0;41.0;76.0
?;0486;?;DOMESTIC BATTERY SIMPLE;RESIDENCE;0;1;6.0;6.0;44.0
061XX S ABERDEEN ST;?;?;TO VEHICLE;?;?;0;7.0;?;68.0
033XX W MONROE ST;2024;NARCOTICS;POSS: HEROIN(WHITE);?;?;0;11.0;28.0;27.0
055XX S BISHOP ST;0486;BATTERY;DOMESTIC BATTERY SIMPLE;ANIMAL HOSPITAL;0;1;7.0;?;67.0
038XX W ROOSEVELT RD;1821;?;?;?;1;0;10.0;24.0;?
038XX W WASHINGTON BLVD;031A;ROBBERY;ARMED: HANDGUN;SIDEWALK;0;0;11.0;28.0;26.0
?;2024;NARCOTICS;POSS: HEROIN(WHITE);SIDEWALK;1;?;8.0;23.0;56.0
076XX S PHILLIPS AVE;1365;?;TO RESIDENCE;RESIDENCE;1;0;?;?;43.0
?;?;OTHER OFFENSE;SEX OFFENDER: FAIL TO REGISTER;?;1;0;8.0;15.0;66.0
040XX S ELLIS AVE;0560;?;SIMPLE;APARTMENT;0;1;?;4.0;36.0
021XX W 64TH ST;041A;?;AGGRAVATED: HANDGUN;SIDEWALK;0;0;7.0;15.0;67.0
0000X S STATE ST;0890;THEFT;FROM BUILDING;SMALL RETAIL STORE;0;0;?;42.0;32.0
110XX S HALSTED ST;?;PUBLIC PEACE VIOLATION;RECKLESS CONDUCT;?;?;0;22.0;?;49.0
002XX W 31ST ST;0340;ROBBERY;ATTEMPT: STRONGARM-NO WEAPON;ALLEY;0;?;9.0;?;?
?;1310;CRIMINAL DAMAGE;TO PROPERTY;RESIDENCE PORCH/HALLWAY;?;?;?;6.0;?
050XX S WESTERN AVE;031A;ROBBERY;ARMED: HANDGUN;CTA BUS STOP;0;0;9.0;?;63.0
014XX N SEDGWICK ST;1365;CRIMINAL TRESPASS;?;?;1;0;?;27.0;8.0
?;?;?;?;?;0;?;12.0;?;24.0
017XX W 18TH ST;0460;BATTERY;?;OTHER;1;0;12.0;25.0;?
052XX W DIVERSEY AVE;0910;?;?;PARKING LOT/GARAGE(NON.RESID.);0;0;?;31.0;19.0
?;0820;THEFT;?;OTHER;?;0;?;34.0;?
?;1320;CRIMINAL DAMAGE;TO VEHICLE;?;0;?;25.0;30.0;20.0
065XX S PULASKI RD;0860;THEFT;RETAIL THEFT;?;0;?;8.0;13.0;65.0
076XX S CICERO AVE;?;CRIMINAL DAMAGE;TO VEHICLE;PARKING LOT/GARAGE(NON.RESID.);0;0;?;13.0;65.0
?;1150;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;?;?;0;18.0;?;8.0
?;0555;ASSAULT;AGG PRO.EMP: HANDGUN;?;0;?;?;47.0;5.0
?;?;CRIMINAL TRESPASS;TO LAND;?;1;0;3.0;20.0;69.0
110XX S VERNON AVE;3731;INTERFERENCE WITH PUBLIC OFFICER;?;?;1;0;?;?;49.0
?;?;THEFT;?;?;0;0;?;?;?
053XX S CICERO AVE;0560;ASSAULT;SIMPLE;WAREHOUSE;0;0;8.0;23.0;56.0
?;?;?;OTHER OFFENSE;?;0;0;?;5.0;?
001XX N WALLER AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;OTHER;0;1;15.0;29.0;25.0
?;031A;?;ARMED: HANDGUN;STREET;?;0;9.0;11.0;?
?;0610;BURGLARY;FORCIBLE ENTRY;RESIDENCE;?;0;12.0;1.0;?
070XX N GLENWOOD AVE;0610;BURGLARY;FORCIBLE ENTRY;RESTAURANT;?;0;24.0;49.0;1.0
?;?;?;?;STREET;0;0;16.0;41.0;?
005XX N RACINE AVE;1320;?;TO VEHICLE;?;0;0;?;27.0;24.0
089XX S HARPER AVE;033A;ROBBERY;ATTEMPT: ARMED-HANDGUN;STREET;0;0;?;?;48.0
036XX W 26TH ST;0860;THEFT;RETAIL THEFT;SMALL RETAIL STORE;?;0;10.0;22.0;30.0
002XX S STATE ST;3710;INTERFERENCE WITH PUBLIC OFFICER;RESIST/OBSTRUCT/DISARM OFFICER;CTA STATION;1;?;1.0;42.0;32.0
?;031A;ROBBERY;?;SIDEWALK;?;0;3.0;20.0;42.0
?;0610;BURGLARY;FORCIBLE ENTRY;?;?;?;8.0;14.0;?
002XX W MARQUETTE RD;?;BURGLARY;FORCIBLE ENTRY;?;0;0;7.0;6.0;68.0
003XX N CENTRAL AVE;1330;CRIMINAL TRESPASS;TO LAND;APARTMENT;1;0;?;28.0;25.0
002XX N MAYFIELD AVE;031A;ROBBERY;?;STREET;0;?;15.0;29.0;?
045XX S ROCKWELL ST;?;THEFT;?;VEHICLE NON-COMMERCIAL;0;0;9.0;12.0;58.0
033XX W MAYPOLE AVE;?;OTHER OFFENSE;HARASSMENT BY TELEPHONE;APARTMENT;0;?;?;28.0;?
?;0486;BATTERY;DOMESTIC BATTERY SIMPLE;STREET;1;1;?;?;28.0
?;0460;BATTERY;SIMPLE;?;0;0;?;36.0;17.0
