004XX N WABASH AVE;0460;BATTERY;SIMPLE;RESIDENCE;0;0;18.0;42.0;8.0
016XX W HOWARD ST;1310;CRIMINAL DAMAGE;TO PROPERTY;SMALL RETAIL STORE;0;0;24.0;49.0;1.0
012XX N CENTRAL AVE;0560;ASSAULT;SIMPLE;GAS STATION;0;0;25.0;37.0;25.0
033XX S CARPENTER ST;4651;OTHER OFFENSE;SEX OFFENDER: FAIL REG NEW ADD;APARTMENT;0;0;9.0;11.0;60.0
016XX W CHASE AVE;0890;THEFT;FROM BUILDING;OTHER;0;0;24.0;49.0;1.0
031XX W MEDILL AVE;0620;BURGLARY;UNLAWFUL ENTRY;OTHER;0;0;14.0;26.0;22.0
023XX E 68TH ST;0820;THEFT;$500 AND UNDER;STREET;0;0;3.0;5.0;43.0
048XX N AUSTIN AVE;0820;THEFT;$500 AND UNDER;PARKING LOT/GARAGE(NON.RESID.);?;0;16.0;38.0;15.0
056XX N SPAULDING AVE;0820;THEFT;$500 AND UNDER;OTHER;0;0;17.0;40.0;13.0
040XX W NORTH AVE;0610;BURGLARY;FORCIBLE ENTRY;OTHER;0;0;25.0;30.0;23.0
015XX N ASHLAND AVE;1150;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;OTHER;0;0;14.0;1.0;24.0
013XX W IRVING PARK RD;0560;ASSAULT;SIMPLE;RESTAURANT;1;0;19.0;47.0;6.0
063XX S DR MARTIN LUTHER KING JR DR;0320;ROBBERY;STRONGARM - NO WEAPON;SIDEWALK;0;0;3.0;20.0;69.0
100XX W OHARE ST;2850;PUBLIC PEACE VIOLATION;BOMB THREAT;AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA;0;0;16.0;41.0;76.0
080XX S EVANS AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;0;1;6.0;6.0;44.0
061XX S ABERDEEN ST;?;CRIMINAL DAMAGE;TO VEHICLE;STREET;0;0;7.0;16.0;68.0
033XX W MONROE ST;2024;NARCOTICS;POSS: HEROIN(WHITE);STREET;1;0;11.0;28.0;27.0
055XX S BISHOP ST;0486;BATTERY;DOMESTIC BATTERY SIMPLE;ANIMAL HOSPITAL;0;1;7.0;16.0;67.0
038XX W ROOSEVELT RD;1821;NARCOTICS;MANU/DEL:CANNABIS 10GM OR LESS;SIDEWALK;1;0;10.0;24.0;29.0
038XX W WASHINGTON BLVD;031A;ROBBERY;ARMED: HANDGUN;SIDEWALK;0;0;11.0;28.0;26.0
048XX S LAMON AVE;2024;NARCOTICS;POSS: HEROIN(WHITE);SIDEWALK;1;0;8.0;23.0;56.0
