?;?;BATTERY;?;?;?;?;18.0;42.0;8.0
016XX W HOWARD ST;?;?;TO PROPERTY;SMALL RETAIL STORE;0;0;?;49.0;1.0
012XX N CENTRAL AVE;0560;?;SIMPLE;GAS STATION;?;0;25.0;37.0;?
?;?;?;SEX OFFENDER: FAIL REG NEW ADD;APARTMENT;0;0;9.0;?;60.0
016XX W CHASE AVE;0890;THEFT;?;OTHER;?;0;?;49.0;1.0
031XX W MEDILL AVE;0620;BURGLARY;?;?;0;0;14.0;26.0;?
023XX E 68TH ST;0820;THEFT;$500 AND UNDER;?;0;0;3.0;?;43.0
048XX N AUSTIN AVE;?;THEFT;$500 AND UNDER;PARKING LOT/GARAGE(NON.RESID.);?;?;16.0;38.0;?
056XX N SPAULDING AVE;0820;THEFT;?;OTHER;?;0;?;?;?
040XX W NORTH AVE;0610;BURGLARY;FORCIBLE ENTRY;?;0;0;?;?;?
?;1150;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;?;?;0;?;1.0;24.0
013XX W IRVING PARK RD;0560;ASSAULT;?;RESTAURANT;1;?;?;47.0;6.0
063XX S DR MARTIN LUTHER KING JR DR;?;?;STRONGARM - NO WEAPON;SIDEWALK;0;0;?;?;69.0
?;?;PUBLIC PEACE VIOLATION;?;AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA;0;0;16.0;41.0;76.0
080XX S EVANS AVE;?;BATTERY;DOMESTIC BATTERY SIMPLE;?;0;?;6.0;?;44.0
061XX S ABERDEEN ST;1320;?;?;?;0;?;7.0;16.0;?
033XX W MONROE ST;2024;NARCOTICS;?;?;1;0;11.0;?;27.0
055XX S BISHOP ST;?;BATTERY;DOMESTIC BATTERY SIMPLE;ANIMAL HOSPITAL;0;1;?;16.0;67.0
038XX W ROOSEVELT RD;1821;?;MANU/DEL:CANNABIS 10GM OR LESS;?;1;0;10.0;?;29.0
038XX W WASHINGTON BLVD;031A;?;?;?;0;0;11.0;?;26.0
?;2024;NARCOTICS;POSS: HEROIN(WHITE);?;1;?;?;23.0;56.0
076XX S PHILLIPS AVE;?;CRIMINAL TRESPASS;TO RESIDENCE;?;1;0;4.0;7.0;?
027XX W 68TH ST;4650;?;SEX OFFENDER: FAIL TO REGISTER;HOSPITAL BUILDING/GROUNDS;1;?;8.0;?;?
040XX S ELLIS AVE;?;ASSAULT;?;?;?;?;?;?;?
021XX W 64TH ST;041A;BATTERY;?;?;0;0;7.0;15.0;?
?;0890;THEFT;FROM BUILDING;SMALL RETAIL STORE;?;?;1.0;42.0;?
?;0470;PUBLIC PEACE VIOLATION;?;CURRENCY EXCHANGE;?;0;?;34.0;49.0
?;0340;ROBBERY;?;ALLEY;0;?;9.0;11.0;34.0
076XX S ST LAWRENCE AVE;?;?;TO PROPERTY;RESIDENCE PORCH/HALLWAY;?;?;6.0;?;?
050XX S WESTERN AVE;?;?;?;CTA BUS STOP;0;?;9.0;?;?
014XX N SEDGWICK ST;?;?;?;RESIDENCE;?;?;18.0;27.0;8.0
?;0890;THEFT;FROM BUILDING;BAR OR TAVERN;?;0;12.0;?;24.0
017XX W 18TH ST;?;BATTERY;?;OTHER;1;0;?;25.0;31.0
052XX W DIVERSEY AVE;0910;MOTOR VEHICLE THEFT;?;?;0;0;25.0;31.0;19.0
?;0820;?;$500 AND UNDER;?;0;0;22.0;34.0;73.0
017XX N KEYSTONE AVE;?;CRIMINAL DAMAGE;?;STREET;0;?;25.0;30.0;?
?;?;THEFT;?;SMALL RETAIL STORE;?;0;?;13.0;?
076XX S CICERO AVE;1320;?;TO VEHICLE;PARKING LOT/GARAGE(NON.RESID.);?;0;?;13.0;65.0
?;?;DECEPTIVE PRACTICE;?;SIDEWALK;?;0;?;?;?
024XX W BELMONT AVE;0555;?;?;POLICE FACILITY/VEH PARKING LOT;0;?;?;47.0;5.0
?;?;CRIMINAL TRESPASS;?;RESIDENCE PORCH/HALLWAY;1;?;3.0;20.0;?
110XX S VERNON AVE;?;?;OBSTRUCTING IDENTIFICATION;?;1;0;?;9.0;49.0
?;?;?;$500 AND UNDER;STREET;0;?;11.0;?;23.0
053XX S CICERO AVE;0560;ASSAULT;SIMPLE;WAREHOUSE;0;0;8.0;23.0;56.0
?;?;?;?;?;0;?;?;5.0;42.0
?;0486;?;DOMESTIC BATTERY SIMPLE;OTHER;0;1;?;?;25.0
?;031A;?;ARMED: HANDGUN;STREET;?;0;9.0;11.0;60.0
024XX W HURON ST;?;BURGLARY;FORCIBLE ENTRY;RESIDENCE;0;0;?;?;?
070XX N GLENWOOD AVE;0610;?;?;?;?;0;?;49.0;1.0
054XX N CUMBERLAND AVE;0820;?;?;?;0;?;16.0;?;76.0
005XX N RACINE AVE;1320;CRIMINAL DAMAGE;TO VEHICLE;?;0;0;12.0;?;24.0
089XX S HARPER AVE;?;?;ATTEMPT: ARMED-HANDGUN;?;0;0;4.0;?;?
036XX W 26TH ST;0860;?;RETAIL THEFT;?;0;0;10.0;?;30.0
002XX S STATE ST;3710;INTERFERENCE WITH PUBLIC OFFICER;?;CTA STATION;1;0;1.0;42.0;32.0
063XX S KIMBARK AVE;031A;ROBBERY;?;?;0;?;3.0;20.0;42.0
043XX S ST LOUIS AVE;?;?;FORCIBLE ENTRY;?;0;0;8.0;14.0;58.0
002XX W MARQUETTE RD;0610;?;FORCIBLE ENTRY;OTHER;0;0;7.0;?;?
003XX N CENTRAL AVE;1330;?;?;?;?;0;?;28.0;25.0
?;?;?;?;?;0;0;?;29.0;?
045XX S ROCKWELL ST;?;THEFT;OVER $500;VEHICLE NON-COMMERCIAL;?;?;?;?;?
033XX W MAYPOLE AVE;?;OTHER OFFENSE;HARASSMENT BY TELEPHONE;APARTMENT;0;0;11.0;28.0;?
0000X N HALSTED ST;?;BATTERY;DOMESTIC BATTERY SIMPLE;STREET;?;?;12.0;?;28.0
063XX W BELMONT AVE;?;?;SIMPLE;ALLEY;0;0;16.0;36.0;?
0000X E 74TH ST;?;?;SEX OFFENDER: FAIL REG NEW ADD;APARTMENT;?;?;3.0;6.0;69.0
010XX E 73RD ST;1310;CRIMINAL DAMAGE;TO PROPERTY;?;0;?;3.0;5.0;?
121XX S PARNELL AVE;?;OTHER OFFENSE;?;RESIDENCE;0;1;?;?;53.0
?;2023;NARCOTICS;POSS: HEROIN(BRN/TAN);STREET;?;0;22.0;?;73.0
004XX S STATE ST;0810;THEFT;?;LIBRARY;?;?;1.0;2.0;?
096XX S CARPENTER ST;143B;?;UNLAWFUL POSS OTHER FIREARM;?;1;?;?;21.0;?
010XX S HAMILTON AVE;0460;BATTERY;?;?;0;0;12.0;2.0;?
014XX W DIVISION ST;?;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;PARKING LOT/GARAGE(NON.RESID.);?;0;14.0;1.0;24.0
083XX S ASHLAND AVE;?;?;TO PROPERTY;?;?;0;?;21.0;71.0
025XX S CALIFORNIA AVE;?;CRIMINAL TRESPASS;?;?;0;?;?;?;?
092XX S CLYDE AVE;031A;?;?;ALLEY;0;?;?;8.0;?
?;0810;?;OVER $500;CTA PLATFORM;0;0;?;2.0;?
004XX N STATE ST;0870;?;?;SIDEWALK;0;0;?;?;8.0
001XX W ROOSEVELT RD;?;CRIMINAL DAMAGE;?;?;?;0;?;?;32.0
?;0560;ASSAULT;?;VEHICLE NON-COMMERCIAL;?;?;?;?;25.0
?;0560;ASSAULT;SIMPLE;?;0;0;?;?;?
?;?;BATTERY;?;RESIDENCE;0;?;3.0;7.0;43.0
056XX W BLOOMINGDALE AVE;0810;THEFT;OVER $500;?;?;0;25.0;29.0;25.0
030XX W HARRISON ST;?;?;?;STREET;?;0;11.0;?;27.0
084XX S DREXEL AVE;2820;OTHER OFFENSE;TELEPHONE THREAT;?;0;?;?;8.0;44.0
023XX W JACKSON BLVD;031A;?;ARMED: HANDGUN;SIDEWALK;?;0;12.0;2.0;28.0
?;0460;?;SIMPLE;?;0;?;15.0;37.0;25.0
042XX W WALTON ST;0820;THEFT;$500 AND UNDER;?;?;0;?;?;?
018XX S RUBLE ST;0460;?;?;GAS STATION;?;0;?;25.0;31.0
021XX W COULTER ST;?;NARCOTICS;?;RESIDENCE;?;0;10.0;25.0;31.0
009XX N LA SALLE DR;?;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;CHURCH/SYNAGOGUE/PLACE OF WORSHIP;0;?;18.0;42.0;8.0
?;?;BATTERY;SIMPLE;?;0;?;14.0;26.0;23.0
114XX S FOREST AVE;0486;BATTERY;DOMESTIC BATTERY SIMPLE;?;0;1;?;9.0;49.0
073XX N WINCHESTER AVE;?;?;SIMPLE;RESIDENCE;0;0;24.0;?;?
030XX E 92ND ST;1130;DECEPTIVE PRACTICE;?;?;?;?;?;10.0;?
?;?;?;TELEPHONE THREAT;OTHER;?;?;6.0;6.0;?
050XX N WINTHROP AVE;?;?;SIMPLE;APARTMENT;?;?;20.0;?;3.0
?;?;?;ARMED: HANDGUN;?;?;0;4.0;?;?
001XX W 103RD ST;?;BURGLARY;?;?;0;?;5.0;9.0;?
?;?;THEFT;?;STREET;0;0;12.0;?;?
044XX N DAMEN AVE;?;ASSAULT;?;?;?;0;19.0;47.0;?
?;?;THEFT;?;?;0;?;?;?;14.0
018XX N LAWNDALE AVE;?;BATTERY;?;?;0;0;25.0;26.0;22.0
034XX N NAGLE AVE;0810;THEFT;OVER $500;STREET;0;?;16.0;?;17.0
046XX S MICHIGAN AVE;1320;?;TO VEHICLE;?;0;0;?;3.0;38.0
033XX W MAYPOLE AVE;?;THEFT;$500 AND UNDER;?;0;1;?;?;27.0
022XX N LINCOLN AVE;0820;THEFT;$500 AND UNDER;SIDEWALK;0;0;18.0;43.0;7.0
?;?;THEFT;$500 AND UNDER;CTA STATION;?;?;?;44.0;6.0
064XX N PAULINA ST;?;MOTOR VEHICLE THEFT;AUTOMOBILE;?;0;?;?;?;?
100XX S HALSTED ST;?;WEAPONS VIOLATION;?;PARKING LOT/GARAGE(NON.RESID.);1;0;22.0;34.0;?
?;2826;?;?;?;?;0;6.0;8.0;?
077XX S PHILLIPS AVE;?;ROBBERY;AGGRAVATED;SIDEWALK;0;0;?;7.0;43.0
016XX E 95TH ST;0820;THEFT;$500 AND UNDER;?;0;?;?;?;51.0
076XX N ROGERS AVE;0810;?;OVER $500;?;0;?;24.0;?;?
059XX S KEELER AVE;0560;?;SIMPLE;APARTMENT;0;1;?;13.0;65.0
?;0820;?;?;?;?;0;?;7.0;43.0
?;0910;MOTOR VEHICLE THEFT;?;STREET;0;?;8.0;?;70.0
?;0486;?;DOMESTIC BATTERY SIMPLE;?;?;1;?;?;67.0
?;?;?;?;STREET;0;?;?;1.0;24.0
031XX W DOUGLAS BLVD;?;BATTERY;AGGRAVATED: OTHER DANG WEAPON;?;?;?;10.0;24.0;29.0
?;0910;?;?;RESIDENCE;0;0;15.0;29.0;?
?;?;MOTOR VEHICLE THEFT;AUTOMOBILE;?;0;?;11.0;2.0;?
012XX W 18TH ST;0890;?;FROM BUILDING;?;0;0;12.0;25.0;31.0
?;0560;ASSAULT;SIMPLE;?;0;1;10.0;?;29.0
?;0820;THEFT;$500 AND UNDER;?;?;1;6.0;8.0;44.0
?;?;WEAPONS VIOLATION;?;STREET;0;0;20.0;?;?
?;?;?;?;?;0;0;16.0;41.0;?
052XX S WOOD ST;0496;?;AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST;?;0;1;?;?;?
?;0620;?;UNLAWFUL ENTRY;RESIDENCE;0;?;?;31.0;19.0
062XX S SEELEY AVE;1811;NARCOTICS;POSS: CANNABIS 30GMS OR LESS;?;1;0;?;?;67.0
?;2820;OTHER OFFENSE;?;RESIDENCE;0;0;9.0;11.0;?
?;?;?;AUTOMOBILE;?;?;?;7.0;17.0;68.0
078XX S DREXEL AVE;1154;DECEPTIVE PRACTICE;?;RESIDENCE;?;0;?;6.0;?
0000X W B9 ST;0820;THEFT;?;AIRCRAFT;0;0;?;41.0;?
010XX W BELMONT AVE;0560;ASSAULT;?;SMALL RETAIL STORE;0;?;19.0;?;6.0
026XX E 79TH ST;0486;BATTERY;DOMESTIC BATTERY SIMPLE;SIDEWALK;?;1;4.0;7.0;?
?;2820;?;TELEPHONE THREAT;RESIDENCE;0;?;22.0;21.0;73.0
048XX N BROADWAY;?;?;$500 AND UNDER;?;1;?;20.0;48.0;?
069XX S JUSTINE ST;?;NARCOTICS;POSS: HEROIN(WHITE);STREET;1;?;7.0;?;67.0
122XX S HARVARD AVE;1153;DECEPTIVE PRACTICE;FINANCIAL IDENTITY THEFT OVER $ 300;RESIDENCE;?;?;5.0;?;?
?;1210;DECEPTIVE PRACTICE;THEFT OF LABOR/SERVICES;CTA STATION;?;0;24.0;49.0;?
051XX S CICERO AVE;0312;ROBBERY;ARMED:KNIFE/CUTTING INSTRUMENT;SMALL RETAIL STORE;0;0;8.0;23.0;?
027XX S DEARBORN ST;?;?;?;?;0;0;1.0;3.0;?
?;?;?;SIMPLE;?;?;0;18.0;42.0;?
?;1154;DECEPTIVE PRACTICE;FINANCIAL IDENTITY THEFT $300 AND UNDER;TAVERN/LIQUOR STORE;0;?;4.0;?;43.0
?;?;ROBBERY;ARMED: HANDGUN;ALLEY;0;0;?;28.0;?
018XX S LOOMIS ST;0560;ASSAULT;SIMPLE;?;1;?;12.0;?;31.0
?;?;?;POSS: CANNABIS 30GMS OR LESS;?;1;?;15.0;28.0;25.0
?;0810;THEFT;?;?;0;0;14.0;32.0;24.0
?;?;?;RETAIL THEFT;?;0;0;18.0;42.0;?
?;0890;?;FROM BUILDING;RESIDENCE-GARAGE;0;?;?;47.0;4.0
010XX E 95TH ST;?;ASSAULT;SIMPLE;COMMERCIAL / BUSINESS OFFICE;0;?;4.0;?;?
?;051A;ASSAULT;AGGRAVATED: HANDGUN;ALLEY;0;0;7.0;17.0;67.0
?;0486;?;DOMESTIC BATTERY SIMPLE;ALLEY;0;1;22.0;21.0;?
041XX S ARCHER AVE;0910;?;AUTOMOBILE;?;1;0;?;?;?
?;0890;THEFT;?;HOSPITAL BUILDING/GROUNDS;0;?;12.0;26.0;24.0
?;4387;OTHER OFFENSE;?;APARTMENT;?;1;?;7.0;43.0
?;0910;?;AUTOMOBILE;STREET;0;0;12.0;27.0;?
054XX S MILLARD AVE;051A;?;AGGRAVATED: HANDGUN;STREET;?;?;8.0;?;62.0
023XX S BLUE ISLAND AVE;0430;BATTERY;AGGRAVATED: OTHER DANG WEAPON;BAR OR TAVERN;1;0;?;25.0;?
010XX W ADDISON ST;?;?;?;PARKING LOT/GARAGE(NON.RESID.);0;0;19.0;?;6.0
078XX S ESCANABA AVE;0560;ASSAULT;SIMPLE;?;?;1;4.0;?;43.0
?;1310;CRIMINAL DAMAGE;TO PROPERTY;APARTMENT;0;0;20.0;48.0;?
015XX W DIVISION ST;0890;THEFT;?;?;0;0;?;1.0;?
072XX S EAST END AVE;?;?;?;?;0;0;3.0;8.0;43.0
028XX W WILCOX ST;0930;?;THEFT/RECOVERY: AUTOMOBILE;RESIDENTIAL YARD (FRONT/BACK);0;?;11.0;2.0;?
073XX S EXCHANGE AVE;0495;BATTERY;AGGRAVATED OF A SENIOR CITIZEN;?;0;?;?;7.0;?
?;?;THEFT;FROM BUILDING;HOTEL/MOTEL;0;0;18.0;42.0;8.0
?;1310;?;TO PROPERTY;?;0;?;?;36.0;25.0
013XX E 47TH ST;?;?;?;?;?;1;?;4.0;39.0
047XX W VAN BUREN ST;1310;?;TO PROPERTY;RESIDENTIAL YARD (FRONT/BACK);?;0;11.0;24.0;25.0
022XX N CANNON DR;?;THEFT;?;?;?;0;?;43.0;7.0
074XX S HALSTED ST;?;PROSTITUTION;SOLICIT ON PUBLIC WAY;?;1;0;7.0;?;68.0
011XX W 63RD ST;0930;MOTOR VEHICLE THEFT;?;ALLEY;0;0;7.0;16.0;68.0
035XX W 74TH ST;0460;BATTERY;?;?;?;0;?;18.0;?
?;1320;?;?;STREET;0;0;14.0;?;24.0
008XX E 79TH ST;041A;BATTERY;?;SIDEWALK;0;0;6.0;?;44.0
?;?;?;$500 AND UNDER;ALLEY;?;?;?;3.0;40.0
008XX N KEDVALE AVE;0810;?;OVER $500;STREET;0;?;?;?;23.0
027XX N SPAULDING AVE;?;?;UNLAWFUL ENTRY;RESIDENCE-GARAGE;0;0;14.0;35.0;22.0
?;?;?;HARASSMENT BY TELEPHONE;RESIDENCE;?;1;5.0;34.0;49.0
088XX S DAUPHIN AVE;0820;?;?;?;?;0;6.0;8.0;?
021XX S STATE ST;?;BURGLARY;FORCIBLE ENTRY;?;?;?;?;3.0;33.0
058XX W 61ST ST;?;INTERFERENCE WITH PUBLIC OFFICER;?;?;1;0;?;13.0;64.0
?;0620;BURGLARY;UNLAWFUL ENTRY;RESIDENCE-GARAGE;?;0;?;?;?
083XX S MARYLAND AVE;?;BATTERY;?;APARTMENT;?;1;?;?;44.0
048XX W WALTON ST;?;?;?;?;1;1;15.0;37.0;?
026XX E 79TH ST;0560;?;SIMPLE;PARKING LOT/GARAGE(NON.RESID.);1;?;?;?;43.0
?;?;BATTERY;DOMESTIC BATTERY SIMPLE;RESIDENCE;0;1;?;25.0;?
040XX W SCHOOL ST;0890;THEFT;?;RESIDENCE;0;?;?;?;16.0
?;?;BURGLARY;UNLAWFUL ENTRY;?;?;?;25.0;37.0;23.0
070XX S EGGLESTON AVE;0486;BATTERY;?;RESIDENCE;1;?;7.0;?;68.0
?;1345;CRIMINAL DAMAGE;TO CITY OF CHICAGO PROPERTY;VEHICLE NON-COMMERCIAL;?;0;?;42.0;?
?;502R;?;?;STREET;1;0;2.0;?;?
?;?;DECEPTIVE PRACTICE;CREDIT CARD FRAUD;OTHER;0;?;?;?;?
?;0820;THEFT;?;?;0;0;3.0;5.0;43.0
